MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
0,-2.889953,0,0.0,0.0,0.0
0,2.843808,1,-4.31e-05,1.18e-06,-8.25e-07
0,2.747171,2,-4.22e-05,-1.11e-05,3.99e-06
0,4.035657,3,-2.55e-05,-3.71e-06,1.56e-06
0,-5.998425,4,-5.36e-05,1.37e-06,-1.11e-05
0,-4.403924,5,-3.59e-05,1.75e-06,-1.27e-08
0,1.023822,6,-4.22e-05,1.79e-06,-2.82e-06
0,-5.225333,7,-3.82e-05,-2.07e-06,6.08e-07
0,0.653382,8,-4.63e-05,9.04e-08,-2.04e-06
0,-0.667315,9,-3.75e-05,-2.12e-07,3.66e-06
0,2.988763,10,-3.93e-05,2.37e-06,3.67e-06
0,-0.747846,11,-2.86e-05,-7.72e-07,4.31e-06
0,-1.649786,12,-3.41e-05,-6.94e-07,8.55e-06
0,1.555322,13,-3.22e-05,1.58e-06,5.25e-06
0,0.750019,14,-5.94e-05,-1.62e-06,1.18e-06
0,2.988763,15,-3.63e-05,-2.44e-07,8.12e-06
0,-1.762528,16,-3.62e-05,-1.02e-06,6.11e-07
0,0.08967,17,-5.2e-05,4.37e-06,1.24e-06
0,1.039928,18,-3.84e-05,2.3e-06,7.27e-06
0,0.62117,19,-4.09e-05,3.52e-06,4.6e-06
0,-2.16518,20,-4.33e-05,-2.62e-06,3.31e-06
0,3.165929,21,-4.33e-05,2.09e-06,-2.76e-06
0,2.988763,22,-4.4e-05,1.01e-06,3.3e-06
0,1.796913,23,-4.04e-05,-5.74e-08,-2.07e-06
0,-0.860588,24,-4.29e-05,5.86e-06,2.72e-06
0,2.859914,25,-3.15e-05,-5.44e-06,5.48e-06
0,5.614052,26,-3.21e-05,4.44e-06,-5.7e-07
0,-0.071391,27,-3.29e-05,-2.23e-06,-7.83e-06
0,33.574191,28,-8.04e-05,0.000101421,9.4e-06
0,78.461811,29,-0.000131437,0.000238833,1.92e-05
0,115.344716,30,-0.000184154,0.000387029,2.07e-05
0,163.630724,31,-0.000235037,0.000528492,1.27e-05
0,208.067383,32,-0.000294353,0.000660131,2.11e-05
0,250.684059,33,-0.000351205,0.000802656,2.06e-05
0,294.025511,34,-0.000386714,0.000944587,1.75e-05
0,336.448921,35,-0.000445415,0.00108957,3.57e-05
0,379.065607,36,-0.000510257,0.0012074,2.8e-05
0,420.925311,37,-0.000579424,0.00134343,4.35e-05
0,464.218461,38,-0.000595849,0.00149735,3.9e-05
0,512.907153,39,-0.000655473,0.00164579,3.7e-05
0,549.967257,40,-0.000722677,0.00179057,3.62e-05
0,597.512427,41,-0.000778268,0.0019319,4.18e-05
0,638.631274,42,-0.00084019,0.00207995,6.13e-05
0,687.964233,43,-0.000877021,0.00226471,7.57e-05
