MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
0,2.924338,0,0.0,0.0,-0.0
0,-2.889953,1,2.95e-05,1.09e-05,-2.63e-05
0,1.796913,2,2.45e-05,-8.78e-06,-4.12e-05
0,-4.017378,3,7.48e-05,1.99e-05,3.64e-06
0,-0.248558,4,3.24e-05,-2.17e-06,-4.15e-05
0,-2.052437,5,3.75e-05,8.86e-06,-2.26e-05
0,-2.761105,6,1.82e-05,7.43e-06,-3.31e-05
0,18.837136,7,1.71e-05,6.72e-05,-2.02e-05
0,56.444811,8,-6.86e-05,0.000202082,-2.5e-05
0,96.210703,9,-8.37e-05,0.000362029,-3.28e-05
0,135.300141,10,-0.000148789,0.000504725,-1.59e-05
0,174.405687,11,-0.000200542,0.000637315,-2.48e-05
0,214.815828,12,-0.000244877,0.00078442,-1.19e-05
0,248.445314,13,-0.000279341,0.000905456,-4.54e-06
0,286.036897,14,-0.000359454,0.00103209,-2.17e-05
0,322.968133,15,-0.000421491,0.0011772,1.11e-05
0,367.565866,16,-0.000464711,0.00131578,4.75e-06
0,397.442645,17,-0.000503056,0.00147299,-2.04e-05
0,438.931911,18,-0.000612303,0.00162265,-2.94e-05
0,479.470922,19,-0.000605197,0.00176439,-1.4e-05
0,511.666984,20,-0.000724741,0.00191258,-1.93e-05
0,550.305484,21,-0.000735157,0.00207286,-1.74e-05
0,590.055308,22,-0.000803969,0.00222049,-1.02e-05
0,629.692394,23,-0.000843477,0.0023835,-1.48e-06
0,667.251798,24,-0.000915729,0.002522,-7.61e-06
0,705.697041,25,-0.000965366,0.00268988,3.05e-05
0,746.848113,26,-0.00104588,0.00282574,2.65e-06
0,780.429324,27,-0.00109595,0.00295718,1.64e-05
0,815.250709,28,-0.00115666,0.0030472,-2.62e-05
0,858.382845,29,-0.00118181,0.00324696,8.14e-06
0,888.98444,30,-0.00122683,0.00337566,7.3e-06
0,925.23928,31,-0.00131376,0.00351868,1.04e-05
0,962.2189,32,-0.00139133,0.00365313,1.72e-05
0,994.270056,33,-0.00144183,0.00379593,1.47e-05
0,1033.778345,34,-0.00147407,0.0039724,3.3e-05
0,1070.645238,35,-0.00156466,0.00408217,5.12e-05
0,1094.353439,36,-0.00158065,0.0042098,4.33e-05
0,1126.694521,37,-0.00158535,0.00433763,3.56e-05
0,1158.004816,38,-0.00163275,0.00448328,3.3e-05
