MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
100,528.207934,4,-0.00263519,0.00682868,-0.000201562
100,528.546162,5,-0.00276872,0.00718312,-0.000204778
100,470.677,6,-0.00266251,0.00687892,-0.000200633
100,383.639734,7,-0.00231163,0.00594301,-0.000183092
100,299.517683,8,-0.00187622,0.00480717,-0.000164165
100,253.502622,9,-0.00153299,0.00387159,-0.000117664
100,259.139749,10,-0.0015414,0.0038943,-0.000120386
100,402.016772,11,-0.00188878,0.00482305,-0.000164245
100,483.561867,12,-0.00231804,0.00592804,-0.000186918
200,530.720483,13,-0.00245567,0.00635799,-0.00023923
200,592.777237,14,-0.00293355,0.00763346,-0.000279039
200,583.016948,15,-0.00310847,0.00810387,-0.000305839
200,495.850809,16,-0.00290987,0.00758205,-0.000275392
200,371.20584,17,-0.0023932,0.00620358,-0.000241384
200,252.971121,18,-0.00177806,0.004542,-0.000207809
200,193.894037,19,-0.00129854,0.00327467,-0.000168986
200,201.995393,20,-0.00112665,0.00286013,-0.00013095
200,289.982886,21,-0.00133848,0.00340595,-0.000150422
200,415.900214,22,-0.00177253,0.00456982,-0.0002027
300,563.431945,23,-0.00251647,0.00667746,-0.000278777
300,630.73929,24,-0.00305238,0.00816507,-0.000324095
300,617.016901,25,-0.00325611,0.00867622,-0.000339262
300,515.709612,26,-0.00300343,0.0079891,-0.000324862
300,366.776668,27,-0.00238869,0.0063349,-0.000263723
300,225.043186,28,-0.00167604,0.00438847,-0.000216714
300,153.049033,29,-0.00110546,0.00288588,-0.000166641
300,174.341263,30,-0.000950085,0.00244605,-0.00014564
300,281.188968,31,-0.00122373,0.00317071,-0.000187656
300,428.994458,32,-0.00182939,0.00479729,-0.000232605
400,585.223482,33,-0.00260719,0.00694536,-0.000288715
400,658.683357,34,-0.0031966,0.00856239,-0.000334481
400,635.47448,35,-0.00338168,0.00907464,-0.000344023
400,520.396483,36,-0.00307038,0.0082402,-0.000335843
