MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
1,643.495313,13,-0.0014469,0.00382226,-3.76e-05
1,645.73406,14,-0.00148551,0.00390794,-3.26e-05
1,620.640771,15,-0.00145615,0.00383536,-3.5e-05
1,573.449932,16,-0.00137759,0.00361342,-3.59e-05
1,528.433419,17,-0.00129137,0.00336596,-2.84e-05
1,502.583153,18,-0.00119208,0.00311795,-2.71e-05
1,502.953592,19,-0.00115915,0.00304643,-3.49e-05
1,537.968222,20,-0.00119395,0.00312304,-3.18e-05
1,581.132536,21,-0.00128341,0.00336046,-3.2e-05
1,627.888512,22,-0.00138923,0.00364383,-4.22e-05
5,680.780915,23,-0.00156483,0.00410939,-4.48e-05
5,679.572958,24,-0.00159916,0.00419431,-4.29e-05
5,645.927333,25,-0.00154815,0.00408786,-3.53e-05
5,588.702397,26,-0.00143307,0.00379145,-2.43e-05
5,535.697264,27,-0.00130904,0.00346105,-1.16e-05
5,510.169118,28,-0.00120509,0.00319315,-1.28e-05
5,516.692083,29,-0.0011769,0.00313046,-1.7e-05
5,562.964869,30,-0.00122688,0.00326618,-9.87e-06
5,626.358433,31,-0.00135243,0.00359583,-1.78e-05
10,689.896964,32,-0.00153416,0.00403596,-3.24e-05
10,726.200099,33,-0.00165877,0.00436527,-3.57e-05
10,714.893621,34,-0.00169605,0.00447629,-1.97e-05
10,666.865252,35,-0.00163765,0.00431354,-3.34e-05
10,593.695284,36,-0.00148502,0.0039221,-2.08e-05
10,523.037881,37,-0.00132281,0.00347315,-1.51e-05
10,486.090522,38,-0.00117814,0.00311723,-1.09e-05
10,489.456694,39,-0.00112838,0.00299277,-1.52e-05
10,535.34293,40,-0.00117528,0.00311919,-6.74e-06
10,605.146713,41,-0.0013182,0.00348191,-6.41e-06
10,671.374957,42,-0.00146749,0.00390161,-1.35e-05
25,719.51607,43,-0.00154485,0.00409698,-3.98e-05
25,770.524075,44,-0.00174066,0.00464052,-3.07e-05
25,761.601297,45,-0.0018136,0.00481205,-4.51e-05
25,688.59237,46,-0.00171361,0.00457791,-2.95e-05
25,577.991848,47,-0.00149706,0.00398244,-3.18e-05
25,471.611153,48,-0.0012396,0.0032956,-1.68e-05
25,418.589929,49,-0.00102935,0.00277768,-1.74e-05
25,430.073565,50,-0.000967704,0.00260821,-1.5e-05
25,499.522996,51,-0.00104977,0.00285536,-1.84e-05
25,609.769161,52,-0.00127866,0.00341521,-1.03e-05
25,710.528869,53,-0.00152598,0.00407076,-2.19e-05
50,771.071682,54,-0.00164775,0.0043299,-3.88e-05
50,846.915301,55,-0.0019325,0.00507231,-6.12e-05
50,825.478082,56,-0.00202098,0.0053065,-5.66e-05
