MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
1,740.985494,9,-0.00175387,0.00486813,6.37e-05
1,744.38388,10,-0.00177829,0.00493763,6.79e-05
1,703.216703,11,-0.00173999,0.00482652,6.2e-05
1,622.25138,12,-0.00154669,0.00427368,7.71e-05
1,609.817479,13,-0.00147956,0.0040755,7.75e-05
1,629.579651,14,-0.00148156,0.00406554,7.76e-05
1,672.051413,15,-0.00154389,0.00427033,7.14e-05
1,727.875133,16,-0.0016427,0.0045728,5.85e-05
2,768.124266,17,-0.00178202,0.00495691,7.19e-05
2,790.576166,18,-0.00184092,0.00518854,7.46e-05
2,779.285791,19,-0.00185555,0.00523388,6.36e-05
2,736.781803,20,-0.00181479,0.00509272,7.35e-05
2,680.893658,21,-0.00171008,0.00476162,6.13e-05
2,634.36316,22,-0.00159071,0.00442787,6.37e-05
2,618.901314,23,-0.00151944,0.00418147,8.8e-05
2,627.115419,24,-0.00150189,0.00414204,8.13e-05
2,675.61086,25,-0.00155842,0.00432699,7.67e-05
2,733.238462,26,-0.00166736,0.00464838,5.89e-05
3,772.263533,27,-0.00178938,0.00499809,7.3e-05
3,792.138457,28,-0.00184584,0.00521952,6.69e-05
3,782.233207,29,-0.00185967,0.00527493,6.07e-05
3,732.255991,30,-0.00181644,0.00510729,6.78e-05
3,678.912609,31,-0.00171015,0.00474848,6.09e-05
3,631.705655,32,-0.00157665,0.00440146,6.58e-05
3,610.300662,33,-0.00150246,0.00414011,8.77e-05
3,629.627969,34,-0.00148985,0.00411313,8.42e-05
3,681.811705,35,-0.00155854,0.00434026,6.65e-05
3,740.743903,36,-0.00168529,0.00470405,5.55e-05
4,793.314202,37,-0.0018088,0.00510388,7.13e-05
4,819.341658,38,-0.0018922,0.00536359,5.89e-05
4,800.610265,39,-0.00190825,0.0054161,5.82e-05
4,749.135179,40,-0.0018519,0.00524411,6.46e-05
4,694.261715,41,-0.0017479,0.00488233,6.68e-05
4,623.443231,42,-0.00152729,0.00422184,8.33e-05
4,640.837808,43,-0.00151282,0.00417758,8.64e-05
4,688.399097,44,-0.00157698,0.00439411,6.95e-05
4,746.574309,45,-0.00170311,0.00476052,6.39e-05
