MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
0,-1.63368,0,0.0,0.0,-0.0
0,-0.200239,1,1.02e-05,-7.39e-06,-1.09e-05
0,-3.083226,2,1.58e-05,1.94e-06,1.92e-06
0,0.00914,3,3.36e-05,-5.33e-06,2e-06
0,-0.828376,4,4.87e-05,-1.4e-07,1.96e-05
0,21.301365,5,-3.05e-05,0.00012083,-6.66e-06
0,41.224574,6,-0.000106189,0.000301419,-2.72e-05
0,69.297456,7,-0.000145455,0.000450102,-4.27e-05
0,88.979076,8,-0.000216503,0.000601817,-2.8e-05
0,108.241938,9,-0.000268793,0.000767939,-3.11e-05
0,138.569674,10,-0.000302741,0.000926158,-4.56e-05
0,156.978915,11,-0.000354484,0.00109361,-4.44e-05
0,188.031426,12,-0.000419961,0.00124616,-5.9e-05
0,203.573788,13,-0.000482427,0.00138006,-4.73e-05
0,227.024233,14,-0.000521467,0.00153735,-5.16e-05
0,252.294666,15,-0.000618885,0.00167822,-6.01e-05
0,271.799125,16,-0.000637166,0.00183877,-7.55e-05
0,294.701966,17,-0.000656051,0.00200329,-5.54e-05
0,319.730811,18,-0.00075874,0.00215234,-8.88e-05
0,341.924987,19,-0.000824724,0.00229603,-9.63e-05
0,364.747302,20,-0.00089537,0.00245769,-0.000109136
0,387.118647,21,-0.000938986,0.00252861,-5.99e-05
0,409.345038,22,-0.0010288,0.0026417,2.36e-06
1,478.069692,23,-0.00110132,0.00316479,-0.000177142
1,490.616332,24,-0.00115416,0.00334322,-0.00017795
1,474.687415,25,-0.00114506,0.00331528,-0.000178555
1,447.902999,26,-0.00107881,0.00316446,-0.000175087
1,419.652931,27,-0.00102319,0.00298507,-0.000169278
1,404.996397,28,-0.000966094,0.00282901,-0.000151983
1,403.144197,29,-0.000935363,0.00275223,-0.000152557
1,440.70358,30,-0.000988843,0.002915,-0.000150912
100,563.335309,31,-0.00120786,0.00337112,-0.000175684
100,625.520917,32,-0.00144224,0.00402901,-0.000191114
100,623.845883,33,-0.00154441,0.00428633,-0.000209922
100,533.973913,34,-0.00144379,0.00402971,-0.000197512
100,404.642063,35,-0.00119745,0.0033105,-0.000177473
100,280.287027,36,-0.000886929,0.00244271,-0.000172764
100,220.211363,37,-0.000644534,0.00175722,-0.00015184
100,228.828114,38,-0.00056077,0.00152798,-0.000140523
100,316.445171,39,-0.000911419,0.00250889,-0.000173536
100,560.226834,40,-0.00121766,0.00336522,-0.000183507
200,701.187335,41,-0.00157276,0.00451318,-0.000151241
200,689.059447,42,-0.00169207,0.0048346,-0.000115278
200,567.845013,43,-0.00155477,0.00443764,-0.000152009
200,393.094003,44,-0.00118891,0.00345063,-0.000113109
200,221.515956,45,-0.000816206,0.00238875,-8.7e-05
200,138.102597,46,-0.000432971,0.00135234,-4.63e-05
200,155.416626,47,-0.000330421,0.00108576,-4.96e-05
200,285.875836,48,-0.000484681,0.0014846,-5.37e-05
200,450.785987,49,-0.00084337,0.00247403,-8.7e-05
300,641.82028,50,-0.00132293,0.00372528,-0.000134281
300,729.566273,51,-0.00166868,0.00470072,-0.000142048
300,710.077899,52,-0.00178501,0.00501523,-0.000145461
300,572.306399,53,-0.00161944,0.00454126,-0.000169373
300,379.274986,54,-0.00121891,0.00342429,-0.000130247
300,200.352573,55,-0.00075081,0.0021318,-9.46e-05
300,106.921241,56,-0.000394413,0.0011799,-6.73e-05
300,134.414307,57,-0.000282276,0.000877667,-6.21e-05
300,272.201777,58,-0.000457843,0.00135522,-6.26e-05
300,463.848021,59,-0.00085954,0.00244422,-0.000109915
400,654.850107,60,-0.00127515,0.0036854,-0.000144865
400,749.070754,61,-0.00168597,0.004832,-0.000138412
400,723.26879,62,-0.00179508,0.00513298,-0.000168317
400,571.017913,63,-0.00160717,0.00460658,-0.000159311
400,369.965672,64,-0.00119039,0.00343469,-0.000135896
400,186.018167,65,-0.000696872,0.00207484,-8.25e-05
400,90.799062,66,-0.000321822,0.0010943,-6.87e-05
400,117.390188,67,-0.000218484,0.000798788,-5.89e-05
400,264.873512,68,-0.000417954,0.00132094,-7.07e-05
400,466.618267,69,-0.000835122,0.00245568,-0.000109566
500,664.562081,70,-0.0013665,0.00389664,-0.000194255
500,755.013904,71,-0.00173711,0.00492671,-0.000189033
500,728.326104,72,-0.00184094,0.00521529,-0.000224246
500,570.293138,73,-0.0016511,0.00465514,-0.000212835
500,360.575827,74,-0.0012136,0.00344534,-0.000175
500,176.708856,75,-0.000715704,0.00206575,-0.000138531
500,84.855922,76,-0.000352965,0.00108771,-0.000115208
500,119.548401,77,-0.000246282,0.000805212,-0.000103748
500,268.674546,78,-0.000453728,0.00136363,-0.000111317
500,478.359602,79,-0.000882849,0.00253903,-0.000151861
1000,686.772382,80,-0.00143082,0.00410303,-0.000157916
1000,764.14606,81,-0.00178329,0.00506746,-0.000170057
1000,710.367808,82,-0.00184978,0.00526159,-0.00020046
1000,544.620036,83,-0.00160565,0.0045495,-0.000186121
1000,329.378352,84,-0.00113158,0.00328393,-0.000137746
1000,151.229047,85,-0.000635444,0.00189994,-0.000102586
1000,75.272809,86,-0.00029699,0.000987587,-8.82e-05
1000,128.970454,87,-0.000230582,0.000805377,-7.28e-05
1000,294.991876,88,-0.000477359,0.00148748,-9.39e-05
1000,507.495508,89,-0.000938053,0.00274767,-0.000118907
2000,721.094467,90,-0.00153849,0.00447719,-0.000192914
2000,763.904469,91,-0.00181466,0.00526374,-0.000216288
2000,679.540746,92,-0.0018004,0.005222,-0.000207363
2000,490.503589,93,-0.00148387,0.00430987,-0.00018106
2000,278.064389,94,-0.000986161,0.00296498,-0.000121615
2000,121.271751,95,-0.000505056,0.00165041,-0.000106837
2000,77.012265,96,-0.000228508,0.000911524,-7.9e-05
2000,161.730207,97,-0.000243585,0.00096575,-8.82e-05
2000,349.26936,98,-0.000567196,0.00182611,-0.000106947
2000,560.774441,99,-0.00105883,0.0031777,-0.000134025
3000,743.594682,100,-0.00163794,0.00477397,-0.000159516
3000,749.489513,101,-0.00184523,0.00535569,-0.000206311
3000,633.316264,102,-0.00174695,0.00506204,-0.000170131
3000,434.631587,103,-0.00136073,0.00400457,-0.00016164
3000,228.570417,104,-0.000858905,0.00261917,-0.000122747
3000,97.579719,105,-0.000414621,0.00140356,-7.62e-05
3000,86.047771,106,-0.000206163,0.000867408,-6.9e-05
3000,211.594613,107,-0.00031063,0.00116035,-6.98e-05
3000,407.122399,108,-0.000704493,0.00220119,-0.000106128
3000,609.559782,109,-0.00120886,0.00358292,-0.000140742
4000,657.491507,110,-0.00132015,0.00395227,-0.00015326
4000,761.263069,111,-0.00172677,0.00504986,-0.00016238
4000,738.907808,112,-0.00186053,0.00541929,-0.000200551
4000,582.791463,113,-0.00167132,0.00489451,-0.000153593
4000,379.677638,114,-0.0012432,0.00367841,-0.000157634
4000,183.618362,115,-0.000735322,0.0022815,-0.000112252
4000,81.538071,116,-0.000330044,0.00122093,-6.92e-05
4000,106.115937,117,-0.000209593,0.000881321,-7.16e-05
4000,257.36808,118,-0.000399747,0.00138882,-7.48e-05
4000,465.796857,119,-0.000832116,0.00257381,-0.000116387
5000,699.818317,120,-0.00146247,0.004314,-0.000166983
5000,763.163588,121,-0.00178875,0.00524212,-0.000193461
5000,700.172651,122,-0.00185064,0.0053863,-0.000199667
5000,534.60205,123,-0.00158077,0.00462154,-0.000180376
5000,321.083722,124,-0.0011085,0.00332871,-0.000130764
5000,144.722193,125,-0.00060877,0.00195968,-9.4e-05
5000,79.911358,126,-0.000273229,0.00108477,-6.92e-05
5000,138.038173,127,-0.000221559,0.000958216,-6.26e-05
5000,309.889998,128,-0.000479637,0.00169384,-6.86e-05
5000,516.86925,129,-0.000943032,0.00297993,-8.2e-05
10000,736.58853,130,-0.00164905,0.00472842,-0.000182334
10000,761.279175,131,-0.00189412,0.00542057,-0.00022265
10000,657.555931,132,-0.00184119,0.00525988,-0.000207975
10000,460.836183,133,-0.00149685,0.00426814,-0.000173148
10000,254.243501,134,-0.000994603,0.00289497,-0.000126283
10000,108.982818,135,-0.0005232,0.00162272,-0.000105352
10000,84.485482,136,-0.000286591,0.000979752,-8.77e-05
10000,183.876059,137,-0.000344454,0.00115356,-8.56e-05
10000,379.291092,138,-0.000693106,0.0020935,-0.000111096
10000,583.999419,139,-0.00119152,0.00347019,-0.000146778
15000,647.070866,140,-0.00134957,0.00395905,-0.000159173
15000,753.886477,141,-0.00177168,0.00509653,-0.000165056
15000,741.790799,142,-0.00191766,0.00551475,-0.000211841
15000,600.781963,143,-0.00175584,0.00505979,-0.000163354
15000,392.997366,144,-0.00132542,0.00388237,-0.000164603
15000,198.564799,145,-0.000815376,0.00248473,-0.000125112
15000,86.514847,146,-0.0004088,0.00137912,-8.06e-05
15000,104.730815,147,-0.000255653,0.000988608,-8.08e-05
15000,243.307476,148,-0.000421839,0.00142623,-7.82e-05
15000,449.223697,149,-0.000845852,0.00258047,-0.00012006
20000,697.273554,150,-0.00154567,0.00437722,-0.000176574
20000,770.991151,151,-0.00188081,0.00532466,-0.000205766
20000,704.263599,152,-0.0019358,0.00547699,-0.000209786
20000,536.711948,153,-0.00166649,0.00471886,-0.000164253
20000,326.753061,154,-0.00118649,0.00341922,-0.000132526
20000,145.2698,155,-0.000688505,0.00203952,-8.59e-05
20000,73.823263,156,-0.000352117,0.00115393,-6.79e-05
20000,136.878536,157,-0.000305619,0.00102298,-6.41e-05
20000,312.708561,158,-0.000563885,0.00174859,-9.13e-05
20000,514.823777,159,-0.00103973,0.00303765,-0.000108464
25000,731.321837,160,-0.00168219,0.00477991,-0.000168855
25000,762.293859,161,-0.00193695,0.00547065,-0.000220319
25000,660.712725,162,-0.00188312,0.00532912,-0.000211158
25000,465.410311,163,-0.00152578,0.00433217,-0.000182913
25000,254.74279,164,-0.00101867,0.00296499,-0.000120094
25000,108.9345,165,-0.000549451,0.00169004,-9.64e-05
25000,78.494023,166,-0.000305372,0.00102944,-8.11e-05
25000,182.297664,167,-0.000363851,0.00119326,-7.82e-05
25000,372.043356,168,-0.000714786,0.00212533,-9.88e-05
25000,584.128268,169,-0.00122055,0.00350054,-0.000145221
30000,642.593372,170,-0.00142758,0.00397033,-0.000176137
30000,754.466296,171,-0.00183887,0.00511119,-0.000202976
30000,744.287244,172,-0.00200873,0.00554842,-0.000227794
30000,604.889016,173,-0.00184213,0.00509839,-0.000196397
30000,391.064637,174,-0.00140969,0.00390912,-0.000173834
30000,198.049404,175,-0.000913243,0.00251698,-0.0001444
30000,92.200291,176,-0.000489759,0.00140337,-0.000104271
30000,101.735085,177,-0.000340473,0.00100609,-9.82e-05
30000,238.57229,178,-0.000504513,0.00143777,-0.000109433
30000,445.696465,179,-0.000921263,0.00258441,-0.00014433
35000,693.279243,180,-0.00157462,0.00441132,-0.000180228
35000,765.402336,181,-0.00191017,0.00535257,-0.000214139
35000,708.724987,182,-0.00196783,0.00550865,-0.000212511
35000,537.452828,183,-0.00169809,0.00475926,-0.000160836
35000,148.056151,184,-0.000728121,0.00208881,-0.000102621
35000,74.902369,185,-0.000385953,0.00119712,-7.54e-05
35000,133.045291,186,-0.000339976,0.00106112,-7.62e-05
35000,304.752159,187,-0.000598271,0.00178166,-0.000103978
35000,515.918991,188,-0.00107001,0.00306112,-0.000118872
40000,728.293891,189,-0.00169911,0.00479075,-0.000195995
40000,758.331759,190,-0.0019566,0.00549197,-0.00025348
40000,658.554508,191,-0.0015461,0.00435342,-0.000216131
40000,251.344408,192,-0.00103852,0.00299077,-0.000154358
40000,109.884758,193,-0.000566721,0.00170281,-0.000132776
40000,78.59066,194,-0.00032242,0.001057,-0.000115742
40000,179.704586,195,-0.00038083,0.00121668,-0.000111824
40000,373.154675,196,-0.000737845,0.00215286,-0.000126805
40000,580.617141,197,-0.00123232,0.00353022,-0.000172512
45000,644.2523,198,-0.00140417,0.00401356,-0.0001693
45000,754.933373,199,-0.00182115,0.00514884,-0.00020113
45000,744.915382,200,-0.00198589,0.0055854,-0.00021835
45000,604.534682,201,-0.00180825,0.00512747,-0.000192434
45000,397.716448,202,-0.00138477,0.00395148,-0.00016554
45000,198.999663,203,-0.000876242,0.00255863,-0.000134405
45000,88.173773,204,-0.000458874,0.00143708,-9.51e-05
45000,103.941617,205,-0.000307075,0.00104373,-9e-05
45000,240.327852,206,-0.000469167,0.00147297,-9.56e-05
45000,447.613089,207,-0.000893972,0.00262976,-0.000124848
50000,692.941015,208,-0.00161257,0.00443274,-0.00019099
50000,767.866569,209,-0.00194379,0.00539078,-0.000219118
50000,710.23896,210,-0.00200902,0.0055467,-0.000221923
50000,538.000434,211,-0.00172915,0.00478736,-0.000170661
50000,319.473114,212,-0.00126271,0.00349267,-0.000157124
50000,144.545027,213,-0.000758574,0.00211159,-0.000117671
50000,74.129278,214,-0.000415116,0.0012115,-9.11e-05
50000,135.992702,215,-0.000367465,0.00107686,-9.12e-05
50000,306.201706,216,-0.00062766,0.0017949,-0.000117321
50000,513.470866,217,-0.00104366,0.00293409,-0.000133566
55000,726.345054,218,-0.00175584,0.00481128,-0.000181986
55000,759.056534,219,-0.00200838,0.00550893,-0.000232456
55000,657.362658,220,-0.00195828,0.00536935,-0.000233698
55000,460.208046,221,-0.00159865,0.00437134,-0.000207082
55000,254.630047,222,-0.00109499,0.00300648,-0.00014212
55000,108.676802,223,-0.000628077,0.00172274,-0.000125524
55000,78.655084,224,-0.000373562,0.00106395,-0.000100316
55000,179.672373,225,-0.000436125,0.00122305,-9.66e-05
55000,374.845814,226,-0.00079855,0.00217091,-0.000129512
55000,580.74599,227,-0.00130019,0.00354662,-0.000167256
60000,645.025392,228,-0.00143956,0.00403197,-0.000172614
