MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
1,507.318341,5,-0.00165224,0.00426577,2.38e-05
1,488.264843,6,-0.00163214,0.00420951,2.51e-05
1,467.117556,7,-0.00157466,0.00403073,3.69e-05
1,446.566194,8,-0.00148777,0.0038199,2.34e-05
1,436.032816,9,-0.00142951,0.00367354,1.28e-06
1,443.82816,10,-0.00142343,0.00366656,2.06e-06
1,470.193817,11,-0.00147057,0.00378976,1.95e-05
1,507.07675,12,-0.00157333,0.00405696,3.6e-05
5,551.078577,13,-0.00175418,0.00453242,1.77e-05
5,572.75737,14,-0.00185413,0.00477588,1.73e-05
5,564.559371,15,-0.0018803,0.00483287,2.03e-05
5,539.288921,16,-0.00183105,0.00472745,1.83e-05
5,499.603527,17,-0.00172921,0.00444957,1.9e-05
5,471.933274,18,-0.00162467,0.00415938,3.64e-05
5,458.049831,19,-0.00152915,0.00393327,3.67e-05
5,462.607852,20,-0.00151209,0.00387542,3.37e-05
5,486.750872,21,-0.00155456,0.00398381,3.34e-05
5,521.523909,22,-0.00165162,0.00424724,1.91e-05
10,554.02599,23,-0.00178966,0.00463674,9.94e-06
10,548.163375,24,-0.00181173,0.0047152,1.72e-05
10,513.180956,25,-0.001774,0.00458875,1.6e-05
10,478.053586,26,-0.00165683,0.00427087,2.52e-05
10,441.879324,27,-0.00152649,0.00392849,2.21e-05
10,422.165479,28,-0.00142712,0.00368195,1.13e-06
10,437.015287,29,-0.00140373,0.00363582,7e-06
10,474.606884,30,-0.00147669,0.00379468,1.47e-05
10,510.265755,31,-0.00160822,0.00414636,2.66e-05
15,538.660784,32,-0.00170015,0.00441927,-1.81e-06
15,559.099408,33,-0.00180837,0.00471518,1.94e-05
15,548.501603,34,-0.00183674,0.00478686,1.06e-05
15,510.926104,35,-0.00176802,0.00460083,1.41e-05
15,464.653325,36,-0.0016365,0.00424099,1.36e-05
15,421.58566,37,-0.00146526,0.00377763,1.11e-05
15,389.985529,38,-0.00132237,0.00345178,4.17e-06
15,401.549695,39,-0.00128682,0.00336118,7.74e-06
15,432.908236,40,-0.00134595,0.00352737,3.53e-06
15,486.992463,41,-0.00150511,0.00390372,1.78e-05
15,535.648946,42,-0.00165483,0.0043386,1.45e-05
20,553.687763,43,-0.00173888,0.00449671,1.01e-06
20,577.315393,44,-0.00188063,0.00484995,1.47e-05
20,561.756912,45,-0.0019033,0.00492647,9.4e-06
20,520.509225,46,-0.00181753,0.0047284,7.32e-06
20,467.938966,47,-0.00165009,0.00427029,1.12e-05
20,414.128545,48,-0.00150063,0.00383595,1.53e-05
20,389.727832,49,-0.00132327,0.00343507,5.82e-06
20,396.508492,50,-0.00129219,0.00334375,1.61e-05
20,437.595106,51,-0.00136534,0.00352751,-7.95e-07
20,500.553786,52,-0.00153097,0.00394287,2.5e-05
25,581.615718,53,-0.0019044,0.00489811,3.35e-05
25,573.530462,54,-0.00193781,0.00500074,1.9e-05
25,527.048296,55,-0.00185777,0.00478622,2.48e-05
25,463.091035,56,-0.00167287,0.00428766,3.46e-05
25,407.589476,57,-0.00147427,0.00375895,1.59e-05
25,383.108233,58,-0.00131221,0.00337535,1.96e-05
25,392.932942,59,-0.00128019,0.00328073,2.47e-05
25,441.138444,60,-0.00136325,0.00351868,1.32e-05
25,506.513037,61,-0.0015709,0.00400395,3.04e-05
50,585.255694,62,-0.00179745,0.00466433,8.25e-06
50,619.320072,63,-0.00201474,0.00522911,-2.55e-06
50,598.269413,64,-0.00206148,0.00534914,-2.85e-06
50,528.755541,65,-0.00191162,0.00495615,1.56e-05
50,433.697434,66,-0.00164273,0.0042157,2.66e-05
50,342.311533,67,-0.00132233,0.00343536,5.48e-06
50,313.997047,68,-0.00111537,0.00287562,1.03e-05
50,340.298273,69,-0.00106236,0.00276803,8.22e-06
50,409.634948,70,-0.00121416,0.00316099,1.66e-05
50,512.05353,71,-0.00152977,0.00391993,2.17e-05
100,661.582454,72,-0.00199328,0.00522233,1.39e-05
100,711.414704,73,-0.00229529,0.0060843,2.11e-05
100,683.019662,74,-0.00235206,0.00625045,3.58e-05
100,577.347605,75,-0.00214081,0.00566887,3.3e-05
100,434.937602,76,-0.00173062,0.00454173,3.31e-05
100,306.282236,77,-0.00125338,0.00332633,2.15e-05
100,253.840849,78,-0.000933155,0.00248093,2.62e-05
100,288.935991,79,-0.000871997,0.0023268,2.5e-05
100,403.579061,80,-0.00108318,0.00289846,2.04e-05
100,537.404509,81,-0.00151092,0.00394848,4.27e-05
150,702.620777,82,-0.00209374,0.00547265,1.45e-05
150,760.924841,83,-0.00244263,0.00648409,1.73e-05
150,721.319953,84,-0.00250984,0.00666895,-4.01e-06
150,582.179431,85,-0.00224591,0.00592743,1.59e-05
150,411.873693,86,-0.00174246,0.00455016,1.13e-05
150,264.937936,87,-0.00118946,0.00308472,1.18e-05
150,204.765637,88,-0.000806445,0.00210071,3.44e-05
150,247.317889,89,-0.000740846,0.00192333,1.35e-05
150,381.739216,90,-0.000995867,0.00265228,1.98e-05
150,550.659818,91,-0.00151538,0.00395708,3.25e-05
200,727.76239,92,-0.00211918,0.00565624,1.12e-05
200,794.634902,93,-0.00252145,0.00678121,-8.12e-06
200,741.339828,94,-0.0026064,0.00698788,-7.09e-06
200,591.810872,95,-0.00230144,0.00612748,1.02e-05
200,401.259786,96,-0.00111877,0.0029336,8.41e-06
200,167.222378,97,-0.000718789,0.00183674,6.63e-06
200,222.434002,98,-0.000647364,0.00167511,1.64e-05
200,372.832554,99,-0.000952746,0.00251331,4.18e-06
200,561.773018,100,-0.00153324,0.00400207,2.56e-05
250,747.782267,101,-0.0021995,0.00581516,3.79e-05
250,816.73247,102,-0.00261684,0.0069882,9.81e-06
250,759.604141,103,-0.00268699,0.00717635,1.24e-05
250,590.409642,104,-0.0023528,0.00621759,2.43e-05
250,385.234236,105,-0.0017638,0.00456658,2.83e-05
250,209.710203,106,-0.00110177,0.00282335,3.66e-05
250,142.628404,107,-0.000651987,0.00164457,3.37e-05
250,200.014345,108,-0.000576956,0.00146677,5.13e-05
250,359.239023,109,-0.000924084,0.00237216,2.68e-05
250,564.092295,110,-0.00154719,0.00396163,4.46e-05
300,746.832007,111,-0.00217228,0.00584416,3.58e-05
300,822.063589,112,-0.00260789,0.00709993,2.03e-05
300,771.216637,113,-0.00267984,0.00731192,1.61e-05
300,593.26042,114,-0.00233433,0.00631255,2.59e-05
300,380.225245,115,-0.00171001,0.00456105,2.33e-05
300,189.400442,116,-0.0010242,0.00271449,2.59e-05
300,128.181256,117,-0.000561324,0.00150566,4.55e-05
300,193.55581,118,-0.000506929,0.00138754,3.6e-05
300,375.699436,119,-0.000902247,0.00242108,2.07e-05
300,592.88998,120,-0.00155516,0.00415263,3.57e-05
350,785.905397,121,-0.00227801,0.00610531,8.2e-06
350,848.316532,122,-0.002715,0.00733636,-1.08e-06
350,776.322269,123,-0.002774,0.00749508,-1.12e-05
350,598.672066,124,-0.00238126,0.00641498,-1.3e-06
350,380.015866,125,-0.00174477,0.00461127,6.26e-06
350,185.824894,126,-0.00103449,0.00271974,3.8e-06
350,118.420976,127,-0.000558956,0.00146621,3.46e-05
350,186.920107,128,-0.000497808,0.00132397,2.87e-05
350,359.94769,129,-0.000884824,0.0023567,4.06e-06
350,580.633247,130,-0.00155564,0.00408776,2.48e-05
400,793.684643,131,-0.00229968,0.00616853,-1.38e-05
400,860.798761,132,-0.00274995,0.00747405,-2.15e-05
400,799.015761,133,-0.00284147,0.00768972,-3.09e-05
400,608.367931,134,-0.00241135,0.00652605,-2.38e-05
400,377.438893,135,-0.00175541,0.00466493,-1.34e-05
400,180.912541,136,-0.00102801,0.00271842,-7.4e-06
400,112.236244,137,-0.000546392,0.00145605,1.68e-05
400,192.202899,138,-0.000497273,0.00134978,1.42e-05
400,383.977961,139,-0.000926501,0.00246097,-1.18e-05
400,609.736949,140,-0.00161656,0.00426776,-1.72e-05
450,771.458228,141,-0.00224572,0.00605631,-1.87e-05
450,840.585604,142,-0.00269329,0.00730875,-2.1e-05
450,770.024786,143,-0.00274535,0.00744594,-1.72e-05
450,576.558407,144,-0.00234735,0.00630697,-1.57e-05
450,344.775763,145,-0.00166316,0.00441684,-1.57e-05
450,152.179305,146,-0.000937839,0.00245995,-1.33e-05
450,90.718532,147,-0.000467329,0.00121998,-4.59e-06
450,174.631172,148,-0.000435225,0.0011626,-4.93e-06
450,371.866189,149,-0.000885694,0.00234455,-1.19e-05
450,605.952018,150,-0.00159484,0.00423677,-1.61e-06
500,796.87365,151,-0.00231978,0.0062998,2.07e-06
500,864.825286,152,-0.00276374,0.00755103,-1.66e-05
500,783.553907,153,-0.00281552,0.00766222,-1.35e-05
500,591.810872,154,-0.00238144,0.00647192,-5.99e-06
500,357.129126,155,-0.00171048,0.00457294,-8.16e-06
500,163.324708,156,-0.000968755,0.00259842,7.1e-06
500,102.314904,157,-0.000481614,0.00132331,3.08e-05
500,179.462994,158,-0.000452317,0.00122934,1.49e-05
500,369.72408,159,-0.000870015,0.00236499,3.13e-07
500,596.739335,160,-0.00157458,0.00420222,9.21e-06
550,807.584206,161,-0.00233949,0.00635478,1.47e-05
550,870.913393,162,-0.00279823,0.00765144,-2.73e-06
550,794.167826,163,-0.00284398,0.00776805,-1.52e-05
550,595.386424,164,-0.00247111,0.00671903,-8.36e-06
550,357.274081,165,-0.0017093,0.00460104,-7.6e-07
550,164.935316,166,-0.000969105,0.00260517,9.22e-06
550,101.751191,167,-0.000499166,0.00135695,2.22e-05
550,184.149862,168,-0.000473728,0.00130163,2.61e-05
550,389.615089,169,-0.000924885,0.00249869,5.97e-06
550,617.161856,170,-0.00162622,0.00437526,-7.63e-07
600,787.612644,171,-0.00230046,0.00625293,9.67e-06
600,845.675131,172,-0.00273126,0.00748912,2.46e-06
600,767.335067,173,-0.00276899,0.007569,-8.4e-06
600,573.401613,174,-0.00233635,0.00634629,1.02e-05
600,336.20733,175,-0.00163973,0.00440283,3.84e-06
600,143.272647,176,-0.000897583,0.00240691,1.17e-05
600,79.830827,177,-0.000435018,0.00117523,1.06e-05
600,173.439323,178,-0.000428215,0.00117014,1.94e-05
600,381.304352,179,-0.00089896,0.00241751,1.89e-05
600,617.661145,180,-0.001634,0.00437414,6.58e-06
650,800.803538,181,-0.0023477,0.00640572,3.21e-06
650,865.646697,182,-0.00277879,0.00763743,-1.37e-05
650,785.35779,183,-0.00280573,0.00768965,-2.66e-05
650,573.659311,184,-0.00235446,0.00643776,2.55e-06
650,338.558817,185,-0.00165875,0.00448427,-1.99e-06
650,152.968503,186,-0.000903823,0.00249239,2.5e-07
650,88.286515,187,-0.000442598,0.00123918,1.86e-05
650,167.5445,188,-0.00041847,0.00119575,7.51e-06
650,370.062308,189,-0.000883309,0.00241024,1.15e-05
650,610.687208,190,-0.00160325,0.00431278,2.59e-06
700,816.990168,191,-0.00239266,0.00654575,-5.11e-06
700,877.436364,192,-0.00282258,0.00778423,-2.96e-05
700,789.915816,193,-0.00284261,0.00781732,-2.65e-05
700,584.514814,194,-0.002386,0.00654425,-5.4e-06
700,347.578221,195,-0.00168015,0.00456181,-1.57e-05
700,153.870443,196,-0.000938152,0.00257054,1.73e-06
700,95.018853,197,-0.000461684,0.00133011,2e-05
700,183.924377,198,-0.000458117,0.00130844,1.91e-05
700,388.294391,199,-0.000905833,0.00253472,1.04e-07
700,613.554092,200,-0.00162893,0.00442404,-2.2e-06
750,810.692683,201,-0.00235929,0.00655276,-7.24e-06
750,869.785965,202,-0.00279504,0.00777417,-2.41e-05
750,786.565748,203,-0.00280282,0.00778816,-2.57e-05
750,575.946375,204,-0.00234054,0.00649571,3.68e-06
750,341.989412,205,-0.00162847,0.0045173,5.89e-07
750,144.625557,206,-0.000879071,0.00251591,4.03e-06
750,88.399258,207,-0.00044673,0.00136063,3e-05
750,178.271145,208,-0.000413227,0.00128644,1.4e-05
750,382.496202,209,-0.000881639,0.00251099,4.39e-06
750,608.142446,210,-0.00159803,0.00442029,5.98e-07
800,819.695992,211,-0.00239196,0.00661572,-8.53e-06
800,875.342571,212,-0.00281667,0.00782699,-1.49e-05
800,784.584697,213,-0.00281158,0.00782002,-2.35e-05
800,581.599612,214,-0.00234643,0.00651411,-9.07e-07
800,342.424276,215,-0.00162959,0.00451017,2.42e-06
800,151.261259,216,-0.000881478,0.002521,7.59e-06
800,96.323445,217,-0.000419115,0.00131684,2.64e-05
800,184.858529,218,-0.000426067,0.00132626,2.97e-05
800,389.051377,219,-0.000907754,0.00257677,1.41e-05
800,617.677251,220,-0.00162925,0.00448411,5.12e-06
850,822.095801,221,-0.00243136,0.00664849,9.55e-07
850,877.210879,222,-0.00286245,0.00784968,-9.15e-06
850,783.29621,223,-0.00285563,0.00783068,-1.53e-05
850,574.89948,224,-0.00237673,0.00650856,3.62e-06
850,339.992258,225,-0.00167618,0.00450051,5.69e-06
850,147.121998,226,-0.000938345,0.00251178,8.9e-06
850,87.400681,227,-0.000479807,0.00131639,3.39e-05
850,191.156004,228,-0.000479095,0.00134518,3.61e-05
850,397.555387,229,-0.000961961,0.00261261,2e-05
850,625.923569,230,-0.00168409,0.00453973,1.81e-05
900,820.517403,231,-0.00240316,0.00663805,-2.05e-05
900,872.379048,232,-0.00283132,0.00783968,-3.04e-05
900,775.065994,233,-0.00281981,0.00781675,-2.98e-05
900,570.760215,234,-0.00233812,0.00647611,-6.21e-06
900,333.839736,235,-0.0016297,0.00445931,-9.01e-06
900,148.684288,236,-0.00087495,0.00246794,-1.21e-06
900,92.296927,237,-0.000468428,0.00136096,2.18e-05
900,191.961308,238,-0.000452362,0.00135294,2.09e-05
900,407.315672,239,-0.000944547,0.00266115,6.71e-08
900,628.194528,240,-0.00168284,0.00459438,-7.53e-06
950,821.693148,241,-0.00242007,0.00667303,1.75e-05
950,873.893021,242,-0.00282985,0.00785992,1.44e-05
950,776.322269,243,-0.00281478,0.00781338,3.97e-06
950,568.151029,244,-0.00234904,0.00646278,3.09e-05
950,329.813216,245,-0.00162043,0.00443907,2.54e-05
950,143.868572,246,-0.000868077,0.00245949,2.8e-05
950,94.422929,247,-0.000433838,0.00129932,4.38e-05
950,191.429808,248,-0.000452998,0.00137443,4.72e-05
950,405.882231,249,-0.000952609,0.00268098,2.4e-05
950,633.99272,250,-0.0016948,0.00463532,1.48e-05
1000,824.092957,251,-0.00242352,0.00670934,-1.71e-05
1000,875.149297,252,-0.00284685,0.00789569,-2.77e-05
1000,779.301897,253,-0.00282056,0.00783464,-3.15e-05
1000,565.219721,254,-0.0023424,0.00646504,-1.27e-05
1000,328.363669,255,-0.00160015,0.00443369,-1.92e-05
1000,140.888948,256,-0.00086946,0.00243924,-1.33e-05
1000,94.29408,257,-0.000423522,0.0012911,5.73e-06
1000,196.213312,258,-0.000460576,0.00138537,1.62e-05
1000,408.749114,259,-0.000963948,0.00272454,-1.26e-06
1000,638.389683,260,-0.00169612,0.00468828,-2.11e-05
1050,824.978793,261,-0.00243088,0.00674197,-2.69e-05
1050,872.491791,262,-0.00284199,0.0079029,-2.65e-05
1050,775.307585,263,-0.00282028,0.00782332,-2.55e-05
1050,559.920818,264,-0.00231581,0.00644521,3.94e-06
1050,325.110241,265,-0.0015971,0.00440248,-2.03e-05
1050,140.180281,266,-0.000851374,0.00242303,-5.83e-06
1050,93.682049,267,-0.000430073,0.00130104,1.65e-05
1050,201.157877,268,-0.000443796,0.00133425,1.34e-05
