MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
0,9.688888,0,0.0,0.0,-0.0
0,14.697876,1,2.38e-07,5.27e-06,4.42e-06
0,6.999174,2,-2.51e-06,2.51e-06,-1.61e-05
0,13.135587,3,7.62e-06,5.45e-06,-1.23e-05
0,10.204282,4,1.12e-05,-1.32e-05,-9.36e-06
0,10.751888,5,1.28e-06,-1.17e-05,-1.95e-06
0,10.735782,6,1.84e-05,-2.01e-05,-2.56e-06
0,25.279564,7,-3.44e-05,0.000132697,4.98e-06
0,49.776898,8,-0.000104783,0.000298272,-1.45e-05
0,67.84791,9,-0.000163823,0.00047821,-2.25e-05
0,84.437164,10,-0.000199977,0.000619068,-1.49e-05
0,108.000347,11,-0.000236956,0.000767511,-1.92e-05
0,124.428541,12,-0.000339459,0.000915262,2.45e-05
0,138.859583,13,-0.00040222,0.00105961,2.13e-05
0,159.427039,14,-0.00044047,0.00121772,2.29e-05
0,182.861376,15,-0.000504712,0.00138224,5.94e-06
0,198.919132,16,-0.000556225,0.00152189,1.89e-05
0,217.859876,17,-0.000607743,0.0016954,3.7e-05
0,233.353921,18,-0.000667427,0.00183784,4.39e-05
0,253.969698,19,-0.000712621,0.00200313,2.3e-05
0,269.737547,20,-0.000745162,0.00215409,-1.25e-06
0,293.187995,21,-0.000831533,0.00234956,-1.11e-05
0,309.519558,22,-0.00085101,0.00247974,4.46e-05
0,324.884756,23,-0.000940706,0.00261884,-7.17e-06
0,344.775763,24,-0.000942372,0.00279079,5.73e-06
0,366.309591,25,-0.000898048,0.00295299,5.28e-05
0,381.078867,26,-0.00100654,0.00308335,2.68e-05
0,399.600859,27,-0.00114692,0.00324051,5.47e-05
0,417.059851,28,-0.00119249,0.00338888,4.43e-05
1,483.674609,29,-0.00133459,0.00382315,3.82e-05
1,500.924226,30,-0.00139288,0.00398328,4.22e-05
1,504.548095,31,-0.00142639,0.00407087,4.07e-05
1,487.298478,32,-0.00135734,0.00390802,3.28e-05
1,441.702157,33,-0.00130666,0.00374158,1.83e-05
1,427.641547,34,-0.00123693,0.00356773,4.54e-06
1,439.721109,35,-0.00120963,0.00350857,1.31e-05
1,463.348732,36,-0.00126461,0.00364396,1.81e-05
1,486.299901,37,-0.00132837,0.00382805,3.28e-05
1,500.16724,38,-0.00139246,0.00398848,3.83e-05
1,500.521574,39,-0.00142127,0.00407047,2.92e-05
1,486.122734,40,-0.00135942,0.00390542,4.76e-05
1,440.655261,41,-0.001292,0.0037114,1.66e-05
1,428.462957,42,-0.00123281,0.003542,8.76e-06
1,423.88883,43,-0.00120681,0.00346894,1.79e-05
1,438.1105,44,-0.00121453,0.00349446,1.74e-05
