MD_N_cycles--1,MD_Load--1,MD_index--1,eyy--1,exx--1,exy--1
0,15.873619,0,0.0,0.0,0.0
0,12.539662,1,-4.82e-07,-2.52e-05,-2.63e-06
0,14.246906,2,-9.68e-06,4.05e-06,-4.98e-06
0,11.267283,3,1.01e-05,-1.83e-05,4.13e-06
0,17.290953,4,-6.97e-06,-7.14e-07,9.98e-06
0,13.731511,5,4.5e-06,-2.57e-05,1.11e-05
0,22.622062,6,-2.78e-05,5.09e-05,1.15e-05
0,41.788287,7,-0.000100388,0.000174976,3.52e-05
0,53.513506,8,-0.000129212,0.000324138,2.3e-05
0,73.162914,9,-0.000173075,0.000463387,1.75e-05
0,93.569307,10,-0.000226485,0.000605384,1.52e-05
0,115.425247,11,-0.000280985,0.000738891,1.99e-05
0,128.793287,12,-0.000335001,0.00087822,2.12e-05
0,151.663911,13,-0.000392042,0.0010334,3.5e-05
0,166.449287,14,-0.000444379,0.00116194,4.5e-05
0,190.044685,15,-0.000504706,0.00131376,4.96e-05
0,203.23556,16,-0.000533589,0.00144649,5.92e-05
0,224.237882,17,-0.000595867,0.00161288,3.21e-05
0,246.464267,18,-0.000631759,0.00173882,5.56e-05
0,261.587872,19,-0.000716942,0.00189611,6.57e-05
0,281.704362,20,-0.000783125,0.00206559,6.06e-05
0,297.987606,21,-0.000820975,0.00219395,6.33e-05
0,321.87292,22,-0.000868083,0.00236884,5.19e-05
0,335.740253,23,-0.000915641,0.00249012,7.15e-05
0,354.64879,24,-0.000986049,0.00264998,8.82e-05
0,377.825439,25,-0.00105395,0.00282611,0.000100096
0,395.461597,26,-0.00108422,0.00294,9.66e-05
0,412.888376,27,-0.00115342,0.00308906,7.02e-05
0,433.810176,28,-0.00121212,0.00324405,5.83e-05
0,449.255909,29,-0.00127212,0.00339628,7.66e-05
0,474.188126,30,-0.00132084,0.00356646,0.000104825
1,495.077717,31,-0.00140486,0.00376294,0.000109579
1,499.474678,32,-0.00139506,0.00378374,0.000104484
1,497.606372,33,-0.00138936,0.0037694,0.000105993
1,491.518272,34,-0.0013796,0.00373671,0.000109198
1,478.295177,35,-0.00139073,0.00370175,0.000110679
1,479.390391,36,-0.00135948,0.0036705,0.000108079
1,485.253006,37,-0.00135697,0.00366476,0.0001113
1,481.113742,38,-0.00136052,0.00368372,0.00011496
1,496.060188,39,-0.00138655,0.00372355,0.000109178
1,500.698741,40,-0.00141857,0.003771,0.000107073
1,501.632894,41,-0.00140362,0.00381436,0.000102935
1,498.250616,42,-0.00140927,0.00380372,0.000100931
1,489.021829,43,-0.00142254,0.00376372,0.000105868
1,487.201842,44,-0.00138117,0.00372136,0.000113451
1,487.862191,45,-0.00135613,0.00368706,0.000116017
1,485.800613,46,-0.00135837,0.00368027,0.000116662
1,489.231208,47,-0.00138422,0.00370465,0.000113769
1,497.284251,48,-0.00140839,0.00375531,0.000110684
1,507.849842,49,-0.00140343,0.00382067,0.000109883
1,509.975845,50,-0.00143052,0.00388989,0.000100392
1,513.8252,51,-0.00144468,0.00392208,9.16e-05
1,510.233543,52,-0.00145191,0.00390556,9.86e-05
1,502.84085,53,-0.00142733,0.00387055,9.99e-05
1,497.992918,54,-0.00140502,0.00383297,0.000103924
1,498.588844,55,-0.00139846,0.0037983,0.00010137
1,499.909542,56,-0.00140919,0.00379634,0.000111184
1,505.611096,57,-0.0014258,0.00383651,0.000109275
1,519.607284,58,-0.00143577,0.00390221,0.000103985
1,524.181413,59,-0.00146053,0.00397516,9.76e-05
1,532.604896,60,-0.00147997,0.00403737,8.73e-05
1,525.792021,61,-0.00150539,0.00405857,9.04e-05
1,526.259098,62,-0.00148366,0.00402834,9.29e-05
1,516.901462,63,-0.00145605,0.00398115,9.17e-05
1,510.330179,64,-0.00143644,0.00392284,9.76e-05
1,500.473255,65,-0.00143245,0.00387085,9.61e-05
1,506.207022,66,-0.00143279,0.00385686,0.000100374
1,509.637618,67,-0.00143368,0.00388797,0.000102339
1,521.910455,68,-0.00145366,0.00395329,9.71e-05
1,531.235878,69,-0.00147369,0.00401714,9.03e-05
1,531.622424,70,-0.00150299,0.0040713,9.7e-05
1,528.288465,71,-0.00150365,0.00407858,9.71e-05
1,524.922293,72,-0.00148933,0.00403732,9.09e-05
1,514.678822,73,-0.0014782,0.00398043,9.5e-05
1,509.267178,74,-0.00143993,0.00391539,9.94e-05
1,505.192338,75,-0.00142961,0.00385845,0.000104258
1,507.237811,76,-0.00142291,0.00384815,0.000109867
1,516.94978,77,-0.00144025,0.00389758,9.81e-05
1,526.436265,78,-0.00146238,0.00397552,9.55e-05
1,536.808584,79,-0.00149683,0.004064,0.000101206
1,546.520554,80,-0.00152549,0.00413842,9.97e-05
1,540.722363,81,-0.00153594,0.00416558,0.000102751
1,534.569838,82,-0.00153007,0.00413365,0.000108293
1,529.512527,83,-0.0015027,0.00407688,9.73e-05
1,515.645187,84,-0.00148256,0.00400535,0.000100516
1,513.954049,85,-0.00145822,0.00394175,0.000100968
1,515.226429,86,-0.00145455,0.0039286,8.75e-05
1,528.401207,87,-0.00147773,0.0039801,9.48e-05
1,537.952116,88,-0.00150735,0.00406119,9.61e-05
1,547.374177,89,-0.00153009,0.00414482,0.000105453
1,553.301216,90,-0.00155714,0.00421312,0.000110292
1,545.908523,91,-0.00156716,0.00422677,0.000113788
1,537.6461,92,-0.00154766,0.00417321,0.000101212
1,528.819965,93,-0.00151504,0.00409954,9.38e-05
1,515.854567,94,-0.00148024,0.00401312,9.77e-05
1,510.700619,95,-0.0014585,0.00394046,9.97e-05
1,512.037424,96,-0.00145337,0.00390508,9.9e-05
1,519.510648,97,-0.00147204,0.00395398,9.98e-05
1,532.540471,98,-0.00149028,0.0040357,9.8e-05
1,544.909945,99,-0.00151584,0.00411949,9.88e-05
1,551.481229,100,-0.00156349,0.00419118,9.95e-05
1,539.04733,101,-0.00156372,0.00419648,0.000104415
1,530.060134,102,-0.00152207,0.00413131,9.81e-05
1,525.051141,103,-0.0014889,0.00404334,9.69e-05
1,509.041693,104,-0.00145282,0.00394268,9.27e-05
1,501.455727,105,-0.00144267,0.00385308,9.75e-05
1,505.933218,106,-0.00142683,0.00383486,0.00010662
1,515.741824,107,-0.00143919,0.0039097,9.72e-05
1,532.894805,108,-0.00147693,0.00401877,9.43e-05
1,551.706714,109,-0.00154008,0.00413944,9.85e-05
1,556.747919,110,-0.00158327,0.00424272,0.00011044
