Machine_Time,Machine_Displacement,Machine_Load,MD_index--1,MD_Displacement--1,MD_Load--1,u--1,v--1,MD_index--2,MD_Displacement--2,MD_Load--2,u--2,v--2
1.50011904,0.024499774,0.000566115,29,0.401852,1.774798,-0.00685675,-0.208438,29,0.401852,1.774798,0.00189292,-0.179981
1.55000832,0.025232123,0.00078292,30,0.412271,1.90825,-0.00632055,-0.217559,30,0.412271,1.90825,0.00304834,-0.188543
1.60002048,0.026181463,0.000879597,31,0.426996,2.051738,-0.00639406,-0.226535,31,0.426996,2.051738,0.00403801,-0.196957
1.65003264,0.026927374,0.001013348,32,0.441349,2.20152,-0.00615139,-0.235075,32,0.441349,2.20152,0.00469406,-0.205023
1.7000448,0.027856372,0.001307928,33,0.488236,2.344041,-0.00722204,-0.2445,33,0.488236,2.344041,0.00578082,-0.21287
1.75005696,0.028642969,0.001837413,34,0.479412,2.502467,-0.00639178,-0.252312,34,0.479412,2.502467,0.00604918,-0.221124
1.80006912,0.029504156,0.002109338,35,0.501579,2.657257,-0.00704801,-0.260796,35,0.501579,2.657257,0.00649962,-0.229239
1.85008128,0.03033822,0.002668322,36,0.528372,2.812408,-0.00697834,-0.269271,36,0.528372,2.812408,0.00744816,-0.237315
1.90009344,0.031151941,0.002972984,37,0.529966,2.981232,-0.00766082,-0.276828,37,0.529966,2.981232,0.00781406,-0.244449
1.9501056,0.032026689,0.003182807,38,0.548306,3.147069,-0.00771485,-0.282833,38,0.548306,3.147069,0.00961224,-0.250097
2.00011776,0.032772601,0.003321666,39,0.564945,3.31803,-0.00676788,-0.292341,39,0.564945,3.31803,0.0114054,-0.259402
2.05000704,0.033694819,0.003617766,40,0.576481,3.493679,-0.00701753,-0.299727,40,0.576481,3.493679,0.0125579,-0.266695
2.1000192,0.034427166,0.004186125,41,0.591259,3.675581,-0.00856722,-0.307185,41,0.591259,3.675581,0.0119979,-0.273749
2.15003136,0.035362944,0.004736711,42,0.611938,3.854526,-0.0081073,-0.314676,42,0.611938,3.854526,0.0137398,-0.280262
2.20004352,0.036122419,0.005124938,43,0.62661,4.036747,-0.00810802,-0.323158,43,0.62661,4.036747,0.0152665,-0.28863
2.25005568,0.037031073,0.005608184,44,0.642399,4.220338,-0.0089019,-0.330132,44,0.642399,4.220338,0.0163258,-0.295451
2.30006784,0.037817668,0.006122858,45,0.659676,4.404068,-0.00903402,-0.336931,45,0.659676,4.404068,0.0175259,-0.301766
2.35008,0.038672075,0.006684683,46,0.678973,4.589202,-0.00891595,-0.344908,46,0.678973,4.589202,0.0192581,-0.309161
2.40009216,0.039533265,0.007325513,47,0.6929,4.775813,-0.00973908,-0.352162,47,0.6929,4.775813,0.0203208,-0.31598
2.45010432,0.04031308,0.007499921,48,0.71039,4.962382,-0.0104525,-0.359802,48,0.71039,4.962382,0.020992,-0.322899
2.50011648,0.041214954,0.007922451,49,0.729634,5.148175,-0.0106113,-0.367112,49,0.729634,5.148175,0.0219043,-0.329988
2.55000576,0.041947301,0.008298281,50,0.747229,5.334701,-0.0105654,-0.37458,50,0.747229,5.334701,0.0235916,-0.337138
2.60001792,0.042883079,0.009163334,51,0.75632,5.527659,-0.0108059,-0.38198,51,0.75632,5.527659,0.0247506,-0.343799
2.65003008,0.043608647,0.009763316,52,0.77854,5.712527,-0.0103509,-0.39016,52,0.77854,5.712527,0.0264505,-0.351306
2.70004224,0.044530865,0.010341162,53,0.804057,5.901573,-0.0111136,-0.397534,53,0.804057,5.901573,0.027376,-0.358269
2.7500544,0.04529712,0.010787704,54,0.814636,6.090119,-0.0113948,-0.404482,54,0.814636,6.090119,0.0290015,-0.365393
2.80006656,0.046165086,0.01124911,55,0.828617,6.278241,-0.011789,-0.412526,55,0.828617,6.278241,0.0293945,-0.373107
2.85007872,0.046999153,0.012078848,56,0.855622,6.460493,-0.012318,-0.420504,56,0.855622,6.460493,0.0304483,-0.380348
2.90009088,0.047826435,0.012747055,57,0.861629,6.648199,-0.0133186,-0.427952,57,0.861629,6.648199,0.0308595,-0.386738
2.95010304,0.048721526,0.013141734,58,0.88454,6.82722,-0.014381,-0.433637,58,0.88454,6.82722,0.0316269,-0.392345
3.0001152,0.049487781,0.014185884,59,0.88874,7.008898,-0.0130432,-0.441124,59,0.88874,7.008898,0.0329742,-0.399434
3.05000448,0.050416779,0.0147809,60,0.919094,7.189598,-0.0143479,-0.450185,60,0.919094,7.189598,0.0335593,-0.408164
3.10001664,0.05115591,0.015867809,61,0.929513,7.378028,-0.0140467,-0.45741,61,0.929513,7.378028,0.0352143,-0.414666
3.1500288,0.052078124,0.016626583,62,0.946631,7.562236,-0.0140569,-0.465994,62,0.946631,7.562236,0.0364418,-0.422655
3.20004096,0.052824035,0.017466512,63,0.955083,7.746562,-0.0142703,-0.473955,63,0.955083,7.746562,0.0375504,-0.43044
3.25005312,0.053712346,0.018168697,64,0.978314,7.929676,-0.0162366,-0.481975,64,0.978314,7.929676,0.0380334,-0.438274
3.30006528,0.054492164,0.01934021,65,0.994049,8.11145,-0.0146683,-0.489277,65,0.994049,8.11145,0.0397557,-0.445261
3.35007744,0.055292323,0.019842142,66,1.001545,8.292277,-0.0157061,-0.497253,66,1.001545,8.292277,0.040501,-0.452861
3.4000896,0.056173854,0.021142446,67,1.024456,8.466109,-0.0145158,-0.505126,67,1.024456,8.466109,0.0421999,-0.460403
3.45010176,0.056940105,0.022070762,68,1.04588,8.638442,-0.0144906,-0.513401,68,1.04588,8.638442,0.0435595,-0.46808
3.50011392,0.057875887,0.023232782,69,1.060179,8.809542,-0.0143345,-0.520145,69,1.060179,8.809542,0.0445034,-0.475511
3.5500032,0.058635358,0.02457883,70,1.080752,8.977229,-0.0158439,-0.527996,70,1.080752,8.977229,0.0443268,-0.48255
3.60001536,0.059571136,0.025793804,71,1.098295,9.14028,-0.0162557,-0.535724,71,1.098295,9.14028,0.0447662,-0.490145
3.65002752,0.060317047,0.02708536,72,1.137208,9.303948,-0.0163228,-0.5433,72,1.137208,9.303948,0.0455268,-0.497722
3.70003968,0.061232481,0.028484752,73,1.120197,9.47946,-0.0164491,-0.551472,73,1.120197,9.47946,0.0462196,-0.505718
3.75005184,0.061985176,0.029594677,74,1.187975,9.63339,-0.0167347,-0.559515,74,1.187975,9.63339,0.047044,-0.513516
3.800064,0.062826023,0.030365175,75,1.181702,9.786617,-0.0170875,-0.567667,75,1.181702,9.786617,0.047303,-0.521312
3.85007616,0.063666865,0.032133538,76,1.165276,9.954421,-0.0173082,-0.575791,76,1.165276,9.954421,0.0484182,-0.529224
3.90008832,0.06446702,0.032885429,77,1.219126,10.098207,-0.018008,-0.583387,77,1.219126,10.098207,0.0480793,-0.536123
3.95010048,0.065362118,0.034665786,78,1.197012,10.257282,-0.0168147,-0.592238,78,1.197012,10.257282,0.049689,-0.545684
4.00011264,0.066108026,0.036203165,79,1.275635,10.394445,-0.0173402,-0.600686,79,1.275635,10.394445,0.0498311,-0.554175
4.05000192,0.067030244,0.037622511,80,1.254903,10.530853,-0.0191449,-0.608041,80,1.254903,10.530853,0.049491,-0.561294
4.10001408,0.067782931,0.039009143,81,1.29137,10.677808,-0.0170645,-0.615854,81,1.29137,10.677808,0.0516813,-0.569247
4.15002624,0.068705149,0.040753584,82,1.284141,10.816629,-0.0176286,-0.624505,82,1.284141,10.816629,0.0521733,-0.578007
4.2000384,0.069484964,0.042361796,83,1.294507,10.955504,-0.0176845,-0.633366,83,1.294507,10.955504,0.0527664,-0.586907
4.25005056,0.070380062,0.043416768,84,1.314867,11.084682,-0.0189288,-0.643752,84,1.314867,11.084682,0.0524088,-0.596963
4.30006272,0.071173437,0.044954617,85,1.334483,11.20847,-0.0169679,-0.650631,85,1.334483,11.20847,0.0546665,-0.605005
4.35007488,0.07201428,0.0464403,86,1.337672,11.336968,-0.017343,-0.659078,86,1.337672,11.336968,0.0551852,-0.613907
4.40008704,0.07287547,0.048508272,87,1.376425,11.459618,-0.0165802,-0.668274,87,1.376425,11.459618,0.0562577,-0.622972
4.4500992,0.073641725,0.050195094,88,1.366113,11.565672,-0.0165852,-0.676778,88,1.366113,11.565672,0.055266,-0.631758
4.50011136,0.074550375,0.052269392,89,1.392533,11.675128,-0.0173376,-0.686397,89,1.392533,11.675128,0.0559531,-0.642041
4.55000064,0.07528951,0.05388505,90,1.413956,11.778215,-0.0179026,-0.694937,90,1.413956,11.778215,0.0558176,-0.650969
4.6000128,0.076225288,0.055614129,91,1.432137,11.871691,-0.0178309,-0.704727,91,1.432137,11.871691,0.0571609,-0.659724
4.65002496,0.076950856,0.057262123,92,1.475887,11.952441,-0.017657,-0.713464,92,1.475887,11.952441,0.0573604,-0.668547
4.70003712,0.077845946,0.058954835,93,1.417092,12.070924,-0.0178828,-0.722135,93,1.417092,12.070924,0.058059,-0.677167
4.75004928,0.078639328,0.060683791,94,1.475727,12.14791,-0.0179143,-0.73274,94,1.475727,12.14791,0.0587258,-0.687502
4.80006144,0.079507291,0.06235157,95,1.496832,12.227128,-0.0173521,-0.742917,95,1.496832,12.227128,0.0594875,-0.697296
4.8500736,0.080334574,0.06489902,96,1.509324,12.298373,-0.0168852,-0.751832,96,1.509324,12.298373,0.0603721,-0.706436
4.90008576,0.081134737,0.066357031,97,1.502892,12.3784,-0.0186162,-0.762849,97,1.502892,12.3784,0.0594124,-0.71705
4.95009792,0.082023047,0.068670578,98,1.544037,12.434749,-0.0171042,-0.771711,98,1.544037,12.434749,0.0622958,-0.724904
5.00011008,0.082762174,0.070283741,99,1.559719,12.489504,-0.0183371,-0.782361,99,1.559719,12.489504,0.060778,-0.736153
5.05012224,0.083697952,0.072458446,100,1.560783,12.536497,-0.0184606,-0.793954,100,1.560783,12.536497,0.0615035,-0.747713
5.10001152,0.084430307,0.074560277,101,1.626435,12.557421,-0.0180881,-0.803257,101,1.626435,12.557421,0.0622426,-0.757631
5.15002368,0.085366085,0.076212622,102,1.610434,12.56952,-0.0187841,-0.814173,102,1.610434,12.56952,0.0611975,-0.770223
5.20003584,0.086125553,0.078313529,103,1.627604,12.559016,-0.0188171,-0.825194,103,1.627604,12.559016,0.0604549,-0.783942
5.250048,0.087020651,0.08024323,104,1.655247,12.535083,-0.0165412,-0.838908,104,1.655247,12.535083,0.0614748,-0.799314
5.30006016,0.087820806,0.082308643,105,1.666304,12.516445,-0.0205115,-0.847379,105,1.666304,12.516445,0.0578462,-0.810831
5.35007232,0.088675216,0.084432684,106,1.679754,12.495671,-0.0191624,-0.857611,106,1.679754,12.495671,0.0587314,-0.822669
5.40008448,0.089509279,0.086717397,107,1.661201,12.472535,-0.0207977,-0.869878,107,1.661201,12.472535,0.059053,-0.835891
5.45009664,0.090302654,0.088852875,108,1.756303,12.445126,-0.0205725,-0.879791,108,1.756303,12.445126,0.0596467,-0.84634
5.5001088,0.091204531,0.090913102,109,1.727278,12.44385,-0.0201597,-0.890559,109,1.727278,12.44385,0.0603702,-0.856902
5.55012096,0.091943659,0.093388692,110,1.746682,12.434707,-0.0217631,-0.901396,110,1.746682,12.434707,0.0601076,-0.868546
5.60001024,0.092886217,0.094785832,111,1.775228,12.432591,-0.0216421,-0.91017,111,1.775228,12.432591,0.0612793,-0.877581
5.6500224,0.093625344,0.097225301,112,1.75221,12.425574,-0.0213612,-0.921085,112,1.75221,12.425574,0.0622744,-0.887921
5.70003456,0.09456791,0.099559158,113,1.794366,12.411848,-0.0214405,-0.930293,113,1.794366,12.411848,0.0634283,-0.897591
5.75004672,0.095340945,0.101700671,114,1.813397,12.408935,-0.0250415,-0.941335,114,1.813397,12.408935,0.0646694,-0.907383
5.80005888,0.096222475,0.103705466,115,1.829238,12.407457,-0.0225437,-0.950615,115,1.829238,12.407457,0.0657348,-0.917823
5.85007104,0.09703619,0.106471218,116,1.852788,12.398175,-0.0234155,-0.958247,116,1.852788,12.398175,0.0676013,-0.92703
5.9000832,0.097877041,0.10845872,117,1.864164,12.366524,-0.0233486,-0.968672,117,1.864164,12.366524,0.0699912,-0.938342
5.95009536,0.098711103,0.110596344,118,1.885853,12.347121,-0.0254209,-0.978864,118,1.885853,12.347121,0.0704503,-0.949631
6.00010752,0.099450231,0.113062285,119,1.894624,12.319754,-0.025554,-0.989691,119,1.894624,12.319754,0.0725794,-0.960604
6.05011968,0.100372449,0.115021795,120,1.893614,12.271698,-0.0266026,-0.999474,120,1.893614,12.271698,0.0736156,-0.970076
6.10000896,0.101098016,0.117387667,121,1.915676,12.237346,-0.0269505,-1.01137,121,1.915676,12.237346,0.0759589,-0.98195
6.15002112,0.102033794,0.119446948,122,1.945073,12.191043,-0.0284786,-1.02196,122,1.945073,12.191043,0.0787017,-0.993254
6.20003328,0.102793269,0.121963322,123,1.962775,12.158658,-0.0299247,-1.03105,123,1.962775,12.158658,0.0796276,-1.00398
6.25004544,0.103708707,0.124325477,124,1.981328,12.131664,-0.0331059,-1.03919,124,1.981328,12.131664,0.0800691,-1.01314
6.3000576,0.104502082,0.126969621,125,1.988079,12.080258,-0.0341777,-1.04967,125,1.988079,12.080258,0.0825877,-1.02435
6.35006976,0.105329365,0.12898086,126,2.059525,11.998945,-0.0348449,-1.05867,126,2.059525,11.998945,0.084628,-1.0355
6.40008192,0.106197335,0.131721541,127,2.030979,11.947625,-0.0374382,-1.06642,127,2.030979,11.947625,0.0859516,-1.04524
6.45009408,0.10696359,0.133916989,128,2.045704,11.889085,-0.0367919,-1.07516,128,2.045704,11.889085,0.0884734,-1.05612
6.50010624,0.10787224,0.136478767,129,2.06617,11.813906,-0.0389185,-1.08443,129,2.06617,11.813906,0.0895268,-1.06779
6.5501184,0.108597808,0.13879624,130,2.088976,11.745958,-0.0384881,-1.09107,130,2.088976,11.745958,0.095247,-1.07874
6.60000768,0.109520026,0.14116621,131,2.081959,11.683442,-0.0413689,-1.10245,131,2.081959,11.683442,0.0954591,-1.09024
6.65001984,0.110252373,0.143199116,132,2.111994,11.622191,-0.0468354,-1.10918,132,2.111994,11.622191,0.0963099,-1.10147
6.700032,0.111161031,0.145901799,133,2.130334,11.578898,-0.0465477,-1.11705,133,2.130334,11.578898,0.0981542,-1.11385
6.75004416,0.111954406,0.148734242,134,2.145112,11.508674,-0.0494666,-1.11999,134,2.145112,11.508674,0.101189,-1.12213
6.80005632,0.112808816,0.151141793,135,2.160635,11.456928,-0.0496301,-1.12578,135,2.160635,11.456928,0.101932,-1.1268
6.85006848,0.113669999,0.153197199,136,2.164356,11.216646,-0.0528848,-1.12626,136,2.164356,11.216646,0.102034,-1.13669
6.90008064,0.114476942,0.156457305,137,2.167439,10.974205,-0.0529818,-1.1164,137,2.167439,10.974205,0.10465,-1.13735
6.9500928,0.115385592,0.158656716,138,2.112366,10.051118,-0.0527312,-1.0877,138,2.112366,10.051118,0.0980967,-1.10936
7.00010496,0.116145067,0.161093071,139,1.924341,8.10304,-0.0418083,-1.01498,139,1.924341,8.10304,0.084847,-1.0289
7.05011712,0.117067285,0.163469821,140,1.75928,6.450531,-0.030507,-0.941806,140,1.75928,6.450531,0.0734735,-0.947525
7.1000064,0.117799632,0.165850013,,,,,,,,,,
7.15001856,0.11871507,0.168353736,,,,,,,,,,
7.20003072,0.119474545,0.171009645,,,,,,,,,,
7.25004288,0.120356075,0.173318744,,,,,,,,,,
7.30005504,0.121149451,0.175905809,,,,,,,,,,
7.3500672,0.121969953,0.178038538,,,,,,,,,,
7.40007936,0.122844703,0.180521473,,,,,,,,,,
7.45009152,0.123617738,0.182843938,,,,,,,,,,
7.50010368,0.124539956,0.185370609,,,,,,,,,,
7.55011584,0.125299424,0.187679946,,,,,,,,,,
7.60000512,0.126221642,0.190149426,,,,,,,,,,
7.65001728,0.126953989,0.192862183,,,,,,,,,,
7.70002944,0.127862647,0.195324302,,,,,,,,,,
7.7500416,0.128635675,0.197996974,,,,,,,,,,
7.80005376,0.129483312,0.200037733,,,,,,,,,,
7.85006592,0.130317375,0.202727079,,,,,,,,,,
7.90007808,0.131124318,0.205118701,,,,,,,,,,
7.95009024,0.132019401,0.207475588,,,,,,,,,,
8.0001024,0.132772088,0.209769696,,,,,,,,,,
8.05011456,0.133707881,0.212538734,,,,,,,,,,
8.10000384,0.134447008,0.215148941,,,,,,,,,,
8.150016,0.135376006,0.217603028,,,,,,,,,,
8.20002816,0.136121914,0.220346987,,,,,,,,,,
8.25004032,0.137023792,0.222934887,,,,,,,,,,
8.30005248,0.137810379,0.225627065,,,,,,,,,,
8.35006464,0.138658002,0.228069991,,,,,,,,,,
8.4000768,0.13952598,0.230842367,,,,,,,,,,
8.45008896,0.140319347,0.233305022,,,,,,,,,,
8.50010112,0.141234785,0.235614613,,,,,,,,,,
8.55011328,0.141987488,0.238594487,,,,,,,,,,
8.60000256,0.142909706,0.241690457,,,,,,,,,,
8.65001472,0.143635273,0.244184718,,,,,,,,,,
8.70002688,0.144550696,0.246607855,,,,,,,,,,
8.75003904,0.145303398,0.249340281,,,,,,,,,,
8.8000512,0.146178141,0.252259552,,,,,,,,,,
8.85006336,0.147012204,0.254725128,,,,,,,,,,
8.90007552,0.147825927,0.25741747,,,,,,,,,,
8.95008768,0.148700684,0.260208964,,,,,,,,,,
9.00009984,0.149466932,0.263044804,,,,,,,,,,
9.050112,0.15038237,0.266226262,,,,,,,,,,
9.10000128,0.151114717,0.268884003,,,,,,,,,,
9.15001344,0.152050495,0.271792144,,,,,,,,,,
9.2000256,0.152809963,0.274391979,,,,,,,,,,
9.25003776,0.153711841,0.277509719,,,,,,,,,,
9.30004992,0.154484868,0.280365884,,,,,,,,,,
9.35006208,0.155318946,0.282806545,,,,,,,,,,
9.40007424,0.156173348,0.286027312,,,,,,,,,,
9.4500864,0.156946376,0.288509101,,,,,,,,,,
9.50009856,0.157861814,0.291720718,,,,,,,,,,
9.55011072,0.158600941,0.294752359,,,,,,,,,,
9.60012288,0.159550294,0.297832519,,,,,,,,,,
9.65001216,0.160296202,0.30078581,,,,,,,,,,
9.70002432,0.16121842,0.303979933,,,,,,,,,,
9.75003648,0.161991447,0.306923807,,,,,,,,,,
9.80004864,0.162859425,0.309553415,,,,,,,,,,
9.8500608,0.163679913,0.312790632,,,,,,,,,,
9.90007296,0.164480075,0.315540999,,,,,,,,,,
9.95008512,0.165361613,0.3189888,,,,,,,,,,
10.00009728,0.16610074,0.321919739,,,,,,,,,,
10.05010944,0.167036518,0.324936241,,,,,,,,,,
10.1001216,0.167768866,0.327732623,,,,,,,,,,
10.15001088,0.168697864,0.330608428,,,,,,,,,,
10.20002304,0.169477686,0.333797723,,,,,,,,,,
10.2500352,0.170379549,0.336408645,,,,,,,,,,
10.30004736,0.171179712,0.339755833,,,,,,,,,,
10.35005952,0.172006994,0.342331916,,,,,,,,,,
10.40007168,0.172861397,0.34559834,,,,,,,,,,
10.45008384,0.1736141,0.348950177,,,,,,,,,,
10.500096,0.174536303,0.35166797,,,,,,,,,,
10.55010816,0.175275445,0.354766071,,,,,,,,,,
10.60012032,0.176204443,0.357400805,,,,,,,,,,
10.6500096,0.17693679,0.361008734,,,,,,,,,,
10.70002176,0.177838653,0.363519639,,,,,,,,,,
10.75003392,0.178638816,0.366497964,,,,,,,,,,
10.80004608,0.179499999,0.369798422,,,,,,,,,,
10.85005824,0.180354416,0.373105496,,,,,,,,,,
10.9000704,0.181147784,0.375818163,,,,,,,,,,
10.95008256,0.182029322,0.379427552,,,,,,,,,,
11.00009472,0.182782009,0.382481247,,,,,,,,,,
11.05010688,0.183717787,0.385715723,,,,,,,,,,
11.10011904,0.184443355,0.388616085,,,,,,,,,,
11.15000832,0.185372353,0.391506314,,,,,,,,,,
11.20002048,0.186131835,0.395124882,,,,,,,,,,
11.25003264,0.187040478,0.398091763,,,,,,,,,,
11.3000448,0.18782708,0.401598901,,,,,,,,,,
11.35005696,0.188640803,0.404779613,,,,,,,,,,
11.40006912,0.189508766,0.40829736,,,,,,,,,,
11.45008128,0.190281808,0.411540359,,,,,,,,,,
11.50009344,0.191197246,0.41468668,,,,,,,,,,
11.5501056,0.191929594,0.417944103,,,,,,,,,,
11.60011776,0.192865372,0.421134561,,,,,,,,,,
11.65000704,0.193597719,0.424566895,,,,,,,,,,
11.7000192,0.194519937,0.427581102,,,,,,,,,,
11.75003136,0.195299745,0.431542963,,,,,,,,,,
11.80004352,0.196167722,0.434541762,,,,,,,,,,
11.85005568,0.196995005,0.438269019,,,,,,,,,,
11.90006784,0.197815508,0.441613078,,,,,,,,,,
11.95008,0.198690251,0.445299536,,,,,,,,,,
12.00009216,0.199449718,0.448359549,,,,,,,,,,
12.05010432,0.200358376,0.45170331,,,,,,,,,,
12.10011648,0.201090723,0.455064952,,,,,,,,,,
12.15000576,0.202026501,0.45861271,,,,,,,,,,
12.20001792,0.202779204,0.462311298,,,,,,,,,,
12.25003008,0.203687847,0.465847105,,,,,,,,,,
12.30004224,0.204481229,0.469668567,,,,,,,,,,
12.3500544,0.205349207,0.473199785,,,,,,,,,,
12.40006656,0.20619683,0.477074146,,,,,,,,,,
12.45007872,0.206996992,0.48110655,,,,,,,,,,
12.50009088,0.207892075,0.484619737,,,,,,,,,,
12.55010304,0.208658338,0.488755673,,,,,,,,,,
12.6001152,0.209573761,0.492341369,,,,,,,,,,
12.65000448,0.210278988,0.496478081,,,,,,,,,,
12.70001664,0.211194426,0.499924004,,,,,,,,,,
12.7500288,0.211953893,0.504386187,,,,,,,,,,
12.80004096,0.212821871,0.507982969,,,,,,,,,,
12.85005312,0.213655934,0.511978745,,,,,,,,,,
12.90006528,0.214476436,0.51603061,,,,,,,,,,
12.95007744,0.215357959,0.51984942,,,,,,,,,,
13.0000896,0.216117442,0.523447871,,,,,,,,,,
13.05010176,0.21705322,0.527253568,,,,,,,,,,
13.10011392,0.217792347,0.531546354,,,,,,,,,,
13.1500032,0.218714565,0.535106182,,,,,,,,,,
13.20001536,0.219453692,0.539514005,,,,,,,,,,
13.25002752,0.22034879,0.543116093,,,,,,,,,,
13.30003968,0.221142158,0.547152936,,,,,,,,,,
13.35005184,0.221955881,0.550914288,,,,,,,,,,
13.400064,0.222830638,0.55456692,,,,,,,,,,
13.45007616,0.223610446,0.558419883,,,,,,,,,,
13.50008832,0.224539444,0.562856197,,,,,,,,,,
13.55010048,0.225298926,0.566934049,,,,,,,,,,
13.60011264,0.226234704,0.571034193,,,,,,,,,,
13.65000192,0.226987392,0.575348735,,,,,,,,,,
13.70001408,0.22790283,0.579026699,,,,,,,,,,
13.75002624,0.228669077,0.583212316,,,,,,,,,,
13.8000384,0.22952348,0.586970389,,,,,,,,,,
13.85005056,0.230350763,0.591039002,,,,,,,,,,
13.90006272,0.231150925,0.594651341,,,,,,,,,,
13.95007488,0.232032463,0.598824143,,,,,,,,,,
14.00008704,0.23277159,0.602819979,,,,,,,,,,
14.0500992,0.233693808,0.606735229,,,,,,,,,,
14.10011136,0.234432936,0.611429274,,,,,,,,,,
14.15000064,0.235355154,0.614982963,,,,,,,,,,
14.2000128,0.236134961,0.619239271,,,,,,,,,,
14.25002496,0.237043619,0.623564124,,,,,,,,,,
14.30003712,0.237816662,0.627724171,,,,,,,,,,
14.35004928,0.238650724,0.631257415,,,,,,,,,,
14.40006144,0.239525467,0.635788143,,,,,,,,,,
14.4500736,0.24029173,0.639532208,,,,,,,,,,
14.50008576,0.241207153,0.643857539,,,,,,,,,,
14.55009792,0.241953075,0.648070216,,,,,,,,,,
14.60011008,0.242888853,0.65253526,,,,,,,,,,
14.65012224,0.2436212,0.656383812,,,,,,,,,,
14.70001152,0.244523078,0.660408795,,,,,,,,,,
14.75002368,0.245309666,0.664642632,,,,,,,,,,
