Machine_Time,Machine_Displacement,Machine_Load,MD_index--1,MD_Displacement--1,MD_Load--1,u--1,v--1,MD_index--2,MD_Displacement--2,MD_Load--2,u--2,v--2
37.6000512,2.277678728,2.942978144,,,,,,,,,,
37.65006336,2.27845192,2.949662924,,,,,,,,,,
37.70007552,2.279360533,2.95772934,,,,,,,,,,
37.75008768,2.280106544,2.965782881,,,,,,,,,,
37.80009984,2.281042099,2.973016024,,,,,,,,,,
37.850112,2.281788111,2.980969906,,,,,,,,,,
37.90000128,2.282717228,2.988454819,,,,,,,,,,
37.95001344,2.283490181,2.99729228,,,,,,,,,,
38.0000256,2.284358025,3.004187346,,,,,,,,,,
38.05003776,2.285178661,3.012381792,,,,,,,,,,
38.10004992,2.285965204,3.019824743,,,,,,,,,,
38.15006208,2.286839962,3.027922869,,,,,,,,,,
38.20007424,2.287585974,3.035116911,,,,,,,,,,
38.2500864,2.288508177,3.04267478,,,,,,,,,,
38.30009856,2.28924036,3.050757408,,,,,,,,,,
38.35011072,2.290176153,3.057986736,,,,,,,,,,
38.40012288,2.29095602,3.06657505,,,,,,,,,,
38.45001216,2.291851044,3.074054718,,,,,,,,,,
38.50002432,2.292664766,3.08245182,,,,,,,,,,
38.55003648,2.293505669,3.090097189,,,,,,,,,,
38.60004864,2.294373751,3.09879899,,,,,,,,,,
38.6500608,2.295140028,3.106263161,,,,,,,,,,
38.70007296,2.296055317,3.114775181,,,,,,,,,,
38.75008512,2.296774149,3.122900009,,,,,,,,,,
38.80009728,2.297703266,3.130092144,,,,,,,,,,
38.85010944,2.298442364,3.138271332,,,,,,,,,,
38.9001216,2.299344063,3.145515919,,,,,,,,,,
38.95001088,2.300117254,3.154194593,,,,,,,,,,
39.00002304,2.300964832,3.161729336,,,,,,,,,,
39.0500352,2.301826,3.170366049,,,,,,,,,,
39.10004736,2.302633047,3.177943468,,,,,,,,,,
39.15005952,2.303534746,3.186552763,,,,,,,,,,
39.20007168,2.304294348,3.194869757,,,,,,,,,,
39.25008384,2.305223227,3.202587128,,,,,,,,,,
39.300096,2.305935383,3.211026669,,,,,,,,,,
39.35010816,2.306864262,3.218326807,,,,,,,,,,
39.40012032,2.307610273,3.227601528,,,,,,,,,,
39.4500096,2.308498621,3.234135151,,,,,,,,,,
39.50002176,2.309312344,3.243226528,,,,,,,,,,
39.55003392,2.310159922,3.250437975,,,,,,,,,,
39.60004608,2.311034679,3.259096861,,,,,,,,,,
39.65005824,2.311821222,3.266993999,,,,,,,,,,
39.7000704,2.312743425,3.275351048,,,,,,,,,,
39.75008256,2.313496113,3.283533335,,,,,,,,,,
39.80009472,2.314418316,3.291718006,,,,,,,,,,
39.85010688,2.315150738,3.300212622,,,,,,,,,,
39.90011904,2.316079617,3.307794094,,,,,,,,,,
39.95000832,2.316818714,3.316332102,,,,,,,,,,
40.00002048,2.317700386,3.323765039,,,,,,,,,,
40.05003264,2.318520784,3.332466841,,,,,,,,,,
40.1000448,2.319334507,3.33984375,,,,,,,,,,
40.15005696,2.320216179,3.348616838,,,,,,,,,,
40.20006912,2.321009398,3.356630325,,,,,,,,,,
40.25008128,2.321918011,3.365067005,,,,,,,,,,
40.30009344,2.322650433,3.373336315,,,,,,,,,,
40.3501056,2.32357955,3.38102746,,,,,,,,,,
40.40011776,2.324305058,3.389494896,,,,,,,,,,
40.45000704,2.325213671,3.396522522,,,,,,,,,,
40.5000192,2.325993538,3.405436993,,,,,,,,,,
40.55003136,2.326868296,3.413038969,,,,,,,,,,
40.60004352,2.327695608,3.422383785,,,,,,,,,,
40.65005568,2.328488827,3.429753065,,,,,,,,,,
40.70006784,2.329384089,3.438466787,,,,,,,,,,
40.75008,2.330129862,3.446245432,,,,,,,,,,
40.80009216,2.331058979,3.45415616,,,,,,,,,,
40.85010432,2.331811666,3.462070942,,,,,,,,,,
40.90011648,2.332754135,3.469829798,,,,,,,,,,
40.95000576,2.333486557,3.478546619,,,,,,,,,,
41.00001792,2.33436799,3.48546195,,,,,,,,,,
41.05003008,2.335181713,3.494615793,,,,,,,,,,
41.10004224,2.335995436,3.501727104,,,,,,,,,,
41.1500544,2.336877108,3.510702372,,,,,,,,,,
41.20006656,2.337629795,3.517911196,,,,,,,,,,
41.25007872,2.338565588,3.526483536,,,,,,,,,,
41.30009088,2.339304686,3.534738779,,,,,,,,,,
41.35010304,2.340240479,3.542226076,,,,,,,,,,
41.4001152,2.340999842,3.550913095,,,,,,,,,,
41.45000448,2.341894865,3.558403254,,,,,,,,,,
41.50001664,2.342681646,3.567438841,,,,,,,,,,
41.5500288,2.3435359,3.574685812,,,,,,,,,,
41.60004096,2.344376802,3.583401203,,,,,,,,,,
41.65005312,2.345136404,3.590882301,,,,,,,,,,
41.70006528,2.346058607,3.598791599,,,,,,,,,,
41.75007744,2.346790791,3.607054472,,,,,,,,,,
41.8000896,2.347733498,3.615386009,,,,,,,,,,
41.85010176,2.348479271,3.624315023,,,,,,,,,,
41.90011392,2.349394798,3.631672621,,,,,,,,,,
41.9500032,2.350167751,3.641132355,,,,,,,,,,
42.00001536,2.351028919,3.648416042,,,,,,,,,,
42.05002752,2.351842642,3.657458067,,,,,,,,,,
42.10003968,2.352636099,3.664753914,,,,,,,,,,
42.15005184,2.353538036,3.673455477,,,,,,,,,,
42.200064,2.3542974,3.681692123,,,,,,,,,,
42.25007616,2.355233192,3.690431356,,,,,,,,,,
42.30008832,2.3559587,3.698906898,,,,,,,,,,
42.35010048,2.356887817,3.706788301,,,,,,,,,,
42.40011264,2.357654095,3.715889931,,,,,,,,,,
42.45000192,2.358542442,3.723462343,,,,,,,,,,
42.50001408,2.359349251,3.73293519,,,,,,,,,,
42.55002624,2.360196829,3.740463018,,,,,,,,,,
42.6000384,2.361031055,3.749930859,,,,,,,,,,
42.65005056,2.361804008,3.757576227,,,,,,,,,,
42.70006272,2.362732887,3.76685977,,,,,,,,,,
42.75007488,2.363478899,3.775495052,,,,,,,,,,
42.80008704,2.364428282,3.78426075,,,,,,,,,,
42.8500992,2.365180969,3.793387175,,,,,,,,,,
42.90011136,2.366109848,3.801104784,,,,,,,,,,
42.95000064,2.36684227,3.810362101,,,,,,,,,,
43.0000128,2.367703438,3.817583084,,,,,,,,,,
43.05002496,2.36851716,3.827169657,,,,,,,,,,
43.10003712,2.369317293,3.834715128,,,,,,,,,,
43.15004928,2.370198965,3.844007254,,,,,,,,,,
43.20006144,2.370958328,3.852698088,,,,,,,,,,
43.2500736,2.371887445,3.861377716,,,,,,,,,,
43.30008576,2.372612953,3.87016511,,,,,,,,,,
43.35009792,2.373562336,3.878078222,,,,,,,,,,
43.40011008,2.374315023,3.887737274,,,,,,,,,,
43.45012224,2.375230312,3.896199226,,,,,,,,,,
43.50001152,2.376023769,3.906033754,,,,,,,,,,
43.55002368,2.376884937,3.913355827,,,,,,,,,,
43.60003584,2.37771225,3.922841787,,,,,,,,,,
43.650048,2.378498793,3.930833817,,,,,,,,,,
43.70006016,2.37937355,3.939900637,,,,,,,,,,
43.75007232,2.380105972,3.947976351,,,,,,,,,,
43.80008448,2.381041765,3.956789255,,,,,,,,,,
43.85009664,2.381780863,3.965846777,,,,,,,,,,
43.9001088,2.382709742,3.974139452,,,,,,,,,,
43.95012096,2.383462429,3.983518362,,,,,,,,,,
44.00001024,2.384371281,3.991742134,,,,,,,,,,
44.0500224,2.385198355,4.001606464,,,,,,,,,,
44.10003456,2.386052847,4.009709835,,,,,,,,,,
44.15004672,2.386907339,4.019090176,,,,,,,,,,
44.20005888,2.387693882,4.026533604,,,,,,,,,,
44.25007104,2.388575315,4.035984516,,,,,,,,,,
44.3000832,2.389273882,4.044199944,,,,,,,,,,
44.35009536,2.390182495,4.052116394,,,,,,,,,,
44.40010752,2.390921593,4.060968876,,,,,,,,,,
44.45011968,2.391816616,4.068959713,,,,,,,,,,
44.50000896,2.392616987,4.078470707,,,,,,,,,,
44.55002112,2.393471241,4.086050987,,,,,,,,,,
44.60003328,2.394339323,4.095767021,,,,,,,,,,
44.65004544,2.395132542,4.104037285,,,,,,,,,,
44.7000576,2.396054745,4.113508701,,,,,,,,,,
44.75006976,2.396807432,4.122320652,,,,,,,,,,
44.80008192,2.397736549,4.130693436,,,,,,,,,,
44.85009408,2.398462057,4.139607906,,,,,,,,,,
44.90010624,2.399377584,4.147445679,,,,,,,,,,
44.9501184,2.400136948,4.156938076,,,,,,,,,,
45.00000768,2.400984764,4.164214611,,,,,,,,,,
45.05001984,2.401825428,4.174175739,,,,,,,,,,
45.100032,2.402632475,4.182554722,,,,,,,,,,
45.15004416,2.403534412,4.191846371,,,,,,,,,,
45.20005632,2.404300451,4.200545311,,,,,,,,,,
45.25006848,2.405236244,4.209341049,,,,,,,,,,
45.30008064,2.405988932,4.218589783,,,,,,,,,,
45.3500928,2.406945229,4.226917744,,,,,,,,,,
45.40010496,2.407677412,4.236591816,,,,,,,,,,
45.45011712,2.408586264,4.244451046,,,,,,,,,,
45.5000064,2.409372807,4.254086018,,,,,,,,,,
45.55001856,2.410213709,4.262350082,,,,,,,,,,
45.60003072,2.411034107,4.271918297,,,,,,,,,,
45.65004288,2.411786795,4.279526711,,,,,,,,,,
45.70005504,2.412702322,4.288746834,,,,,,,,,,
45.7500672,2.413455009,4.297666073,,,,,,,,,,
45.80007936,2.414390802,4.305881023,,,,,,,,,,
45.85009152,2.415150166,4.315237045,,,,,,,,,,
45.90010368,2.416079283,4.324090004,,,,,,,,,,
45.95011584,2.41683197,4.333771706,,,,,,,,,,
46.00000512,2.417713404,4.341632366,,,,,,,,,,
46.05001728,2.418533802,4.351427555,,,,,,,,,,
46.10002944,2.419340849,4.358979702,,,,,,,,,,
46.1500416,2.420222282,4.368628502,,,,,,,,,,
46.20005376,2.420981884,4.377202988,,,,,,,,,,
46.25006592,2.421904087,4.386192322,,,,,,,,,,
46.30007808,2.422629595,4.395333767,,,,,,,,,,
46.35009024,2.423545122,4.403569698,,,,,,,,,,
46.4001024,2.424304485,4.413096428,,,,,,,,,,
46.45011456,2.425199509,4.420875072,,,,,,,,,,
46.50000384,2.42598629,4.4307127,,,,,,,,,,
46.550016,2.426840544,4.43863678,,,,,,,,,,
46.60002816,2.427695036,4.448520184,,,,,,,,,,
46.65004032,2.428502083,4.456832886,,,,,,,,,,
46.70005248,2.429410696,4.467072487,,,,,,,,,,
46.75006464,2.430163383,4.475729465,,,,,,,,,,
46.8000768,2.431085587,4.484674454,,,,,,,,,,
46.85008896,2.431824684,4.494111061,,,,,,,,,,
46.90010112,2.432733297,4.502274513,,,,,,,,,,
46.95011328,2.433472395,4.511770248,,,,,,,,,,
47.00000256,2.434333563,4.519302845,,,,,,,,,,
47.05001472,2.43514061,4.529141903,,,,,,,,,,
47.10002688,2.435947418,4.536964417,,,,,,,,,,
47.15003904,2.436835766,4.546776295,,,,,,,,,,
47.2000512,2.437622309,4.555344582,,,,,,,,,,
47.25006336,2.438551426,4.564829826,,,,,,,,,,
47.30007552,2.439290524,4.573922634,,,,,,,,,,
47.35008768,2.440233231,4.582076073,,,,,,,,,,
47.40009984,2.440972328,4.591666698,,,,,,,,,,
47.450112,2.441867352,4.599648952,,,,,,,,,,
47.50000128,2.442647219,4.60953331,,,,,,,,,,
47.55001344,2.443501472,4.617733955,,,,,,,,,,
47.6000256,2.444328785,4.627541542,,,,,,,,,,
47.65003776,2.445108652,4.635386467,,,,,,,,,,
47.70004992,2.446017265,4.644706726,,,,,,,,,,
47.75006208,2.446756363,4.653351784,,,,,,,,,,
47.80007424,2.447705746,4.661878586,,,,,,,,,,
47.8500864,2.448465347,4.671290398,,,,,,,,,,
47.90009856,2.449394226,4.679896832,,,,,,,,,,
47.95011072,2.450167179,4.689703465,,,,,,,,,,
48.00012288,2.451055527,4.697842598,,,,,,,,,,
48.05001216,2.451876163,4.707743168,,,,,,,,,,
48.10002432,2.452682972,4.715731621,,,,,,,,,,
48.15003648,2.453551054,4.725025654,,,,,,,,,,
48.20004864,2.454290152,4.733368874,,,,,,,,,,
48.2500608,2.455198765,4.741911888,,,,,,,,,,
48.30007296,2.455904007,4.751368046,,,,,,,,,,
48.35008512,2.456819534,4.75924015,,,,,,,,,,
48.40009728,2.457585812,4.768968105,,,,,,,,,,
48.45010944,2.458487511,4.777228832,,,,,,,,,,
48.5001216,2.459335089,4.787251472,,,,,,,,,,
48.55001088,2.460182905,4.79598999,,,,,,,,,,
48.60002304,2.461050749,4.805862904,,,,,,,,,,
48.6500352,2.461830616,4.814285755,,,,,,,,,,
48.70004736,2.462725639,4.823825359,,,,,,,,,,
48.75005952,2.463444471,4.832672119,,,,,,,,,,
48.80007168,2.464366674,4.84131813,,,,,,,,,,
48.85008384,2.465099096,4.850910187,,,,,,,,,,
48.900096,2.466014385,4.858862877,,,,,,,,,,
48.95010816,2.466794252,4.868998051,,,,,,,,,,
49.00012032,2.46766901,4.87721777,,,,,,,,,,
49.0500096,2.468523502,4.887445927,,,,,,,,,,
49.10002176,2.469343901,4.896304131,,,,,,,,,,
49.15003392,2.470252514,4.906354427,,,,,,,,,,
49.20004608,2.471039295,4.915511131,,,,,,,,,,
49.25005824,2.471954584,4.924884796,,,,,,,,,,
49.3000704,2.47268033,4.933735847,,,,,,,,,,
49.35008256,2.473615885,4.942620754,,,,,,,,,,
49.40009472,2.474348307,4.952116966,,,,,,,,,,
49.45010688,2.47524333,4.960271358,,,,,,,,,,
49.50011904,2.476016521,4.970397949,,,,,,,,,,
49.55000832,2.4768641,4.978342533,,,,,,,,,,
49.60002048,2.477691412,4.987925529,,,,,,,,,,
49.65003264,2.478444099,4.996257305,,,,,,,,,,
49.7000448,2.479366302,5.005429268,,,,,,,,,,
49.75005696,2.48013258,5.01456213,,,,,,,,,,
49.80006912,2.481068373,5.023759842,,,,,,,,,,
49.85008128,2.481814146,5.033679008,,,,,,,,,,
49.90009344,2.482743263,5.042345047,,,,,,,,,,
49.9501056,2.483482361,5.052207947,,,,,,,,,,
50.00011776,2.484357119,5.060034275,,,,,,,,,,
50.05000704,2.485157251,5.07062149,,,,,,,,,,
50.1000192,2.485970974,5.078597546,,,,,,,,,,
50.15003136,2.486845732,5.088558674,,,,,,,,,,
50.20004352,2.487618685,5.097105503,,,,,,,,,,
50.25005568,2.488547802,5.106647968,,,,,,,,,,
50.30006784,2.489280224,5.115591526,,,,,,,,,,
50.35008,2.490216017,5.124645233,,,,,,,,,,
50.40009216,2.49097538,5.134508133,,,,,,,,,,
50.45010432,2.491897583,5.143276215,,,,,,,,,,
50.50011648,2.49267745,5.152741432,,,,,,,,,,
50.55000576,2.493545294,5.160600662,,,,,,,,,,
50.60001792,2.494359016,5.170659542,,,,,,,,,,
50.65003008,2.495166063,5.178741455,,,,,,,,,,
50.70004224,2.496047497,5.188715935,,,,,,,,,,
50.7500544,2.496800184,5.197319508,,,,,,,,,,
50.80006656,2.497735977,5.20625782,,,,,,,,,,
50.85007872,2.498475075,5.215575218,,,,,,,,,,
50.90009088,2.499390602,5.223904133,,,,,,,,,,
50.95010304,2.50011611,5.233050346,,,,,,,,,,
51.0001152,2.501004457,5.240517616,,,,,,,,,,
51.05000448,2.50181818,5.250821114,,,,,,,,,,
51.10001664,2.502638817,5.2590065,,,,,,,,,,
51.1500288,2.503526926,5.268797874,,,,,,,,,,
51.20004096,2.504320383,5.277573109,,,,,,,,,,
51.25005312,2.5052495,5.287267685,,,,,,,,,,
51.30006528,2.505968094,5.295920849,,,,,,,,,,
51.35007744,2.506883621,5.304422379,,,,,,,,,,
51.4000896,2.507629633,5.313827991,,,,,,,,,,
51.45010176,2.508517742,5.322152615,,,,,,,,,,
51.50011392,2.509290934,5.331634998,,,,,,,,,,
51.5500032,2.510124922,5.339674473,,,,,,,,,,
51.60001536,2.51098609,5.349220276,,,,,,,,,,
51.65002752,2.511772633,5.357616425,,,,,,,,,,
51.70003968,2.51270175,5.367058754,,,,,,,,,,
51.75005184,2.513461113,5.376282692,,,,,,,,,,
51.800064,2.51440382,5.385193825,,,,,,,,,,
51.85007616,2.515170097,5.395024776,,,,,,,,,,
51.90008832,2.516085386,5.40350008,,,,,,,,,,
51.95010048,2.516858578,5.41343832,,,,,,,,,,
52.00011264,2.517733335,5.421686172,,,,,,,,,,
52.05000192,2.518526554,5.431556702,,,,,,,,,,
52.10001408,2.519340277,5.439462662,,,,,,,,,,
52.15002624,2.520221949,5.448870659,,,,,,,,,,
52.2000384,2.520974636,5.457805157,,,,,,,,,,
52.25005056,2.521896839,5.466966629,,,,,,,,,,
52.30006272,2.522629023,5.476461411,,,,,,,,,,
52.35007488,2.52357173,5.485209942,,,,,,,,,,
52.40008704,2.524324417,5.495029926,,,,,,,,,,
52.4500992,2.52523303,5.503397465,,,,,,,,,,
52.50011136,2.526040077,5.513601303,,,,,,,,,,
52.55000064,2.526894331,5.521991253,,,,,,,,,,
52.6000128,2.527714968,5.532733917,,,,,,,,,,
52.65002496,2.528481007,5.540558338,,,,,,,,,,
52.70003712,2.529382944,5.550501823,,,,,,,,,,
52.75004928,2.530108452,5.559566975,,,,,,,,,,
52.80006144,2.531037569,5.568037033,,,,,,,,,,
52.8500736,2.531769991,5.577815056,,,,,,,,,,
52.90008576,2.532705784,5.586627483,,,,,,,,,,
52.95009792,2.533492327,5.597331524,,,,,,,,,,
53.00011008,2.53437376,5.605532169,,,,,,,,,,
53.05012224,2.535207987,5.616249084,,,,,,,,,,
53.10001152,2.536041975,5.625136375,,,,,,,,,,
53.15002368,2.536903143,5.635120392,,,,,,,,,,
53.20003584,2.537662506,5.643782616,,,,,,,,,,
53.250048,2.538571358,5.65338707,,,,,,,,,,
53.30006016,2.539303541,5.662670135,,,,,,,,,,
53.35007232,2.540239334,5.672124386,,,,,,,,,,
53.40008448,2.540978432,5.68185997,,,,,,,,,,
53.45009664,2.541893959,5.690294266,,,,,,,,,,
53.5001088,2.542680502,5.700769424,,,,,,,,,,
53.55012096,2.543548584,5.709277153,,,,,,,,,,
53.60001024,2.544368982,5.719560146,,,,,,,,,,
53.6500224,2.545162439,5.727867603,,,,,,,,,,
53.70003456,2.546050787,5.738075256,,,,,,,,,,
53.75004672,2.54679656,5.747062206,,,,,,,,,,
53.80005888,2.547725677,5.756148338,,,,,,,,,,
53.85007104,2.548457861,5.765951157,,,,,,,,,,
53.9000832,2.549386978,5.774795055,,,,,,,,,,
53.95009536,2.550126076,5.784934998,,,,,,,,,,
54.00010752,2.551014423,5.792471886,,,,,,,,,,
54.05011968,2.551814556,5.803126812,,,,,,,,,,
54.10000896,2.552621603,5.811366558,,,,,,,,,,
54.15002112,2.553503036,5.821194172,,,,,,,,,,
54.20003328,2.554303169,5.830129147,,,,,,,,,,
54.25004544,2.555211782,5.839869976,,,,,,,,,,
54.3000576,2.555944204,5.849209785,,,,,,,,,,
54.35006976,2.556879997,5.85766077,,,,,,,,,,
54.40008192,2.557625771,5.867843628,,,,,,,,,,
54.45009408,2.558534622,5.876542091,,,,,,,,,,
54.50010624,2.559321165,5.887159348,,,,,,,,,,
54.5501184,2.560175657,5.895255089,,,,,,,,,,
54.60000768,2.561023235,5.905547619,,,,,,,,,,
54.65001984,2.561816454,5.914204597,,,,,,,,,,
54.700032,2.562725306,5.924099922,,,,,,,,,,
54.75004416,2.563471079,5.93285799,,,,,,,,,,
54.80005632,2.564406872,5.942099571,,,,,,,,,,
54.85006848,2.565145969,5.951795101,,,,,,,,,,
54.90008064,2.566075087,5.960455894,,,,,,,,,,
54.9500928,2.566814184,5.970496178,,,,,,,,,,
55.00010496,2.567675352,5.978689671,,,,,,,,,,
55.05011712,2.568502665,5.988939285,,,,,,,,,,
55.1000064,2.569302797,5.997243404,,,,,,,,,,
55.15001856,2.570197821,6.007260799,,,,,,,,,,
55.20003072,2.570964098,6.016068459,,,,,,,,,,
55.25004288,2.571893215,6.025544167,,,,,,,,,,
55.30005504,2.572618723,6.03561306,,,,,,,,,,
55.3500672,2.573547602,6.044168472,,,,,,,,,,
55.40007936,2.574280024,6.054131985,,,,,,,,,,
55.45009152,2.575181961,6.062123775,,,,,,,,,,
55.50010368,2.575995684,6.072808266,,,,,,,,,,
55.55011584,2.576863527,6.081175327,,,,,,,,,,
55.60000512,2.577711105,6.091957569,,,,,,,,,,
55.65001728,2.578497887,6.100596905,,,,,,,,,,
55.70002944,2.579413176,6.110769749,,,,,,,,,,
55.7500416,2.580165863,6.119862556,,,,,,,,,,
55.80005376,2.581088066,6.129246712,,,,,,,,,,
55.85006592,2.581820488,6.138700008,,,,,,,,,,
55.90007808,2.582742691,6.147214413,,,,,,,,,,
55.95009024,2.583495378,6.157653332,,,,,,,,,,
56.0001024,2.584383726,6.165776253,,,,,,,,,,
56.05011456,2.585190773,6.176392555,,,,,,,,,,
56.10000384,2.586024761,6.184501171,,,,,,,,,,
56.150016,2.586899519,6.195425987,,,,,,,,,,
56.20002816,2.587692976,6.20375824,,,,,,,,,,
56.25004032,2.588594675,6.213814259,,,,,,,,,,
56.30005248,2.589306831,6.222899914,,,,,,,,,,
56.35006464,2.59022212,6.231615543,,,,,,,,,,
56.4000768,2.590961218,6.241781712,,,,,,,,,,
56.45008896,2.591863155,6.250132084,,,,,,,,,,
56.50010112,2.592643023,6.260612965,,,,,,,,,,
56.55011328,2.593490601,6.26875782,,,,,,,,,,
56.60000256,2.594331503,6.279230595,,,,,,,,,,
56.65001472,2.59511137,6.28745079,,,,,,,,,,
56.70002688,2.596019983,6.297319412,,,,,,,,,,
56.75003904,2.596786261,6.306551933,,,,,,,,,,
56.8000512,2.597728729,6.316289902,,,,,,,,,,
56.85006336,2.598481417,6.326070309,,,,,,,,,,
56.90007552,2.59940362,6.334629059,,,,,,,,,,
56.95008768,2.600149632,6.344607353,,,,,,,,,,
57.00009984,2.601031065,6.352818489,,,,,,,,,,
57.050112,2.601817608,6.36308527,,,,,,,,,,
57.10000128,2.60264492,6.371132374,,,,,,,,,,
57.15001344,2.603513002,6.381695271,,,,,,,,,,
57.2000256,2.604272366,6.389703751,,,,,,,,,,
57.25003776,2.605194569,6.399564743,,,,,,,,,,
57.30004992,2.605947256,6.408629417,,,,,,,,,,
57.35006208,2.606903553,6.418344498,,,,,,,,,,
57.40007424,2.607662916,6.428145409,,,,,,,,,,
57.4500864,2.608578444,6.436463833,,,,,,,,,,
57.50009856,2.609351397,6.44686842,,,,,,,,,,
57.55011072,2.610226154,6.455114841,,,,,,,,,,
57.60012288,2.611012697,6.465260506,,,,,,,,,,
57.65001216,2.611772299,6.472975731,,,,,,,,,,
57.70002432,2.612660646,6.482577801,,,,,,,,,,
57.75003648,2.613399744,6.491352558,,,,,,,,,,
57.80004864,2.614342213,6.500623703,,,,,,,,,,
57.8500608,2.61508131,6.510055542,,,,,,,,,,
57.90007296,2.616003513,6.518733978,,,,,,,,,,
57.95008512,2.616790056,6.528882027,,,,,,,,,,
58.00009728,2.617671728,6.537346363,,,,,,,,,,
58.05010944,2.618505716,6.547432899,,,,,,,,,,
58.1001216,2.619326353,6.556015491,,,,,,,,,,
58.15001088,2.620201111,6.566045761,,,,,,,,,,
58.20002304,2.62096715,6.574913979,,,,,,,,,,
58.2500352,2.621889591,6.584265709,,,,,,,,,,
58.30004736,2.622601509,6.59359169,,,,,,,,,,
58.35005952,2.623530388,6.6022892,,,,,,,,,,
58.40007168,2.624310255,6.61243248,,,,,,,,,,
58.45008384,2.625212193,6.621367455,,,,,,,,,,
58.500096,2.625998735,6.631425381,,,,,,,,,,
58.55010816,2.626853228,6.639067173,,,,,,,,,,
58.60012032,2.627727985,6.650083065,,,,,,,,,,
58.6500096,2.628534794,6.658524513,,,,,,,,,,
58.70002176,2.629436731,6.668988705,,,,,,,,,,
58.75003392,2.630182743,6.678105831,,,,,,,,,,
58.80004608,2.631118536,6.68764782,,,,,,,,,,
58.85005824,2.631844044,6.697174072,,,,,,,,,,
58.9000704,2.632759333,6.705831051,,,,,,,,,,
58.95008256,2.633485079,6.715606213,,,,,,,,,,
59.00009472,2.634339333,6.723589897,,,,,,,,,,
59.05010688,2.635166645,6.73379755,,,,,,,,,,
59.10011904,2.635966778,6.742228508,,,,,,,,,,
59.15000832,2.636868715,6.751896381,,,,,,,,,,
59.20002048,2.637634993,6.760756016,,,,,,,,,,
59.25003264,2.638563871,6.76986742,,,,,,,,,,
59.3000448,2.639303207,6.779070854,,,,,,,,,,
59.35005696,2.640245676,6.78819561,,,,,,,,,,
59.40006912,2.640978098,6.798293591,,,,,,,,,,
59.45008128,2.641879797,6.806609154,,,,,,,,,,
59.50009344,2.642666578,6.81674242,,,,,,,,,,
59.5501056,2.643527746,6.825482368,,,,,,,,,,
59.60011776,2.644355059,6.835785866,,,,,,,,,,
59.65000704,2.645114422,6.843597412,,,,,,,,,,
59.7000192,2.646023035,6.853055477,,,,,,,,,,
59.75003136,2.646775723,6.862623692,,,,,,,,,,
59.80004352,2.64770484,6.871530056,,,,,,,,,,
59.85005568,2.648443937,6.881161213,,,,,,,,,,
59.90006784,2.649386406,6.889387131,,,,,,,,,,
59.95008,2.650159597,6.899867535,,,,,,,,,,
60.00009216,2.651061296,6.908370018,,,,,,,,,,
60.05010432,2.651875019,6.919100761,,,,,,,,,,
60.10011648,2.652695656,6.927168846,,,,,,,,,,
60.15000576,2.653556824,6.937803745,,,,,,,,,,
60.20001792,2.654316187,6.946317673,,,,,,,,,,
60.25003008,2.655211449,6.955620766,,,,,,,,,,
60.30004224,2.655923367,6.964416504,,,,,,,,,,
60.3500544,2.65683198,6.973007202,,,,,,,,,,
60.40006656,2.657584667,6.982960224,,,,,,,,,,
60.45007872,2.658486605,6.990933895,,,,,,,,,,
60.50009088,2.659300327,7.001875401,,,,,,,,,,
60.55010304,2.660181761,7.010478497,,,,,,,,,,
60.6001152,2.661015987,7.021020412,,,,,,,,,,
60.65000448,2.661836386,7.029113293,,,,,,,,,,
60.70001664,2.662731409,7.039599895,,,,,,,,,,
60.7500288,2.663477421,7.048130512,,,,,,,,,,
60.80004096,2.664399624,7.057483673,,,,,,,,,,
60.85005312,2.665125132,7.0670681,,,,,,,,,,
60.90006528,2.666047335,7.075506687,,,,,,,,,,
60.95007744,2.666779757,7.085404873,,,,,,,,,,
61.0000896,2.66766119,7.09346056,,,,,,,,,,
61.05010176,2.668474913,7.104027748,,,,,,,,,,
61.10011392,2.669302225,7.112030506,,,,,,,,,,
61.1500032,2.670190573,7.122282505,,,,,,,,,,
61.20001536,2.670990705,7.13114357,,,,,,,,,,
61.25002752,2.671926498,7.141309261,,,,,,,,,,
61.30003968,2.672679186,7.150755405,,,,,,,,,,
61.35005184,2.673614979,7.159725189,,,,,,,,,,
61.400064,2.674354076,7.169606209,,,,,,,,,,
61.45007616,2.675256014,7.177766323,,,,,,,,,,
61.50008832,2.676015377,7.187989235,,,,,,,,,,
61.55010048,2.676856279,7.195694923,,,,,,,,,,
61.60011264,2.677670002,7.205959797,,,,,,,,,,
61.65000192,2.678422689,7.213938236,,,,,,,,,,
61.70001408,2.679338217,7.22335434,,,,,,,,,,
61.75002624,2.68008399,7.232887268,,,,,,,,,,
61.8000384,2.681033373,7.24152422,,,,,,,,,,
61.85005056,2.68181324,7.251505852,,,,,,,,,,
61.90006272,2.682735443,7.260378838,,,,,,,,,,
61.95007488,2.68350172,7.270961285,,,,,,,,,,
62.00008704,2.684383154,7.27910614,,,,,,,,,,
62.0500992,2.685183287,7.28938961,,,,,,,,,,
62.10011136,2.685976744,7.297389984,,,,,,,,,,
62.15000064,2.686851501,7.306942463,,,,,,,,,,
62.2000128,2.687604189,7.315481663,,,,,,,,,,
62.25002496,2.688512802,7.324582577,,,,,,,,,,
62.30003712,2.68923831,7.33446455,,,,,,,,,,
62.35004928,2.690167427,7.342831135,,,,,,,,,,
62.40006144,2.69095397,7.353029728,,,,,,,,,,
