Machine_Time,Machine_Displacement,Machine_Load,MD_index--1,MD_Displacement--1,MD_Load--1,u--1,v--1,MD_index--2,MD_Displacement--2,MD_Load--2,u--2,v--2
4.50011136,0.074516475,0.070421539,89,1.409863,11.950889,-0.0340332,-0.649867,89,1.409863,11.950889,0.0237786,-0.640234
4.55000064,0.07528951,0.0723373,90,1.397902,12.05353,-0.0335106,-0.659111,90,1.397902,12.05353,0.0235624,-0.64959
4.6000128,0.076204941,0.073964752,91,1.43522,12.133929,-0.0333713,-0.668853,91,1.43522,12.133929,0.024059,-0.659633
4.65002496,0.076944076,0.07561519,92,1.4534,12.220526,-0.0325563,-0.6783,92,1.4534,12.220526,0.0241726,-0.66958
4.70003712,0.077886634,0.077366933,93,1.467169,12.30438,-0.0321385,-0.687306,93,1.467169,12.30438,0.0240821,-0.679894
4.75004928,0.078625761,0.078974247,94,1.513418,12.374976,-0.0319205,-0.696697,94,1.513418,12.374976,0.0244157,-0.690962
4.80006144,0.079554759,0.080695666,95,1.500393,12.443967,-0.0326976,-0.704691,95,1.500393,12.443967,0.0217538,-0.701826
4.8500736,0.080314234,0.082502097,96,1.517936,12.500827,-0.031236,-0.715649,96,1.517936,12.500827,0.0250955,-0.712849
4.90008576,0.081209324,0.084515348,97,1.534575,12.554922,-0.0306028,-0.724523,97,1.534575,12.554922,0.025826,-0.723805
4.95009792,0.082023047,0.086493708,98,1.525325,12.602734,-0.032,-0.733398,98,1.525325,12.602734,0.0240785,-0.734582
5.00011008,0.08285033,0.088162847,99,1.567587,12.638235,-0.0309277,-0.742264,99,1.567587,12.638235,0.0257053,-0.746148
5.05012224,0.08373186,0.090246379,100,1.583216,12.667717,-0.031456,-0.752,100,1.583216,12.667717,0.02579,-0.758146
5.10001152,0.084498115,0.091980092,101,1.622554,12.696179,-0.0307411,-0.76028,101,1.622554,12.696179,0.0269166,-0.769845
5.15002368,0.085399985,0.093591698,102,1.657586,12.724981,-0.0317774,-0.769698,102,1.657586,12.724981,0.0262354,-0.782434
5.20003584,0.086111993,0.095491812,103,1.634196,12.750412,-0.0301952,-0.777261,103,1.634196,12.750412,0.0275436,-0.793462
5.250048,0.087034211,0.096898854,104,1.652004,12.783074,-0.0313395,-0.785977,104,1.652004,12.783074,0.0270614,-0.80512
5.30006016,0.087773338,0.099068858,105,1.674597,12.817107,-0.0301347,-0.794672,105,1.674597,12.817107,0.0292137,-0.8172
5.35007232,0.088668436,0.100941636,106,1.681986,12.84458,-0.0290363,-0.803734,106,1.681986,12.84458,0.0307452,-0.829325
5.40008448,0.089482151,0.103187323,107,1.71133,12.865706,-0.029976,-0.812312,107,1.71133,12.865706,0.0300158,-0.84122
5.45009664,0.090336561,0.105109982,108,1.757898,12.877869,-0.0285621,-0.819555,108,1.757898,12.877869,0.0335735,-0.852704
5.5001088,0.091197751,0.107197471,109,1.738442,12.895007,-0.0294861,-0.827458,109,1.738442,12.895007,0.033248,-0.86314
5.55012096,0.091963999,0.10926339,110,1.746044,12.89741,-0.0294712,-0.836061,110,1.746044,12.89741,0.0346341,-0.87421
5.60001024,0.092886217,0.111220323,111,1.737272,12.880208,-0.0290132,-0.844939,111,1.737272,12.880208,0.0376372,-0.885468
5.6500224,0.093625344,0.113192908,112,1.782458,12.835585,-0.0283218,-0.853086,112,1.782458,12.835585,0.042811,-0.894996
5.70003456,0.094554342,0.115193762,113,1.800851,12.80605,-0.0296929,-0.860807,113,1.800851,12.80605,0.0439256,-0.905504
5.75004672,0.09527991,0.117490679,114,1.787455,12.788432,-0.0293837,-0.86967,114,1.787455,12.788432,0.0454727,-0.916569
5.80005888,0.096181788,0.119471423,115,1.840349,12.760864,-0.0288682,-0.878116,115,1.840349,12.760864,0.0480683,-0.928281
5.85007104,0.096954823,0.121820472,116,1.85417,12.739376,-0.0291814,-0.886784,116,1.85417,12.739376,0.0490783,-0.941576
5.9000832,0.097802445,0.123734266,117,1.870384,12.705471,-0.0297162,-0.895509,117,1.870384,12.705471,0.050516,-0.955961
5.95009536,0.098663636,0.125881657,118,1.84609,12.674043,-0.0311165,-0.905337,118,1.84609,12.674043,0.0509085,-0.972009
6.00010752,0.099457011,0.127912924,119,1.902014,12.617598,-0.0307248,-0.914484,119,1.902014,12.617598,0.053587,-0.987489
6.05011968,0.100365669,0.130081281,120,1.921311,12.558006,-0.0312359,-0.923674,120,1.921311,12.558006,0.0550831,-1.00371
6.10000896,0.101125143,0.131970197,121,1.89691,12.514319,-0.0317445,-0.93365,121,1.89691,12.514319,0.0559493,-1.0185
6.15002112,0.102067702,0.134101629,122,1.961765,12.470558,-0.0317932,-0.94278,122,1.961765,12.470558,0.058093,-1.03354
6.20003328,0.102800049,0.136451855,123,1.971387,12.44217,-0.0342145,-0.952711,123,1.971387,12.44217,0.0565574,-1.04803
6.25004544,0.103735827,0.13851583,124,1.98473,12.417462,-0.035253,-0.961047,124,1.98473,12.417462,0.0565152,-1.06045
6.3000576,0.104481742,0.140963718,125,2.000784,12.398027,-0.0348779,-0.972875,125,2.000784,12.398027,0.057081,-1.07705
6.35006976,0.105370052,0.142919511,126,1.995043,12.325878,-0.0411952,-0.973156,126,1.995043,12.325878,0.0539984,-1.08981
6.40008192,0.106170207,0.145194262,127,2.032573,12.295492,-0.0410994,-0.98215,127,2.032573,12.295492,0.0533019,-1.10462
6.45009408,0.10699749,0.147101924,128,2.052296,12.274143,-0.0447094,-0.989102,128,2.052296,12.274143,0.0500107,-1.11798
6.50010624,0.10785868,0.149487436,129,2.061705,12.255388,-0.0435332,-0.9955,129,2.061705,12.255388,0.0518768,-1.12759
6.5501184,0.108624935,0.151196986,130,2.087221,12.238494,-0.0478103,-1.00684,130,2.087221,12.238494,0.0485813,-1.13978
6.60000768,0.109547153,0.15338476,131,2.084829,12.208214,-0.0508823,-1.01859,131,2.084829,12.208214,0.0470277,-1.15344
6.65001984,0.1102795,0.155501381,132,2.127516,12.198773,-0.0509963,-1.0281,132,2.127516,12.198773,0.0478031,-1.16577
6.700032,0.111215279,0.15791975,133,2.133417,12.184739,-0.054244,-1.03848,133,2.133417,12.184739,0.0464094,-1.17886
6.75004416,0.111981533,0.160321787,134,2.149152,12.167813,-0.0543653,-1.04787,134,2.149152,12.167813,0.0473685,-1.1907
6.80005632,0.112896964,0.162430629,135,2.17738,12.158063,-0.0567555,-1.05861,135,2.17738,12.158063,0.0466206,-1.20443
6.85006848,0.113656439,0.164847404,136,2.137882,12.157553,-0.0583516,-1.06889,136,2.137882,12.157553,0.0474177,-1.21702
6.90008064,0.114517629,0.16684632,137,2.198112,12.131547,-0.0595467,-1.07965,137,2.198112,12.131547,0.0463661,-1.2298
6.9500928,0.115344912,0.16917856,138,2.218206,12.108518,-0.0575677,-1.08928,138,2.218206,12.108518,0.047285,-1.2408
7.00010496,0.116131507,0.171304345,139,2.233729,12.062258,-0.0618372,-1.10367,139,2.233729,12.062258,0.0510568,-1.25794
7.05011712,0.117026597,0.173487931,140,2.254727,12.004123,-0.0632905,-1.114,140,2.254727,12.004123,0.0473124,-1.27444
7.1000064,0.117779292,0.175571546,141,2.284231,11.900738,-0.0677569,-1.12052,141,2.284231,11.900738,0.047365,-1.29094
7.15001856,0.11870151,0.177886412,142,2.278436,11.645858,-0.0718654,-1.12264,142,2.278436,11.645858,0.0439728,-1.30854
7.20003072,0.119440638,0.180180207,143,2.271366,11.439024,-0.067553,-1.12213,143,2.271366,11.439024,0.0433652,-1.31348
7.25004288,0.120362855,0.182591572,144,2.279606,11.244172,-0.0735359,-1.12373,144,2.279606,11.244172,0.0405157,-1.31897
7.30005504,0.121149451,0.184892163,145,2.078769,9.177099,-0.0647011,-1.05143,145,2.078769,9.177099,0.0230784,-1.23736
7.3500672,0.122044541,0.186828941,146,1.939225,7.388585,-0.0569927,-0.97745,146,1.939225,7.388585,0.0153926,-1.15277
7.40007936,0.122831143,0.189503148,147,1.768158,5.850072,-0.051715,-0.901447,147,1.768158,5.850072,0.000876155,-1.06193
7.45009152,0.123665206,0.191457585,148,1.600174,4.517075,-0.0456596,-0.826231,148,1.600174,4.517075,-0.00887145,-0.970155
7.50010368,0.124526389,0.193837091,149,1.436496,3.352116,-0.0374144,-0.749578,149,1.436496,3.352116,-0.0139798,-0.875216
7.55011584,0.125292644,0.196031675,150,1.228801,2.337864,-0.0324928,-0.673793,150,1.228801,2.337864,-0.0211662,-0.779823
7.60000512,0.126214862,0.198189348,151,1.101538,1.467515,-0.0269985,-0.594048,151,1.101538,1.467515,-0.0251768,-0.681465
7.65001728,0.126960769,0.200737819,,,,,,,,,,
7.70002944,0.127903327,0.203027427,,,,,,,,,,
7.7500416,0.128642455,0.205424964,,,,,,,,,,
7.80005376,0.129557893,0.207692921,,,,,,,,,,
7.85006592,0.130317375,0.209905669,,,,,,,,,,
7.90007808,0.131185338,0.211782962,,,,,,,,,,
7.95009024,0.131999061,0.214131758,,,,,,,,,,
8.0001024,0.132806003,0.216269791,,,,,,,,,,
8.05011456,0.133701086,0.218665376,,,,,,,,,,
8.10000384,0.134467348,0.221068755,,,,,,,,,,
8.150016,0.135389566,0.22321555,,,,,,,,,,
8.20002816,0.136115134,0.225728437,,,,,,,,,,
8.25004032,0.137057692,0.22801058,,,,,,,,,,
8.30005248,0.137803599,0.230432525,,,,,,,,,,
8.35006464,0.138698697,0.232480511,,,,,,,,,,
8.4000768,0.139492065,0.234918341,,,,,,,,,,
8.45008896,0.140346482,0.236959815,,,,,,,,,,
8.50010112,0.141180545,0.23925443,,,,,,,,,,
8.55011328,0.141960353,0.241739914,,,,,,,,,,
8.60000256,0.142869011,0.244080767,,,,,,,,,,
8.65001472,0.143608138,0.24643223,,,,,,,,,,
8.70002688,0.144543916,0.248899966,,,,,,,,,,
8.75003904,0.145283043,0.251123488,,,,,,,,,,
8.8000512,0.146212041,0.253470898,,,,,,,,,,
8.85006336,0.146998644,0.255703092,,,,,,,,,,
8.90007552,0.147873402,0.258118719,,,,,,,,,,
8.95008768,0.148700684,0.260671228,,,,,,,,,,
9.00009984,0.149507612,0.263261884,,,,,,,,,,
9.050112,0.15039593,0.265648603,,,,,,,,,,
9.10000128,0.151148617,0.267974943,,,,,,,,,,
9.15001344,0.152064055,0.270299911,,,,,,,,,,
9.2000256,0.152776062,0.272878677,,,,,,,,,,
9.25003776,0.15369828,0.274979472,,,,,,,,,,
9.30004992,0.154457748,0.277495682,,,,,,,,,,
9.35006208,0.155346066,0.280029327,,,,,,,,,,
9.40007424,0.156173348,0.282365352,,,,,,,,,,
9.4500864,0.157007411,0.285066634,,,,,,,,,,
9.50009856,0.157882154,0.287732005,,,,,,,,,,
9.55011072,0.158641636,0.2903274,,,,,,,,,,
9.60012288,0.159557074,0.292843074,,,,,,,,,,
9.65001216,0.160282642,0.295475841,,,,,,,,,,
9.70002432,0.16121164,0.297749251,,,,,,,,,,
9.75003648,0.161957547,0.300127506,,,,,,,,,,
9.80004864,0.162879765,0.302737713,,,,,,,,,,
9.8500608,0.163646013,0.30544579,,,,,,,,,,
9.90007296,0.164493635,0.308078855,,,,,,,,,,
9.95008512,0.165348053,0.310813904,,,,,,,,,,
10.00009728,0.166141421,0.313386768,,,,,,,,,,
10.05010944,0.167043298,0.316196799,,,,,,,,,,
10.1001216,0.167802766,0.318603903,,,,,,,,,,
10.15001088,0.168731764,0.321409225,,,,,,,,,,
10.20002304,0.169457331,0.323873729,,,,,,,,,,
10.2500352,0.170386329,0.326100469,,,,,,,,,,
10.30004736,0.171139032,0.328931928,,,,,,,,,,
10.35005952,0.172034115,0.331484824,,,,,,,,,,
10.40007168,0.172841057,0.334389985,,,,,,,,,,
10.45008384,0.17368868,0.337114573,,,,,,,,,,
10.500096,0.174536303,0.339683801,,,,,,,,,,
10.55010816,0.175289005,0.342477292,,,,,,,,,,
10.60012032,0.176204443,0.345124125,,,,,,,,,,
10.6500096,0.17694357,0.347732276,,,,,,,,,,
10.70002176,0.177886128,0.350246727,,,,,,,,,,
10.75003392,0.178618476,0.353328913,,,,,,,,,,
10.80004608,0.179547474,0.355913639,,,,,,,,,,
10.85005824,0.180300161,0.359039336,,,,,,,,,,
10.9000704,0.181161359,0.361580491,,,,,,,,,,
10.95008256,0.181988642,0.364599437,,,,,,,,,,
11.00009472,0.182795569,0.367329597,,,,,,,,,,
11.05010688,0.183690667,0.370145619,,,,,,,,,,
11.10011904,0.18447049,0.372601569,,,,,,,,,,
11.15000832,0.185392708,0.375544757,,,,,,,,,,
11.20002048,0.186125055,0.378494024,,,,,,,,,,
11.25003264,0.187054053,0.381204784,,,,,,,,,,
11.3000448,0.18779318,0.384441674,,,,,,,,,,
11.35005696,0.188695043,0.387088418,,,,,,,,,,
11.40006912,0.189474866,0.389908224,,,,,,,,,,
11.45008128,0.190336049,0.392724484,,,,,,,,,,
11.50009344,0.191183686,0.395768702,,,,,,,,,,
11.5501056,0.191997394,0.398392141,,,,,,,,,,
11.60011776,0.192899272,0.401503503,,,,,,,,,,
11.65000704,0.193658739,0.404153615,,,,,,,,,,
11.7000192,0.194587737,0.407446444,,,,,,,,,,
11.75003136,0.19533366,0.410488784,,,,,,,,,,
11.80004352,0.196249098,0.413525283,,,,,,,,,,
11.85005568,0.196974665,0.416733474,,,,,,,,,,
11.90006784,0.197849408,0.419292152,,,,,,,,,,
11.95008,0.19866313,0.422295988,,,,,,,,,,
12.00009216,0.199470073,0.425284147,,,,,,,,,,
12.05010432,0.200365156,0.428319097,,,,,,,,,,
12.10011648,0.201138198,0.43123284,,,,,,,,,,
12.15000576,0.202060416,0.434264392,,,,,,,,,,
12.20001792,0.202792764,0.437907159,,,,,,,,,,
12.25003008,0.203721762,0.440885127,,,,,,,,,,
12.30004224,0.204474449,0.444154173,,,,,,,,,,
12.3500544,0.205355987,0.447227091,,,,,,,,,,
12.40006656,0.206142575,0.450440198,,,,,,,,,,
12.45007872,0.206976637,0.453211248,,,,,,,,,,
12.50009088,0.207844615,0.456715852,,,,,,,,,,
12.55010304,0.208604082,0.459945649,,,,,,,,,,
12.6001152,0.20953308,0.463340849,,,,,,,,,,
12.65000448,0.210278988,0.467047095,,,,,,,,,,
12.70001664,0.211221546,0.470165312,,,,,,,,,,
12.7500288,0.211967468,0.474000514,,,,,,,,,,
12.80004096,0.212882891,0.477158248,,,,,,,,,,
12.85005312,0.213669494,0.480765522,,,,,,,,,,
12.90006528,0.214544252,0.484208107,,,,,,,,,,
12.95007744,0.215364739,0.487673253,,,,,,,,,,
13.0000896,0.216164902,0.491234809,,,,,,,,,,
13.05010176,0.21706,0.494995326,,,,,,,,,,
13.10011392,0.217805907,0.49862811,,,,,,,,,,
13.1500032,0.218721345,0.502482295,,,,,,,,,,
13.20001536,0.219440132,0.50606966,,,,,,,,,,
13.25002752,0.22036235,0.509462655,,,,,,,,,,
13.30003968,0.221121818,0.513706207,,,,,,,,,,
13.35005184,0.222010136,0.516788483,,,,,,,,,,
13.400064,0.222844198,0.520811081,,,,,,,,,,
13.45007616,0.223691821,0.524302959,,,,,,,,,,
13.50008832,0.224532664,0.528198659,,,,,,,,,,
13.55010048,0.225292131,0.531947732,,,,,,,,,,
13.60011264,0.226214349,0.535711706,,,,,,,,,,
13.65000192,0.226939917,0.539617717,,,,,,,,,,
13.70001408,0.227875695,0.543476105,,,,,,,,,,
13.75002624,0.228614837,0.547357619,,,,,,,,,,
13.8000384,0.229537055,0.550774038,,,,,,,,,,
13.85005056,0.230310082,0.554976106,,,,,,,,,,
13.90006272,0.231171265,0.55841279,,,,,,,,,,
13.95007488,0.232012123,0.562550604,,,,,,,,,,
14.00008704,0.232819051,0.56667757,,,,,,,,,,
14.0500992,0.233693808,0.570625722,,,,,,,,,,
14.10011136,0.234453276,0.574535429,,,,,,,,,,
14.15000064,0.235389054,0.578496218,,,,,,,,,,
