n_cycles,point_index,fit_x,fit_y
500,0,0.0030195505616368067,12.750499342623094
500,1,0.003285687751962235,14.089116414728007
500,2,0.003542663993867295,15.405753432478116
500,3,0.003786259744564397,16.67879125244236
500,4,0.004012475168561663,17.88732662881196
500,5,0.00421759581485112,19.011515444118682
500,6,0.004398253608091563,20.032898549095076
500,7,0.004551482152312537,20.934704861395083
500,8,0.004674765439054165,21.702126746302525
500,9,0.004766079160156501,22.32256315768374
500,10,0.004823923946843549,22.785826546816736
500,11,0.004847349989317112,23.084310141659564
500,12,0.004835972632607422,23.21311284983693
500,13,0.004789978692597108,23.170119734441496
500,14,0.00471012338850957,22.95603674123945
500,15,0.004597717942230204,22.57437910706053
500,16,0.004454608048079303,22.031413639706457
500,17,0.004283143566562337,21.336055817140092
500,18,0.004086139939725423,20.499723395583768
500,19,0.0038668319616747644,19.53614893027779
500,20,0.0036288206633468562,18.461154287303017
500,21,0.003376014183680065,17.292390848977274
500,22,0.0031125635980813085,16.049049678645655
500,23,0.0028427947578826326,14.75154640395099
500,24,0.0025711372599819377,13.421185992792342
500,25,0.0023020517129843762,12.079812926341143
500,26,0.002039956494132377,10.74945251326426
500,27,0.0017891551996734754,9.451949234764614
500,28,0.001553765979928911,8.208608058803755
500,29,0.0013376539193792043,7.039844613116945
500,30,0.0011443675720838402,5.964849961170147
500,31,0.0009770806945217192,5.001275485428497
500,32,0.0008385401325975161,4.164943052144217
500,33,0.0007310207185078654,3.4695852167501773
500,34,0.0006562879180595851,2.9266197356793473
500,35,0.0006155688417699354,2.5449620871198118
500,36,0.0006095320957458534,2.330879079109428
500,37,0.0006382768031901595,2.2878859487210814
500,38,0.0007013309768013078,2.416688641967138
500,39,0.0007976592687918315,2.7151722221854424
500,40,0.000925679971270384,3.1784355972408314
500,41,0.0010832909878415926,3.798871995322509
500,42,0.0012679043499707484,4.566293867926857
500,43,0.0014764887113556016,5.468100169122233
500,44,0.0017056191225488417,6.489483264374801
500,45,0.0019515332685333246,7.613672071498158
500,46,0.002210193245830652,8.822207441359232
500,47,0.0024773518647646393,10.095245256596654
500,48,0.0027486223881983923,11.411882271479268
500,49,0.0030195505616368063,12.750499342623092
10000,0,0.0033220526130391588,12.612970851440258
10000,1,0.003588129400646234,13.92931895333532
10000,2,0.003844984155012565,15.22405265677958
10000,3,0.004088399328172589,16.47591247015733
10000,4,0.004314378049712594,17.66434288994244
10000,5,0.004519209755272413,18.769829921497962
10000,6,0.004699531113909632,19.774221498328608
10000,7,0.004852381253900679,20.66102553851071
10000,8,0.0049752503801726725,21.415680744221504
10000,9,0.005066120985069127,22.02579569784679
10000,10,0.005123500975769897,22.48135232871558
10000,11,0.005146448174414028,22.77487040954354
10000,12,0.005134585788634197,22.901530381558235
10000,13,0.005088108598476953,22.859252491520877
10000,14,0.005007779758119746,22.648730941217053
10000,15,0.004894918264900433,22.273422488682563
10000,16,0.00475137730141745,21.73948968833206
10000,17,0.004579513806322783,21.055699701985937
10000,18,0.004382149773454464,20.233280342315595
10000,19,0.004162525914775767,19.28573571246982
10000,20,0.003924248447974367,18.228624469074383
10000,21,0.0036712298824676066,17.079304349520424
10000,22,0.003407624776106032,15.856647158396354
10000,23,0.0031377615174483435,14.580728892978243
10000,24,0.0028660712537409276,13.272500095909594
10000,25,0.002597015131602577,11.953441847870335
10000,26,0.0023350110451203464,10.64521304882594
10000,27,0.002084361094150779,9.369294779488778
10000,28,0.001849180943959203,8.146637582566697
10000,29,0.0016333322461098592,6.997317455430982
10000,30,0.0014403592302539739,5.9402062027945295
10000,31,0.0012734305079768735,4.992661562200213
10000,32,0.0011352870442833543,4.170242190450301
10000,33,0.0010281971510280822,3.486452190891919
10000,34,0.0009539192412976482,2.9525193764134237
10000,35,0.000913672956316303,2.577210909067176
10000,36,0.0009081191389707713,2.3666893435110463
10000,37,0.0009373489827883231,2.3244114380312766
10000,38,0.001000882534541577,2.4510713946670126
10000,39,0.0010976765750672249,2.7445894604319996
10000,40,0.00122614174889585,3.2001460768011185
10000,41,0.0013841686614247996,3.810261016728134
10000,42,0.0015691625151192372,4.564916209766983
10000,43,0.00177808571601593,5.451720238511528
10000,44,0.002007507750932151,6.4561118053268185
10000,45,0.002253661516397286,7.561598828453635
