n_cycles,hysteresis_area,stiffness,creep
1,0.017194,4253.18117,0.003672
10,0.015582,4328.05957,0.003557
50,0.014227,4341.031593,0.003578
100,0.014527,4335.278762,0.003634
250,0.014295,4317.653049,0.003685
500,0.014207,4303.465465,0.003726
1000,0.01448,4302.661183,0.003815
1500,0.014481,4318.99399,0.003851
2000,0.014564,4300.221504,0.003903
2500,0.014652,4286.651297,0.003947
3000,0.014452,4304.560923,0.003965
3500,0.014396,4278.488013,0.003985
4000,0.014397,4312.262119,0.004009
4500,0.014246,4298.942,0.004025
5000,0.014359,4324.004812,0.004034
5500,0.014423,4307.274333,0.004063
6000,0.014337,4289.34862,0.004074
6500,0.014239,4311.186818,0.004091
7000,0.014206,4265.836947,0.004115
7500,0.014482,4306.415936,0.004111
8000,0.014394,4289.127909,0.004147
8500,0.014246,4288.169614,0.004161
9000,0.014231,4307.441681,0.004164
9500,0.014317,4285.850093,0.00418
10000,0.014423,4297.609492,0.004171
10500,0.01429,4308.105125,0.004185
11000,0.014594,4298.583692,0.004199
11500,0.014417,4285.098867,0.004231
12000,0.014344,4292.468845,0.004242
12500,0.014358,4295.964595,0.004241
13000,0.014075,4309.129422,0.004227
13500,0.01407,4314.587016,0.004226
14000,0.014353,4306.032572,0.004244
14500,0.014005,4295.762709,0.004279
15000,0.013977,4296.38031,0.004277
15500,0.014262,4290.575775,0.004256
16000,0.014124,4295.941565,0.004274
16500,0.014174,4292.071168,0.004301
17000,0.014111,4306.219226,0.004273
17500,0.014088,4303.164131,0.004287
18000,0.014141,4281.293387,0.004307
18500,0.014077,4291.258848,0.004315
19000,0.014008,4294.005819,0.0043
19500,0.01426,4300.954913,0.004327
20000,0.014087,4315.026906,0.004319
20500,0.014183,4292.891893,0.0043
21000,0.014165,4309.998139,0.004319
21500,0.014435,4297.533338,0.004341
22000,0.014181,4292.683048,0.004329
22500,0.01416,4296.139724,0.004375
23000,0.014353,4280.887219,0.004357
23500,0.014088,4288.542486,0.004355
24000,0.014251,4283.037009,0.004343
24500,0.013809,4288.892955,0.004373
25000,0.014017,4292.187659,0.004356
25500,0.014212,4276.826812,0.00436
26000,0.014018,4290.999079,0.004395
26500,0.014125,4295.379544,0.004391
27000,0.01405,4282.982797,0.004372
27500,0.013914,4287.525335,0.004391
28000,0.013885,4290.714012,0.004398
28500,0.013895,4281.477815,0.004395
29000,0.013973,4276.876938,0.004427
29500,0.013871,4292.72315,0.004384
30000,0.014086,4287.796821,0.004402
30500,0.013892,4282.773187,0.004404
31000,0.014242,4276.69799,0.004401
31500,0.013767,4277.509172,0.004461
32000,0.013738,4284.82254,0.004427
32500,0.013871,4285.679749,0.004436
33000,0.013861,4286.990954,0.004437
33500,0.013919,4300.222768,0.004454
34000,0.013856,4275.605698,0.004442
34500,0.013871,4287.215225,0.004451
35000,0.013633,4287.385959,0.004452
35500,0.013589,4291.912192,0.004443
36000,0.013661,4290.798101,0.004443
36500,0.013844,4289.034525,0.004466
37000,0.013834,4285.453143,0.004466
37500,0.013687,4289.766695,0.004464
38000,0.013968,4295.663038,0.004465
38500,0.013942,4288.522384,0.004501
39000,0.013795,4283.056107,0.004469
39500,0.01391,4289.721771,0.004462
40000,0.013806,4300.190613,0.00449
40500,0.013763,4291.186955,0.004508
41000,0.013845,4286.030265,0.004517
41500,0.013686,4307.713135,0.004455
42000,0.013925,4293.743516,0.004472
42500,0.013684,4295.075672,0.004491
43000,0.013676,4293.341663,0.004484
43500,0.01378,4302.522484,0.004494
44000,0.013813,4301.4665,0.004486
44500,0.01387,4297.149344,0.00451
45000,0.013998,4285.431515,0.004485
45500,0.01379,4299.772829,0.004497
46000,0.013983,4298.114102,0.004502
46500,0.013733,4294.296467,0.004523
47000,0.01372,4300.584596,0.004496
47500,0.013533,4326.043793,0.004511
48000,0.013797,4307.862334,0.004511
48500,0.013991,4303.655275,0.004527
49000,0.013703,4280.033941,0.004539
49500,0.013566,4274.808117,0.004543
50000,0.013704,4282.182073,0.00454
50500,0.01382,4289.037708,0.004531
51000,0.01368,4307.555787,0.004534
51500,0.013659,4293.852408,0.004544
52000,0.013666,4298.181627,0.004546
52500,0.013782,4297.035636,0.00454
53000,0.013791,4287.845637,0.004579
53500,0.013598,4291.947026,0.004556
54000,0.013721,4293.653302,0.004555
