N_cycles,Load,eyy,exx,Specimen_name
750,182.325689,-0.00058588,0.00204564,
750,78.774115,-0.00027424,0.00118988,
750,75.25767,-0.000318501,0.00139852,
750,178.461464,-0.000807356,0.00261335,
750,350.612703,-0.00145463,0.00441335,
750,517.305778,-0.00195908,0.00600622,
800,623.707307,-0.0022701,0.0069243,
800,627.330022,-0.00224364,0.00674355,
800,525.256426,-0.00176712,0.00544446,
800,350.274584,-0.00110548,0.00362586,
800,181.456239,-0.000609085,0.00202682,
800,81.546697,-0.000265339,0.00123072,
800,74.967853,-0.000335069,0.00140191,
800,177.939794,-0.000794361,0.0026149,
800,351.298604,-0.00144396,0.00444939,
800,519.411782,-0.00196741,0.00602234,
850,621.089291,-0.00228369,0.00691892,
850,630.150909,-0.00223685,0.00675765,
850,526.734493,-0.00183702,0.00546616,
850,347.009313,-0.00116343,0.00360501,
850,182.692791,-0.000551235,0.00205987,
850,80.136255,-0.000288105,0.00122844,
850,73.605714,-0.000316808,0.00138532,
850,176.886793,-0.000802124,0.00265451,
850,353.549515,-0.00145267,0.00444212,
850,514.678103,-0.00199865,0.00601618,
900,623.75561,-0.00227748,0.00693616,
900,628.711484,-0.00228086,0.00676231,
900,526.435015,-0.00180197,0.00547436,
900,347.588947,-0.00113834,0.0036283,
900,181.572165,-0.000575258,0.00207721,
900,78.8514,-0.000273069,0.00122383,
900,73.856889,-0.000323269,0.00140944,
900,178.306895,-0.000804714,0.00266099,
900,350.950823,-0.00145574,0.00444219,
900,517.402383,-0.00200781,0.00605763,
950,621.185897,-0.00228693,0.00693878,
950,628.798429,-0.00224785,0.00676649,
950,525.903684,-0.0018409,0.00548179,
950,346.78712,-0.0011594,0.00362032,
950,181.958588,-0.000565278,0.00209266,
950,80.976724,-0.000274501,0.00125063,
950,74.455844,-0.000320487,0.00141745,
950,179.562768,-0.000795115,0.00267372,
950,353.559176,-0.00146299,0.00446633,
950,515.769747,-0.00198615,0.00602691,
1000,620.355088,-0.0022756,0.00694753,
1000,629.465009,-0.00229394,0.00678537,
1000,527.855119,-0.00180324,0.00548501,
1000,347.559965,-0.00110913,0.00363497,
1000,180.751018,-0.000588795,0.00208668,
1000,81.971762,-0.000275615,0.00125983,
1000,75.112762,-0.000319231,0.00142406,
1000,178.751281,-0.000779749,0.002662,
1000,353.018184,-0.00146392,0.00446827,
1000,517.402383,-0.00200557,0.00604691,
1050,623.852215,-0.00231518,0.00698015,
1050,628.856392,-0.00224566,0.00676254,
1050,525.382013,-0.00183629,0.0054808,
1050,347.733855,-0.0011385,0.00364423,
1050,178.277914,-0.000562839,0.00208187,
1050,80.126594,-0.000271594,0.0012628,
1050,74.533128,-0.00032774,0.00142978,
1050,178.306895,-0.000781487,0.0026699,
1050,353.617139,-0.00145814,0.00448213,
1050,516.16583,-0.00200341,0.00605449,
1100,624.132372,-0.0023255,0.00700133,
1100,629.049604,-0.00225641,0.00678808,
1100,524.058515,-0.00183549,0.00548809,
1100,350.168318,-0.00113732,0.00366917,
1100,181.688092,-0.000552652,0.00209009,
1100,81.488734,-0.000275709,0.00127575,
1100,75.59579,-0.000331854,0.00144053,
1100,177.746583,-0.000783124,0.00267553,
1100,353.443249,-0.00144781,0.00450128,
1100,519.672617,-0.00201214,0.0060823,
1150,621.552999,-0.00228123,0.00698646,
1150,630.257176,-0.00229145,0.00679736,
1150,524.242066,-0.00183569,0.00548683,
1150,348.033333,-0.00114014,0.00365652,
1150,182.460937,-0.000559672,0.00209907,
1150,79.923722,-0.000279999,0.00126341,
1150,75.441221,-0.000320268,0.00144263,
1150,177.823867,-0.000767276,0.00268849,
1150,354.235415,-0.00147371,0.00449717,
1150,517.257475,-0.00203811,0.00607213,
1200,623.533417,-0.00230461,0.006988,
1200,629.522972,-0.00229661,0.00679584,
1200,525.169481,-0.00182842,0.00551259,
1200,347.946388,-0.001116,0.00366404,
1200,180.731697,-0.000567922,0.00210099,
1200,81.817193,-0.000280011,0.00128979,
1200,76.165763,-0.000339088,0.00145087,
1200,176.606636,-0.000776411,0.00269081,
1200,353.713745,-0.0014641,0.00451853,
1200,517.605255,-0.00203058,0.00608797,
1250,620.422712,-0.00231007,0.0069851,
1250,628.006262,-0.00229936,0.00678845,
1250,524.927967,-0.00184822,0.0055159,
1250,347.975369,-0.00113565,0.00367133,
1250,180.016815,-0.000562744,0.00211559,
