n_cycles,point_index,fit_x,fit_y
10,0,0.003736932375199687,13.843246839951544
10,1,0.00407372107785044,15.38328922703307
10,2,0.0043987168873820225,16.898044162077827
10,3,0.004706583381586919,18.36263941093004
10,4,0.004992265401141712,19.75302636009448
10,5,0.005251072055183419,21.046374894305185
10,6,0.005478753745607773,22.221448266386968
10,7,0.005671571945352604,23.258951804056903
10,8,0.005826360584908849,24.14184972790978
10,9,0.005940578039094358,24.85564487844497
10,10,0.006012348860469117,25.388616759024615
10,11,0.006040494574130362,25.7320139861044
10,12,0.006024553028237908,25.8801979867094
10,13,0.00596478598253458,25.830735583646458
10,14,0.005862174810258478,25.584438948206397
10,15,0.005718404384021537,25.14535226433391
10,16,0.005535835410247819,24.52068532323897
10,17,0.0053174656664392965,23.720695138824514
10,18,0.0050668807777521484,22.7585175278017
10,19,0.004788195341130824,21.649951419942692
10,20,0.004485985363739972,20.413199440090565
10,21,0.004165213125053302,19.068569021562634
10,22,0.0038311456963618248,17.638138958656825
10,23,0.00348926845560886,16.145396873459667
10,24,0.003145195017635866,14.614853549741023
10,25,0.0028045750587819343,13.071640466562194
10,26,0.0024730015493545005,11.541097140084547
10,27,0.0021559189172115183,10.048355049414694
10,28,0.001858533650406552,8.617924978412344
10,29,0.0015857288067988816,7.273294549296994
10,30,0.0013419838343784471,6.036542556540396
10,31,0.0011313010188536985,4.927976433671761
10,32,0.0009571397662309113,3.965798805780624
10,33,0.0008223597994632039,3.1658086029161243
10,34,0.000729174201878709,2.5411416420923754
10,35,0.0006791130784135086,2.1020549375362467
10,36,0.0006729984313308878,1.8557582807973514
10,37,0.0007109306629668934,1.8062958561700952
10,38,0.0007922869271267566,1.9544798352994004
10,39,0.000915731356202187,2.29787704134473
10,40,0.0010792369960805717,2.8308489016765463
10,41,0.0012801190886754655,3.5446440330830065
10,42,0.001515079155580145,4.4275419392403474
10,43,0.0017802591589918555,5.4650454609384855
10,44,0.0020713048505858773,6.64011881903449
10,45,0.002383437268152624,7.933467341475059
10,46,0.002711531206025022,9.32385428127829
10,47,0.003050199370813847,10.788449523331913
10,48,0.0033938808406162586,12.303204454252352
10,49,0.003736932375199686,13.843246839951542
9500,0,0.004303765730640154,14.085953450156868
9500,1,0.004638733929543877,15.607487115106816
9500,2,0.004962553842392031,17.10403724059728
9500,3,0.005269908355168131,18.551030514942063
9500,4,0.0055557507152696715,19.924707348580725
9500,5,0.005815387399046321,21.20251200588225
9500,6,0.006044555179328512,22.363462969700578
9500,7,0.0062394911274996955,23.388497457306023
9500,8,0.006396994400680195,24.260784430750718
9500,9,0.0065144787994788015,24.966000962046373
9500,10,0.006590015233315273,25.492567415245873
9500,11,0.0066223633960343295,25.831837583745404
9500,12,0.006610992131698442,25.978240660757834
9500,13,0.0065560881561536255,25.929372711806142
9500,14,0.006458552991160426,25.686036147261095
9500,15,0.0063199881614315265,25.25222654678512
9500,16,0.006142668897640244,24.635067052024716
9500,17,0.005929506777195776,23.84469140482156
9500,18,0.0056840019162226335,22.894077551451602
9500,19,0.005410185497750651,21.79883454510605
9500,20,0.005112553579801072,20.57694624566946
9500,21,0.004795993270238151,19.24847602523766
9500,22,0.00446570248059313,17.835237328102608
9500,23,0.004127104576500598,16.360435494600154
9500,24,0.0037857593261847087,14.84828673006332
9500,25,0.0034472716092186512,13.323620475400187
9500,26,0.0031171993845570106,11.811471708360653
9500,27,0.0028009624290033916,10.336669869893898
9500,28,0.0025037533446251405,8.923431165414442
9500,29,0.0022304522963709616,7.594960935378754
