Machine_N_cycles,Machine_Load,Machine_Displacement,index,Camera_N_cycles,exx,eyy,exy,crack_length,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
2,1.026541382,0.469389925,,,,,,,,,,,,,
2,1.083464111,0.478992617,,,,,,,,,,,,,
2,1.153845703,0.490724284,,,,,,,,,,,,,
2,1.231089355,0.504145748,,,,,,,,,,,,,
2,1.31808728,0.52149262,,,,,,,,,,,,,
2,1.413483276,0.538426277,,,,,,,,,,,,,
2,1.514326416,0.558249303,,,,,,,,,,,,,
2,1.621607178,0.578755862,,,,,,,,,,,,,
2,1.729535034,0.599635358,,,,,,,,,,,,,
2,1.846350464,0.623151311,,,,,,,,,,,,,
2,1.970747314,0.650212867,,,,,,,,,,,,,
2,2.094136475,0.673723931,,,,,,,,,,,,,
2,2.218468018,0.700974488,,,,,,,,,,,,,
2,2.344385742,0.72773284,,,,,,,,,,,,,
2,2.480751221,0.757011061,,,,,,,,,,,,,
2,2.622306396,0.786960474,,,,,,,,,,,,,
2,2.758361328,0.819325098,,,,,,,,,,,,,
2,2.895218262,0.851922086,,,,,,,,,,,,,
2,3.028854492,0.885106623,,,,,,,,,,,,,
2,3.170130859,0.917699945,,,,,,,,,,,,,
2,3.307934814,0.950023532,,,,,,,,,,,,,
2,3.442330566,0.985737541,,,,,,,,,,,,,
2,3.58509082,1.019850373,,,,,,,,,,,,,
2,3.709192627,1.054016058,,,,,,,,,,,,,
2,3.842678467,1.086740638,,,,,,,,,,,,,
2,3.963755371,1.120858011,,,,,,,,,,,,,
2,4.084265625,1.155739999,,,,,,,,,,,,,
2,4.20620752,1.189534785,,,,,,,,,,,,,
2,4.329611328,1.222256222,,,,,,,,,,,,,
2,4.439796387,1.254503848,,,,,,,,,,,,,
2,4.554980957,1.287591062,,,,,,,,,,,,,
2,4.658385254,1.320054755,,,,,,,,,,,,,
2,4.763578613,1.353063504,,,,,,,,,,,,,
2,4.865145996,1.38344802,,,,,,,,,,,,,
2,4.964493164,1.416565385,,,,,,,,,,,,,
2,5.054207031,1.446623355,,,,,,,,,,,,,
2,5.137549316,1.475684461,,,,,,,,,,,,,
2,5.215338867,1.505493419,,,,,,,,,,,,,
2,5.284845703,1.533674076,,,,,,,,,,,,,
2,5.350385254,1.559504541,,,,,,,,,,,,,
2,5.403706543,1.587014995,,,,,,,,,,,,,
2,5.443351563,1.609346247,,,,,,,,,,,,,
2,5.482013184,1.631909283,,,,,,,,,,,,,
2,5.504629883,1.650713501,,,,,,,,,,,,,
2,5.52069873,1.665312098,,,,,,,,,,,,,
2,5.528513672,1.681008958,,,,,,,,,,,,,
2,5.52767041,1.692063292,,,,,,,,,,,,,
2,5.515178711,1.699871849,,,,,,,,,,,,,
2,5.496945313,1.705110422,,,,,,,,,,,,,
2,5.481196777,1.70860393,,,,,,,,,,,,,
2,5.451771484,1.709824079,,,,,,,,,,,,,
2,5.41711377,1.707118354,,,,,,,,,,,,,
2,5.375999023,1.706598792,,,,,,,,,,,,,
2,5.330446777,1.698698034,,,,,,,,,,,,,
2,5.270110352,1.689392026,,,,,,,,,,,,,
2,5.20503418,1.67768856,,,,,,,,,,,,,
2,5.134308105,1.664600801,,,,,,,,,,,,,
2,5.051691895,1.648016158,,,,,,,,,,,,,
2,4.96098584,1.631433843,,,,,,,,,,,,,
2,4.865936523,1.609450206,,,,,,,,,,,,,
2,4.756387695,1.587761566,,,,,,,,,,,,,
2,4.649333496,1.562033198,,,,,,,,,,,,,
2,4.534220215,1.537677599,,,,,,,,,,,,,
2,4.410955078,1.509367372,,,,,,,,,,,,,
2,4.277887695,1.48174027,,,,,,,,,,,,,
2,4.157642578,1.451198827,,,,,,,,,,,,,
2,4.024168457,1.423106296,,,,,,,,,,,,,
2,3.887660645,1.390147605,,,,,,,,,,,,,
2,3.750986572,1.355560846,,,,,,,,,,,,,
2,3.620875,1.323868753,,,,,,,,,,,,,
2,3.483945068,1.291113789,,,,,,,,,,,,,
2,3.348187988,1.256592455,,,,,,,,,,,,,
2,3.215507813,1.223234925,,,,,,,,,,,,,
2,3.084620361,1.189307426,,,,,,,,,,,,,
2,2.948566406,1.154681668,,,,,,,,,,,,,
2,2.812978271,1.121569774,,,,,,,,,,,,,
2,2.680314697,1.086543896,,,,,,,,,,,,,
2,2.557754639,1.052273088,,,,,,,,,,,,,
2,2.425979736,1.01859204,,,,,,,,,,,,,
2,2.302910889,0.985106453,,,,,,,,,,,,,
2,2.177369141,0.953263429,,,,,,,,,,,,,
2,2.060419922,0.919879589,,,,,,,,,,,,,
2,1.942835815,0.889430929,,,,,,,,,,,,,
2,1.826227905,0.856403669,,,,,,,,,,,,,
2,1.715215454,0.825913274,,,,,,,,,,,,,
2,1.609594849,0.795401284,,,,,,,,,,,,,
2,1.508117798,0.766362238,,,,,,,,,,,,,
3,1.413207153,0.740054937,,,,,,,,,,,,,
3,1.321461304,0.714157533,,,,,,,,,,,,,
3,1.24487854,0.690971327,,,,,,,,,,,,,
3,1.174136719,0.670301553,,,,,,,,,,,,,
3,1.11383313,0.651180744,,,,,,,,,,,,,
3,1.061648438,0.634638185,,,,,,,,,,,,,
3,1.021885864,0.620128587,,,,,,,,,,,,,
3,0.994921936,0.610801566,,,,,,,,,,,,,
3,0.97496228,0.60013833,,,,,,,,,,,,,
3,0.963508789,0.593454752,,,,,,,,,,,,,
3,0.962368958,0.590629119,,,,,,,,,,,,,
3,0.974613586,0.588866707,,,,,,,,,,,,,
3,0.993693848,0.589727249,,,,,,,,,,,,,
3,1.026740112,0.593369477,,,,,,,,,,,,,
3,1.061948853,0.599616789,,,,,,,,,,,,,
3,1.117454834,0.607152295,,,,,,,,,,,,,
3,1.174877808,0.61722548,,,,,,,,,,,,,
3,1.244494507,0.628946698,,,,,,,,,,,,,
3,1.322351685,0.642200583,,,,,,,,,,,,,
3,1.40655957,0.660237332,,,,,,,,,,,,,
3,1.505972168,0.678557844,,,,,,,,,,,,,
3,1.611849731,0.695420022,,,,,,,,,,,,,
3,1.711358032,0.71831682,,,,,,,,,,,,,
3,1.825918579,0.738738861,,,,,,,,,,,,,
3,1.935979858,0.763703079,,,,,,,,,,,,,
3,2.049759277,0.78871916,,,,,,,,,,,,,
3,2.175948975,0.813150778,,,,,,,,,,,,,
3,2.295255615,0.838183623,,,,,,,,,,,,,
3,2.420117188,0.866173592,,,,,,,,,,,,,
3,2.544666016,0.893729564,,,,,,,,,,,,,
3,2.664663086,0.922519306,,,,,,,,,,,,,
3,2.792796387,0.951246533,,,,,,,,,,,,,
3,2.926955078,0.980785117,,,,,,,,,,,,,
3,3.056022949,1.012539142,,,,,,,,,,,,,
3,3.185375244,1.044546138,,,,,,,,,,,,,
3,3.313112305,1.076820889,,,,,,,,,,,,,
3,3.442743896,1.107648364,,,,,,,,,,,,,
3,3.567316895,1.141267712,,,,,,,,,,,,,
3,3.692036377,1.175033278,,,,,,,,,,,,,
3,3.815629883,1.206653542,,,,,,,,,,,,,
3,3.938104492,1.24057394,,,,,,,,,,,,,
3,4.055842773,1.272220514,,,,,,,,,,,,,
3,4.169322754,1.305447542,,,,,,,,,,,,,
3,4.286603027,1.336992136,,,,,,,,,,,,,
3,4.397344238,1.370614395,,,,,,,,,,,,,
3,4.506258789,1.400914392,,,,,,,,,,,,,
3,4.610904785,1.432852005,,,,,,,,,,,,,
3,4.714819336,1.464390778,,,,,,,,,,,,,
3,4.811558594,1.494220924,,,,,,,,,,,,,
3,4.910057617,1.525180065,,,,,,,,,,,,,
3,5.000658203,1.554794144,,,,,,,,,,,,,
3,5.088827637,1.582678757,,,,,,,,,,,,,
3,5.170499512,1.611212618,,,,,,,,,,,,,
3,5.246913574,1.638854272,,,,,,,,,,,,,
3,5.318084961,1.662851078,,,,,,,,,,,,,
3,5.380256348,1.687419368,,,,,,,,,,,,,
3,5.436418945,1.709191129,,,,,,,,,,,,,
3,5.47171582,1.728672883,,,,,,,,,,,,,
3,5.509339355,1.745510148,,,,,,,,,,,,,
3,5.526914063,1.759619568,,,,,,,,,,,,,
3,5.539150391,1.773192547,,,,,,,,,,,,,
3,5.544973633,1.782298437,,,,,,,,,,,,,
3,5.541189941,1.787411049,,,,,,,,,,,,,
3,5.532625,1.791188843,,,,,,,,,,,,,
3,5.496620117,1.791220508,,,,,,,,,,,,,
3,5.473057129,1.794295502,,,,,,,,,,,,,
3,5.437314941,1.79084437,,,,,,,,,,,,,
3,5.393876465,1.786025357,,,,,,,,,,,,,
3,5.345862305,1.778104575,,,,,,,,,,,,,
3,5.285431641,1.767874346,,,,,,,,,,,,,
3,5.223981934,1.756721758,,,,,,,,,,,,,
3,5.14538623,1.742297434,,,,,,,,,,,,,
3,5.063838867,1.724711386,,,,,,,,,,,,,
3,4.972030762,1.706355135,,,,,,,,,,,,,
3,4.871237305,1.685396186,,,,,,,,,,,,,
3,4.762584961,1.660612179,,,,,,,,,,,,,
3,4.651239258,1.635606983,,,,,,,,,,,,,
3,4.534752441,1.610793057,,,,,,,,,,,,,
3,4.41371875,1.583100762,,,,,,,,,,,,,
3,4.283059082,1.553719165,,,,,,,,,,,,,
3,4.15482373,1.524041174,,,,,,,,,,,,,
3,4.024933838,1.492401585,,,,,,,,,,,,,
3,3.890341797,1.462148502,,,,,,,,,,,,,
3,3.754843018,1.428532647,,,,,,,,,,,,,
3,3.616107178,1.394351595,,,,,,,,,,,,,
3,3.479802734,1.36035867,,,,,,,,,,,,,
3,3.343192383,1.328090206,,,,,,,,,,,,,
3,3.210024414,1.293909852,,,,,,,,,,,,,
3,3.074018311,1.259358134,,,,,,,,,,,,,
3,2.944613525,1.22431817,,,,,,,,,,,,,
3,2.813138184,1.19095936,,,,,,,,,,,,,
3,2.682278076,1.157145947,,,,,,,,,,,,,
3,2.553797607,1.122086542,,,,,,,,,,,,,
3,2.426827881,1.089149737,,,,,,,,,,,,,
3,2.302097412,1.056079636,,,,,,,,,,,,,
3,2.181903564,1.022555749,,,,,,,,,,,,,
3,2.056671631,0.990936882,,,,,,,,,,,,,
3,1.941096313,0.958195713,,,,,,,,,,,,,
3,1.82987793,0.926133303,,,,,,,,,,,,,
3,1.718786865,0.896605139,,,,,,,,,,,,,
3,1.612297729,0.866049551,,,,,,,,,,,,,
3,1.512380615,0.836973253,,,,,,,,,,,,,
4,1.414706787,0.809245568,,,,,,,,,,,,,
4,1.329267822,0.783036638,,,,,,,,,,,,,
4,1.244236816,0.759176153,,,,,,,,,,,,,
4,1.174687256,0.738545146,,,,,,,,,,,,,
4,1.110291626,0.718155119,,,,,,,,,,,,,
4,1.059272583,0.701686018,,,,,,,,,,,,,
4,1.016540283,0.686484564,,,,,,,,,,,,,
4,0.976257568,0.675655901,,,,,,,,,,,,,
4,0.965368652,0.665424741,,,,,,,,,,,,,
4,0.956378723,0.659233308,,,,,,,,,,,,,
4,0.956595703,0.654467207,,,,,,,,,,,,,
4,0.964489014,0.651781273,,,,,,,,,,,,,
4,0.980555176,0.652152987,,,,,,,,,,,,,
4,1.005428528,0.654553645,,,,,,,,,,,,,
4,1.043962036,0.659834652,,,,,,,,,,,,,
4,1.092108887,0.667459157,,,,,,,,,,,,,
4,1.152768921,0.676703115,,,,,,,,,,,,,
4,1.216237305,0.688939588,,,,,,,,,,,,,
4,1.289683838,0.701910234,,,,,,,,,,,,,
4,1.375349121,0.717523333,,,,,,,,,,,,,
4,1.464987671,0.733550231,,,,,,,,,,,,,
4,1.560311279,0.752571912,,,,,,,,,,,,,
4,1.659212036,0.772778352,,,,,,,,,,,,,
4,1.771639038,0.795307744,,,,,,,,,,,,,
4,1.88622168,0.817054533,,,,,,,,,,,,,
4,2.006784912,0.841463334,,,,,,,,,,,,,
4,2.127893799,0.868613657,,,,,,,,,,,,,
4,2.248300293,0.894484634,,,,,,,,,,,,,
4,2.368105225,0.919787562,,,,,,,,,,,,,
4,2.490118896,0.947552559,,,,,,,,,,,,,
4,2.615751221,0.976657146,,,,,,,,,,,,,
4,2.741952393,1.006460516,,,,,,,,,,,,,
4,2.870214111,1.035915338,,,,,,,,,,,,,
4,2.997178467,1.065953868,,,,,,,,,,,,,
4,3.123224609,1.097449684,,,,,,,,,,,,,
4,3.246694092,1.127505675,,,,,,,,,,,,,
4,3.37435083,1.160166343,,,,,,,,,,,,,
4,3.496652832,1.192862866,,,,,,,,,,,,,
4,3.620682373,1.224597567,,,,,,,,,,,,,
4,3.743816895,1.256812015,,,,,,,,,,,,,
4,3.866717041,1.289040199,,,,,,,,,,,,,
4,3.978599609,1.32137537,,,,,,,,,,,,,
4,4.09890332,1.354598324,,,,,,,,,,,,,
4,4.21036084,1.386696822,,,,,,,,,,,,,
4,4.326444824,1.419675304,,,,,,,,,,,,,
4,4.434169434,1.450961805,,,,,,,,,,,,,
4,4.54109375,1.480430015,,,,,,,,,,,,,
4,4.638240234,1.514014555,,,,,,,,,,,,,
4,4.745436035,1.543401973,,,,,,,,,,,,,
4,4.840045898,1.57243805,,,,,,,,,,,,,
4,4.936776855,1.603457378,,,,,,,,,,,,,
4,5.026594727,1.632224419,,,,,,,,,,,,,
4,5.111727051,1.659689122,,,,,,,,,,,,,
4,5.188793945,1.687123673,,,,,,,,,,,,,
4,5.265441406,1.712578931,,,,,,,,,,,,,
4,5.327077148,1.736885286,,,,,,,,,,,,,
4,5.38755127,1.76090491,,,,,,,,,,,,,
4,5.434430664,1.778577105,,,,,,,,,,,,,
4,5.470256348,1.795053715,,,,,,,,,,,,,
4,5.494195801,1.808458823,,,,,,,,,,,,,
4,5.509183594,1.819187193,,,,,,,,,,,,,
4,5.514035156,1.827308326,,,,,,,,,,,,,
4,5.511114258,1.83403329,,,,,,,,,,,,,
4,5.49922998,1.836885349,,,,,,,,,,,,,
4,5.48496875,1.837708987,,,,,,,,,,,,,
4,5.457838867,1.836719341,,,,,,,,,,,,,
4,5.425227051,1.833611052,,,,,,,,,,,,,
4,5.384102051,1.828167238,,,,,,,,,,,,,
4,5.337150879,1.820600708,,,,,,,,,,,,,
4,5.278223145,1.810469665,,,,,,,,,,,,,
4,5.211765625,1.797069097,,,,,,,,,,,,,
4,5.139020508,1.78213045,,,,,,,,,,,,,
4,5.054543945,1.766208792,,,,,,,,,,,,,
4,4.961646484,1.745727262,,,,,,,,,,,,,
4,4.86045459,1.726647839,,,,,,,,,,,,,
4,4.759153809,1.701599336,,,,,,,,,,,,,
4,4.643689453,1.677478082,,,,,,,,,,,,,
4,4.529605957,1.651681494,,,,,,,,,,,,,
4,4.404473633,1.626418089,,,,,,,,,,,,,
4,4.281449707,1.59653835,,,,,,,,,,,,,
4,4.150371582,1.56668236,,,,,,,,,,,,,
4,4.020001465,1.536302385,,,,,,,,,,,,,
4,3.885550049,1.503583044,,,,,,,,,,,,,
4,3.756592773,1.472344273,,,,,,,,,,,,,
4,3.622030273,1.43816066,,,,,,,,,,,,,
4,3.482115234,1.405518153,,,,,,,,,,,,,
4,3.343125977,1.370938844,,,,,,,,,,,,,
4,3.211291016,1.337930909,,,,,,,,,,,,,
4,3.07194873,1.302195713,,,,,,,,,,,,,
4,2.933918945,1.269027242,,,,,,,,,,,,,
4,2.804056152,1.236325479,,,,,,,,,,,,,
4,2.665344238,1.199032296,,,,,,,,,,,,,
4,2.544186279,1.165060326,,,,,,,,,,,,,
4,2.419180176,1.131624333,,,,,,,,,,,,,
4,2.287439453,1.097673201,,,,,,,,,,,,,
4,2.161612549,1.064208453,,,,,,,,,,,,,
4,2.046148804,1.030169893,,,,,,,,,,,,,
4,1.92509314,0.997919589,,,,,,,,,,,,,
4,1.803740601,0.965464453,,,,,,,,,,,,,
4,1.694630493,0.935390242,,,,,,,,,,,,,
4,1.586463257,0.905485475,,,,,,,,,,,,,
4,1.490648804,0.876959471,,,,,,,,,,,,,
4,1.393950073,0.848055235,,,,,,,,,,,,,
5,1.305102051,0.822634611,,,,,,,,,,,,,
5,1.227651245,0.798157242,,,,,,,,,,,,,
5,1.153217896,0.776386645,,,,,,,,,,,,,
5,1.084642334,0.754952081,,,,,,,,,,,,,
5,1.03057605,0.737179827,,,,,,,,,,,,,
5,0.991805847,0.722898927,,,,,,,,,,,,,
5,0.955789246,0.710417691,,,,,,,,,,,,,
5,0.935258179,0.69942174,,,,,,,,,,,,,
5,0.915986023,0.692469999,,,,,,,,,,,,,
5,0.916227722,0.686213723,,,,,,,,,,,,,
5,0.918880249,0.684022554,,,,,,,,,,,,,
5,0.933948181,0.684160332,,,,,,,,,,,,,
5,0.958414856,0.686120999,,,,,,,,,,,,,
5,0.993365417,0.69063378,,,,,,,,,,,,,
5,1.040369507,0.69569872,,,,,,,,,,,,,
5,1.098462891,0.705679879,,,,,,,,,,,,,
5,1.163159668,0.716629263,,,,,,,,,,,,,
5,1.238547729,0.732141023,,,,,,,,,,,,,
5,1.319074341,0.746470003,,,,,,,,,,,,,
5,1.407459106,0.763068732,,,,,,,,,,,,,
5,1.497234009,0.780392031,,,,,,,,,,,,,
5,1.590850708,0.800260168,,,,,,,,,,,,,
5,1.702118652,0.821358699,,,,,,,,,,,,,
5,1.821055542,0.844252121,,,,,,,,,,,,,
5,1.932857666,0.868409174,,,,,,,,,,,,,
5,2.050186035,0.893783232,,,,,,,,,,,,,
5,2.173415283,0.917399302,,,,,,,,,,,,,
5,2.290741211,0.944258645,,,,,,,,,,,,,
5,2.408134277,0.972006877,,,,,,,,,,,,,
5,2.534815918,1.000139164,,,,,,,,,,,,,
5,2.669603027,1.030817977,,,,,,,,,,,,,
5,2.7895354,1.059668954,,,,,,,,,,,,,
5,2.913018311,1.088344026,,,,,,,,,,,,,
5,3.03983374,1.119555905,,,,,,,,,,,,,
5,3.170285889,1.150970231,,,,,,,,,,,,,
5,3.296818115,1.182967797,,,,,,,,,,,,,
5,3.419572021,1.214576536,,,,,,,,,,,,,
5,3.539684814,1.248133485,,,,,,,,,,,,,
5,3.664696289,1.281540841,,,,,,,,,,,,,
5,3.79317334,1.312160166,,,,,,,,,,,,,
5,3.911263672,1.34558382,,,,,,,,,,,,,
5,4.027822998,1.379155437,,,,,,,,,,,,,
5,4.145954102,1.411029021,,,,,,,,,,,,,
5,4.258958008,1.445128815,,,,,,,,,,,,,
5,4.369373535,1.477089128,,,,,,,,,,,,,
5,4.481007813,1.508086221,,,,,,,,,,,,,
5,4.583890625,1.539737335,,,,,,,,,,,,,
5,4.687983887,1.570989611,,,,,,,,,,,,,
5,4.786438965,1.601279131,,,,,,,,,,,,,
5,4.88276709,1.630758517,,,,,,,,,,,,,
5,4.971062988,1.659240224,,,,,,,,,,,,,
5,5.061468262,1.687929383,,,,,,,,,,,,,
5,5.143611816,1.713993028,,,,,,,,,,,,,
5,5.218068359,1.740578562,,,,,,,,,,,,,
5,5.283618652,1.763433916,,,,,,,,,,,,,
5,5.343124512,1.786024775,,,,,,,,,,,,,
5,5.394230957,1.806113403,,,,,,,,,,,,,
5,5.435896973,1.821485348,,,,,,,,,,,,,
5,5.466366211,1.838058815,,,,,,,,,,,,,
5,5.481583984,1.845910912,,,,,,,,,,,,,
5,5.49408252,1.857662224,,,,,,,,,,,,,
5,5.498606445,1.863934682,,,,,,,,,,,,,
5,5.491071289,1.869730069,,,,,,,,,,,,,
5,5.474396484,1.869806321,,,,,,,,,,,,,
5,5.454538086,1.868767547,,,,,,,,,,,,,
5,5.419129395,1.865588361,,,,,,,,,,,,,
5,5.382186035,1.861085882,,,,,,,,,,,,,
5,5.33204248,1.854122966,,,,,,,,,,,,,
5,5.278284668,1.843473292,,,,,,,,,,,,,
5,5.215575684,1.831420581,,,,,,,,,,,,,
5,5.147590332,1.817589975,,,,,,,,,,,,,
5,5.05797168,1.800907659,,,,,,,,,,,,,
5,4.966441406,1.779631129,,,,,,,,,,,,,
5,4.869864746,1.759483712,,,,,,,,,,,,,
5,4.767376953,1.736917067,,,,,,,,,,,,,
5,4.64904834,1.711496385,,,,,,,,,,,,,
5,4.536572754,1.685226685,,,,,,,,,,,,,
5,4.411141113,1.658009714,,,,,,,,,,,,,
5,4.284630371,1.628890284,,,,,,,,,,,,,
5,4.155275879,1.599922078,,,,,,,,,,,,,
5,4.024470703,1.570748165,,,,,,,,,,,,,
5,3.894109863,1.537512988,,,,,,,,,,,,,
5,3.760618164,1.506289118,,,,,,,,,,,,,
5,3.628000488,1.473965938,,,,,,,,,,,,,
5,3.492108643,1.439874992,,,,,,,,,,,,,
5,3.354604492,1.406454365,,,,,,,,,,,,,
5,3.223184082,1.373722102,,,,,,,,,,,,,
5,3.086852051,1.339209848,,,,,,,,,,,,,
5,2.950718262,1.304797945,,,,,,,,,,,,,
5,2.821912109,1.269971253,,,,,,,,,,,,,
5,2.690744385,1.237483695,,,,,,,,,,,,,
5,2.559049316,1.203176682,,,,,,,,,,,,,
5,2.431952637,1.169349998,,,,,,,,,,,,,
5,2.307126953,1.134955906,,,,,,,,,,,,,
5,2.180654053,1.102323062,,,,,,,,,,,,,
5,2.059820557,1.069511054,,,,,,,,,,,,,
5,1.942497925,1.036866452,,,,,,,,,,,,,
5,1.827337524,1.004095306,,,,,,,,,,,,,
5,1.715261963,0.973296177,,,,,,,,,,,,,
