Machine_N_cycles,Machine_Load,Machine_Displacement,index,Camera_N_cycles,exx,eyy,exy,crack_length,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
2,2.489153809,0.664982537,,,,,,,,,,,,,
2,2.621141113,0.695662224,,,,,,,,,,,,,
2,2.752887207,0.72319695,,,,,,,,,,,,,
2,2.885085449,0.753705972,,,,,,,,,,,,,
2,3.012401123,0.782778836,,,,,,,,,,,,,
2,3.139876221,0.814070168,,,,,,,,,,,,,
2,3.264530762,0.843659393,,,,,,,,,,,,,
2,3.385241211,0.874024292,,,,,,,,,,,,,
2,3.507428955,0.903487206,,,,,,,,,,,,,
2,3.624608398,0.933173636,,,,,,,,,,,,,
2,3.739063721,0.961896789,,,,,,,,,,,,,
2,3.851791748,0.990572968,,,,,,,,,,,,,
2,3.958795654,1.019537798,,,,,,,,,,,,,
2,4.062518555,1.046316698,,,,,,,,,,,,,
2,4.163931152,1.074416214,,,,,,,,,,,,,
2,4.265550781,1.100996858,,,,,,,,,,,,,
2,4.360046387,1.128989155,,,,,,,,,,,,,
2,4.449793945,1.155396574,,,,,,,,,,,,,
2,4.537993652,1.18209119,,,,,,,,,,,,,
2,4.614667969,1.204860164,,,,,,,,,,,,,
2,4.689491211,1.228673733,,,,,,,,,,,,,
2,4.754044922,1.24880264,,,,,,,,,,,,,
2,4.801647949,1.2682901,,,,,,,,,,,,,
2,4.838662109,1.285534352,,,,,,,,,,,,,
2,4.86859668,1.299125724,,,,,,,,,,,,,
2,4.889114746,1.311614062,,,,,,,,,,,,,
2,4.892970215,1.318767318,,,,,,,,,,,,,
2,4.898757813,1.325249323,,,,,,,,,,,,,
2,4.889893066,1.329909312,,,,,,,,,,,,,
2,4.877642578,1.334752073,,,,,,,,,,,,,
2,4.851147461,1.332981512,,,,,,,,,,,,,
2,4.819928223,1.32904679,,,,,,,,,,,,,
2,4.77552002,1.323224511,,,,,,,,,,,,,
2,4.722508301,1.314121531,,,,,,,,,,,,,
2,4.662688477,1.303615863,,,,,,,,,,,,,
2,4.590868164,1.289480249,,,,,,,,,,,,,
2,4.497475586,1.272943919,,,,,,,,,,,,,
2,4.403362793,1.254821895,,,,,,,,,,,,,
2,4.307413574,1.234659925,,,,,,,,,,,,,
2,4.205921387,1.215215423,,,,,,,,,,,,,
2,4.10011084,1.192935277,,,,,,,,,,,,,
2,3.990825684,1.168379211,,,,,,,,,,,,,
2,3.866270752,1.141195768,,,,,,,,,,,,,
2,3.737330566,1.113371574,,,,,,,,,,,,,
2,3.611832275,1.085697906,,,,,,,,,,,,,
2,3.481702148,1.056006178,,,,,,,,,,,,,
2,3.343371094,1.027008169,,,,,,,,,,,,,
2,3.204912842,0.995871727,,,,,,,,,,,,,
2,3.069169922,0.965584477,,,,,,,,,,,,,
2,2.931112793,0.933123752,,,,,,,,,,,,,
2,2.789235107,0.898983388,,,,,,,,,,,,,
2,2.646966553,0.866371382,,,,,,,,,,,,,
2,2.504407715,0.832165009,,,,,,,,,,,,,
2,2.363772949,0.799830595,,,,,,,,,,,,,
2,2.227758301,0.766207289,,,,,,,,,,,,,
2,2.096902344,0.733992085,,,,,,,,,,,,,
2,1.964581543,0.702578982,,,,,,,,,,,,,
2,1.835429932,0.669793808,,,,,,,,,,,,,
2,1.71699939,0.641024089,,,,,,,,,,,,,
2,1.601774902,0.61216316,,,,,,,,,,,,,
2,1.492740112,0.584289082,,,,,,,,,,,,,
2,1.391196777,0.558741041,,,,,,,,,,,,,
2,1.293468018,0.533551327,,,,,,,,,,,,,
2,1.205424561,0.51087403,,,,,,,,,,,,,
3,1.125513062,0.489531085,,,,,,,,,,,,,
3,1.052526245,0.46996848,,,,,,,,,,,,,
3,0.991627869,0.453078741,,,,,,,,,,,,,
3,0.940967407,0.438213698,,,,,,,,,,,,,
3,0.89426239,0.425231818,,,,,,,,,,,,,
3,0.864736084,0.415383285,,,,,,,,,,,,,
3,0.836793579,0.406463456,,,,,,,,,,,,,
3,0.820384949,0.400099147,,,,,,,,,,,,,
3,0.809905457,0.396959134,,,,,,,,,,,,,
3,0.816724731,0.393322465,,,,,,,,,,,,,
3,0.8235802,0.393562776,,,,,,,,,,,,,
3,0.849885132,0.396654359,,,,,,,,,,,,,
3,0.88330542,0.399795914,,,,,,,,,,,,,
3,0.926582703,0.407252082,,,,,,,,,,,,,
3,0.976752075,0.41559487,,,,,,,,,,,,,
3,1.042544556,0.428355881,,,,,,,,,,,,,
3,1.122001709,0.441310956,,,,,,,,,,,,,
3,1.20379187,0.456225505,,,,,,,,,,,,,
3,1.299274658,0.474077475,,,,,,,,,,,,,
3,1.400532837,0.492817897,,,,,,,,,,,,,
3,1.511786499,0.514643267,,,,,,,,,,,,,
3,1.624888062,0.536790118,,,,,,,,,,,,,
3,1.739918335,0.559803157,,,,,,,,,,,,,
3,1.860245483,0.58439112,,,,,,,,,,,,,
3,1.985805176,0.608420349,,,,,,,,,,,,,
3,2.114891602,0.635558739,,,,,,,,,,,,,
3,2.241259033,0.663160579,,,,,,,,,,,,,
3,2.367758057,0.688834116,,,,,,,,,,,,,
3,2.495696777,0.718015421,,,,,,,,,,,,,
3,2.622275879,0.744640478,,,,,,,,,,,,,
3,2.743884033,0.774820917,,,,,,,,,,,,,
3,2.87154541,0.801447371,,,,,,,,,,,,,
3,2.995859619,0.831447542,,,,,,,,,,,,,
3,3.120947754,0.861564302,,,,,,,,,,,,,
3,3.245089844,0.89099037,,,,,,,,,,,,,
3,3.366097412,0.920125458,,,,,,,,,,,,,
3,3.484804199,0.948305416,,,,,,,,,,,,,
3,3.597262451,0.978264608,,,,,,,,,,,,,
3,3.714040283,1.008007675,,,,,,,,,,,,,
3,3.821449707,1.036781468,,,,,,,,,,,,,
3,3.934932373,1.064410084,,,,,,,,,,,,,
3,4.03840918,1.091961982,,,,,,,,,,,,,
3,4.142889648,1.120642526,,,,,,,,,,,,,
3,4.236652832,1.146930503,,,,,,,,,,,,,
3,4.329211914,1.172477379,,,,,,,,,,,,,
3,4.42324707,1.198012033,,,,,,,,,,,,,
3,4.505594727,1.222669729,,,,,,,,,,,,,
3,4.586416992,1.246399712,,,,,,,,,,,,,
3,4.660868652,1.269138884,,,,,,,,,,,,,
3,4.727500488,1.289207139,,,,,,,,,,,,,
3,4.784244629,1.309024985,,,,,,,,,,,,,
3,4.833383789,1.324889832,,,,,,,,,,,,,
3,4.857051758,1.336381538,,,,,,,,,,,,,
3,4.877755859,1.346957986,,,,,,,,,,,,,
3,4.882712402,1.354214153,,,,,,,,,,,,,
3,4.880048828,1.359192654,,,,,,,,,,,,,
3,4.875555176,1.362583367,,,,,,,,,,,,,
3,4.858754395,1.361765433,,,,,,,,,,,,,
3,4.834455078,1.363105606,,,,,,,,,,,,,
3,4.801531738,1.356983907,,,,,,,,,,,,,
3,4.757687012,1.349439495,,,,,,,,,,,,,
3,4.702629883,1.341773546,,,,,,,,,,,,,
3,4.637362793,1.329176244,,,,,,,,,,,,,
3,4.557303223,1.314896741,,,,,,,,,,,,,
3,4.471433594,1.297123265,,,,,,,,,,,,,
3,4.371327148,1.277492149,,,,,,,,,,,,,
3,4.274376465,1.255584531,,,,,,,,,,,,,
3,4.166183105,1.234582043,,,,,,,,,,,,,
3,4.054311279,1.20939943,,,,,,,,,,,,,
3,3.933851318,1.185525209,,,,,,,,,,,,,
3,3.812102051,1.158519881,,,,,,,,,,,,,
3,3.686726074,1.13103725,,,,,,,,,,,,,
3,3.561344727,1.104078721,,,,,,,,,,,,,
3,3.430272217,1.076355577,,,,,,,,,,,,,
3,3.300321045,1.046401216,,,,,,,,,,,,,
3,3.162275635,1.015422051,,,,,,,,,,,,,
3,3.02697583,0.983970589,,,,,,,,,,,,,
3,2.886108887,0.952725124,,,,,,,,,,,,,
3,2.745686768,0.92052517,,,,,,,,,,,,,
3,2.606179199,0.887786213,,,,,,,,,,,,,
3,2.466956787,0.854227284,,,,,,,,,,,,,
3,2.334171143,0.821287918,,,,,,,,,,,,,
3,2.195878906,0.790776685,,,,,,,,,,,,,
3,2.067174316,0.759644783,,,,,,,,,,,,,
3,1.94773645,0.728529005,,,,,,,,,,,,,
3,1.822772461,0.697714102,,,,,,,,,,,,,
3,1.713384644,0.668848283,,,,,,,,,,,,,
3,1.599183838,0.641096325,,,,,,,,,,,,,
3,1.48771521,0.614614401,,,,,,,,,,,,,
3,1.384120117,0.589384115,,,,,,,,,,,,,
3,1.295739136,0.56383427,,,,,,,,,,,,,
3,1.205075073,0.541640446,,,,,,,,,,,,,
4,1.124468628,0.520390633,,,,,,,,,,,,,
4,1.055467896,0.500370574,,,,,,,,,,,,,
4,0.988339233,0.484847667,,,,,,,,,,,,,
4,0.934138367,0.467624137,,,,,,,,,,,,,
4,0.887314148,0.45368672,,,,,,,,,,,,,
4,0.855065674,0.444048987,,,,,,,,,,,,,
4,0.829196655,0.435081864,,,,,,,,,,,,,
4,0.819382202,0.430523214,,,,,,,,,,,,,
4,0.811273315,0.425573438,,,,,,,,,,,,,
4,0.81080542,0.422308978,,,,,,,,,,,,,
4,0.821780823,0.423197082,,,,,,,,,,,,,
4,0.846970764,0.425911305,,,,,,,,,,,,,
4,0.882475281,0.429251435,,,,,,,,,,,,,
4,0.92594342,0.438563176,,,,,,,,,,,,,
4,0.985860535,0.447582453,,,,,,,,,,,,,
4,1.055635132,0.458794093,,,,,,,,,,,,,
4,1.126985107,0.473184133,,,,,,,,,,,,,
4,1.213003052,0.487878919,,,,,,,,,,,,,
4,1.302240112,0.505764445,,,,,,,,,,,,,
4,1.403615967,0.523248338,,,,,,,,,,,,,
4,1.509635986,0.544053328,,,,,,,,,,,,,
4,1.621546753,0.566555536,,,,,,,,,,,,,
4,1.733523438,0.588814903,,,,,,,,,,,,,
4,1.851210815,0.61392854,,,,,,,,,,,,,
4,1.972619141,0.63725299,,,,,,,,,,,,,
4,2.099901367,0.661534432,,,,,,,,,,,,,
4,2.224460449,0.688119209,,,,,,,,,,,,,
4,2.349892334,0.716787938,,,,,,,,,,,,,
4,2.478229004,0.742947333,,,,,,,,,,,,,
4,2.596728516,0.769712031,,,,,,,,,,,,,
4,2.723423096,0.799313188,,,,,,,,,,,,,
4,2.846822021,0.828678138,,,,,,,,,,,,,
4,2.970695068,0.856668456,,,,,,,,,,,,,
4,3.08964209,0.884177571,,,,,,,,,,,,,
4,3.21286792,0.913515687,,,,,,,,,,,,,
4,3.331104492,0.940870901,,,,,,,,,,,,,
4,3.449099609,0.972229231,,,,,,,,,,,,,
4,3.562929443,1.000673277,,,,,,,,,,,,,
4,3.675754395,1.028924482,,,,,,,,,,,,,
4,3.784975342,1.056539244,,,,,,,,,,,,,
4,3.89289624,1.084817923,,,,,,,,,,,,,
4,3.991951172,1.112784026,,,,,,,,,,,,,
4,4.097244629,1.138253137,,,,,,,,,,,,,
4,4.188100098,1.165652648,,,,,,,,,,,,,
4,4.292518066,1.191876945,,,,,,,,,,,,,
4,4.386861328,1.217543031,,,,,,,,,,,,,
4,4.470187012,1.243041013,,,,,,,,,,,,,
4,4.554998047,1.266618841,,,,,,,,,,,,,
4,4.625152344,1.288280939,,,,,,,,,,,,,
4,4.692384766,1.307665952,,,,,,,,,,,,,
4,4.750035156,1.326327445,,,,,,,,,,,,,
4,4.796231934,1.341306139,,,,,,,,,,,,,
4,4.823986328,1.355488552,,,,,,,,,,,,,
4,4.849100098,1.365658594,,,,,,,,,,,,,
4,4.859229004,1.373574138,,,,,,,,,,,,,
4,4.862039551,1.37714739,,,,,,,,,,,,,
4,4.856584473,1.379017602,,,,,,,,,,,,,
4,4.839827148,1.379931695,,,,,,,,,,,,,
4,4.81382666,1.377678243,,,,,,,,,,,,,
4,4.778081055,1.372541417,,,,,,,,,,,,,
4,4.725677246,1.363054267,,,,,,,,,,,,,
4,4.669511719,1.354872133,,,,,,,,,,,,,
4,4.607162109,1.343078446,,,,,,,,,,,,,
4,4.535838867,1.328521292,,,,,,,,,,,,,
4,4.45160498,1.311021275,,,,,,,,,,,,,
4,4.355292969,1.291029621,,,,,,,,,,,,,
4,4.250046387,1.271359157,,,,,,,,,,,,,
4,4.142053223,1.248697517,,,,,,,,,,,,,
4,4.029573486,1.22430129,,,,,,,,,,,,,
4,3.912897949,1.199810999,,,,,,,,,,,,,
4,3.788660889,1.17259915,,,,,,,,,,,,,
4,3.66614209,1.146694645,,,,,,,,,,,,,
4,3.537364502,1.11915695,,,,,,,,,,,,,
4,3.403518555,1.0891977,,,,,,,,,,,,,
4,3.26801709,1.05795369,,,,,,,,,,,,,
4,3.133673828,1.029493636,,,,,,,,,,,,,
4,2.996487061,0.997506082,,,,,,,,,,,,,
4,2.860854492,0.966077321,,,,,,,,,,,,,
4,2.721270264,0.935577613,,,,,,,,,,,,,
4,2.594143555,0.903757289,,,,,,,,,,,,,
4,2.456875488,0.872086792,,,,,,,,,,,,,
4,2.327179932,0.841279689,,,,,,,,,,,,,
4,2.196334961,0.809730962,,,,,,,,,,,,,
4,2.07409375,0.781051465,,,,,,,,,,,,,
4,1.947585571,0.749418512,,,,,,,,,,,,,
4,1.82102478,0.718874857,,,,,,,,,,,,,
4,1.70921582,0.688818458,,,,,,,,,,,,,
4,1.60277771,0.663454819,,,,,,,,,,,,,
4,1.491592773,0.635697739,,,,,,,,,,,,,
4,1.389414551,0.608525821,,,,,,,,,,,,,
4,1.294763428,0.58468245,,,,,,,,,,,,,
4,1.203339844,0.561146415,,,,,,,,,,,,,
5,1.120252197,0.540205452,,,,,,,,,,,,,
5,1.046601685,0.520430505,,,,,,,,,,,,,
5,0.980591614,0.503026298,,,,,,,,,,,,,
5,0.92819397,0.488081918,,,,,,,,,,,,,
5,0.877694458,0.472479704,,,,,,,,,,,,,
5,0.838626404,0.461611518,,,,,,,,,,,,,
5,0.809992859,0.452950946,,,,,,,,,,,,,
5,0.790171631,0.445145357,,,,,,,,,,,,,
5,0.781781494,0.440502918,,,,,,,,,,,,,
5,0.78756842,0.438600779,,,,,,,,,,,,,
5,0.798045959,0.437719369,,,,,,,,,,,,,
5,0.819738525,0.440581498,,,,,,,,,,,,,
5,0.852814026,0.445117796,,,,,,,,,,,,,
5,0.895870117,0.452241307,,,,,,,,,,,,,
5,0.950395569,0.461293763,,,,,,,,,,,,,
5,1.013422119,0.470909465,,,,,,,,,,,,,
5,1.084276001,0.484366348,,,,,,,,,,,,,
5,1.159133301,0.498314563,,,,,,,,,,,,,
5,1.243910034,0.512871135,,,,,,,,,,,,,
5,1.337405151,0.530163583,,,,,,,,,,,,,
5,1.445485229,0.551120553,,,,,,,,,,,,,
5,1.557959595,0.573972997,,,,,,,,,,,,,
5,1.675964111,0.594074256,,,,,,,,,,,,,
5,1.792184937,0.620389706,,,,,,,,,,,,,
5,1.91247876,0.643787149,,,,,,,,,,,,,
5,2.040344482,0.669249508,,,,,,,,,,,,,
5,2.162083496,0.695993018,,,,,,,,,,,,,
5,2.293959961,0.7252082,,,,,,,,,,,,,
5,2.42824292,0.752644264,,,,,,,,,,,,,
5,2.549874023,0.780657283,,,,,,,,,,,,,
5,2.683282471,0.810238358,,,,,,,,,,,,,
5,2.805124512,0.839163025,,,,,,,,,,,,,
5,2.930782471,0.86776464,,,,,,,,,,,,,
5,3.047084229,0.897409802,,,,,,,,,,,,,
5,3.170106934,0.924356631,,,,,,,,,,,,,
5,3.282690186,0.955746276,,,,,,,,,,,,,
5,3.40463916,0.983647187,,,,,,,,,,,,,
5,3.517006592,1.013121335,,,,,,,,,,,,,
5,3.635694824,1.040750416,,,,,,,,,,,,,
5,3.744803955,1.069555408,,,,,,,,,,,,,
5,3.856494629,1.097267843,,,,,,,,,,,,,
5,3.963234863,1.124290749,,,,,,,,,,,,,
5,4.059324219,1.151011093,,,,,,,,,,,,,
5,4.165296875,1.178853679,,,,,,,,,,,,,
5,4.257114746,1.204904867,,,,,,,,,,,,,
5,4.354085938,1.228804816,,,,,,,,,,,,,
5,4.438577637,1.254518749,,,,,,,,,,,,,
5,4.519035156,1.278985292,,,,,,,,,,,,,
5,4.596990234,1.299528056,,,,,,,,,,,,,
5,4.666642578,1.321746386,,,,,,,,,,,,,
5,4.724153809,1.339659095,,,,,,,,,,,,,
5,4.771013184,1.355132088,,,,,,,,,,,,,
5,4.806067383,1.367861405,,,,,,,,,,,,,
5,4.828318359,1.377924229,,,,,,,,,,,,,
5,4.84156543,1.384751871,,,,,,,,,,,,,
5,4.841993164,1.388966688,,,,,,,,,,,,,
5,4.833416504,1.391244703,,,,,,,,,,,,,
5,4.817654785,1.390431891,,,,,,,,,,,,,
5,4.796891113,1.389021752,,,,,,,,,,,,,
5,4.762786621,1.385441748,,,,,,,,,,,,,
5,4.720308105,1.378112007,,,,,,,,,,,,,
5,4.665384766,1.368064433,,,,,,,,,,,,,
5,4.599609375,1.354846754,,,,,,,,,,,,,
5,4.525456543,1.342332689,,,,,,,,,,,,,
5,4.43470459,1.324029639,,,,,,,,,,,,,
5,4.344841309,1.306089456,,,,,,,,,,,,,
5,4.240903809,1.283327118,,,,,,,,,,,,,
5,4.134690918,1.260605757,,,,,,,,,,,,,
5,4.021987549,1.237476594,,,,,,,,,,,,,
5,3.897469727,1.21256744,,,,,,,,,,,,,
5,3.78190625,1.186038135,,,,,,,,,,,,,
5,3.655943115,1.159371808,,,,,,,,,,,,,
5,3.521395508,1.131391502,,,,,,,,,,,,,
5,3.391141357,1.101867878,,,,,,,,,,,,,
5,3.258653076,1.072282321,,,,,,,,,,,,,
5,3.12100415,1.041596406,,,,,,,,,,,,,
5,2.983821289,1.011387561,,,,,,,,,,,,,
5,2.845601318,0.977736316,,,,,,,,,,,,,
5,2.709529053,0.948566187,,,,,,,,,,,,,
5,2.575245605,0.91719738,,,,,,,,,,,,,
5,2.434829346,0.883262663,,,,,,,,,,,,,
5,2.303142822,0.851780525,,,,,,,,,,,,,
5,2.170337646,0.820200949,,,,,,,,,,,,,
5,2.042741577,0.789220969,,,,,,,,,,,,,
5,1.917346436,0.757937902,,,,,,,,,,,,,
5,1.792271118,0.729725463,,,,,,,,,,,,,
5,1.679071533,0.6989502,,,,,,,,,,,,,
5,1.567269897,0.672745344,,,,,,,,,,,,,
5,1.461497192,0.644140702,,,,,,,,,,,,,
5,1.357461182,0.616704288,,,,,,,,,,,,,
5,1.260824097,0.594321231,,,,,,,,,,,,,
5,1.172095337,0.569444906,,,,,,,,,,,,,
6,1.086497559,0.548651442,,,,,,,,,,,,,
6,1.012316101,0.528001809,,,,,,,,,,,,,
6,0.94622113,0.508586294,,,,,,,,,,,,,
6,0.889093506,0.493813714,,,,,,,,,,,,,
6,0.839613831,0.479897513,,,,,,,,,,,,,
6,0.801521362,0.468212733,,,,,,,,,,,,,
6,0.775731567,0.458304217,,,,,,,,,,,,,
6,0.758629028,0.45310671,,,,,,,,,,,,,
6,0.750167664,0.448106584,,,,,,,,,,,,,
6,0.752160461,0.444662583,,,,,,,,,,,,,
6,0.764945679,0.445654645,,,,,,,,,,,,,
6,0.788655762,0.447165221,,,,,,,,,,,,,
6,0.822446777,0.451562548,,,,,,,,,,,,,
6,0.86342041,0.459251547,,,,,,,,,,,,,
6,0.912203369,0.466777739,,,,,,,,,,,,,
6,0.977625244,0.478960574,,,,,,,,,,,,,
6,1.052903809,0.491950253,,,,,,,,,,,,,
6,1.132525879,0.505919743,,,,,,,,,,,,,
6,1.220879761,0.522104616,,,,,,,,,,,,,
6,1.314789551,0.53921045,,,,,,,,,,,,,
6,1.417099365,0.560016546,,,,,,,,,,,,,
6,1.527642944,0.581591623,,,,,,,,,,,,,
6,1.646937012,0.604545348,,,,,,,,,,,,,
6,1.759696899,0.627434638,,,,,,,,,,,,,
6,1.880479614,0.65181026,,,,,,,,,,,,,
6,2.002652222,0.676593161,,,,,,,,,,,,,
6,2.128827148,0.70286094,,,,,,,,,,,,,
6,2.261039307,0.730994332,,,,,,,,,,,,,
6,2.385369385,0.758953043,,,,,,,,,,,,,
6,2.519088867,0.78653841,,,,,,,,,,,,,
6,2.641689453,0.816506858,,,,,,,,,,,,,
6,2.765693359,0.844830996,,,,,,,,,,,,,
6,2.892256104,0.873288489,,,,,,,,,,,,,
6,3.013589844,0.902084634,,,,,,,,,,,,,
6,3.13299292,0.931227929,,,,,,,,,,,,,
6,3.253303711,0.960423844,,,,,,,,,,,,,
6,3.368124268,0.988770276,,,,,,,,,,,,,
6,3.485928711,1.018117764,,,,,,,,,,,,,
6,3.599415283,1.045903191,,,,,,,,,,,,,
6,3.709666748,1.077063847,,,,,,,,,,,,,
6,3.819388184,1.104038209,,,,,,,,,,,,,
6,3.92518335,1.131260768,,,,,,,,,,,,,
6,4.031209473,1.159517909,,,,,,,,,,,,,
6,4.130805176,1.186190988,,,,,,,,,,,,,
6,4.226759277,1.211319119,,,,,,,,,,,,,
