n_cycles,point_index,fit_x,fit_y
8,0,0.004675556725234062,11.27528961961041
8,1,0.005023534706939274,12.265349857815874
8,2,0.005362018733221483,13.239153335617534
8,3,0.005685450905727031,14.180710226832138
8,4,0.005988520477125141,15.074560193336687
8,5,0.006266251053432269,15.906026243392994
8,6,0.006514082306263725,16.66145572744625
8,7,0.006727944853299684,17.328444514253277
8,8,0.0069043270774303625,17.89604066637461
8,9,0.007040332787411886,18.35492427068445
8,10,0.00713372877324644,18.69756047108656
8,11,0.007182981475428689,18.91832319064302
8,12,0.007187282165950468,19.01358751160203
8,13,0.007146560227592307,18.981789196447167
8,14,0.007061484313456228,18.823450372634163
8,15,0.006933451367700296,18.541170959272517
8,16,0.0067645636877541595,18.139585976525588
8,17,0.006557594404653385,17.62528943870766
8,18,0.006315941948304511,17.006726080751218
8,19,0.006043574245359943,16.294052695892795
8,20,0.00574496356597202,15.498971361408845
8,21,0.005425013089240751,14.634537290830387
8,22,0.005088976393148559,13.714944467697748
8,23,0.004742371190955041,12.755292580743253
8,24,0.004390888730497796,11.771339087419685
8,25,0.004040300344060274,10.779240476884553
8,26,0.0036963626832552414,9.795286980894799
8,27,0.0033647231949644456,8.83563508865171
8,28,0.0030508273904169534,7.916042257694909
8,29,0.002759829430045318,7.051608176885194
8,30,0.0024965074923137672,6.2565268299308885
8,31,0.0022651853161599262,5.543853430567773
8,32,0.0020696612053209933,4.925290056310467
8,33,0.0019131456602913886,4.41099350066317
8,34,0.0017982086619933928,4.0094084988511165
8,35,0.0017267374727614531,3.7271290655016402
8,36,0.0016999056475468315,3.5687902211063074
8,37,0.0017181537641777454,3.536991885112572
8,38,0.0017811821890836113,3.63225618531834
8,39,0.0018879559972699907,3.853018884547959
8,40,0.002036721965758384,4.195655065383389
8,41,0.0022250373614590697,4.6545386512080045
8,42,0.002449810050780902,5.222134786229084
8,43,0.002707349272379391,5.889123557601621
8,44,0.0029934262393559495,6.644553028139588
8,45,0.0033033435758218427,7.4760190668217135
8,46,0.003632012447680433,8.369869024279968
8,47,0.003974036121142338,9.311425908924694
8,48,0.0043237985769450735,10.285229382740779
