N_cycles,Load,eyy,exx,Specimen_name
8,578.993136,-0.00118018,0.00346817,
8,431.683486,-0.000815584,0.00241452,
8,302.381462,-0.000507138,0.00153032,
8,200.718468,-0.000266592,0.000860175,
8,128.31737,-0.000125393,0.000428735,
8,103.074319,-8.92e-05,0.000335578,
8,127.235387,-0.000174673,0.00058431,
8,193.680746,-0.000356554,0.00112177,
8,300.473499,-0.000643215,0.00192656,
8,433.813646,-0.000992949,0.00292796,
8,583.533624,-0.00137035,0.00401329,
8,732.68893,-0.00174977,0.0051058,
9,871.488588,-0.00207797,0.00604979,
9,963.120377,-0.002305,0.0066985,
9,1035.942995,-0.00247048,0.00720106,
9,1061.476367,-0.00251652,0.00729501,
9,1041.333694,-0.00243187,0.00706968,
9,976.838605,-0.00223517,0.00649875,
9,870.469385,-0.00193754,0.00563244,
9,727.790981,-0.00155576,0.00452657,
9,575.041945,-0.00118351,0.00346741,
9,435.446285,-0.000824942,0.00243825,
9,300.734334,-0.000505938,0.00152639,
9,197.491839,-0.000266518,0.000858049,
9,128.124158,-0.000124349,0.000420473,
9,103.765049,-0.000101297,0.000354808,
9,126.819982,-0.00017632,0.000583604,
9,191.381532,-0.000364146,0.00111973,
9,300.367232,-0.000648432,0.00193533,
9,432.973175,-0.000994037,0.00292521,
9,581.828526,-0.00137785,0.00401866,
9,734.592078,-0.00174772,0.00510797,
10,869.517807,-0.00208172,0.00604324,
10,961.492546,-0.00231042,0.00671116,
10,1035.735289,-0.00247854,0.00720128,
10,1060.606899,-0.00252003,0.00730012,
10,1040.652611,-0.00243618,0.00706723,
10,978.321526,-0.00224307,0.00649858,
10,870.599804,-0.00194714,0.00563807,
10,728.351299,-0.00156374,0.00453078,
10,576.307486,-0.0011899,0.00347067,
10,433.040799,-0.000831572,0.00243678,
10,301.652089,-0.000517839,0.00154322,
10,200.626692,-0.000282207,0.000867384,
10,130.114235,-0.000135391,0.000443788,
10,103.074319,-0.000104861,0.000351701,
10,128.075856,-0.000190359,0.000592791,
10,193.603461,-0.000382617,0.0011346,
10,301.256005,-0.000657456,0.00194387,
10,432.789623,-0.000995613,0.00292014,
10,585.243553,-0.00139252,0.00404133,
10,733.336194,-0.0017662,0.00511528,
110,869.406709,-0.00216642,0.00631647,
110,963.748324,-0.00240223,0.00699549,
110,1036.068585,-0.00256489,0.00747223,
110,1059.539385,-0.0025953,0.00756192,
110,1040.749218,-0.00252423,0.00735346,
110,978.553384,-0.0023263,0.00678069,
110,868.44064,-0.00202193,0.00589831,
110,729.669977,-0.00164893,0.00482245,
110,578.790263,-0.00128237,0.0037444,
110,434.272524,-0.000903039,0.00268644,
110,301.603786,-0.000604461,0.00181674,
110,203.920945,-0.000366905,0.00114148,
110,131.40875,-0.000211179,0.000704169,
110,105.986978,-0.000186101,0.000620718,
110,129.384862,-0.000270346,0.000863489,
110,195.62735,-0.000453556,0.0013894,
110,301.135248,-0.000740791,0.00221103,
110,437.199682,-0.00108858,0.0032145,
110,585.99225,-0.00147376,0.00431546,
110,869.039603,-0.00184335,0.00537141,
210,868.609702,-0.00218335,0.00641751,
210,963.719342,-0.00241416,0.00710161,
210,1033.001298,-0.00257126,0.0075535,
210,1059.805056,-0.00261533,0.00768179,
210,1040.77337,-0.00253552,0.00744477,
210,977.031819,-0.00233737,0.0068789,
210,868.691818,-0.00203799,0.00600703,
210,730.785782,-0.00166926,0.00492646,
210,576.901613,-0.00128119,0.00383324,
210,434.581662,-0.0009241,0.00279113,
210,301.183551,-0.000597636,0.00189048,
210,203.872643,-0.000381823,0.00125914,
210,132.910968,-0.000215643,0.000787231,
210,106.581103,-0.00019381,0.000714098,
210,129.978987,-0.000274106,0.000953587,
210,197.743014,-0.000475763,0.00151083,
210,301.531331,-0.000742039,0.00229592,
210,435.567042,-0.00110044,0.0033159,
210,589.793702,-0.00148842,0.00443251,
210,734.529284,-0.00184586,0.00547948,
310,868.527587,-0.00219953,0.00648248,
310,963.646886,-0.00244825,0.00716361,
310,1034.947938,-0.00260019,0.00762411,
310,1057.781127,-0.00263415,0.00771922,
310,1041.396488,-0.00256301,0.00752109,
310,976.597087,-0.00236045,0.00692426,
310,867.295849,-0.00206184,0.00605706,
310,729.868021,-0.00168676,0.00497523,
310,578.085038,-0.00131794,0.00390752,
310,431.678656,-0.000935366,0.0028117,
310,298.183943,-0.000629541,0.00194142,
310,203.264027,-0.000395052,0.00129008,
310,128.974288,-0.00023691,0.00082976,
310,105.67301,-0.000217537,0.000748393,
310,129.703661,-0.00030536,0.000996699,
310,195.405157,-0.000487469,0.00154015,
310,302.057833,-0.000783165,0.0023587,
310,435.668479,-0.00112283,0.00336013,
310,589.75506,-0.00151519,0.00448196,
310,733.012562,-0.00187496,0.00552718,
410,871.251901,-0.00221731,0.0065968,
410,964.651601,-0.00243718,0.00724713,
410,1033.919069,-0.00260451,0.0077209,
410,1061.292813,-0.00264684,0.00784941,
410,1042.932548,-0.0025576,0.00760278,
410,974.819513,-0.00236184,0.00701971,
410,872.319407,-0.00206607,0.00617138,
410,728.549342,-0.00167983,0.00505452,
410,577.940129,-0.00130768,0.00398977,
410,433.953724,-0.000925988,0.00291591,
410,300.937206,-0.00061938,0.00202208,
410,202.727865,-0.000229418,0.000922819,
410,104.248077,-0.000200726,0.000840111,
410,133.722455,-0.000289974,0.00108602,
410,194.328004,-0.000480486,0.00162616,
410,302.555352,-0.000756908,0.00244846,
410,439.832192,-0.0011115,0.00346526,
410,590.576212,-0.00150563,0.00456698,
410,734.157349,-0.00187135,0.00563698,
510,867.706428,-0.00219266,0.00662194,
510,964.801343,-0.00243924,0.00733924,
510,1034.179909,-0.00258621,0.00777606,
510,1058.568479,-0.00263175,0.00790054,
510,1041.79741,-0.00255747,0.00768181,
510,976.891739,-0.00235886,0.00708963,
510,865.817763,-0.00206256,0.00619277,
510,730.172331,-0.001715,0.00514009,
510,578.669505,-0.00134103,0.00402447,
510,429.596799,-0.000972163,0.0029488,
510,302.323498,-0.000676777,0.00206189,
510,201.752148,-0.000448544,0.00139247,
510,131.698567,-0.000299977,0.000950679,
510,107.667916,-0.00027602,0.000882638,
510,131.118933,-0.000354745,0.00111249,
510,196.636879,-0.000538436,0.00168763,
510,303.782245,-0.000801735,0.00247446,
510,437.600596,-0.0011532,0.00352312,
510,592.382747,-0.00152826,0.00462479,
510,732.39428,-0.00188893,0.00568054,
610,867.155769,-0.00221008,0.00667416,
610,966.057236,-0.00245457,0.00737202,
610,1033.537469,-0.00260564,0.00782838,
610,1058.481532,-0.00265016,0.00793545,
610,1040.362788,-0.00256975,0.00771917,
610,975.635844,-0.00236763,0.00712214,
610,865.387863,-0.00206265,0.00624208,
610,729.70379,-0.00169119,0.00516751,
610,577.205923,-0.00130728,0.00406896,
610,430.625652,-0.00092587,0.00299216,
610,298.048695,-0.000617697,0.00210543,
610,202.037135,-0.000388127,0.00144531,
610,128.442957,-0.000233483,0.000997141,
610,107.696898,-0.00020942,0.000933222,
610,130.162537,-0.000286739,0.00116643,
610,195.950979,-0.000480999,0.00171835,
610,301.980548,-0.000764061,0.00253916,
610,439.006212,-0.0011164,0.00355455,
610,589.827514,-0.00150627,0.00467957,
610,735.021977,-0.00187568,0.00572586,
710,867.097805,-0.00224492,0.00670575,
710,966.086219,-0.00248105,0.00740222,
710,1033.991524,-0.0026475,0.00786864,
710,1058.423568,-0.00268286,0.00797226,
710,1039.35807,-0.00260223,0.0077473,
710,975.809738,-0.00239872,0.00715421,
710,867.353813,-0.00210624,0.00627843,
710,729.621674,-0.00173254,0.00519504,
710,576.162576,-0.00133983,0.00409291,
710,430.355155,-0.00096224,0.00301801,
710,297.778199,-0.000422624,0.00146583,
710,130.317106,-0.000268952,0.0010235,
710,104.866353,-0.00023324,0.000926599,
710,130.650396,-0.000326107,0.00118842,
710,198.820167,-0.000512528,0.00174418,
710,302.18342,-0.000799498,0.00254958,
710,438.049814,-0.00115677,0.0035855,
710,591.827262,-0.00154916,0.00470578,
710,736.25854,-0.00224757,0.00671132,
810,869.377727,-0.00222498,0.00676523,
810,965.70462,-0.00246062,0.00746114,
810,1036.029942,-0.00262045,0.00792174,
810,1058.718221,-0.00265147,0.00802345,
810,1042.067911,-0.00257481,0.0078016,
810,976.452176,-0.00238032,0.00720939,
810,868.561399,-0.00207243,0.00632878,
810,729.172454,-0.00170369,0.00524586,
810,576.896783,-0.00131578,0.0041435,
810,429.44223,-0.000930809,0.00305341,
810,299.918016,-0.000631529,0.00218358,
810,202.017814,-0.000391542,0.00150429,
810,130.447524,-0.000238985,0.00107762,
810,107.276664,-0.000209629,0.000988317,
810,130.582772,-0.000294743,0.00122881,
810,200.312724,-0.000494846,0.00180646,
810,303.506919,-0.000781487,0.00260572,
810,437.784148,-0.00114105,0.00364314,
810,596.6624,-0.0015439,0.0047918,
810,733.220266,-0.00189998,0.00579466,
910,870.512858,-0.0022446,0.00678598,
910,966.77696,-0.0024751,0.00746879,
910,1035.87537,-0.00263523,0.00793794,
910,1059.824378,-0.00267256,0.00804072,
910,1039.005453,-0.00259998,0.00781646,
910,974.201227,-0.00239427,0.00721876,
910,866.75002,-0.00209,0.00633244,
910,727.225833,-0.00170929,0.00524106,
910,576.177067,-0.00133521,0.00415328,
910,429.954241,-0.000949723,0.00304606,
910,296.068278,-0.000645565,0.0021785,
910,201.979172,-0.000412208,0.00151052,
910,131.128594,-0.0002536,0.00106727,
910,105.615047,-0.00022471,0.000981589,
910,132.466582,-0.000307267,0.00124594,
910,196.284268,-0.000496798,0.00177989,
910,304.497127,-0.000784394,0.00262369,
910,440.740287,-0.00115422,0.00364942,
910,593.247372,-0.00154675,0.00477924,
910,735.596786,-0.00190134,0.00582039,
1010,869.865592,-0.00224773,0.00688481,
1010,963.303931,-0.00248326,0.0075736,
1010,1036.788311,-0.00265783,0.0080586,
1010,1058.273826,-0.00268025,0.0081457,
1010,1037.363125,-0.00261025,0.00791303,
1010,975.423308,-0.00240185,0.00732655,
1010,863.339797,-0.00209421,0.00642454,
1010,727.47218,-0.00171642,0.00534943,
1010,575.679546,-0.00133046,0.00423297,
1010,428.427868,-0.000959393,0.00316281,
1010,295.94269,-0.000642612,0.00226364,
1010,199.182438,-0.00041221,0.00160534,
1010,127.133951,-0.000259725,0.0011602,
1010,107.923921,-0.000226108,0.00108522,
1010,127.592828,-0.000305876,0.00132249,
1010,199.882829,-0.000510724,0.00190435,
1010,302.337989,-0.000786812,0.00271512,
1010,439.078666,-0.00115479,0.00375621,
1010,592.619432,-0.0015431,0.00487407,
1010,735.727204,-0.00191275,0.00594591,
1110,871.691462,-0.00191204,0.00596256,
1110,967.371095,-0.00224758,0.00694011,
1110,1032.991637,-0.00248053,0.00762551,
1110,1058.824489,-0.00263609,0.00807679,
1110,1037.962092,-0.00268326,0.00819578,
1110,975.548898,-0.00260281,0.00794999,
1110,862.987182,-0.00240596,0.0073681,
1110,727.515653,-0.00208846,0.00647052,
1110,574.872885,-0.0017199,0.00538414,
1110,429.495363,-0.00133024,0.00428352,
1110,293.614493,-0.000949418,0.00318967,
1110,199.762072,-0.000639871,0.00228281,
1110,128.983949,-0.000408617,0.001639,
1110,105.470138,-0.000254163,0.00119065,
1110,130.268804,-0.000222443,0.00111015,
1110,198.87813,-0.00031344,0.00136535,
1110,303.642166,-0.000517318,0.00193152,
1110,439.899816,-0.000800477,0.00274591,
1110,595.063568,-0.00116343,0.0037967,
1110,734.089724,-0.00155352,0.00492499,
1210,866.836966,-0.0022458,0.00688145,
1210,967.100594,-0.0024865,0.00760347,
1210,1034.102623,-0.00264463,0.00805278,
1210,1056.457604,-0.00267282,0.00813764,
1210,1038.503094,-0.0026018,0.0079374,
1210,973.867932,-0.0023948,0.00731661,
1210,862.847102,-0.00208811,0.00643289,
1210,726.216296,-0.0013299,0.00424029,
1210,428.311941,-0.000948015,0.00314179,
1210,293.116973,-0.000637254,0.00223801,
1210,202.96938,-0.000412887,0.00160174,
1210,126.795831,-0.000254174,0.00113494,
1210,104.4751,-0.000219212,0.00106376,
1210,130.867758,-0.000320711,0.00132618,
1210,197.945886,-0.000505477,0.00187006,
1210,303.173629,-0.000794061,0.00271137,
1210,443.469404,-0.00116206,0.00375626,
1210,592.092929,-0.00154686,0.00488114,
1210,736.089479,-0.00190742,0.00593912,
1310,868.798086,-0.00223295,0.00700266,
1310,968.298524,-0.00246145,0.00770689,
1310,1034.315159,-0.0026043,0.00815277,
1310,1057.385036,-0.00264399,0.00826477,
1310,1038.343691,-0.00256546,0.00802614,
1310,973.476672,-0.00236559,0.00742554,
1310,863.760037,-0.00206396,0.00653919,
1310,724.883127,-0.00168999,0.00543923,
1310,576.070801,-0.00130792,0.00433201,
1310,427.060895,-0.000931365,0.00324094,
1310,294.07337,-0.00062174,0.00232458,
1310,201.336744,-0.000399076,0.00167872,
1310,129.954835,-0.000232357,0.00122383,
1310,106.745333,-0.000213371,0.00115837,
1310,131.732379,-0.000291871,0.00140332,
1310,199.882829,-0.000492099,0.00197415,
1310,304.395691,-0.000775122,0.0028017,
1310,442.353606,-0.00114307,0.00386662,
1310,594.546725,-0.00153042,0.00498679,
1310,736.446923,-0.00188598,0.00604729,
