n_cycles,hysteresis_area,stiffness,creep
8,0.003315,2931.335296,0.003066
9,0.00417,2922.920116,0.003071
10,0.004817,2922.367754,0.003171
210,0.004605,2888.499613,0.003449
410,0.004571,2894.053821,0.003492
610,0.011209,2848.008565,0.003318
810,0.01238,2821.8935,0.003557
1010,0.00458,2891.938783,0.003559
1210,0.004549,2892.602413,0.003577
1410,0.004608,2892.464559,0.003597
1610,0.004515,2889.32885,0.00362
1810,0.004572,2891.910227,0.003716
2010,0.012139,2816.028572,0.003638
2210,0.004586,2885.018532,0.003708
2410,0.00457,2893.178587,0.003663
2610,0.004571,2892.02158,0.003648
2810,0.013077,2916.133421,0.003627
3010,0.004561,2884.280291,0.003658
3210,0.004503,2885.829311,0.003674
3410,0.004519,2888.854684,0.003687
3610,0.004571,2886.46335,0.003659
3810,0.004506,2892.893281,0.003654
4010,0.004543,2892.197506,0.003683
4210,0.01468,3219.881756,0.004409
4410,0.004593,2892.092312,0.003705
4610,0.004532,2891.380946,0.00371
4810,0.004602,2886.341504,0.003645
5010,0.004558,2886.290714,0.003741
5210,0.00454,2885.995312,0.00372
5410,0.004481,2883.581806,0.00373
5610,0.009669,2650.79745,0.004306
5810,0.004501,2894.579675,0.003727
6010,0.004508,2884.188922,0.003735
6210,0.012205,2824.04789,0.003747
6410,0.004441,2890.094697,0.003735
6610,0.007609,3049.510571,0.004351
6810,0.004549,2889.136033,0.003708
7010,0.004432,2892.508561,0.003676
7210,0.004537,2888.9687,0.003752
7410,0.006432,2788.268477,0.003209
7610,0.004488,2893.965461,0.003823
7810,0.012905,2709.886334,0.004
8010,0.00454,2891.10891,0.003784
8210,0.004541,2887.002233,0.003793
8410,0.004544,2890.449621,0.003769
8610,0.004485,2889.826942,0.003728
8810,0.004515,2890.996596,0.003762
9010,0.004569,2893.205268,0.003732
9210,0.004483,2895.253507,0.003788
9410,0.004572,2889.05565,0.003766
9610,0.004475,2891.530125,0.00373
9810,0.004497,2893.852543,0.003766
10010,0.004491,2893.904578,0.003798
10210,0.004474,2885.034199,0.003728
10410,0.004529,2894.52041,0.003757
10610,0.004471,2891.334362,0.003801
10810,0.004494,2895.142467,0.0038
11010,0.004479,2891.537379,0.003778
11210,0.004564,2882.382391,0.003784
11410,0.004563,2888.421153,0.003814
11610,0.004438,2889.74371,0.00376
11810,0.004535,2887.217779,0.003764
12010,0.004516,2887.847877,0.003766
12210,0.00453,2886.549721,0.003842
12410,0.004491,2889.777448,0.003847
12610,0.004483,2888.612317,0.003811
12810,0.004423,2895.223131,0.0038
13010,0.004538,2883.446403,0.003762
13210,0.004398,2887.352961,0.003837
13410,0.004467,2886.2889,0.003813
13610,0.00449,2886.181195,0.003821
13810,0.004502,2881.291525,0.003783
14010,0.004436,2889.336874,0.00382
14210,0.004506,2883.233068,0.003789
14410,0.004467,2888.474286,0.003844
14610,0.012251,2831.348645,0.003799
14810,0.004488,2884.144141,0.003841
15010,0.005529,2835.268132,0.003455
15210,0.013816,3219.669017,0.004782
15410,0.004499,2884.895003,0.003816
15610,0.004476,2881.344264,0.003835
15810,0.00445,2887.793314,0.003854
16010,0.004496,2889.505572,0.003821
16210,0.004405,2892.859581,0.00388
16410,0.00458,2888.701018,0.003855
16610,0.004449,2883.605245,0.003805
16810,0.004462,2890.171777,0.003893
17010,0.004476,2885.740366,0.003884
17210,0.004532,2878.017822,0.003886
17410,0.004499,2889.437049,0.003892
17610,0.004422,2883.9121,0.003851
17810,0.004453,2886.592138,0.00393
18010,0.00448,2888.007962,0.00392
18210,0.007686,2716.123145,0.004293
18410,0.007612,2727.172184,0.003449
18610,0.004475,2884.109737,0.003934
18810,0.012411,2822.824013,0.003897
19010,0.004487,2888.962745,0.003893
19210,0.004491,2887.587396,0.003892
19410,0.004489,2879.964601,0.003858
19610,0.004522,2879.406323,0.003897
19810,0.00451,2884.65909,0.003958
20010,0.004508,2880.293541,0.003945
20210,0.004431,2884.48006,0.00396
20410,0.004541,2890.20302,0.003897
20610,0.00453,2881.434993,0.003939
20810,0.007196,2737.63104,0.004308
21010,0.00453,2884.250277,0.003924
21210,0.004458,2875.452402,0.003943
21410,0.004547,2879.830256,0.003938
21610,0.004552,2882.335317,0.003948
21810,0.004528,2878.1849,0.003978
22010,0.004551,2884.888643,0.00396
22210,0.033391,3275.48136,0.003334
22410,0.00455,2885.513553,0.003989
22610,0.004538,2878.233903,0.003917
22810,0.00455,2881.479978,0.003949
23010,0.004465,2886.147867,0.003901
23210,0.004529,2879.981866,0.00397
23410,0.004551,2875.019567,0.003972
23610,0.011109,2820.404167,0.003891
23810,0.00446,2878.322186,0.003992
24010,0.004505,2870.747976,0.00397
24210,0.004493,2876.635513,0.00392
24410,0.007822,2733.90437,0.003196
24610,0.00457,2881.804849,0.00398
24810,0.011245,2602.946473,0.004682
25010,0.004737,2852.455516,0.003896
25210,0.009698,3093.426693,0.003575
25410,0.004572,2879.920784,0.003963
25610,0.004504,2877.886775,0.004025
25810,0.004497,2878.328372,0.004028
26010,0.004564,2880.741935,0.004002
26210,0.012291,2829.12308,0.004003
26410,0.004557,2872.307047,0.003956
26610,0.004625,2873.900905,0.004002
26810,0.004503,2879.235239,0.003964
27010,0.008586,2836.335569,0.003973
27210,0.004533,2882.222906,0.003984
27410,0.004492,2876.348288,0.004044
27610,0.004493,2864.388962,0.003992
27810,0.004569,2877.239217,0.003953
28010,0.004555,2882.036321,0.004057
28210,0.004606,2870.437586,0.003964
28410,0.00459,2872.381903,0.003952
28610,0.004619,2887.129264,0.004034
28810,0.004522,2878.914153,0.003957
29010,0.004452,2871.546702,0.004042
29210,0.005156,2831.614331,0.004151
29410,0.004547,2873.786909,0.004022
29610,0.004481,2872.803882,0.004029
29810,0.004512,2877.1102,0.004028
30010,0.004635,2886.724902,0.004009
30210,0.004895,2904.503053,0.003951
30410,0.004562,2874.301582,0.004003
30610,0.004692,2901.303154,0.003983
30810,0.004466,2881.204093,0.004018
31010,0.00455,2871.54276,0.004035
31210,0.01225,2821.252091,0.004024
31410,0.004541,2879.148723,0.003988
31610,0.006769,2768.23288,0.00339
31810,0.004513,2876.682056,0.004044
32010,0.004455,2875.153534,0.004054
32210,0.004529,2872.405882,0.004017
32410,0.004505,2876.499869,0.004002
32610,0.011972,2800.997435,0.003991
32810,0.004536,2870.496744,0.004047
33010,0.004535,2871.783154,0.003967
33210,0.004581,2866.642724,0.003996
33410,0.004458,2873.400767,0.003997
33610,0.004533,2872.742354,0.00405
33810,0.004442,2873.837954,0.004046
34010,0.004479,2874.697024,0.004087
34210,0.004555,2875.715597,0.004053
34410,0.004519,2874.540213,0.004073
34610,0.012411,2822.468409,0.0041
34810,0.00448,2874.404719,0.0041
35010,0.004479,2873.50218,0.004014
35210,0.004441,2874.025568,0.004021
35410,0.00446,2867.715215,0.004076
35610,0.004437,2875.440554,0.00407
35810,0.005238,2927.937633,0.00435
36010,0.004505,2868.690363,0.004065
36210,0.004475,2878.696022,0.003984
36410,0.004481,2879.051575,0.004031
36610,0.0045,2874.037655,0.004075
36810,0.004476,2871.6913,0.004069
37010,0.004532,2874.562909,0.004099
37210,0.004459,2877.037617,0.004039
37410,0.012591,2754.645148,0.004279
37610,0.004384,2872.087826,0.004017
37810,0.004381,2875.054935,0.004036
38010,0.004446,2871.199153,0.004025
38210,0.004455,2877.375645,0.00399
38410,0.004482,2868.111259,0.00408
38610,0.004479,2873.110973,0.004067
38810,0.004491,2868.874009,0.00404
39010,0.004445,2872.639335,0.004056
39210,0.012399,2817.750332,0.004086
39410,0.004397,2877.393168,0.004095
39610,0.00454,2875.992646,0.004043
39810,0.004506,2868.225873,0.00411
40010,0.004501,2872.418951,0.004089
40210,0.004472,2873.932003,0.004086
40410,0.004506,2879.262173,0.004048
40610,0.004503,2874.958109,0.004047
40810,0.004445,2868.511681,0.004102
41010,0.004514,2873.626356,0.004061
41210,0.004541,2869.860593,0.004091
41410,0.00443,2872.391228,0.004029
41610,0.004511,2876.327501,0.004071
41810,0.004401,2875.045186,0.004088
42010,0.00453,2872.880497,0.004115
42210,0.004473,2874.338063,0.004095
42410,0.004438,2866.737802,0.003989
42610,0.004461,2874.353307,0.004073
42810,0.00451,2878.678168,0.004096
43010,0.004511,2871.599695,0.004094
43210,0.004478,2868.80961,0.004139
43410,0.004419,2867.053591,0.004101
43610,0.004452,2874.332103,0.00408
43810,0.004423,2877.838286,0.0041
44010,0.004415,2874.605455,0.004059
44210,0.004448,2868.479143,0.004113
44410,0.004537,2873.133539,0.00411
44610,0.004518,2873.815966,0.004128
44810,0.004443,2876.067955,0.004101
45010,0.00866,2699.69201,0.003233
45210,0.004404,2864.512443,0.004155
45410,0.004435,2871.856761,0.004096
45610,0.004537,2871.638078,0.004103
45810,0.004481,2871.022006,0.004125
46010,0.004442,2878.652741,0.00416
46210,0.004494,2875.69983,0.004146
46410,0.004487,2870.201937,0.004117
46610,0.011462,3102.974118,0.003709
46810,0.004474,2869.210452,0.004133
47010,0.004455,2877.68101,0.004195
47210,0.004491,2867.755678,0.004142
47410,0.0045,2872.38811,0.004085
47610,0.004497,2869.48142,0.0041
47810,0.004519,2867.549535,0.004143
48010,0.004569,2871.801383,0.004138
48210,0.004522,2869.475261,0.00408
48410,0.004496,2866.141054,0.004137
48610,0.004596,2876.226982,0.004113
48810,0.004444,2873.823529,0.004097
49010,0.004517,2874.310522,0.004157
49210,0.012222,2824.987903,0.004116
49410,0.004536,2869.20561,0.004177
49610,0.004481,2865.501495,0.004143
49810,0.012301,2825.723329,0.004148
50010,0.004565,2865.470136,0.004153
50210,0.004519,2873.166333,0.004099
50410,0.004544,2869.829352,0.004141
50610,0.004517,2865.644963,0.004115
50810,0.004546,2872.07838,0.004126
51010,0.004588,2874.856399,0.004127
51210,0.004569,2869.712108,0.004145
51410,0.004471,2871.621082,0.004188
51610,0.004493,2869.304559,0.004164
51810,0.004524,2868.859061,0.004163
52010,0.004611,2869.360312,0.004128
52210,0.004561,2872.634931,0.004121
52410,0.016845,2482.67538,0.002875
52610,0.004579,2869.585065,0.004146
52810,0.011794,2608.702809,0.002931
53010,0.004587,2864.652464,0.004066
53210,0.004474,2872.469451,0.004169
53410,0.004504,2865.765758,0.004143
53610,0.004511,2862.49863,0.004158
53810,0.004485,2869.454742,0.004237
54010,0.004582,2866.795459,0.004195
54210,0.004556,2861.011347,0.004172
54410,0.004532,2863.962814,0.004171
54610,0.00444,2866.187634,0.004184
54810,0.004471,2862.322983,0.004213
55010,0.007469,2732.340652,0.003406
55210,0.004732,2876.851163,0.004204
55410,0.004566,2862.12942,0.004118
55610,0.004559,2866.221655,0.004154
55810,0.004537,2859.829377,0.004165
56010,0.013259,2606.7209,0.004628
56210,0.004573,2854.879581,0.004201
56410,0.004518,2853.518517,0.004175
56610,0.011217,2780.140058,0.004176
56810,0.004516,2853.503829,0.004197
57010,0.013722,2595.53843,0.003716
57210,0.004479,2847.075049,0.004264
57410,0.010455,3085.302412,0.004898
57610,0.004588,2831.883145,0.004232
57810,0.004579,2814.314031,0.004307
