n_cycles,hysteresis_area,stiffness,creep
8,0.004103,2836.84133,0.003604
9,0.005249,2836.703833,0.003664
10,0.005733,2832.983498,0.003704
110,0.005626,2800.495794,0.004022
210,0.005561,2792.432606,0.00412
310,0.005546,2790.961378,0.004185
410,0.005571,2785.195989,0.004227
510,0.005539,2780.928927,0.004268
610,0.005516,2780.910488,0.004276
710,0.005534,2778.545565,0.004308
810,0.005624,2774.497247,0.004308
910,0.005539,2773.400081,0.00435
1010,0.011831,2581.825485,0.003319
1110,0.005436,2781.399157,0.004428
1210,0.005569,2776.823268,0.004423
1310,0.005554,2779.377473,0.004393
1410,0.005492,2776.320786,0.004402
1510,0.005536,2772.299071,0.004423
1610,0.00553,2779.203408,0.004417
1710,0.005531,2774.126677,0.004429
1810,0.005537,2771.85681,0.004445
1910,0.012504,2540.983934,0.005118
2010,0.005514,2772.790028,0.004465
2110,0.005632,2768.427695,0.004476
2210,0.005517,2771.372253,0.004493
2310,0.005518,2774.394297,0.004495
2410,0.005536,2771.237998,0.004515
2510,0.017167,2851.740956,0.004348
2610,0.005514,2772.063634,0.004537
2710,0.005534,2767.613716,0.004532
2810,0.005553,2771.244507,0.004534
2910,0.005592,2764.292159,0.004528
3010,0.00647,2814.321215,0.004401
3110,0.024317,2747.497974,0.004699
3210,0.00545,2765.890397,0.004544
3310,0.00554,2770.881135,0.004586
3410,0.005452,2769.312513,0.004588
3510,0.005546,2763.796345,0.00458
3610,0.005594,2769.196614,0.004619
3710,0.005541,2765.399827,0.004589
3810,0.007568,2681.824935,0.004079
3910,0.014438,3009.577412,0.003961
4010,0.01661,2679.093103,0.004611
4110,0.005588,2763.193979,0.004634
4210,0.005591,2760.647251,0.00463
4310,0.00563,2761.183511,0.004609
4410,0.005554,2758.155036,0.004664
4510,0.005578,2762.273282,0.004641
4610,0.005554,2762.268447,0.00464
4710,0.014479,2691.832685,0.004935
4810,0.010445,2930.818094,0.00424
4910,0.00556,2762.579418,0.004653
5010,0.006527,2808.998167,0.004517
5110,0.005577,2757.73599,0.004666
5210,0.013433,2707.514926,0.004584
5310,0.005615,2755.080043,0.004709
5410,0.005584,2758.486341,0.004706
5510,0.005623,2758.029445,0.004689
5610,0.005561,2754.072713,0.004718
5710,0.0056,2760.641376,0.004719
5810,0.00563,2754.916377,0.004699
5910,0.016542,2684.381919,0.004712
6010,0.005593,2753.073858,0.004734
6110,0.018175,2652.83763,0.004511
6210,0.01666,2944.466381,0.004291
6310,0.016568,2682.896276,0.004732
6410,0.005625,2755.332159,0.004716
6510,0.016483,2679.163339,0.00473
6610,0.005724,2757.519024,0.004741
6710,0.020485,2416.502639,0.003726
6810,0.005599,2754.567305,0.004747
6910,0.005562,2755.501484,0.004761
7010,0.005608,2757.411337,0.00475
7110,0.005659,2753.045356,0.004766
7210,0.005571,2757.20016,0.004782
7310,0.016523,2690.418597,0.004753
7410,0.005658,2748.943163,0.004771
7510,0.005659,2754.696403,0.004771
7610,0.005645,2749.174418,0.00479
7710,0.005705,2748.844524,0.004792
7810,0.005731,2752.167803,0.004809
7910,0.016589,2681.538501,0.004809
8010,0.005606,2753.125448,0.004728
8110,0.005673,2751.505398,0.00481
8210,0.005605,2747.876028,0.004849
8310,0.005616,2749.393644,0.00482
8410,0.005617,2748.80388,0.004817
8510,0.005667,2749.922992,0.004833
8610,0.013117,2704.740537,0.004705
8710,0.005645,2747.115515,0.004841
8810,0.01581,2478.496046,0.003548
8910,0.005353,2782.790713,0.004849
9010,0.005664,2753.26425,0.00483
9110,0.005617,2746.205243,0.004849
9210,0.016537,2677.242608,0.004812
9310,0.005675,2747.820074,0.004853
9410,0.010231,2770.644666,0.004882
9510,0.015903,2476.278184,0.003571
9610,0.005596,2755.742181,0.00484
9710,0.011105,2580.894581,0.003815
9810,0.005704,2745.166377,0.004853
9910,0.005641,2750.88097,0.004857
10010,0.005672,2752.419932,0.004865
10110,0.016509,2678.649008,0.004844
10210,0.005701,2749.621388,0.004872
10310,0.021341,2251.767195,0.005209
10410,0.005639,2751.696851,0.004893
10510,0.005785,2737.540794,0.004888
10610,0.005716,2753.8346,0.004885
10710,0.017129,2895.822407,0.004533
10810,0.0057,2746.885528,0.004897
10910,0.00573,2750.080216,0.004881
11010,0.005732,2746.90453,0.004915
11110,0.005746,2742.343771,0.004879
11210,0.005723,2743.474753,0.004888
11310,0.005694,2747.369374,0.004916
11410,0.005644,2742.769767,0.004964
11510,0.016574,2680.512944,0.004882
11610,0.010908,2581.110508,0.003972
11710,0.005702,2745.628049,0.004928
11810,0.005701,2745.125123,0.004933
11910,0.005689,2752.589813,0.004924
12010,0.013002,2964.493025,0.005744
12110,0.005703,2738.853604,0.004932
12210,0.005745,2749.77741,0.004938
12310,0.005707,2748.098937,0.004943
12410,0.00566,2746.821637,0.004937
12510,0.005582,2743.455989,0.00493
12610,0.005712,2749.031463,0.004962
12710,0.019094,3065.753638,0.00599
12810,0.005755,2738.399772,0.004931
12910,0.015554,2476.899697,0.003607
13010,0.005671,2742.010072,0.004949
13110,0.005846,2744.161183,0.004949
13210,0.005673,2746.858662,0.004956
