n_cycles,hysteresis_area,stiffness,creep
8,0.002505,2798.278237,0.003063
9,0.007176,3017.955708,0.002527
10,0.003609,2791.2651,0.003166
210,0.003534,2767.484085,0.003527
410,0.010821,2663.773221,0.003651
610,0.003732,2778.544903,0.003654
810,0.003487,2767.895262,0.003714
1010,0.00349,2755.521231,0.003787
1210,0.011162,2940.545784,0.003406
1410,0.011517,2786.586919,0.003734
1610,0.011207,2920.82509,0.003518
1810,0.003448,2762.952916,0.003909
2010,0.003479,2758.183233,0.00386
2210,0.003511,2764.795205,0.003936
2410,0.003521,2767.750249,0.003839
2610,0.00354,2770.393174,0.003839
2810,0.003527,2765.947679,0.003881
3010,0.003529,2772.343127,0.003951
3210,0.009968,2690.984562,0.004052
3410,0.004204,2714.53893,0.004165
3610,0.00422,2813.015893,0.003789
3810,0.00349,2767.280506,0.003989
4010,0.00351,2760.058108,0.00395
4210,0.003518,2763.559364,0.004041
4410,0.003507,2765.416764,0.004035
4610,0.003573,2771.373361,0.004024
4810,0.003512,2765.896753,0.004071
5010,0.003587,2765.621335,0.004003
5210,0.003505,2764.675989,0.004032
5410,0.010818,2665.563799,0.004086
5610,0.010762,2667.578364,0.004057
5810,0.003527,2766.95533,0.004101
6010,0.006213,2607.869131,0.004514
6210,0.01154,2575.449354,0.003754
6410,0.003514,2761.279831,0.004084
6610,0.003481,2762.978577,0.004089
6810,0.003899,2724.50959,0.004283
7010,0.010749,2669.592097,0.004108
7210,0.00639,2595.534523,0.004542
7410,0.003543,2759.379213,0.004168
7610,0.003512,2771.084657,0.004112
7810,0.003458,2765.45701,0.004123
8010,0.010807,2669.062234,0.004104
8210,0.003486,2759.423064,0.004179
8410,0.003478,2761.429776,0.004129
8610,0.003514,2765.217498,0.004159
8810,0.003766,2747.297983,0.00406
9010,0.003434,2765.911774,0.00418
9210,0.003531,2759.676951,0.004178
9410,0.003561,2759.494307,0.004173
9610,0.003505,2766.098335,0.004216
9810,0.003502,2765.391922,0.004189
10010,0.010753,2672.158249,0.004229
10210,0.00349,2757.191316,0.004261
10410,0.003539,2764.298043,0.004234
10610,0.003517,2766.973151,0.004212
10810,0.003493,2755.760067,0.004224
11010,0.003508,2762.352219,0.004221
11210,0.003505,2761.083733,0.00429
11410,0.011804,2872.487717,0.004042
11610,0.003487,2754.141315,0.004248
11810,0.008059,2548.529242,0.004388
12010,0.00351,2756.060089,0.004306
12210,0.003486,2755.19582,0.004299
12410,0.003558,2762.599408,0.004292
12610,0.003269,2743.05639,0.004314
12810,0.005514,2871.631385,0.004022
13010,0.003533,2756.533439,0.004318
13210,0.003461,2755.886645,0.004352
13410,0.003515,2757.066622,0.004295
13610,0.003521,2760.685541,0.004295
13810,0.003506,2751.497204,0.004324
14010,0.010033,2979.913531,0.003849
14210,0.003498,2755.257704,0.00433
14410,0.003508,2755.42738,0.004352
14610,0.003527,2741.78268,0.004361
14810,0.01204,3046.717468,0.005136
15010,0.010756,2662.937764,0.004354
15210,0.003575,2759.033548,0.004295
15410,0.003511,2755.465526,0.004378
15610,0.003563,2751.086691,0.004417
15810,0.005504,2627.373472,0.003878
16010,0.010749,2662.006348,0.004393
16210,0.00355,2760.969478,0.004436
16410,0.010017,2665.825878,0.004243
16610,0.004983,2786.975306,0.004349
16810,0.010722,2713.181793,0.004444
17010,0.003521,2763.043759,0.004411
17210,0.003514,2759.322019,0.004423
17410,0.003412,2757.753546,0.004437
17610,0.003532,2756.163275,0.004381
17810,0.003609,2754.463707,0.004483
18010,0.003521,2753.90408,0.004418
18210,0.003418,2748.176349,0.004466
18410,0.003521,2736.336693,0.004517
18610,0.003445,2761.461815,0.004336
18810,0.003502,2787.394799,0.004409
19010,0.003442,2767.667882,0.004461
19210,0.007239,2891.889099,0.00527
19410,0.003523,2756.012787,0.004461
19610,0.003488,2755.053977,0.004452
19810,0.00346,2758.473813,0.004446
20010,0.003438,2751.317382,0.004457
20210,0.003517,2753.983619,0.00446
20410,0.003503,2762.887979,0.004494
20610,0.00682,2927.152396,0.005033
20810,0.006776,2925.205982,0.005034
21010,0.006644,2909.581353,0.005062
21210,0.003557,2760.818187,0.004505
21410,0.003451,2736.29429,0.004502
21610,0.003487,2748.778201,0.004531
21810,0.003543,2752.333677,0.004513
22010,0.003545,2754.737311,0.004499
22210,0.003473,2752.696233,0.004523
22410,0.003513,2754.869098,0.004527
22610,0.003506,2747.372577,0.004527
22810,0.010034,3017.339015,0.00388
23010,0.003443,2746.546401,0.004557
23210,0.003554,2751.161757,0.004534
23410,0.003495,2751.386814,0.004559
23610,0.003497,2747.744698,0.004545
23810,0.003527,2747.479203,0.004541
24010,0.003502,2753.232168,0.00454
24210,0.007915,2532.705421,0.005252
24410,0.003502,2746.353727,0.004552
24610,0.003477,2745.965559,0.004566
24810,0.003524,2749.054451,0.004562
25010,0.003559,2747.922209,0.004583
25210,0.003526,2753.228261,0.004552
25410,0.003511,2749.607386,0.004612
25610,0.003402,2744.500589,0.004584
25810,0.003526,2749.637516,0.00461
26010,0.003452,2752.098598,0.004588
26210,0.003533,2749.766979,0.004597
26410,0.003571,2744.581021,0.00458
26610,0.003581,2757.21049,0.004605
26810,0.010829,2670.09536,0.004609
27010,0.003433,2751.151448,0.004597
27210,0.003532,2746.072874,0.004611
27410,0.003481,2749.444643,0.004604
27610,0.003461,2746.951473,0.004595
27810,0.003462,2752.335964,0.004621
28010,0.003506,2747.406574,0.004636
28210,0.010784,2449.010283,0.005541
28410,0.00347,2740.980898,0.004438
28610,0.003554,2746.671975,0.004619
28810,0.003486,2749.829472,0.004649
29010,0.003443,2749.024558,0.004658
29210,0.003487,2745.515639,0.004667
29410,0.010792,2666.310538,0.004654
29610,0.003476,2752.613569,0.004667
29810,0.003474,2735.807533,0.004718
30010,0.003453,2753.736839,0.004649
30210,0.003468,2749.915283,0.004656
30410,0.003469,2746.040422,0.00469
30610,0.0035,2753.56256,0.004724
30810,0.003461,2746.637645,0.004677
31010,0.003454,2744.822415,0.004706
31210,0.003505,2744.243096,0.004716
31410,0.003464,2741.94922,0.004722
31610,0.003484,2747.101432,0.004706
31810,0.003467,2743.1991,0.004742
32010,0.003461,2741.929047,0.004718
32210,0.003494,2745.394423,0.004724
32410,0.010461,2685.295731,0.004615
32610,0.00347,2745.800535,0.004656
32810,0.003476,2744.710527,0.004699
