n_cycles,point_index,fit_x,fit_y
8,0,0.0038057779187583574,9.390084090552683
8,1,0.004093929815134348,10.219027313325002
8,2,0.004374032589070582,11.03435931245668
8,3,0.004641486960762888,11.822692359063044
8,4,0.004891901336822252,12.57108204631346
8,5,0.005121163920116859,13.26723983623363
8,6,0.005325510225367318,13.899734837159384
8,7,0.005501584891890874,14.458181498661787
8,8,0.005646496778531058,14.933410141998063
8,9,0.005757866436115544,15.317617525983035
8,10,0.005833865177945774,15.604494975993656
8,11,0.005873245106781995,15.789331972231906
8,12,0.005875359605281433,15.86909349632965
8,13,0.005840173953437184,15.842469866266327
8,14,0.005768265898679773,15.709898241311526
8,15,0.005660816169280311,15.473555443881867
8,16,0.0055195890868249275,15.137322216177097
8,17,0.005346903596103109,14.706719498500455
8,18,0.005145595188098357,14.188817775571538
8,19,0.0049189693413046395,13.592120979362674
8,20,0.0046707472458609,12.926426854771037
8,21,0.004405004701711852,12.202666080918316
8,22,0.004126105194085578,11.432722789701726
8,23,0.003838628245186705,10.629239428676813
8,24,0.0035472942185684245,9.80540917241811
8,25,0.0032568868108934445,8.974759290957364
8,26,0.0029721745037670417,8.150929032383608
8,27,0.0026978322654009354,7.347445666766608
8,28,0.002438364787764496,6.577502368756292
8,29,0.0021980325196671495,5.853741586019767
8,30,0.0019807817103067093,5.188047450600114
8,31,0.0017901796119666512,4.591350641796818
8,32,0.0016293559058322394,4.073448904713853
8,33,0.0015009513127119895,3.6428461715559575
8,34,0.0014070742324749992,3.3066129272969285
8,35,0.0013492661241833884,3.070270112511829
8,36,0.001328476195377114,2.9376984696853814
8,37,0.0013450458161124064,2.911074821527653
8,38,0.001398702913674883,2.9908363276053453
8,39,0.0014885664400060001,3.1756733061937883
8,40,0.0016131608384878106,3.4625507392146524
8,41,0.0017704402725418425,3.846758107148892
8,42,0.0019578222182091527,4.3219867356370125
8,43,0.0021722298691223356,4.880433383737638
8,44,0.0024101426575810206,5.512928372928057
8,45,0.0026676540621761646,6.20908615297202
8,46,0.0029405357527636077,6.957475832367537
8,47,0.003224307019528121,7.745808873269271
8,48,0.0035143083461147157,8.56114086894027
8,49,0.003805777918758357,9.390084090552683
1510,0,0.004647602436112927,9.698311315392381
1510,1,0.005006543512000006,10.70509303285206
1510,2,0.005355905790858853,11.695343423665564
1510,3,0.0056899527537292455,12.652802603792685
1510,4,0.006003199358716081,13.561749119966123
1510,5,0.006290502105225644,14.407258095519495
1510,6,0.006547143490103161,15.175446296449568
1510,7,0.006768909468904176,15.853700093734783
1510,8,0.0069521586503878295,16.430882578775055
1510,9,0.007093882088060356,16.89751643112309
1510,10,0.0071917526869933295,17.245939535824128
1510,11,0.007244163414658047,17.470430795131648
1510,12,0.0072502536883552295,17.567304068774224
1510,13,0.007209923505959143,17.534968700276842
1510,14,0.0071238350879497415,17.37395563549628
1510,15,0.006993402003770698,17.08690870450478
1510,16,0.006820765961058215,16.678541209973382
1510,17,0.006608761638860852,16.15555853487237
1510,18,0.006360870142287911,15.526548040268262
1510,19,0.006081161842859791,14.801838061092521
1510,20,0.005774229543120149,13.993328315167528
1510,21,0.005445113062945106,13.114294510168907
1510,22,0.005099216485840222,12.179170356872543
1510,23,0.004742219424038734,11.203310568022653
1510,24,0.004379983759425702,10.202738734373055
1510,25,0.0040184573915995276,9.193884217769972
1510,26,0.0036635765735249827,8.19331238148474
1510,27,0.0033211684384236396,7.21745258740686
1510,28,0.002996855318407478,6.2823284263759875
1510,29,0.002695962425941045,5.4032946112633535
1510,30,0.002423430414000006,4.594784853010902
1510,31,0.0021837342506858784,3.87007485949668
1510,32,0.0019808097403735216,3.2410643487785
1510,33,0.001817988897912114,2.718081656052422
1510,34,0.0016979452370334469,2.3097141426743732
1510,35,0.001622649871330361,2.0226671919240866
1510,36,0.0015933391486260503,1.8616541067970473
1510,37,0.0016104943501769782,1.8293187176995884
1510,38,0.0016738337880479615,1.926191970826733
1510,39,0.0017823174304202717,2.1506832100403397
1510,40,0.0019341639788853465,2.4991062953989136
1510,41,0.002126880117315416,2.965740129473547
1510,42,0.0023573014520453825,3.5429225976095218
1510,43,0.002621644471129319,4.221176379637108
1510,44,0.0029155686695020297,4.989364567206765
1510,45,0.003234247819952202,5.834873531516294
1510,46,0.0035724492196398104,6.743820038747101
1510,47,0.003924619610932061,7.701279212379627
1510,48,0.004284976365740217,8.691529599253228
1510,49,0.004647602436112926,9.69831131539238
3210,0,0.004764648889494617,9.70951289947463
3210,1,0.00512483342541094,10.717089359944696
3210,2,0.005475478910897486,11.708121444092107
3210,3,0.005810827756776684,12.666336432493726
3210,4,0.006125373544270418,13.57600046153128
3210,5,0.006413951440244127,14.422176872996992
3210,6,0.006671823003624089,15.190971473608409
3210,7,0.006894753990468851,15.86976067727796
3210,8,0.00707908388013768,16.447398784047532
3210,9,0.0072217859809382895,16.914400992173636
3210,10,0.007320517128320747,17.26309913830982
3210,11,0.007373656159574599,17.4877676085368
3210,12,0.007380330533275769,17.58471735278475
3210,13,0.007340430656392605,17.55235645893344
3210,14,0.0072546116838004375,17.391216291965236
3210,15,0.007124282760656635,17.1039427689668
3210,16,0.006951583884276082,16.69525291324366
3210,17,0.006739350765434431,16.171857400927955
3210,18,0.0064910682660755566,15.54235037186185
3210,19,0.006210813177974795,14.817068314058957
3210,20,0.005903187281930689,14.007920338856888
3210,21,0.005573241786651505,13.12819263363836
3210,22,0.005226394388047893,12.192330303001679
3210,23,0.004868340310815811,11.215700180542585
3210,24,0.004504958793004469,10.214338505871462
3210,25,0.004142216549090106,9.20468761000227
3210,26,0.0037860697966892436,8.203325932731879
3210,27,0.0034423664556300975,7.226695805116925
3210,28,0.003116750125270665,6.290833466852451
3210,29,0.0028145674167533016,5.411105751659452
3210,30,0.0025407801617975683,4.601957764300009
3210,31,0.0022998839395605816,3.8766756923564607
3210,32,0.002095834259351537,3.247168647398614
3210,33,0.0019319816112782092,2.7237731177010156
3210,34,0.0018110164512920124,2.3150832433912507
3210,35,0.0017349250239756552,2.0278097009066425
3210,36,0.0017049567484620142,1.8666695138726865
3210,37,0.0017216037030065032,1.8343085997055137
3210,38,0.0017845925450757322,1.931258323721086
3210,39,0.0018928889996243457,2.1559267741313883
3210,40,0.0020447148418626716,2.504624901191977
3210,41,0.0022375770956586096,2.9716270912967975
3210,42,0.0024683089681367953,3.5492651813953033
3210,43,0.0027331218483300614,4.228054370017737
3210,44,0.003027667516066785,4.996848957453068
3210,45,0.0033471095396258805,5.84302535783007
3210,46,0.0036862026898119627,6.752689378048375
3210,47,0.004039379066473708,7.710904360045006
3210,48,0.004400839523270422,8.701936440306872
3210,49,0.004764648889494616,9.709512899474628
4810,0,0.004604112633834349,8.225313277500783
4810,1,0.004995178471680434,9.396959904631446
4810,2,0.0053738481392349505,10.54936812854604
4810,3,0.005733903891025542,11.663615438067934
4810,4,0.006069433621562086,12.721405923179805
4810,5,0.0063749279419453905,13.705370693360315
4810,6,0.006645370643880611,14.599353074286276
4810,7,0.006876321065678762,15.388673899978357
4810,8,0.007063987007798886,16.060372544300648
4810,9,0.007205287000659677,16.603419734083484
4810,10,0.007297900902284809,17.00889864948399
4810,11,0.007340307994970048,17.270151337921348
4810,12,0.007331811955425908,17.382888037474153
4810,13,0.0072725522883868195,17.345257614652503
4810,14,0.00716350203594724,17.157877959958793
4810,15,0.007006451800237375,16.823825842142696
4810,16,0.006803980341785688,16.348586387743396
4810,17,0.006559412236342333,15.73996301546341
4810,18,0.0062767632854372375,15.007949304249282
4810,19,0.005960674577030013,14.164564899001537
4810,20,0.00561633627897396,13.22365814833772
4810,21,0.0052494024166034135,12.200678715090957
4810,22,0.004865898033794065,11.112423893273373
4810,23,0.004472120261909093,9.976762796972784
4810,24,0.004074534921076274,8.812342949993397
4810,25,0.0036796703516002423,7.638284094030491
4810,26,0.0032940102187951747,6.4738642430403655
4810,27,0.0029238870513795803,5.338203138784156
4810,28,0.002575378261529815,4.2499483051967
4810,29,0.0022542063539401683,3.2269688565590817
4810,30,0.0019656449624539845,2.2860620871361323
4810,31,0.0017144322571417572,1.442677660069008
4810,32,0.0015046931436795618,0.7106639243335255
4810,33,0.0013398715325118977,0.10204052523285334
4810,34,0.0012226737899373986,-0.37319895784607837
4810,35,0.0011550242996490306,-0.707251105729819
4810,36,0.0011380338644070582,-0.8946307913854863
4810,37,0.0011719814666884282,-0.9322612455550097
4810,38,0.001256309687802213,-0.8195245772212694
4810,39,0.0013896338606891041,-0.558271919361534
4810,40,0.0015697648061162432,-0.1527930333951435
4810,41,0.0017937447789397073,0.39025412858040553
4810,42,0.0020578960341979947,1.0619527471788253
4810,43,0.002357881215582618,1.8512735496528316
4810,44,0.0026887745747087846,2.7452559102477663
4810,45,0.003045142851767677,3.729220663318122
4810,46,0.0034211344895023277,4.7870111348216735
4810,47,0.0038105757156159776,5.9012584344605115
4810,48,0.00420707191594253,7.053666652379612
4810,49,0.004604112633834348,8.225313277500781
6510,0,0.005399419968359644,9.705904060236959
6510,1,0.00574772482162184,10.711439456845442
6510,2,0.00607932423222475,11.700463993906668
6510,3,0.006388773347013836,12.656737915865152
6510,4,0.006670991020079442,13.564559231359958
6510,5,0.00692134324503216,14.40902153948873
6510,6,0.007135719245259628,15.17625879249842
6510,7,0.007310598972764855,15.853672975906026
6510,8,0.007443110907257015,16.430140967548116
6510,9,0.00753107920643524,16.896197178939254
6510,10,0.007573059433259035,17.24418897997321
6510,11,0.00756836227356456,17.468402354897762
6510,12,0.007517064854584141,17.56515572629536
6510,13,0.00742000947851924,17.53286040648255
6510,14,0.007278789791961602,17.3720466837178
6510,15,0.007095724618260276,17.08535511488298
6510,16,0.0068738198825063265,16.677493167612333
6510,17,0.0066167192543259475,16.1551579238041
6510,18,0.006328644318925928,15.526926113720869
6510,19,0.006014325258781277,14.803113286315803
6510,20,0.005678923184169749,13.995604428204006
6510,21,0.005327945387883773,13.117658812510884
6510,22,0.004967154915635063,12.183692281974007
6510,23,0.004602475937003351,11.209040541203889
6510,24,0.0042398964707356735,10.209707344838275
6510,25,0.003885370061644097,9.202101716333429
6510,26,0.003544718023564493,8.202768512252641
6510,27,0.003223533853544294,7.228116756178858
6510,28,0.0029270913867756165,6.294150203001109
6510,29,0.0026602582003672085,5.416204557701677
6510,30,0.0024274156878628943,4.60869566350426
6510,31,0.0022323871168807153,3.884882794126791
6510,32,0.0020783748511643435,3.2566509368735597
6510,33,0.0019679077678589423,2.734315641472257
6510,34,0.00190279973341836,2.3264536390326382
6510,35,0.0018841198199681009,2.0397620123588007
6510,36,0.0019121747511705854,1.8789482300347178
6510,37,0.001986503865831089,1.8466528499202104
6510,38,0.002105886681941824,1.943406161263904
6510,39,0.0022683629369627703,2.1676194773684276
6510,40,0.002471264775278381,2.5156112217820548
6510,41,0.002711260554313039,2.981667379682267
6510,42,0.0029844095500100366,3.558135321841159
6510,43,0.0032862266634116383,4.235549460585795
6510,44,0.003611756065859978,5.002786674486121
6510,45,0.003955652573566597,5.847248949701301
6510,46,0.004312269415382487,6.755070239018732
6510,47,0.004675750952624232,7.711344141965886
6510,48,0.005040128828499318,8.700368667494
6510,49,0.005399419968359643,9.705904060236957
8210,0,0.005074236572094488,9.783447109461083
8210,1,0.005439323089042443,10.798219041420928
8210,2,0.005794713013200041,11.796328447651463
8210,3,0.0061345708518378995,12.761386399296606
8210,4,0.006453316148641463,13.677546671470811
8210,5,0.006745715114649404,14.529765937833595
8210,6,0.00700696656692368,15.304050781592156
8210,7,0.007232780763840633,15.987687467018237
8210,8,0.007419449842529857,16.569450698637294
8210,9,0.0075639087018800205,17.03978794026986
8210,10,0.0076637853314143745,17.390976267411506
8210,11,0.007717439759637202,17.617249177439685
8210,12,0.007723990982320444,17.71489127542739
8210,13,0.007683331428568757,17.682299280825124
8210,14,0.00759612872713065,17.5200083532832
8210,15,0.007463814743952889,17.23068330534508
8210,16,0.007288562070981235,16.81907484629909
8210,17,0.007073248352260761,16.291941575663238
8210,18,0.006821409033100188,15.657939007167968
8210,19,0.006537179308157659,14.927477445460035
8210,20,0.006225226221658775,14.112551049187978
8210,21,0.005890672034659438,13.226540887248728
8210,22,0.005539010117660931,12.283995222006258
8210,23,0.0051760147496181476,11.300390627225767
8210,24,0.004807646304438804,10.29187786316033
8210,25,0.004439953381808647,9.275016681514067
8210,26,0.004078973489351847,8.26650391477696
8210,27,0.0037306339069227146,7.282899314696994
8210,28,0.003400654360834369,6.340353641614263
8210,29,0.0030944531061108055,5.454343469422708
8210,30,0.002817057958889194,4.639417060654639
8210,31,0.0025730237398179094,3.9089554844121714
8210,32,0.002366357484027413,3.2749528995825052
8210,33,0.0022004526457241867,2.747819611080595
8210,34,0.002078033377766484,2.3362111329302584
8210,35,0.0020011098011497057,2.046886064963191
8210,36,0.0019709449988752335,1.8845951167965929
8210,37,0.0019880342761624623,1.8520031013125795
8210,38,0.0020520970275507947,1.949645178504345
8210,39,0.002162081344433545,2.1759180681638615
8210,40,0.002316181287368178,2.5271063756985708
8210,41,0.0025118665395520317,2.997443598807882
8210,42,0.0027459239545542568,3.5792068132915107
8210,43,0.003014510316091382,4.262843483251344
8210,44,0.0033132154435324412,5.037128313466807
8210,45,0.0036371346069429982,5.889347568432011
8210,46,0.003980949062615084,6.805507831541311
8210,47,0.004339013386691822,7.770565776603058
8210,48,0.0047054481728711,8.768675178839818
8210,49,0.005074236572094488,9.78344710946108
9910,0,0.005084090524700234,9.758756522814227
9910,1,0.005449023563246313,10.774320648802734
9910,2,0.005804241627481833,11.773209241263864
9910,3,0.00614391204661258,12.73902057712517
9910,4,0.006462457441747123,13.65589606095311
9910,5,0.006754647306304016,14.508780622651614
9910,6,0.007015683890785258,15.283669921296864
9910,7,0.007241280981690414,15.967840296028072
9910,8,0.007427734281023789,16.550057688207065
9910,9,0.0075719822307651116,17.02076210435053
9910,10,0.007671656283567575,17.372224590958723
9910,11,0.0077251197942398014,17.598674143718235
9910,12,0.007731494893414634,17.696392467233295
9910,13,0.0076906769021398685,17.663775029333355
9910,14,0.007603336050703765,17.50135740744697
9910,15,0.007470906473472232,17.211806494435244
9910,16,0.007295562660442201,16.799876708284756
9910,17,0.007080183752175985,16.272331924695685
9910,18,0.00682830626439284,15.637834414429804
9910,19,0.00654406601847864,14.906802609064044
9910,20,0.006232130231413047,14.091240030632047
9910,21,0.005897620880195751,13.204538194124222
9910,22,0.005546030599125728,12.261256719181834
9910,23,0.005183132490897909,11.27688426154501
9910,24,0.0048148853324165375,10.267584189753704
9910,25,0.004447335731843134,9.249929183083122
9910,26,0.004086518843457657,8.240629108608202
9910,27,0.003738359270592074,7.256256645648216
9910,28,0.0034085737838074463,6.312975162830519
9910,29,0.003102577451679368,5.426273316024561
9910,30,0.0028253947255216555,4.610710725040694
9910,31,0.0025815769380346885,3.87967890507543
9910,32,0.0023751275705482964,3.2451813784021324
9910,33,0.0022094365159690045,2.717636576867145
9910,34,0.0020872244168322293,2.3057067715269124
9910,35,0.0020104979924270598,2.0161558383967026
9910,36,0.0019805170885210137,1.8537381957934507
9910,37,0.00199777399072736,1.8211207369184201
9910,38,0.0020619853411889635,1.918839039544582
9910,39,0.0021720967913064645,2.145288571844384
9910,40,0.0023263003141131273,2.4967510387579965
9910,41,0.002522063892027655,2.9674554362954053
9910,42,0.002756173092512866,3.5496728112623703
9910,43,0.00302478384896909,4.233843170458197
9910,44,0.0033234855802014643,5.008732455499811
9910,45,0.003647373612041205,5.861617005749787
9910,46,0.003991129711959874,6.7784924804723
9910,47,0.004349109414300455,7.744303809720783
9910,48,0.004715434702247402,8.743192398170287
9910,49,0.005084090524700233,9.758756522814226
11510,0,0.0055538135643616315,9.705731205223314
11510,1,0.005902388764657906,10.712945593858745
11510,2,0.006234212299052159,11.703621553955678
11510,3,0.006543835634283394,12.661492213638036
11510,4,0.0068261747637471115,13.570829363155601
11510,5,0.0070765936867432065,14.416701711653275
11510,6,0.007290980531479287,15.18522005855413
11510,7,0.007465815071891829,15.86376535384889
11510,8,0.007598226529660822,16.44119590254821
11510,9,0.007686040712310411,16.90803031100638
11510,10,0.007727815713389245,17.256603171142853
11510,11,0.00772286558853454,17.481190926230997
11510,12,0.007671271618659559,17.578105851541338
11510,13,0.007573880975323254,17.545756606679628
11510,14,0.007432292810196699,17.38467436535216
11510,15,0.007248831997036857,17.09750409350817
11510,16,0.007026510957323762,16.688961119072086
11510,17,0.006768980196383108,16.165753706389367
11510,18,0.006480468362189718,15.536472906711415
11510,19,0.006165712811084708,14.811451493371536
11510,20,0.005829881820515334,14.002594297932468
11510,21,0.005478489726062196,13.12318273318126
11510,22,0.005117306376201457,12.18765671269848
11510,23,0.004752262391552378,11.211377547876445
11510,24,0.004389351784250711,10.210375715610837
11510,25,0.004034533536435143,9.201087638313268
11510,26,0.003693633753925326,8.200085798309688
11510,27,0.0033722500017253874,7.223806618138768
11510,28,0.003075659392161318,6.288280574948215
11510,29,0.00280873193484247,5.408868980503212
11510,30,0.0025758505712384105,4.600011748871895
11510,31,0.0023808392069011655,3.8749902934355873
11510,32,0.002226899923041772,3.2457094464482514
11510,33,0.0021165603984453197,2.7225019820200105
11510,34,0.002051632405055183,2.3139589522519293
11510,35,0.002033182058727795,2.026788622398013
11510,36,0.0020615123136397654,1.8657063213352165
11510,37,0.002136157987788671,1.8333570159936237
11510,38,0.0022558934012686777,1.9302718810726027
11510,39,0.002418752501900709,2.1548595771669126
11510,40,0.002622061147754868,2.5034323805157452
11510,41,0.0028624810164870032,2.9702667353249312
11510,42,0.003136064420499297,3.5476972343948336
11510,43,0.0034383191278614875,4.226242484894648
11510,44,0.0037642821246349732,4.994760792570575
11510,45,0.004108601107424463,5.840633108057397
11510,46,0.004465622368051771,6.749970231320237
11510,47,0.004829483627287777,7.707840871935087
11510,48,0.005194210293315318,8.698516820464828
11510,49,0.0055538135643616315,9.70573120522331
13210,0,0.005185585072399653,9.76723931013101
13210,1,0.00554876170219394,10.776737776591796
13210,2,0.0059022090172927534,11.769660307504253
13210,3,0.006240123422553748,12.729703142361625
13210,4,0.006556956372784687,13.641102404357369
13210,5,0.006847505479702098,14.488892942806507
13210,6,0.00710699993500306,15.259154060506141
13210,7,0.0073311788469056435,15.939238091198659
13210,8,0.007516361203874168,16.51797807390203
13210,9,0.007659506316726853,16.98587111410039
13210,10,0.0077582637466681184,17.33523442100929
13210,11,0.007811011899428624,17.56033145878795
13210,12,0.007816884651798344,17.657466140299192
