MD_N_cycles--1,MD_Load--1 ,MD_index--1 ,eyy--1 ,exx--1 ,exy--1
0,6.805901,0,0,0,-4.90E-20
0,5.759007,1,4.03E-05,-3.27E-05,-2.76E-05
0,6.822007,2,6.20E-05,2.97E-05,6.63E-05
0,6.000598,3,4.77E-05,-6.80E-06,-1.28E-05
0,16.952726,4,-2.59E-06,8.20E-05,8.55E-05
0,35.442495,5,-3.19E-05,0.000209807,-1.77E-05
0,53.030324,6,-0.000206715,0.000392861,-1.30E-05
0,68.21835,7,-0.000253383,0.00052761,-8.73E-05
0,83.438587,8,-0.000317436,0.000689375,-8.52E-05
0,102.121631,9,-0.000466717,0.000785467,-0.000106427
0,116.955324,10,-0.000370482,0.00097363,-1.41E-05
0,137.651627,11,-0.000478575,0.00110552,7.87E-06
0,152.114881,12,-0.000472438,0.00125141,4.58E-05
0,173.439323,13,-0.0004966,0.00141954,6.89E-05
0,186.453031,14,-0.000619322,0.00151993,-7.79E-05
0,204.669001,15,-0.00073547,0.00173887,1.86E-06
0,220.823394,16,-0.000638997,0.00188831,5.07E-05
0,240.134579,17,-0.000822091,0.0019844,7.49E-05
0,251.82759,18,-0.000911337,0.00220718,7.39E-05
0,270.639487,19,-0.000964968,0.00233404,9.07E-05
0,286.278488,20,-0.00102086,0.00245578,0.000100722
0,308.070011,21,-0.00108587,0.00259884,0.00013471
0,322.629905,22,-0.00112598,0.00274345,0.000138503
0,338.687666,23,-0.00119345,0.00292447,0.000125942
0,354.809851,24,-0.00123686,0.00309175,0.00014927
1,419.958946,25,-0.00141818,0.00358747,0.000141615
1,428.913928,26,-0.00146708,0.00372967,0.000172454
1,426.127575,27,-0.00148025,0.00376823,0.000193926
1,412.437406,28,-0.00146626,0.00372917,0.000176873
1,394.028156,29,-0.00142871,0.00359999,0.000149607
1,379.951441,30,-0.0013693,0.00344037,0.000137725
1,373.895555,31,-0.00133534,0.00331431,0.000139017
1,390.275439,32,-0.00134058,0.003332,0.000139604
1,407.782749,33,-0.00139198,0.00349014,0.000140606
1,426.771819,34,-0.00144585,0.00366297,0.000148202
1,433.471949,35,-0.00149301,0.00378542,0.000188703
1,432.135144,36,-0.0014972,0.0038118,0.000201526
1,416.898791,37,-0.00148152,0.00376425,0.000185594
1,402.274469,38,-0.00143001,0.00364039,0.000163582
1,386.94148,39,-0.00138202,0.00348615,0.000141639
1,381.513731,40,-0.00133842,0.00335445,0.000146381
1,382.689475,41,-0.00135118,0.00337237,0.000137346
1,415.304289,42,-0.00140246,0.00353074,0.000145867
1,431.136567,43,-0.00145707,0.00369544,0.000165237
1,437.65953,44,-0.00148754,0.00381026,0.00018459
1,433.681328,45,-0.00151007,0.00383598,0.000196262
1,419.846204,46,-0.00148196,0.00377895,0.000184242
