MD_N_cycles--1,MD_Load--1 ,MD_index--1 ,eyy--1 ,exx--1 ,exy--1
1,572.660733,7,-0.00195873,0.00512738,0.00014154
1,557.601542,8,-0.00195768,0.0051077,0.000149849
1,538.59636,9,-0.00190671,0.00496831,0.000158964
1,515.033156,10,-0.00184293,0.00477329,0.000138371
1,504.177655,11,-0.00175162,0.00459456,0.00011004
1,504.548095,12,-0.00171251,0.00450743,0.000117212
1,521.813818,13,-0.00172685,0.00453758,0.000111031
1,552.238215,14,-0.00182231,0.00474279,0.000137883
1,584.724193,15,-0.00193152,0.00502842,0.000157374
2,603.085134,16,-0.00207459,0.0054279,0.000105986
2,586.431438,17,-0.00206399,0.00538866,0.000101762
2,562.368943,18,-0.00199174,0.00521267,0.000122608
2,537.56557,19,-0.00192633,0.00499551,0.000157717
2,518.995253,20,-0.00184153,0.00478489,0.000141551
2,520.960196,21,-0.00180006,0.00468059,0.000126796
2,538.048753,22,-0.001818,0.00472042,0.000122713
2,571.178973,23,-0.00190462,0.00493009,0.000155973
3,600.733645,24,-0.00199225,0.0052075,0.000121198
3,621.639349,25,-0.00209435,0.00546947,0.00011435
3,621.446076,26,-0.00215731,0.00560665,0.000135597
3,603.84212,27,-0.00213275,0.0055493,0.000133285
3,570.24482,28,-0.00204668,0.00534755,0.000104992
3,546.552766,29,-0.00195405,0.00510177,0.000130907
3,530.833226,30,-0.00187546,0.00487542,0.000156719
3,529.689694,31,-0.00183015,0.00476713,0.000145743
3,549.822302,32,-0.00184777,0.00480979,0.000134941
3,577.315393,33,-0.00192974,0.00503506,0.000152365
3,614.117805,34,-0.0020479,0.00533694,0.000102841
3,637.681015,35,-0.00216521,0.00562537,0.000141933
3,631.915034,36,-0.00221451,0.0057556,0.000157324
3,611.363664,37,-0.00218523,0.00568813,0.000163795
3,581.068111,38,-0.00210209,0.00545689,0.000111859
3,548.404966,39,-0.0018941,0.00491083,0.000155068
3,532.443835,40,-0.0018487,0.00479362,0.000134947
3,550.402121,41,-0.00187052,0.00484089,0.000140428
3,584.289329,42,-0.00193883,0.00507435,0.000152281
3,620.415286,43,-0.00206651,0.00539186,0.000103849
3,643.22151,44,-0.00219705,0.00568931,0.000155511
3,641.514264,45,-0.0022492,0.00581766,0.000165019
3,616.163278,46,-0.00221562,0.00574001,0.000165103
3,578.700516,47,-0.00212287,0.00549591,0.000120979
3,544.732778,48,-0.00198002,0.00517828,0.000121573
3,526.307416,49,-0.00188591,0.00489324,0.000156617
3,528.14351,50,-0.00184008,0.00476677,0.000144683
3,544.748885,51,-0.0018531,0.00480586,0.000139091
3,577.379817,52,-0.00192642,0.00503068,0.000152792
3,614.971428,53,-0.00204678,0.00534922,9.86E-05
3,637.487742,54,-0.00218162,0.00565119,0.000148973
3,631.206366,55,-0.00222718,0.00577419,0.000165743
3,609.23766,56,-0.00219325,0.00568722,0.000156991
3,570.824639,57,-0.00208205,0.00541302,0.000106053
3,535.810007,58,-0.00195728,0.00509245,0.000136559
3,512.552819,59,-0.0018493,0.0047915,0.000132173
3,519.768345,60,-0.00179153,0.00466807,0.000119588
3,540.835106,61,-0.00182565,0.00473951,0.000130568
3,578.024061,62,-0.00192311,0.00501497,0.000152928
4,620.995105,63,-0.00220245,0.0056907,0.000154169
4,639.162775,64,-0.00224945,0.00583014,0.000162791
4,608.641735,65,-0.00220998,0.00573229,0.000156308
4,568.134923,66,-0.00209801,0.00544404,0.000110799
4,533.539049,67,-0.00194984,0.00509183,0.00013276
