MD_N_cycles--1,MD_Load--1 ,MD_index--1 ,eyy--1 ,exx--1 ,exy--1
0,-0.715634,0,0,0,1.09E-19
0,-2.567832,1,-4.38E-05,-1.99E-05,3.57E-05
0,-2.229604,2,-3.53E-05,-3.36E-05,-2.01E-05
0,0.975504,3,1.64E-05,-1.99E-06,1.70E-05
0,0.653382,4,4.31E-06,-1.07E-05,-1.92E-05
0,-2.342347,5,1.36E-05,-2.67E-06,7.74E-06
0,6.789795,6,4.39E-06,1.66E-05,-2.08E-06
0,54.898629,7,-3.86E-05,0.000142725,-4.48E-06
0,106.615225,8,-9.93E-05,0.000297196,3.98E-06
0,157.57484,9,-0.000161877,0.00043991,2.44E-05
0,205.345456,10,-0.000218055,0.000575857,2.78E-05
0,246.73807,11,-0.000266552,0.000717331,4.12E-05
0,296.827968,12,-0.000313424,0.000863235,5.13E-05
0,339.702349,13,-0.000391806,0.000994336,5.70E-05
0,389.502347,14,-0.000412884,0.00113133,7.33E-05
0,435.034239,15,-0.000469069,0.00127705,7.70E-05
0,479.97021,16,-0.000529156,0.00142864,7.89E-05
0,529.721906,17,-0.000569492,0.00157359,8.60E-05
0,576.783892,18,-0.00062565,0.00172374,9.04E-05
0,624.844461,19,-0.000677823,0.00187767,9.83E-05
0,670.585759,20,-0.00073221,0.00201393,0.00010586
0,712.364964,21,-0.000775485,0.00214055,0.000116245
0,760.667143,22,-0.000829778,0.00230644,0.000126071
0,807.455357,23,-0.000882672,0.00244608,0.000127896
0,847.7045,24,-0.000933177,0.00256482,0.000134619
0,893.751846,25,-0.000987145,0.00271403,0.000132642
0,940.588399,26,-0.0010246,0.00284926,0.00013166
0,976.698291,27,-0.00109134,0.00297176,0.00013494
0,1015.803925,28,-0.00115451,0.00310553,0.000128445
0,1053.717712,29,-0.00121706,0.00323869,0.000121639
0,1080.389437,30,-0.00126087,0.00334217,0.000118038
0,1131.832373,31,-0.00130332,0.00347883,0.000114534
0,1160.501265,32,-0.00134785,0.00358524,0.000114388
1,1338.538384,33,-0.00147193,0.00394343,0.000123236
1,1407.440431,34,-0.00159925,0.00421883,8.90E-05
1,1445.628088,35,-0.0016495,0.00440452,6.95E-05
1,1434.386002,36,-0.00169779,0.00446421,5.36E-05
1,1343.547391,37,-0.00166281,0.00433802,2.53E-05
1,1202.554348,38,-0.00152779,0.0039664,1.42E-05
1,1068.599761,39,-0.00137683,0.00355164,-6.21E-06
1,997.620127,40,-0.00124747,0.00321459,-3.40E-05
1,994.334481,41,-0.0012012,0.00308706,-4.00E-05
1,1092.098583,42,-0.00124621,0.00321037,-3.11E-05
1,1226.149819,43,-0.00136959,0.00356522,-9.79E-06
1,1352.05143,44,-0.00151354,0.00396832,1.25E-05
5,1468.112262,45,-0.00165961,0.00441847,3.07E-05
5,1457.369465,46,-0.00171157,0.0045598,3.86E-05
5,1328.262672,47,-0.00165489,0.00437759,2.64E-05
5,1145.796378,48,-0.00148757,0.00388875,-5.16E-07
5,983.962146,49,-0.00129167,0.00333543,-3.38E-05
5,884.941808,50,-0.00113315,0.00290043,-5.88E-05
5,888.871697,51,-0.00107629,0.00275094,-7.11E-05
5,1031.0242,52,-0.00114658,0.00295093,-5.54E-05
5,1215.92243,53,-0.00132484,0.00344577,-2.51E-05
5,1395.988967,54,-0.00152753,0.00402057,6.47E-06
10,1585.47776,55,-0.00178926,0.00475205,2.30E-05
10,1559.675705,56,-0.00185103,0.00492613,2.55E-05
10,1380.494864,57,-0.00174223,0.00465434,1.20E-05
10,1113.423081,58,-0.00151409,0.00404029,-3.04E-05
10,876.727696,59,-0.00119449,0.00315404,-9.31E-05
10,745.769005,60,-0.000978634,0.00254535,-0.000135126
10,769.71877,61,-0.000906637,0.00234794,-0.000148354
10,961.800142,62,-0.00101225,0.0026515,-0.000129344
10,1223.94328,63,-0.0012638,0.00334273,-7.34E-05
10,1477.341082,64,-0.00156393,0.00416989,-2.59E-05
15,1546.275389,65,-0.00161507,0.00431144,-3.53E-05
15,1696.159274,66,-0.00187937,0.00506875,1.45E-05
15,1652.318305,67,-0.00195725,0.00527367,2.35E-05
15,1426.767798,68,-0.00184443,0.0049194,-3.24E-06
15,1102.51924,69,-0.00155057,0.00404918,-6.35E-05
15,806.939962,70,-0.00120887,0.00306299,-0.000135334
15,653.19118,71,-0.000943713,0.00233066,-0.000179969
15,684.453104,72,-0.000853982,0.00208895,-0.000205095
15,925.44866,73,-0.000990542,0.002469,-0.000177472
15,1251.307587,74,-0.00129339,0.00332284,-0.000114416
20,1613.905122,75,-0.00172577,0.0044636,-6.49E-05
20,1784.662658,76,-0.00203724,0.00533342,-7.37E-06
20,1738.115832,77,-0.00212454,0.0055775,4.78E-06
20,1476.471351,78,-0.00197501,0.00514078,-2.50E-05
20,1102.358179,79,-0.00161159,0.00415091,-9.00E-05
20,763.437392,80,-0.00119138,0.00300569,-0.000172707
20,585.674452,81,-0.000878457,0.0021625,-0.000226918
20,632.833081,82,-0.000780769,0.00189059,-0.000252397
20,901.627731,83,-0.000937289,0.00233194,-0.000217531
20,1276.835799,84,-0.00130524,0.00332496,-0.000147279
25,1653.236357,85,-0.00174055,0.00453268,-9.59E-05
25,1844.899747,86,-0.0020871,0.00548755,-3.05E-05
25,1791.781586,87,-0.00218988,0.00577667,-1.55E-05
25,1497.667037,88,-0.00201258,0.00529185,-4.53E-05
25,1083.320751,89,-0.00161079,0.00418189,-0.000113622
25,704.456872,90,-0.00116472,0.00290905,-0.000210817
25,516.94978,91,-0.000838217,0.00197952,-0.000288559
25,568.746954,92,-0.000736937,0.00168806,-0.000304555
25,864.986347,93,-0.000905679,0.00218202,-0.000265763
25,1287.175934,94,-0.00128923,0.00328003,-0.000181295
30,1690.248313,95,-0.00176051,0.00460216,-0.000114877
30,1893.701468,96,-0.00213321,0.0056451,-4.32E-05
30,1840.518867,97,-0.00224377,0.00594975,-3.09E-05
30,1519.990155,98,-0.00205394,0.00541938,-5.77E-05
30,1083.127477,99,-0.00163495,0.00422399,-0.000135555
30,671.761504,100,-0.00116114,0.00285879,-0.000242061
30,462.060245,101,-0.000798489,0.00184523,-0.000325319
30,524.696807,102,-0.000686974,0.00154036,-0.000347363
30,851.199524,103,-0.000881018,0.00208475,-0.000306087
30,1292.007773,104,-0.00129142,0.00325559,-0.000207468
35,1726.938153,105,-0.00180861,0.00468732,-0.000110702
35,1941.665682,106,-0.00219307,0.00577449,-4.13E-05
35,1881.17086,107,-0.00230929,0.00609362,-1.96E-05
35,1542.876991,108,-0.00210985,0.00552631,-5.08E-05
35,1076.685031,109,-0.00167041,0.00426497,-0.000139263
35,639.436579,110,-0.0011615,0.00281719,-0.00025451
35,421.87557,111,-0.000772373,0.00174261,-0.000340733
35,486.960251,112,-0.000653029,0.00142759,-0.000371018
35,837.686506,113,-0.000864858,0.00200735,-0.000324718
35,1293.119096,114,-0.00130571,0.00324566,-0.000218359
40,1747.699001,115,-0.00183514,0.00474395,-0.000119489
40,1972.315757,116,-0.00224021,0.00588342,-4.67E-05
40,1911.804817,117,-0.0023632,0.00621877,-2.35E-05
40,1553.684218,118,-0.00215504,0.00561726,-6.20E-05
40,1071.917621,119,-0.00169461,0.00430568,-0.000151936
40,612.587727,120,-0.00115587,0.00279098,-0.000273909
40,387.730678,121,-0.000745109,0.00165619,-0.000366343
40,461.045562,122,-0.000624567,0.00133746,-0.000398884
40,818.310868,123,-0.000848306,0.00194703,-0.000348763
40,1307.308597,124,-0.00131196,0.0032411,-0.000234521
45,1772.277014,125,-0.00185959,0.00477893,-0.000123935
45,2001.532386,126,-0.00227689,0.00596172,-4.43E-05
45,1934.353474,127,-0.00240672,0.00631727,-2.08E-05
45,1564.056578,128,-0.00218622,0.00567568,-6.46E-05
45,1067.134105,129,-0.00171083,0.0043298,-0.000156509
45,592.857768,130,-0.00115682,0.00277516,-0.000282628
45,362.315284,131,-0.000753657,0.00166161,-0.000378445
45,433.004872,132,-0.000602204,0.00125703,-0.000419875
45,815.476195,133,-0.000834284,0.00189373,-0.000365372
45,1311.592827,134,-0.00131651,0.00323788,-0.000243424
50,1783.470802,135,-0.00186691,0.00481661,-0.000132555
50,2019.361942,136,-0.00229581,0.00603113,-5.07E-05
50,1944.725858,137,-0.00242759,0.00639533,-2.59E-05
50,1575.781856,138,-0.00220015,0.00573399,-6.91E-05
50,1069.034627,139,-0.00170897,0.00435641,-0.000165299
50,577.589197,140,-0.00113832,0.00276206,-0.000294914
50,333.855842,141,-0.000693015,0.00152807,-0.000395348
50,420.844781,142,-0.000569832,0.0012032,-0.000438811
50,806.601734,143,-0.000815353,0.00187136,-0.000378589
50,1314.604674,144,-0.00131351,0.0032556,-0.000253994
55,1799.963522,145,-0.00187286,0.00485857,-0.000135507
55,2030.58796,146,-0.00231214,0.00611123,-5.08E-05
55,1949.493289,147,-0.00240116,0.00648381,-1.59E-05
55,1576.554951,148,-0.00217469,0.00581474,-6.63E-05
55,1066.199951,149,-0.00167906,0.00440258,-0.000164973
55,565.300252,150,-0.00111051,0.00279462,-0.000288829
55,324.369362,151,-0.000693314,0.00160861,-0.000400761
55,412.517936,152,-0.000545412,0.00118486,-0.00045002
55,800.191507,153,-0.00079213,0.00186804,-0.000379903
55,1317.584307,154,-0.00128572,0.00329674,-0.000249758
60,1807.372361,155,-0.00184758,0.00492215,-0.000135215
60,2054.715042,156,-0.00228616,0.00621104,-4.75E-05
60,1974.184075,157,-0.00241867,0.00657876,-2.41E-05
60,1588.570141,158,-0.00218072,0.00587837,-6.37E-05
60,1066.473756,159,-0.00168066,0.00443573,-0.000167146
60,563.834598,160,-0.00111383,0.0028096,-0.000300788
60,312.38644,161,-0.000657181,0.00149499,-0.000412168
60,399.745814,162,-0.000533414,0.00116214,-0.000452965
60,801.496101,163,-0.000783532,0.00186649,-0.000387204
60,1325.154189,164,-0.00128682,0.00330894,-0.000256158
65,1821.996766,165,-0.0018555,0.00495009,-0.000136584
65,2070.756815,166,-0.00230197,0.00626029,-4.97E-05
65,1987.954868,167,-0.00243091,0.00662797,-2.44E-05
65,1592.210132,168,-0.00218455,0.00591054,-6.76E-05
65,1067.826669,169,-0.00167813,0.00445182,-0.000170745
65,557.311633,170,-0.00110823,0.0028067,-0.000304746
65,302.110762,171,-0.000641939,0.00146403,-0.000419411
65,393.255064,172,-0.000516524,0.00112652,-0.00046268
65,795.987815,173,-0.000773449,0.00184916,-0.000392449
65,1334.560171,174,-0.001283,0.00331176,-0.000260785
70,1842.709308,175,-0.00186994,0.00498912,-0.000138867
70,2086.46036,176,-0.0023205,0.00631608,-4.99E-05
70,2003.545661,177,-0.00245198,0.00668667,-2.25E-05
70,1601.68055,178,-0.00219871,0.00595016,-7.03E-05
70,1068.470914,179,-0.0016845,0.00447464,-0.000173927
70,554.68634,180,-0.00111087,0.00282028,-0.000307087
70,296.683014,181,-0.000636279,0.00145033,-0.000424837
70,385.266448,182,-0.000510721,0.00110546,-0.000470107
70,800.094871,183,-0.000770916,0.00183629,-0.000398577
70,1334.737338,184,-0.00128999,0.00331828,-0.000264723
75,1840.148426,185,-0.00186686,0.00500396,-0.000146499
75,2094.658417,186,-0.00232639,0.0063466,-5.66E-05
75,2003.271856,187,-0.00245635,0.00671445,-2.77E-05
75,1597.267464,188,-0.00220001,0.00596694,-7.79E-05
75,1065.620131,189,-0.00167996,0.00446877,-0.000183685
75,547.406389,190,-0.00110101,0.00280358,-0.000315719
75,279.368981,191,-0.000619481,0.00142131,-0.000433104
75,375.473951,192,-0.000491158,0.00107593,-0.000481345
75,795.76233,193,-0.000756932,0.0018218,-0.000405051
75,1335.301053,194,-0.00128121,0.00331751,-0.000272971
80,1853.274959,195,-0.00187424,0.00503331,-0.000150774
80,2105.063024,196,-0.00233813,0.00638518,-6.35E-05
80,2015.077695,197,-0.00246961,0.00675161,-3.17E-05
80,1599.345158,198,-0.00220741,0.00598343,-8.39E-05
80,1068.229322,199,-0.00168112,0.00447855,-0.000190013
80,540.480772,200,-0.0010981,0.00280602,-0.000322837
80,269.769759,201,-0.000609195,0.0014037,-0.00043918
80,367.646396,202,-0.000481168,0.00105505,-0.000489428
80,794.312781,203,-0.000751253,0.00180761,-0.000412665
80,1337.217683,204,-0.00128222,0.003319,-0.000279141
85,1861.102562,205,-0.00188089,0.00505061,-0.000158234
85,2109.540548,206,-0.00234603,0.00641185,-6.74E-05
85,2019.732385,207,-0.00247861,0.00678284,-3.58E-05
85,1595.511894,208,-0.00221528,0.00600541,-8.96E-05
85,1063.735716,209,-0.00168291,0.00447359,-0.000196935
85,530.94597,210,-0.00109526,0.00279089,-0.000331362
85,258.092854,211,-0.000604457,0.00138208,-0.000448377
85,358.143809,212,-0.000475548,0.00103376,-0.000499846
85,783.151256,213,-0.000746054,0.0017908,-0.000421162
85,1337.491488,214,-0.00128266,0.00331581,-0.000288079
90,1867.64167,215,-0.00188961,0.0050683,-0.000157807
90,2116.901083,216,-0.00235795,0.00643669,-6.77E-05
90,2025.498402,217,-0.00248617,0.00680416,-3.47E-05
90,1602.469752,218,-0.00222171,0.00602203,-9.14E-05
90,1061.786876,219,-0.00169096,0.00448979,-0.000197288
90,528.06298,220,-0.00110016,0.00279228,-0.000330746
90,258.978688,221,-0.000605415,0.00137255,-0.000448321
90,356.404353,222,-0.000475419,0.00102157,-0.000500161
90,787.966979,223,-0.000748277,0.00178892,-0.000420338
90,1336.798923,224,-0.0012892,0.00332307,-0.000285758
95,1872.103082,225,-0.00189016,0.00509057,-0.000153309
95,2123.150291,226,-0.00235976,0.0064657,-6.12E-05
95,2028.880703,227,-0.002488,0.00683206,-2.93E-05
95,1602.195948,228,-0.00221931,0.00603955,-8.61E-05
95,1058.050258,229,-0.00168353,0.00449274,-0.000195467
95,523.746549,230,-0.00109075,0.00278957,-0.000328157
95,248.284253,231,-0.000595001,0.00136256,-0.00044566
95,349.301572,232,-0.000464062,0.00100973,-0.000499668
95,784.439743,233,-0.000739028,0.0017836,-0.000418831
95,1338.957145,234,-0.00128121,0.00332324,-0.000283646
100,1870.50857,235,-0.00188657,0.00507795,-0.000168252
100,2123.649583,236,-0.00235754,0.00646187,-7.51E-05
100,2023.64619,237,-0.00248559,0.0068248,-4.39E-05
100,1598.958611,238,-0.0022158,0.00602679,-0.000102191
100,1051.382328,239,-0.00167894,0.00446894,-0.000213259
100,516.353856,240,-0.00108325,0.00276318,-0.000345943
100,244.483219,241,-0.000585662,0.00133444,-0.000461763
100,341.490123,242,-0.000456809,0.000985188,-0.000516672
100,779.495172,243,-0.000733914,0.00176582,-0.000435254
100,1343.64403,244,-0.00128232,0.00331745,-0.000300084
105,1874.841132,245,-0.00189039,0.00509854,-0.000163888
105,2128.948524,246,-0.00235957,0.00648136,-7.01E-05
105,2032.118048,247,-0.0024891,0.00685039,-3.88E-05
105,1602.534177,248,-0.00221492,0.00604337,-9.63E-05
105,1049.449594,249,-0.00167841,0.00447755,-0.000208272
105,512.134062,250,-0.00108146,0.00276483,-0.000340361
105,244.837553,251,-0.000586363,0.0013443,-0.000456373
105,341.039153,252,-0.000453019,0.000982679,-0.000511068
105,779.881718,253,-0.000730128,0.00176664,-0.000429458
105,1343.096422,254,-0.00127791,0.00331905,-0.000293625
110,1871.507153,255,-0.00188536,0.0051015,-0.000161138
110,2133.458262,256,-0.00235983,0.00649648,-6.67E-05
110,2031.296632,257,-0.00248846,0.00686203,-3.74E-05
110,1598.926398,258,-0.00221089,0.00604805,-9.60E-05
110,1052.541967,259,-0.00167604,0.00448878,-0.000206957
110,518.769769,260,-0.00107912,0.0027727,-0.000340861
110,238.266274,261,-0.000584203,0.00135066,-0.000455847
110,343.455065,262,-0.000449988,0.000988253,-0.000512657
110,778.673761,263,-0.000729907,0.00177264,-0.000428264
110,1347.05853,264,-0.00127769,0.00332462,-0.000295598
115,1878.352279,265,-0.00189323,0.00512355,-0.000166076
115,2133.603218,266,-0.00236475,0.00650963,-7.16E-05
115,2034.276278,267,-0.00249372,0.00687632,-4.16E-05
115,1599.780025,268,-0.00221633,0.0060635,-9.96E-05
115,1051.801086,269,-0.00167983,0.0044948,-0.000210929
115,517.674555,270,-0.00108034,0.00277387,-0.0003449
115,239.087684,271,-0.000578141,0.00133375,-0.000462621
115,341.747821,272,-0.000446601,0.000978451,-0.000517116
115,781.782238,273,-0.000726745,0.00176523,-0.000432989
115,1346.333755,274,-0.00127828,0.00332527,-0.000300026
120,1879.238119,275,-0.00189347,0.00511477,-0.000167453
120,2128.851887,276,-0.00236407,0.00650461,-7.13E-05
120,2033.680349,277,-0.00249208,0.00687059,-4.27E-05
120,1598.861974,278,-0.00221563,0.006055,-0.000100851
120,1050.126051,279,-0.00174196,0.00466441,-0.000201545
120,508.961163,280,-0.00107936,0.00275946,-0.000346068
120,231.082964,281,-0.000576718,0.00131828,-0.000462596
120,332.406295,282,-0.000445247,0.000963745,-0.000517431
120,781.492328,283,-0.000727987,0.00175932,-0.000434822
120,1340.954305,284,-0.00128101,0.00332497,-0.000300752
125,1882.153338,285,-0.00189415,0.00512494,-0.000169016
125,2136.43791,286,-0.00236784,0.0065185,-7.31E-05
125,2035.258756,287,-0.0024952,0.00688252,-4.39E-05
125,1600.714182,288,-0.00221633,0.00606332,-0.000102743
125,1050.206582,289,-0.00167664,0.00448245,-0.000218163
125,508.333025,290,-0.00107414,0.00275139,-0.000351037
125,235.222226,291,-0.000571803,0.00131132,-0.00046555
125,337.769619,292,-0.000442182,0.000961193,-0.000522093
125,780.316583,293,-0.000725433,0.00175904,-0.000438285
125,1345.866677,294,-0.00127851,0.00332468,-0.000305201
130,1880.446083,295,-0.00189251,0.00513651,-0.000176226
130,2135.181626,296,-0.00236503,0.00652871,-7.92E-05
130,2031.248313,297,-0.00249278,0.00689024,-5.15E-05
130,1595.930655,298,-0.00221105,0.00606373,-0.000110032
130,1047.259163,299,-0.00167133,0.00448621,-0.000223903
130,504.161549,300,-0.0010711,0.00275716,-0.000357728
130,231.276237,301,-0.000572902,0.00132816,-0.000471642
130,337.205906,302,-0.000439822,0.00096885,-0.000527205
130,778.271108,303,-0.000723362,0.00176991,-0.00044252
130,1345.528447,304,-0.00127881,0.00333717,-0.00031031
135,1887.242891,305,-0.00189871,0.00513845,-0.000170357
135,2137.178796,306,-0.00236883,0.00652952,-7.27E-05
135,2032.875039,307,-0.00249546,0.00689238,-4.38E-05
135,1597.074191,308,-0.00221326,0.00606661,-0.000102598
135,1041.944145,309,-0.00167399,0.00448292,-0.000219966
135,501.922803,310,-0.00107579,0.00275091,-0.000352068
135,230.728631,311,-0.000569944,0.00130674,-0.000466474
135,335.305389,312,-0.000439218,0.000956693,-0.000521758
135,773.874143,313,-0.000723342,0.00175957,-0.000437742
135,1342.500494,314,-0.00127737,0.00332861,-0.000302475
140,1886.115458,315,-0.00189595,0.00514545,-0.000170811
140,2135.745343,316,-0.0023661,0.00653847,-7.28E-05
140,2033.213269,317,-0.00249373,0.00689819,-4.51E-05
140,1594.352252,318,-0.00221368,0.00606434,-0.000103468
140,1039.640972,319,-0.00167322,0.00447345,-0.000219879
140,503.034123,320,-0.00107049,0.00274258,-0.000353354
140,232.065435,321,-0.000569152,0.00131641,-0.000465668
140,330.61852,322,-0.000437595,0.000957607,-0.000521991
140,782.168784,323,-0.000724872,0.00176125,-0.000437797
140,1351.358868,324,-0.00128215,0.00333973,-0.000303555
145,1885.068557,325,-0.00189564,0.00515465,-0.000168497
145,2140.51278,326,-0.00237115,0.00655304,-7.10E-05
145,2033.728668,327,-0.00249337,0.00690817,-4.34E-05
145,1597.509057,328,-0.00220366,0.00606878,-0.000101521
145,1041.074416,329,-0.00166787,0.00448646,-0.000219064
145,501.19803,330,-0.00106682,0.00274909,-0.000351313
145,224.447261,331,-0.000563099,0.0013088,-0.000466177
145,333.646463,332,-0.000433479,0.000956807,-0.000521492
145,773.97078,333,-0.000671238,0.00162839,-0.000457804
145,1349.651617,334,-0.00127699,0.0033383,-0.000304012
150,1883.232452,335,-0.00189385,0.00515142,-0.000171867
150,2138.692779,336,-0.00233421,0.00644972,-8.07E-05
150,2032.214685,337,-0.00249508,0.00690478,-4.61E-05
150,1590.96996,338,-0.00220989,0.00606853,-0.000104989
150,1039.463804,339,-0.00167068,0.00448732,-0.000221136
150,498.105662,340,-0.00107136,0.00274883,-0.000354735
150,229.520675,341,-0.000571279,0.00131984,-0.000467574
150,331.037278,342,-0.000439865,0.000963765,-0.000524218
150,776.950408,343,-0.000725611,0.00177139,-0.000437375
150,1346.63977,344,-0.00128266,0.0033474,-0.000307106
155,1885.873866,345,-0.00190147,0.00516597,-0.000170372
155,2141.881808,346,-0.00236942,0.00655376,-7.27E-05
155,2036.450615,347,-0.00249886,0.00691725,-4.50E-05
155,1596.510477,348,-0.0022159,0.00607858,-0.000103648
155,1042.765557,349,-0.00167371,0.00449186,-0.000218592
155,502.132183,350,-0.00107181,0.00275595,-0.000351768
155,228.151659,351,-0.000572679,0.00132731,-0.000466291
155,329.523307,352,-0.000440065,0.000968606,-0.000520942
155,783.731075,353,-0.000727188,0.00177605,-0.000433795
155,1350.344181,354,-0.00128731,0.00335522,-0.000303445
160,1887.16236,355,-0.00190109,0.00515987,-0.000165293
160,2139.981276,356,-0.00237258,0.00655291,-6.73E-05
160,2034.695039,357,-0.00249752,0.00691003,-4.09E-05
160,1589.58483,358,-0.00221017,0.00607284,-9.89E-05
