MD_N_cycles--1,MD_Load--1 ,MD_index--1 ,eyy--1 ,exx--1 ,exy--1
0,-6.497713,0,0,0,-1.00E-19
0,0.814443,1,-1.70E-05,6.80E-05,1.26E-05
0,6.306613,2,-3.85E-05,0.000100041,4.79E-06
0,3.117611,3,-4.76E-06,8.27E-05,1.74E-05
1,380.966124,4,-0.00115622,0.00322061,5.68E-05
1,391.161273,5,-0.0012148,0.0033874,6.99E-05
1,388.358815,6,-0.00123581,0.00344161,6.75E-05
1,380.321881,7,-0.00122957,0.00341234,6.75E-05
1,362.685724,8,-0.00118893,0.00329536,5.91E-05
1,346.14478,9,-0.001126,0.00314398,6.21E-05
1,335.91742,10,-0.00107452,0.00302264,7.74E-05
1,335.01548,11,-0.0010613,0.00298049,7.16E-05
1,348.335207,12,-0.00107514,0.00301395,7.41E-05
1,366.88941,13,-0.0011281,0.00314256,6.90E-05
1,383.688052,14,-0.00118439,0.00330003,6.99E-05
1,391.773304,15,-0.00122823,0.00342737,7.29E-05
1,388.0528,16,-0.00124658,0.00346721,7.38E-05
1,376.730225,17,-0.00121882,0.00341763,7.91E-05
1,359.770523,18,-0.00117308,0.00327872,6.34E-05
1,340.878092,19,-0.00111393,0.00311738,6.50E-05
1,331.43993,20,-0.00107404,0.00299084,7.87E-05
1,335.659723,21,-0.00105691,0.00295591,8.57E-05
1,349.80086,22,-0.00107575,0.0030121,7.49E-05
1,371.254158,23,-0.00113461,0.00317287,6.69E-05
1,395.413278,24,-0.00120441,0.0033701,7.49E-05
1,407.541157,25,-0.00126779,0.00353998,8.87E-05
1,405.882231,26,-0.00129452,0.00360754,9.06E-05
1,393.448337,27,-0.00128419,0.00358681,8.22E-05
1,381.014442,28,-0.00125145,0.00346174,7.32E-05
1,362.991739,29,-0.00118467,0.00330077,7.33E-05
1,352.458363,30,-0.00114088,0.00317601,6.78E-05
1,355.437988,31,-0.00112152,0.0031373,6.70E-05
1,368.918776,32,-0.00114174,0.00318937,6.90E-05
1,388.310497,33,-0.00119736,0.00333406,7.20E-05
1,404.98029,34,-0.00125705,0.00350979,8.18E-05
1,414.692257,35,-0.00130963,0.00364324,8.67E-05
1,412.662891,36,-0.00132427,0.00367746,8.59E-05
1,399.359268,37,-0.00130103,0.00362811,8.62E-05
1,376.95571,38,-0.00124785,0.00347238,7.71E-05
1,356.549307,39,-0.00117516,0.00327699,6.60E-05
1,343.438959,40,-0.00112585,0.00312569,6.96E-05
1,342.714185,41,-0.00109809,0.0030613,7.94E-05
1,356.951959,42,-0.00110484,0.00309313,7.38E-05
1,372.76813,43,-0.00115315,0.00322094,6.77E-05
1,391.435076,44,-0.00122011,0.00339275,7.20E-05
1,398.924404,45,-0.00126392,0.00352586,7.80E-05
1,398.827768,46,-0.00128234,0.00356468,8.10E-05
1,384.139022,47,-0.0012612,0.00350801,7.93E-05
1,361.783783,48,-0.0012093,0.00334629,6.89E-05
1,344.034884,49,-0.00113693,0.00316146,6.90E-05
1,336.787148,50,-0.00108407,0.00303161,7.19E-05
1,336.771042,51,-0.00108507,0.00300439,7.25E-05
1,356.033913,52,-0.00110765,0.00307255,6.61E-05
1,381.64258,53,-0.00117633,0.00324752,6.21E-05
1,403.418001,54,-0.00124858,0.00345427,7.37E-05
1,410.77848,55,-0.00131591,0.00362109,8.14E-05
1,414.080226,56,-0.00133757,0.0036759,7.84E-05
1,398.360691,57,-0.00131469,0.00363318,7.81E-05
1,376.118194,58,-0.00126014,0.00347576,7.60E-05
1,356.694262,59,-0.00119448,0.00327949,6.06E-05
1,341.474017,60,-0.00112954,0.00312321,5.75E-05
1,343.68055,61,-0.001117,0.00307003,6.70E-05
1,357.048596,62,-0.00113575,0.00310927,5.20E-05
1,379.516577,63,-0.00118783,0.00326406,5.66E-05
1,398.972722,64,-0.00125576,0.0034501,7.12E-05
1,407.299566,65,-0.00131281,0.0035854,7.34E-05
1,405.753382,66,-0.00133128,0.00362654,7.44E-05
1,389.421816,67,-0.00130254,0.00356172,7.85E-05
1,361.993162,68,-0.00123715,0.00337195,6.12E-05
1,338.784302,69,-0.00115414,0.00315093,5.32E-05
1,323.580164,70,-0.00108876,0.00297738,6.77E-05
1,338.397756,71,-0.00107945,0.00294365,6.76E-05
1,357.93443,72,-0.00114226,0.00309241,4.87E-05
5,387.923951,73,-0.0012223,0.00335951,5.61E-05
5,400.712179,74,-0.00128157,0.00353295,6.48E-05
5,398.666707,75,-0.00130977,0.00358407,7.23E-05
5,378.727379,76,-0.00127329,0.00350899,6.62E-05
5,350.155194,77,-0.00110325,0.0030517,6.15E-05
5,310.163801,78,-0.00103062,0.00285812,7.97E-05
5,308.214965,79,-0.000999171,0.00278371,7.48E-05
5,327.574471,80,-0.00102139,0.00283839,7.50E-05
5,347.320524,81,-0.00109005,0.00301698,6.61E-05
5,372.462114,82,-0.00118146,0.00322742,5.55E-05
10,397.023886,83,-0.00125158,0.00349922,8.26E-05
10,395.155581,84,-0.00128358,0.00356987,8.67E-05
10,376.005452,85,-0.00125856,0.00349183,9.09E-05
10,314.818457,86,-0.00106743,0.00299039,8.57E-05
10,299.807593,87,-0.000995392,0.00277615,8.73E-05
10,300.113608,88,-0.000959821,0.00269928,8.69E-05
10,321.293101,89,-0.000993812,0.00277048,9.17E-05
10,348.270783,90,-0.00107195,0.00298872,8.72E-05
10,376.907392,91,-0.00116636,0.00323512,7.20E-05
15,397.217159,92,-0.00124082,0.00346765,8.32E-05
15,395.7354,93,-0.00127434,0.00356132,8.21E-05
15,373.251312,94,-0.0012499,0.00348527,8.41E-05
15,339.782879,95,-0.00115498,0.0032351,6.51E-05
15,306.1856,96,-0.00104538,0.00294867,8.52E-05
15,292.318267,97,-0.000959017,0.00272224,8.65E-05
15,294.395951,98,-0.000927344,0.00264936,8.10E-05
15,317.862506,99,-0.000963391,0.00274332,8.81E-05
15,349.913603,100,-0.00104313,0.00296553,8.43E-05
15,381.304352,101,-0.00116062,0.00327646,6.85E-05
20,393.657716,102,-0.00123127,0.00345215,9.96E-05
20,395.155581,103,-0.00127545,0.00356254,9.90E-05
20,370.819294,104,-0.00124409,0.00348318,9.09E-05
20,332.100279,105,-0.00115074,0.0032187,8.36E-05
20,300.322987,106,-0.00103525,0.00291518,9.91E-05
20,284.168592,107,-0.00094402,0.00267144,8.98E-05
20,288.807142,108,-0.00092252,0.00260049,8.70E-05
20,318.087991,109,-0.000962764,0.0027176,9.01E-05
20,351.153771,110,-0.00106949,0.00299834,8.71E-05
20,387.295814,111,-0.00119204,0.0033099,7.64E-05
25,393.206745,112,-0.00126718,0.00343989,5.21E-05
25,391.644456,113,-0.00130354,0.00353829,6.20E-05
25,363.829255,114,-0.00126495,0.0034422,5.75E-05
25,327.139607,115,-0.00116394,0.00315435,4.72E-05
25,290.884826,116,-0.00103105,0.00283292,7.45E-05
25,273.989551,117,-0.000944845,0.00257314,5.55E-05
25,281.205074,118,-0.000916262,0.00250729,5.26E-05
