MD_N_cycles--1,MD_Load--1 ,MD_index--1 ,eyy--1 ,exx--1 ,exy--1
1,765.627821,5,-0.00216423,0.00583144,0.000288257
1,737.152244,6,-0.00216892,0.00587195,0.000294843
1,692.618893,7,-0.00205684,0.00564024,0.000269591
1,654.624622,8,-0.00194814,0.00531849,0.000275104
1,640.225777,9,-0.00187724,0.00508022,0.000287469
1,655.140017,10,-0.0018608,0.00502841,0.000275581
1,695.083126,11,-0.00192258,0.00516826,0.000293715
1,742.676634,12,-0.0020291,0.00552665,0.000259009
10,806.376248,13,-0.0022242,0.00600553,0.000296395
10,836.462442,14,-0.00241184,0.00646751,0.000346983
10,817.215653,15,-0.00245409,0.00659787,0.000349465
10,746.703158,16,-0.00234889,0.00631985,0.000331054
10,663.869519,17,-0.00212376,0.00574253,0.000284192
10,590.715658,18,-0.00189902,0.0051091,0.000287536
10,564.736538,19,-0.00171396,0.00463319,0.000198391
10,585.207376,20,-0.00167488,0.00452034,0.000208335
10,650.920221,21,-0.00177267,0.00481333,0.000215309
10,735.251724,22,-0.00197598,0.00538416,0.000257152
15,809.677998,23,-0.00224097,0.00602568,0.000299278
15,845.755662,24,-0.00244977,0.00657466,0.000353801
15,823.513138,25,-0.00249231,0.00671938,0.000356311
15,744.834851,26,-0.00236748,0.00635067,0.000344913
15,635.297313,27,-0.00208917,0.00567376,0.000273435
15,555.105098,28,-0.00181027,0.00491516,0.000260669
15,523.086199,29,-0.0016192,0.0043508,0.000237036
15,555.201735,30,-0.00158712,0.00423805,0.000228821
15,629.483015,31,-0.00169251,0.00457126,0.000201518
15,732.868022,32,-0.00194195,0.00526632,0.000278264
20,867.498899,33,-0.00249069,0.00673063,0.000353985
20,834.046527,34,-0.00254169,0.00687579,0.00036148
20,739.584264,35,-0.00239672,0.00643709,0.000364889
20,634.024932,36,-0.0020831,0.00566701,0.000280371
20,529.866861,37,-0.00174873,0.00480415,0.00023076
20,497.783539,38,-0.00155504,0.00417215,0.000234498
20,532.459941,39,-0.0015056,0.00403486,0.000217673
20,625.939675,40,-0.00165487,0.00444591,0.000230686
20,734.478632,41,-0.00194214,0.00524997,0.000283933
25,851.779344,42,-0.00231243,0.00621273,0.000320116
25,890.22461,43,-0.00255565,0.00690538,0.000367529
25,852.584649,44,-0.00262014,0.00704096,0.00039617
25,745.785111,45,-0.00244687,0.00657141,0.000359261
25,618.321494,46,-0.00209789,0.00568306,0.000275414
25,510.346285,47,-0.00174568,0.00473358,0.000215135
25,475.009536,48,-0.00151026,0.00401564,0.00021855
25,513.648033,49,-0.00146097,0.00387833,0.000190508
25,618.498661,50,-0.00163964,0.00435848,0.000231482
25,746.236081,51,-0.00194311,0.005245,0.000291165
50,934.451973,52,-0.00242275,0.00673817,0.000345879
50,986.249214,53,-0.00280239,0.00771445,0.00040503
50,925.690251,54,-0.0028617,0.00788795,0.000423748
50,768.881253,55,-0.00258478,0.00713771,0.000401504
50,591.730342,56,-0.00210856,0.00585813,0.000289683
50,446.968846,57,-0.00159091,0.00448314,0.00021534
50,391.177379,58,-0.00126816,0.00354923,0.000192193
50,451.285276,59,-0.00118624,0.00335428,0.000173598
50,603.745484,60,-0.0014377,0.00403146,0.000218024
50,791.848548,61,-0.00188934,0.00534647,0.000263809
75,982.254899,62,-0.00253562,0.00708245,0.000395385
75,1046.824296,63,-0.00296943,0.00822927,0.000477235
75,965.858881,64,-0.0030483,0.00841249,0.000479267
75,785.422214,65,-0.00271958,0.00752373,0.00038951
75,568.424832,66,-0.00210672,0.00594018,0.000295693
75,380.627897,67,-0.00149433,0.00427318,0.000251798
75,319.424796,68,-0.00107969,0.00310322,0.000150233
75,395.928673,69,-0.0010109,0.00290937,0.000110007
75,586.254272,70,-0.00133772,0.00377055,0.000197751
75,818.649096,71,-0.00187903,0.0053925,0.000258836
100,1025.548122,72,-0.00261851,0.00737389,0.000404588
100,1091.228853,73,-0.00305248,0.00864408,0.000485275
100,994.318374,74,-0.00311542,0.00882306,0.000491775
100,788.2891,75,-0.00275645,0.00774524,0.000431694
100,542.043062,76,-0.00207676,0.00596992,0.000302564
100,335.820784,77,-0.00137391,0.0040785,0.000251222
100,268.449061,78,-0.000925355,0.00279702,0.000147011
100,361.187858,79,-0.00083836,0.00257939,0.000125385
100,578.185122,80,-0.00122638,0.00360604,0.000212593
100,831.405127,81,-0.00183333,0.00542616,0.000259898
125,1067.923305,82,-0.00285501,0.00765113,0.000405006
125,1131.22034,83,-0.00333168,0.00906629,0.000507179
125,1026.88493,84,-0.00338635,0.00923628,0.000490718
125,799.692218,85,-0.00298015,0.00805461,0.000453116
