MD_N_cycles--1,MD_Load--1 ,MD_index--1 ,eyy--1 ,exx--1 ,exy--1
0,2.408944,0,0,0,4.15E-19
0,-6.658773,1,1.01E-06,3.71E-06,8.27E-06
0,-1.359876,2,-1.58E-06,-6.17E-06,4.21E-06
0,2.521687,3,-1.93E-06,-5.30E-07,7.04E-08
0,0.186306,4,-4.60E-06,-2.57E-06,2.71E-06
0,-0.312982,5,-6.34E-06,-1.95E-06,7.97E-06
0,16.372907,6,-2.55E-05,4.76E-05,9.44E-06
0,63.773074,7,-7.32E-05,0.000201761,1.71E-05
0,111.946335,8,-0.000125474,0.000346516,3.50E-05
0,158.943856,9,-0.000178624,0.000485725,4.55E-05
0,208.824368,10,-0.000232598,0.000633594,5.87E-05
0,251.602105,11,-0.000278676,0.000779294,6.70E-05
0,303.044914,12,-0.000333355,0.000920073,7.03E-05
0,340.990835,13,-0.000387492,0.00105012,8.24E-05
0,389.341286,14,-0.000431701,0.0011891,9.05E-05
0,434.712117,15,-0.000480323,0.00133538,0.000100567
0,480.984894,16,-0.000533591,0.00147319,0.000109109
0,525.163884,17,-0.000584534,0.00161215,0.000119057
0,570.196502,18,-0.000608584,0.00176345,0.000138447
0,611.975695,19,-0.000701854,0.00189524,0.000138795
0,654.157545,20,-0.000723582,0.00202778,0.000139487
0,699.93106,21,-0.00078459,0.00217558,0.000148343
0,744.416093,22,-0.000834901,0.00232006,0.000146661
0,781.653388,23,-0.000887802,0.00243768,0.000151503
0,822.337392,24,-0.000944127,0.00255397,0.000156711
0,861.926188,25,-0.00100551,0.00268099,0.000160487
0,890.933278,26,-0.0010625,0.00279302,0.000157067
0,923.693094,27,-0.00111316,0.00288878,0.000146532
0,959.335907,28,-0.00115112,0.00300045,0.000141035
0,987.231687,29,-0.00116673,0.00310163,0.000141136
1,1131.542463,30,-0.00128889,0.00345482,0.000143892
1,1164.253991,31,-0.0013473,0.0035741,0.000103582
1,1170.503165,32,-0.00138088,0.00363927,8.53E-05
1,1129.384243,33,-0.00139993,0.00360197,5.73E-05
1,1030.218895,34,-0.00132621,0.00339201,4.30E-05
1,917.862684,35,-0.00119491,0.00305775,2.90E-05
1,833.192904,36,-0.00108799,0.0027721,3.21E-06
1,812.786475,37,-0.00100924,0.00255549,-2.02E-05
1,860.218941,38,-0.00101535,0.00257065,-1.50E-05
1,962.847039,39,-0.00109834,0.0028016,5.40E-06
1,1075.251586,40,-0.00121918,0.00315781,3.00E-05
200,1726.841516,41,-0.001893,0.00483983,-0.000240931
200,1782.601068,42,-0.00215276,0.00557652,-0.000187491
200,1525.240759,43,-0.00207197,0.00533305,-0.000201922
200,1078.392279,44,-0.00167604,0.0042092,-0.000283207
200,624.860567,45,-0.00118176,0.00278971,-0.000403722
200,259.590719,46,-0.000702107,0.00141834,-0.000534646
200,195.81066,47,-0.000436689,0.000684472,-0.00058783
200,459.499378,48,-0.000513116,0.000918414,-0.000582119
200,911.194757,49,-0.000905694,0.00202723,-0.000474195
200,1376.838772,50,-0.0014103,0.00346161,-0.000349623
400,1737.552116,51,-0.00193027,0.00493837,-0.000229736
400,1780.28178,52,-0.00217216,0.00562816,-0.00017496
400,1505.59126,53,-0.0020765,0.00533971,-0.000196151
400,1058.066364,54,-0.00166705,0.00417516,-0.000280381
400,592.004146,55,-0.00117193,0.00274942,-0.000401878
400,243.983931,56,-0.000693994,0.00138373,-0.000535735
400,197.227995,57,-0.000447839,0.000706841,-0.000589221
400,467.18198,58,-0.00054157,0.000991413,-0.00056151
400,930.811994,59,-0.00094358,0.00213235,-0.000454427
400,1392.993226,60,-0.00145192,0.00357403,-0.000331792
600,1740.209634,61,-0.00193609,0.00501886,-0.000229796
600,1763.12871,62,-0.00216296,0.00566341,-0.000177107
600,1486.908132,63,-0.00204743,0.00532567,-0.000201575
600,1030.508805,64,-0.00162653,0.00413265,-0.000290309
600,576.671149,65,-0.00112629,0.00269939,-0.000413629
600,231.292343,66,-0.000650241,0.00134327,-0.000546997
600,204.604577,67,-0.000424246,0.000721012,-0.000597515
600,491.325,68,-0.000537162,0.00105415,-0.000554955
600,957.596448,69,-0.000952959,0.0022316,-0.000449337
600,1418.875791,70,-0.00146275,0.00368036,-0.000328031
800,1749.808909,71,-0.00196461,0.0050927,-0.000218917
800,1768.024985,72,-0.00217397,0.00568361,-0.000169319
800,1464.085727,73,-0.00203878,0.00529573,-0.000195077
800,1001.163472,74,-0.00160262,0.0040701,-0.000286471
800,545.554189,75,-0.00110158,0.00263506,-0.000410584
800,221.081091,76,-0.000628325,0.00129294,-0.000535369
800,210.483294,77,-0.000424985,0.000741473,-0.000586258
800,514.131216,78,-0.000548083,0.00111084,-0.000530294
800,977.761295,79,-0.000972811,0.00232136,-0.000425615
800,1437.832716,80,-0.00148246,0.00377378,-0.000298127
1000,1756.605712,81,-0.00196875,0.00516718,-0.000206101
1000,1749.712272,82,-0.00215974,0.00570481,-0.000163899
1000,1443.32491,83,-0.00201022,0.00527232,-0.000194236
1000,974.298482,84,-0.00156811,0.00402061,-0.000292066
1000,520.94409,85,-0.00106566,0.00257706,-0.000420441
1000,214.042737,86,-0.000602058,0.00125428,-0.000540441
1000,226.122293,87,-0.000413854,0.0007372,-0.000597458
1000,537.48504,88,-0.000565826,0.00117656,-0.000540053
1000,1008.991042,89,-0.00100147,0.00241156,-0.000436332
1000,1459.18946,90,-0.00151044,0.00386284,-0.000305665
1200,1482.495049,91,-0.00156509,0.00396688,-0.000305231
1200,1766.704279,92,-0.0020172,0.00524767,-0.000204743
1200,1741.723613,93,-0.00219338,0.00573668,-0.000166918
1200,1419.407293,94,-0.00202688,0.00525244,-0.00020299
