MD_N_cycles--1,MD_Load--1 ,MD_index--1 ,eyy--1 ,exx--1 ,exy--1
0,1.603641,0,0,0,1.12E-21
0,-2.149074,1,-4.84E-05,6.35E-07,-1.95E-07
0,-0.699528,2,3.45E-06,9.18E-06,8.03E-06
0,-2.664468,3,-5.12E-05,5.38E-06,3.08E-05
0,-2.455089,4,-4.00E-05,2.20E-06,2.22E-05
0,-2.519513,5,-3.36E-05,7.64E-07,-8.47E-06
0,-1.859165,6,-2.45E-05,1.85E-05,-8.58E-06
0,26.584156,7,-9.28E-05,0.000180132,3.84E-05
0,57.10516,8,-0.000152016,0.0003538,4.82E-05
0,76.883416,9,-0.000191998,0.00051664,4.85E-05
0,102.459859,10,-0.00028584,0.000653006,2.55E-05
0,125.781452,11,-0.000308206,0.000813293,2.99E-05
0,152.485321,12,-0.000361788,0.000985582,5.00E-05
0,176.451159,13,-0.000416911,0.00113769,4.82E-05
0,198.452056,14,-0.000474547,0.0012837,5.55E-05
0,223.480897,15,-0.000512315,0.00144469,7.05E-05
0,248.348678,16,-0.000578193,0.00161288,6.81E-05
0,274.48884,17,-0.000635332,0.00177079,8.94E-05
0,294.734178,18,-0.000689408,0.00190262,6.61E-05
0,317.443748,19,-0.000755729,0.00204914,6.13E-05
0,342.520912,20,-0.000808744,0.00221482,8.61E-05
0,365.681454,21,-0.000851618,0.00237184,8.37E-05
0,387.521299,22,-0.000939764,0.00251936,9.14E-05
0,409.264508,23,-0.000991824,0.00267701,9.27E-05
0,436.91865,24,-0.00104937,0.00284277,8.18E-05
0,459.805394,25,-0.0011225,0.00298837,8.98E-05
0,484.222216,26,-0.00119991,0.00313564,8.47E-05
0,507.930373,27,-0.00124112,0.00329984,0.000110275
0,530.591635,28,-0.00130039,0.00346486,0.000123262
0,554.573597,29,-0.00135413,0.00360905,0.000109074
0,578.185121,30,-0.00142342,0.00375527,9.80E-05
1,678.654911,31,-0.00146099,0.00385014,0.00010265
1,698.996906,32,-0.00148192,0.0038914,0.000103556
1,695.002595,33,-0.00154706,0.00406424,0.000103481
1,667.686662,34,-0.00163127,0.00428081,0.000104047
1,625.87525,35,-0.00170301,0.00446522,0.000121196
1,586.447545,36,-0.00172504,0.00452071,0.000125033
1,565.525737,37,-0.00169674,0.00444848,0.000116364
1,561.901867,38,-0.00162185,0.00423799,0.000100723
1,587.78435,39,-0.00152599,0.00400591,0.00010454
1,622.380229,40,-0.00143529,0.00375989,0.000102765
20,725.636386,41,-0.00120181,0.00314387,8.76E-05
20,723.671442,42,-0.00137355,0.00359643,9.17E-05
20,665.931098,43,-0.00157305,0.00413583,9.92E-05
20,576.864422,44,-0.00173751,0.00458145,0.000132401
20,493.467109,45,-0.00179424,0.00474816,0.000123719
20,447.065482,46,-0.00173842,0.0045907,0.000126618
20,449.41697,47,-0.00157181,0.00412434,9.44E-05
20,512.697774,48,-0.00136409,0.00356422,9.14E-05
20,597.544639,49,-0.00119827,0.00311679,8.29E-05
20,682.343206,50,-0.00113716,0.00295573,6.85E-05
30,757.880789,51,-0.00111338,0.00292325,6.84E-05
30,754.128068,52,-0.00133078,0.00350647,9.56E-05
30,680.668173,53,-0.00158536,0.00420031,9.83E-05
30,570.663578,54,-0.00179117,0.0047724,0.00012106
30,466.424994,55,-0.00185826,0.00497525,0.000118866
30,406.993551,56,-0.00178504,0.00476072,0.000125106
30,413.258816,57,-0.00157344,0.00416389,9.87E-05
30,487.878297,58,-0.0013148,0.00345788,0.000101444
30,601.957708,59,-0.00110642,0.00290004,7.00E-05
30,703.667673,60,-0.00103199,0.00270289,7.42E-05
40,793.475263,61,-0.00107642,0.00278363,6.28E-05
40,786.871763,62,-0.00131981,0.00346944,9.12E-05
40,697.305767,63,-0.00161815,0.00428017,9.86E-05
40,564.591583,64,-0.00184833,0.0049604,0.000114722
40,439.59226,65,-0.00192078,0.00520153,0.000132497
40,375.167935,66,-0.00184704,0.0049395,0.000107285
40,381.980807,67,-0.00159621,0.00422599,9.54E-05
40,473.398928,68,-0.00129648,0.00338902,8.98E-05
40,602.891861,69,-0.00105079,0.00272913,6.55E-05
40,731.43458,70,-0.0009658,0.00248865,6.66E-05
50,823.513138,71,-0.00102132,0.00263077,4.51E-05
50,812.48046,72,-0.00131316,0.00342372,7.02E-05
50,711.607978,73,-0.00163795,0.00434693,8.94E-05
50,555.71713,74,-0.00188907,0.00511326,0.000106539
50,412.662891,75,-0.00197841,0.00538625,0.000124488
50,338.365544,76,-0.00187312,0.00507541,0.000106359
50,351.620847,77,-0.00160166,0.00425665,8.09E-05
50,454.957463,78,-0.00125615,0.00328481,7.63E-05
50,603.890438,79,-0.000981137,0.00252738,5.16E-05
50,747.411826,80,-0.000885363,0.00228012,4.21E-05
75,799.321777,81,-0.000791241,0.00201057,4.16E-05
75,889.000546,82,-0.000932625,0.00242503,6.71E-05
75,878.096714,83,-0.00128302,0.00341849,9.22E-05
75,748.490935,84,-0.00169248,0.00458468,0.000123991
75,559.308787,85,-0.00201613,0.00552578,0.000145819
75,380.015866,86,-0.00213071,0.00585138,0.000139726
75,292.012251,87,-0.00199379,0.0054578,0.00014092
75,311.114059,88,-0.00163785,0.00443891,0.000122181
75,439.302351,89,-0.00122514,0.00323565,9.39E-05
75,626.358433,90,-0.000886007,0.00229951,6.06E-05
100,825.558612,91,-0.000670819,0.00174846,6.01E-05
100,934.484185,92,-0.000830588,0.00223172,6.35E-05
100,913.111383,93,-0.00122447,0.00335854,0.000103455
100,765.273487,94,-0.0017082,0.00470797,0.000129782
100,551.255744,95,-0.00208381,0.00577498,0.000147424
100,354.133395,96,-0.00221774,0.00612833,0.000141813
100,248.332571,97,-0.00204594,0.00566647,0.000145969
100,269.705335,98,-0.00162929,0.00448551,0.000130687
100,417.865156,99,-0.00115384,0.00313818,9.11E-05
100,630.095046,100,-0.000786487,0.00209066,5.73E-05
200,887.873119,101,-0.000495265,0.00122055,3.24E-05
200,1020.184787,102,-0.000722505,0.00187621,3.79E-05
200,989.647603,103,-0.00122812,0.00333961,9.42E-05
200,799.643899,104,-0.00182064,0.0049872,0.000122782
200,536.45425,105,-0.00234023,0.00629982,0.000156995
200,278.144919,106,-0.002511,0.00673751,0.000163795
200,159.974645,107,-0.00226067,0.00611098,0.000140374
200,196.116675,108,-0.00168218,0.00462698,0.000124915
200,383.204869,109,-0.0010683,0.00294523,7.77E-05
200,651.50004,110,-0.00059414,0.00161353,5.57E-05
300,916.300392,111,-0.000400871,0.00109163,3.54E-05
300,1049.514017,112,-0.000657447,0.00182677,5.74E-05
300,1011.89014,113,-0.00121644,0.00341967,0.000110021
300,804.024758,114,-0.00186883,0.00517106,0.000153894
300,522.651335,115,-0.00241571,0.00653237,0.000181727
300,254.694472,116,-0.00258679,0.00697292,0.000190189
300,127.456483,117,-0.00231571,0.00625537,0.000167614
300,175.04993,118,-0.00169408,0.00464197,0.000136272
300,386.03954,119,-0.00103518,0.00286942,8.57E-05
300,664.497656,120,-0.000531932,0.00145823,5.70E-05
400,932.019951,121,-0.000381923,0.00105333,3.17E-05
400,1059.660868,122,-0.000658962,0.00184188,4.39E-05
400,1013.210841,123,-0.00123924,0.00347587,0.000100221
400,802.07592,124,-0.00192146,0.00527119,0.00014856
400,508.92895,125,-0.00245644,0.00664216,0.000160439
400,241.374747,126,-0.00262509,0.00706587,0.000183784
400,115.666838,127,-0.00233585,0.0062838,0.000155251
400,169.557759,128,-0.00169196,0.00463374,0.000124254
400,388.342709,129,-0.00100821,0.00281979,7.38E-05
400,671.471594,130,-0.0004996,0.00139322,4.47E-05
500,941.554766,131,-0.000379058,0.00105234,3.63E-05
500,1065.813404,132,-0.000664413,0.00188378,5.48E-05
500,1014.853665,133,-0.00126063,0.00353762,0.000104217
500,793.153142,134,-0.00195754,0.00535778,0.000151006
500,503.050229,135,-0.00247602,0.00671382,0.000171085
500,233.917634,136,-0.00263671,0.00711287,0.000191292
500,112.783851,137,-0.00232744,0.00629297,0.00016482
500,171.554912,138,-0.00167906,0.00461761,0.000136606
500,396.283007,139,-0.000992708,0.00279011,8.00E-05
500,681.811706,140,-0.000486398,0.00137612,5.10E-05
600,947.095266,141,-0.00036126,0.00105752,3.92E-05
600,1067.697819,142,-0.000665394,0.00192903,5.28E-05
600,1013.307478,143,-0.00127166,0.00359857,0.000100294
600,782.34595,144,-0.00196859,0.00541996,0.00015105
600,496.333992,145,-0.00248316,0.00676602,0.000167196
600,226.75043,146,-0.00262973,0.00713306,0.000191375
600,113.186503,147,-0.00230847,0.00627612,0.000154393
600,171.909246,148,-0.00165993,0.00458448,0.000131355
600,405.672852,149,-0.000964036,0.00275263,7.22E-05
600,690.090237,150,-0.000468223,0.00135651,4.11E-05
700,946.918099,151,-0.000378425,0.00110184,-5.34E-07
700,1071.450543,152,-0.000691689,0.00200286,2.23E-05
700,1013.243054,153,-0.00129729,0.00368319,6.72E-05
700,775.355904,154,-0.0019966,0.00550128,0.000114357
700,485.881143,155,-0.00250131,0.00683259,0.000132182
700,219.164469,156,-0.00263645,0.00717385,0.000154267
700,100.398281,157,-0.00235434,0.00643285,0.000138616
700,169.203425,158,-0.00163971,0.00457528,0.000101515
700,409.554418,159,-0.000939998,0.00273856,4.92E-05
700,697.434615,160,-0.000454605,0.0013693,1.69E-05
800,955.261062,161,-0.000397271,0.00110087,2.12E-05
800,1072.271955,162,-0.00072448,0.00203652,4.83E-05
800,1000.277635,163,-0.00133768,0.00372202,8.22E-05
800,772.263533,164,-0.00203886,0.00554126,0.000133091
800,478.424026,165,-0.00254205,0.00685701,0.000150591
800,207.616413,166,-0.00266046,0.0071644,0.000179496
800,108.064772,167,-0.00230388,0.00624183,0.000141613
800,185.712151,168,-0.00162672,0.00453205,0.000124931
800,414.821106,169,-0.000930626,0.00269853,7.29E-05
800,706.035269,170,-0.000440304,0.00135641,4.53E-05
900,958.997679,171,-0.000381431,0.00111786,3.92E-06
900,1070.129842,172,-0.000716391,0.00208764,2.87E-05
900,1003.273371,173,-0.00134754,0.00379249,7.11E-05
900,762.889785,174,-0.00205176,0.00560379,0.000115627
900,474.639097,175,-0.00255439,0.00689491,0.000140083
900,213.49513,176,-0.00267173,0.00717202,0.000156728
900,108.596272,177,-0.00231179,0.00621024,0.000109579
900,188.063638,178,-0.00164186,0.00448261,8.95E-05
900,423.615027,179,-0.000948751,0.00264616,3.48E-05
900,711.124795,180,-0.000506102,0.00141113,6.22E-06
1000,965.053575,181,-0.000363842,0.00113268,2.60E-05
1000,1072.70682,182,-0.000701546,0.00213657,5.81E-05
1000,996.685973,183,-0.00132878,0.00385184,9.64E-05
1000,752.855687,184,-0.00202483,0.00566232,0.000138164
1000,465.974024,185,-0.00251145,0.00693415,0.000169257
1000,205.119971,186,-0.00261289,0.00718323,0.000180656
1000,107.29168,187,-0.00223809,0.00618742,0.000143669
1000,190.431231,188,-0.00156832,0.0044422,0.000125463
1000,433.101509,189,-0.000876607,0.00261158,7.49E-05
1000,716.568655,190,-0.000422544,0.00131573,3.68E-05
1100,969.402225,191,-0.000389498,0.00116326,3.56E-05
1100,1068.406488,192,-0.000737905,0.00219886,6.60E-05
1100,991.709185,193,-0.00137618,0.00392184,0.000108928
1100,746.622628,194,-0.00207547,0.00572281,0.000145015
1100,455.311797,195,-0.00255598,0.00697974,0.000187401
1100,204.234137,196,-0.00264123,0.00719335,0.000190542
1100,107.823181,197,-0.00225675,0.00616674,0.000147236
1100,196.454903,198,-0.00158178,0.00441801,0.000131126
1100,439.415093,199,-0.00089857,0.00258552,7.84E-05
1100,726.312842,200,-0.000443334,0.00131834,4.89E-05
1200,977.712976,201,-0.000368154,0.00117308,4.07E-05
1200,1070.371434,202,-0.000734918,0.00223554,6.98E-05
1200,985.588863,203,-0.00129876,0.00377333,0.000101978
1200,742.483361,204,-0.00206746,0.00577082,0.000144683
1200,449.690774,205,-0.00254272,0.00699873,0.000179669
1200,199.080193,206,-0.00261966,0.00718892,0.000188332
1200,105.181785,207,-0.0022212,0.0061336,0.00013808
1200,199.128511,208,-0.0015472,0.00436811,0.000121795
1200,446.405133,209,-0.000855523,0.00254025,7.35E-05
1200,733.544479,210,-0.000417399,0.00130189,3.88E-05
1300,982.013307,211,-0.000368038,0.00119542,3.05E-05
1300,1069.115157,212,-0.000747344,0.00228962,6.60E-05
1300,986.84514,213,-0.00139518,0.00404038,0.00010089
1300,724.927718,214,-0.00208456,0.00582756,0.000136336
1300,445.873632,215,-0.0025438,0.00703433,0.000173919
1300,193.459173,216,-0.00261156,0.007189,0.000181528
1300,110.545107,217,-0.00220418,0.0061117,0.000133073
1300,207.390928,218,-0.00152823,0.00433527,0.000115016
1300,450.576608,219,-0.000841243,0.00251464,7.03E-05
1300,743.56247,220,-0.000407728,0.00129975,3.57E-05
1400,987.167262,221,-0.000391292,0.00123942,3.01E-05
1400,1070.709662,222,-0.000779908,0.0023538,6.65E-05
1400,976.4567,223,-0.00143636,0.00411318,9.85E-05
1400,725.829659,224,-0.00211771,0.00590175,0.000134421
1400,433.149827,225,-0.00256559,0.00708513,0.000177821
1400,187.838153,226,-0.00261462,0.00720187,0.00017785
1400,109.369364,227,-0.00219708,0.00609669,0.000126399
1400,208.389504,228,-0.00151047,0.00430109,0.000103885
1400,458.694074,229,-0.00082141,0.00248413,7.09E-05
1400,746.783689,230,-0.000407809,0.00130278,2.66E-05
1500,986.635761,231,-0.000379772,0.00127566,1.94E-05
1500,1073.99531,232,-0.000774239,0.00241326,5.70E-05
1500,968.919041,233,-0.00144033,0.00418275,8.78E-05
1500,718.453068,234,-0.00211996,0.00596239,0.00011789
1500,426.739607,235,-0.00255609,0.00712571,0.000171455
1500,179.221403,236,-0.00259097,0.00721391,0.000172152
1500,105.101254,237,-0.00217586,0.00608209,0.000117239
1500,210.515506,238,-0.00148301,0.00427141,9.03E-05
1500,468.567103,239,-0.00080107,0.00246345,5.33E-05
1500,752.710732,240,-0.000389705,0.00130316,2.09E-05
1600,989.969725,241,-0.000380645,0.00127512,2.14E-05
1600,1072.014257,242,-0.000785225,0.00244016,5.99E-05
1600,968.210373,243,-0.00145607,0.0042173,9.14E-05
1600,708.676669,244,-0.0021394,0.00599314,0.000116299
1600,418.767096,245,-0.00255891,0.00713122,0.000170457
1600,180.010601,246,-0.00258237,0.00719014,0.000165483
1600,110.029713,247,-0.0021563,0.00603204,0.000117259
1600,220.887819,248,-0.00146589,0.00422071,9.08E-05
1600,480.17959,249,-0.000786648,0.00242131,5.82E-05
1600,765.01579,250,-0.000388472,0.00129116,1.77E-05
1700,994.46333,251,-0.000479126,0.0013312,2.05E-05
1700,1067.295166,252,-0.000886243,0.00250884,6.66E-05
1700,961.993415,253,-0.00155284,0.00429304,9.68E-05
1700,700.365924,254,-0.00223761,0.0060658,0.000128568
1700,412.968907,255,-0.00265257,0.00716846,0.000182086
1700,172.005882,256,-0.00265958,0.00718748,0.000183747
1700,105.03683,257,-0.00228029,0.00617553,0.000135783
1700,222.047456,258,-0.001515,0.00419007,0.000104121
1700,477.940844,259,-0.000842046,0.00238907,7.59E-05
1700,772.295745,260,-0.000454867,0.00129508,3.61E-05
1800,1000.503121,261,-0.000392226,0.001343,2.03E-05
1800,1070.129842,262,-0.000814147,0.00254502,5.17E-05
1800,955.389911,263,-0.00149068,0.00433714,9.50E-05
1800,691.749165,264,-0.00215851,0.00609732,0.000115271
1800,402.161726,265,-0.00256034,0.00718315,0.000164321
1800,171.764291,266,-0.00256037,0.00717339,0.000169304
1800,111.26988,267,-0.00211799,0.00597181,0.000113699
1800,230.970222,268,-0.00141709,0.00413719,8.11E-05
1800,491.679334,269,-0.000739128,0.00234929,5.00E-05
1800,777.642969,270,-0.000364618,0.00127074,1.56E-05
1900,1003.579387,271,-0.000428587,0.00139632,8.07E-05
1900,1071.692135,272,-0.000860607,0.00262061,0.000121704
1900,947.852253,273,-0.00153604,0.00442559,0.000164969
1900,683.696118,274,-0.00221542,0.00618457,0.000179903
1900,393.400018,275,-0.002608,0.00724231,0.000236506
1900,164.54877,276,-0.00260027,0.00719851,0.000233989
1900,108.580166,277,-0.00213246,0.00598095,0.000189761
1900,234.030376,278,-0.00143042,0.00413107,0.000153411
1900,498.653268,279,-0.000758567,0.00234494,0.000117708
