Machine_Displacement,Machine_Load,MD_index--1,v--1,MD_Load--1,Specimen_name
0.259976983,0.089268532,347,2.18525,0.003923214,
0.260919541,0.090124702,348,2.19072,0.007014621,
0.261672229,0.090939674,349,2.19977,0.006672857,
0.262608021,0.091964836,350,2.20575,0.007511732,
0.263347149,0.092378181,351,2.21142,0.007242463,
0.264255792,0.093397285,352,2.22056,0.006993908,
0.265028834,0.094174332,353,2.22822,0.006947304,
0.265856117,0.094869049,354,2.23526,0.005103852,
0.26671052,0.096060394,355,2.24161,0.006377698,
0.267483562,0.096973892,356,2.24832,0.006439837,
0.268399,0.097839005,357,2.25398,0.006496797,
0.269151688,0.098640579,358,2.26193,0.006170569,
0.270087451,0.09945282,359,2.26832,0.005673458,
0.270833373,0.100531532,360,2.27493,0.005507754,
0.271742016,0.101017723,361,2.28161,0.007434058,
0.272501498,0.102123833,362,2.28781,0.006067004,
0.273369461,0.102901535,363,2.29481,0.005792557,
0.274189979,0.103877182,364,2.30228,0.00566828,
0.274996907,0.10496476,365,2.30982,0.005632032,
0.275878429,0.105865051,366,2.31703,0.005254021,
0.276631147,0.106789932,367,2.32429,0.006388055,
0.27756691,0.10757328,368,2.33122,0.005145278,
0.278312832,0.108725014,369,2.34015,0.005098674,
0.27925539,0.109119667,370,2.34767,0.005217773,
0.280021638,0.110173737,371,2.35364,0.0051401,
0.280937076,0.111049973,372,2.35975,0.004466929,
0.281710118,0.112207207,373,2.36972,0.004648167,
0.282571286,0.113182915,374,2.37282,0.004503177,
0.283405364,0.114111053,375,2.38103,0.004554959,
0.284205526,0.114987907,376,2.38943,0.004384077,
0.285107404,0.116052803,377,2.39579,0.004378899,
0.285866857,0.117168221,,,,
0.286789089,0.117636368,,,,
0.287521422,0.118681305,,,,
0.28843686,0.119536179,,,,
0.289196342,0.120627396,,,,
0.290091425,0.121416351,,,,
0.290884823,0.122667603,,,,
0.29171887,0.123441429,,,,
0.292573273,0.124617943,,,,
0.293346316,0.125207802,,,,
0.294268519,0.126135345,,,,
0.295007646,0.126889359,,,,
0.295943439,0.127791153,,,,
0.296696126,0.128573105,,,,
0.297618359,0.129691498,,,,
0.298371047,0.131107925,,,,
0.299245775,0.131535065,,,,
0.300052732,0.132617645,,,,
0.30087322,0.133439896,,,,
0.301761538,0.134392654,,,,
0.302541345,0.13518251,,,,
0.303463578,0.136058319,,,,
0.304223061,0.136583344,,,,
0.305165619,0.137825958,,,,
0.305918306,0.139022232,,,,
0.306826949,0.13991391,,,,
0.307613552,0.140988358,,,,
0.308495075,0.141836731,,,,
0.309295237,0.142617142,,,,
0.310075045,0.143615219,,,,
0.310976923,0.144367157,,,,
0.311722845,0.144917526,,,,
0.312651843,0.145914474,,,,
0.31339097,0.146851074,,,,
0.314326733,0.147878448,,,,
0.315086216,0.148997665,,,,
0.315960974,0.149714508,,,,
0.316788256,0.15085321,,,,
0.317601979,0.15171846,,,,
0.318469942,0.152576721,,,,
0.319222629,0.153626053,,,,
0.320151627,0.154167801,,,,
0.320883989,0.155155609,,,,
0.321806192,0.156363708,,,,
0.322565675,0.157500351,,,,
0.323467553,0.158290329,,,,
0.324281275,0.159287033,,,,
0.325142443,0.160069061,,,,
0.326010406,0.161149506,,,,
0.326817364,0.161811996,,,,
0.327712446,0.162976624,,,,
0.328465134,0.163971909,,,,
0.329387367,0.165016846,,,,
0.330119699,0.166249252,,,,
0.331041932,0.166818878,,,,
0.33178106,0.167747177,,,,
0.332669377,0.168880432,,,,
0.33349666,0.169928696,,,,
0.334323943,0.170848267,,,,
0.335198671,0.171796432,,,,
0.335978508,0.172622192,,,,
0.336887151,0.173503632,,,,
0.337605953,0.174657669,,,,
0.338548511,0.175642441,,,,
0.339280844,0.176554977,,,,
0.340189517,0.177334045,,,,
0.340969324,0.178703293,,,,
0.341830492,0.179538635,,,,
0.34266457,0.180467972,,,,
0.343457937,0.181510559,,,,
0.34436661,0.182107376,,,,
0.345126063,0.183270569,,,,
0.346055061,0.184286484,,,,
0.346794188,0.185253433,,,,
0.347743541,0.186381241,,,,
0.348489463,0.187076843,,,,
0.349411666,0.188296341,,,,
0.350198269,0.188993683,,,,
0.351066232,0.189916443,,,,
0.351900309,0.191056152,,,,
0.352714032,0.192121048,,,,
0.35358876,0.193162781,,,,
0.354321122,0.194261185,,,,
0.35525012,0.19528154,,,,
0.355975688,0.196008667,,,,
0.356911451,0.197113205,,,,
0.357664168,0.197982346,,,,
0.358566016,0.198754471,,,,
0.359366179,0.199675262,,,,
0.360213816,0.200619843,,,,
0.361081779,0.201902328,,,,
0.361848027,0.202847717,,,,
0.362763464,0.203797745,,,,
0.363502592,0.204891663,,,,
0.36443159,0.20562587,,,,
0.365157157,0.206570847,,,,
0.36606583,0.207326111,,,,
0.366845638,0.208425247,,,,
0.36770004,0.209171173,,,,
0.368554443,0.210341141,,,,
0.369381726,0.211352493,,,,
0.370290399,0.212313004,,,,
0.371056646,0.213568985,,,,
0.371992409,0.214379242,,,,
0.372731537,0.215226257,,,,
0.373646975,0.216152802,,,,
0.374392897,0.216905624,,,,
0.375281215,0.217660645,,,,
0.376074582,0.218678848,,,,
0.376874745,0.21981752,,,,
0.377756268,0.22084407,,,,
0.378522515,0.221683197,,,,
0.379451513,0.222783798,,,,
0.380197436,0.223725174,,,,
0.381133229,0.224634232,,,,
0.381879121,0.225602783,,,,
0.382794559,0.226548172,,,,
0.383567601,0.22732515,,,,
0.384415209,0.228494629,,,,
0.385249287,0.229728088,,,,
0.386042655,0.230479095,,,,
0.386930972,0.231561462,,,,
0.387676895,0.232379181,,,,
0.388612658,0.233481537,,,,
0.38937214,0.234180527,,,,
0.390314698,0.235072708,,,,
0.391087741,0.23606926,,,,
0.392003179,0.237134277,,,,
0.392776191,0.238432526,,,,
0.393623829,0.239286102,,,,
0.394471467,0.240030228,,,,
0.395251274,0.241238419,,,,
0.396159917,0.242189819,,,,
0.396912605,0.242968918,,,,
0.397848397,0.24382901,,,,
0.398573965,0.244419571,,,,
0.399489403,0.245637726,,,,
0.400262445,0.24675,,,,
0.401143968,0.247791733,,,,
0.401944131,0.248659576,,,,
0.402764618,0.249754822,,,,
0.403639376,0.250646988,,,,
0.404398859,0.25180806,,,,
0.405314296,0.252304169,,,,
0.406060189,0.25322229,,,,
0.406995982,0.254493958,,,,
0.407741874,0.255355606,,,,
0.408650547,0.25653714,,,,
0.409430355,0.25755191,,,,
0.410291553,0.258435303,,,,
0.411118835,0.259458344,,,,
0.411925763,0.260252258,,,,
0.412827641,0.261313751,,,,
0.413587123,0.262084167,,,,
0.414529681,0.263004608,,,,
0.415289134,0.263922363,,,,
0.416231692,0.265177704,,,,
0.416970819,0.266345428,,,,
0.417886257,0.267052704,,,,
0.41867286,0.268107758,,,,
0.419534057,0.269411133,,,,
0.42034778,0.269920868,,,,
0.421127588,0.270810059,,,,
0.422036231,0.271662354,,,,
0.422768593,0.272796509,,,,
0.423704356,0.273687195,,,,
0.424450278,0.274862305,,,,
0.425379276,0.275651917,,,,
0.426145524,0.276738953,,,,
0.427013487,0.27782074,,,,
0.427854359,0.278613159,,,,
0.428654492,0.279503662,,,,
0.429536045,0.280602966,,,,
0.430281937,0.281497894,,,,
0.43120417,0.282173737,,,,
0.431929737,0.283509308,,,,
0.43285194,0.284374603,,,,
0.433631748,0.28532782,,,,
0.434540421,0.286175018,,,,
0.435360909,0.287381897,,,,
0.436215311,0.288135132,,,,
0.437076509,0.289066864,,,,
0.437869877,0.290041412,,,,
0.438771755,0.290981628,,,,
0.439504117,0.292310211,,,,
0.44043988,0.293238251,,,,
0.441185802,0.29385202,,,,
0.442094445,0.295203094,,,,
0.442847162,0.296048706,,,,
0.443728685,0.296855011,,,,
0.444549173,0.297712128,,,,
0.445362896,0.298744598,,,,
0.446258008,0.299532166,,,,
0.447031021,0.300642365,,,,
0.447939694,0.301781189,,,,
0.448658466,0.302778809,,,,
0.449587464,0.303603638,,,,
0.450333387,0.304370697,,,,
0.45122847,0.305258698,,,,
0.452021837,0.306320343,,,,
0.45287627,0.307204071,,,,
0.453723878,0.308056854,,,,
0.45451048,0.309082001,,,,
0.455419123,0.310077118,,,,
0.456192166,0.311327545,,,,
0.457114398,0.312192657,,,,
0.457860291,0.313171173,,,,
0.458796084,0.314014465,,,,
0.459548771,0.315079498,,,,
0.460450649,0.315634308,,,,
0.461250812,0.31664856,,,,
0.462105215,0.317532227,,,,
0.462952822,0.318627716,,,,
0.463739425,0.319813385,,,,
0.464641303,0.320592194,,,,
0.46538043,0.321570374,,,,
0.466309428,0.322545593,,,,
0.46704179,0.323689056,,,,
0.467963994,0.324502655,,,,
0.468730241,0.325441223,,,,
0.469611794,0.326145233,,,,
0.470418721,0.327453949,,,,
0.471239209,0.328226471,,,,
0.472120762,0.329372681,,,,
0.472880214,0.330312927,,,,
0.473809212,0.331380005,,,,
0.47454834,0.332379669,,,,
0.475484133,0.333134979,,,,
0.476216465,0.334093475,,,,
0.477118343,0.334770599,,,,
0.477911741,0.335844482,,,,
0.478752583,0.336721832,,,,
0.479627311,0.338199951,,,,
0.480427474,0.338968719,,,,
0.481342912,0.340221558,,,,
0.482088834,0.340806458,,,,
0.483038157,0.341961212,,,,
0.48378408,0.342727051,,,,
0.484706312,0.34360437,,,,
0.48547256,0.34469751,,,,
0.486354083,0.345599182,,,,
0.48714745,0.346856934,,,,
0.487940848,0.347797791,,,,
0.488829136,0.348808197,,,,
0.489581853,0.349973358,,,,
0.490517616,0.350852417,,,,
0.491270304,0.351884216,,,,
0.492206097,0.352514862,,,,
0.492951989,0.353809723,,,,
0.493853867,0.35463736,,,,
0.494633704,0.355665924,,,,
0.495467752,0.356889771,,,,
0.496322155,0.357773712,,,,
0.497095197,0.359138977,,,,
0.497997075,0.359787567,,,,
0.498742968,0.360990906,,,,
0.499685526,0.361826202,,,,
0.500438213,0.362854889,,,,
0.501353681,0.363649933,,,,
0.502133489,0.364660858,,,,
0.503028572,0.365785736,,,,
0.503828764,0.367051971,,,,
0.504662812,0.368220001,,,,
0.505530775,0.369196228,,,,
0.506296992,0.370167877,,,,
0.507219255,0.370864838,,,,
0.507978737,0.371908112,,,,
0.508914471,0.373128021,,,,
0.509646833,0.374267303,,,,
0.510548711,0.374878052,,,,
0.511328518,0.376118347,,,,
0.512189686,0.377209625,,,,
0.513010204,0.378370453,,,,
0.513817132,0.379184174,,,,
0.514698684,0.380405518,,,,
0.515458167,0.381322021,,,,
0.51638037,0.382141022,,,,
0.517126262,0.383384399,,,,
0.51805526,0.384433838,,,,
0.518807948,0.385651459,,,,
0.519709826,0.386470703,,,,
0.520503223,0.387784454,,,,
0.521364391,0.388575134,,,,
0.522198498,0.389870331,,,,
0.522991836,0.390890564,,,,
