Machine_Time,Machine_Displacement,Machine_Load,MD_index--1,MD_Displacement--1,MD_Load--1,u--1,v--1,MD_index--2,MD_Displacement--2,MD_Load--2,u--2,v--2
57.65001216,0.960359931,7.414567471,,,,,,,,,,
57.70002432,0.961241484,7.424534321,,,,,,,,,,
57.75003648,0.961960256,7.433227062,,,,,,,,,,
57.80004864,0.962875724,7.442494392,,,,,,,,,,
57.8500608,0.963601291,7.452257633,,,,,,,,,,
57.90007296,0.964516699,7.460883617,,,,,,,,,,
57.95008512,0.965262651,7.471035957,,,,,,,,,,
58.00009728,0.966103494,7.478979111,,,,,,,,,,
58.05010944,0.966957867,7.489412308,,,,,,,,,,
58.1001216,0.967791915,7.498458385,,,,,,,,,,
58.15001088,0.968680263,7.509097576,,,,,,,,,,
58.20002304,0.969453275,7.518312931,,,,,,,,,,
58.2500352,0.970368743,7.528316021,,,,,,,,,,
58.30004736,0.971101046,7.53768301,,,,,,,,,,
58.35005952,0.972030044,7.546657085,,,,,,,,,,
58.40007168,0.972769201,7.556909084,,,,,,,,,,
58.45008384,0.973671079,7.565215588,,,,,,,,,,
58.500096,0.974464476,7.575678349,,,,,,,,,,
58.55010816,0.975318849,7.584464073,,,,,,,,,,
58.60012032,0.976152897,7.594788551,,,,,,,,,,
58.6500096,0.976939499,7.603289604,,,,,,,,,,
58.70002176,0.977854967,7.613436699,,,,,,,,,,
58.75003392,0.97862798,7.622721195,,,,,,,,,,
58.80004608,0.979570568,7.63256073,,,,,,,,,,
58.85005824,0.980309665,7.642278671,,,,,,,,,,
58.9000704,0.981245458,7.65174818,,,,,,,,,,
58.95008256,0.981984556,7.661951542,,,,,,,,,,
59.00009472,0.982906818,7.670403004,,,,,,,,,,
59.05010688,0.983686626,7.681341648,,,,,,,,,,
59.10011904,0.984507143,7.689168453,,,,,,,,,,
59.15000832,0.985368311,7.699349403,,,,,,,,,,
59.20002048,0.986148119,7.70802927,,,,,,,,,,
59.25003264,0.987022877,7.718177319,,,,,,,,,,
59.3000448,0.987734854,7.726933479,,,,,,,,,,
59.35005696,0.988684237,7.735672951,,,,,,,,,,
59.40006912,0.98944366,7.745650768,,,,,,,,,,
59.45008128,0.990372658,7.754497051,,,,,,,,,,
59.50009344,0.99115926,7.76512289,,,,,,,,,,
59.5501056,0.992040813,7.773477077,,,,,,,,,,
59.60011776,0.992861331,7.784430027,,,,,,,,,,
59.65000704,0.993647933,7.792756081,,,,,,,,,,
59.7000192,0.994543016,7.802833557,,,,,,,,,,
59.75003136,0.995282114,7.811945915,,,,,,,,,,
59.80004352,0.996197581,7.821012974,,,,,,,,,,
59.85005568,0.996916354,7.830369473,,,,,,,,,,
59.90006784,0.997838557,7.838745594,,,,,,,,,,
59.95008,0.998604834,7.849375248,,,,,,,,,,
60.00009216,0.999479592,7.857859135,,,,,,,,,,
60.05010432,1.000327229,7.868620872,,,,,,,,,,
60.10011648,1.001161218,7.877374649,,,,,,,,,,
60.15000576,1.002049565,7.88818264,,,,,,,,,,
60.20001792,1.002815843,7.896806717,,,,,,,,,,
60.25003008,1.003744841,7.906532288,,,,,,,,,,
60.30004224,1.004477143,7.916173458,,,,,,,,,,
60.3500544,1.005399346,7.925545692,,,,,,,,,,
60.40006656,1.006118178,7.935487747,,,,,,,,,,
60.45007872,1.007006526,7.943561077,,,,,,,,,,
60.50009088,1.007799864,7.954107761,,,,,,,,,,
60.55010304,1.008633971,7.962127209,,,,,,,,,,
60.6001152,1.009495139,7.972793579,,,,,,,,,,
60.65000448,1.010274887,7.98144722,,,,,,,,,,
60.70001664,1.011190414,7.992037296,,,,,,,,,,
60.7500288,1.011956573,8.001414299,,,,,,,,,,
60.80004096,1.01289916,8.011169434,,,,,,,,,,
60.85005312,1.013638377,8.021181107,,,,,,,,,,
60.90006528,1.01456058,8.03025341,,,,,,,,,,
60.95007744,1.015292883,8.040478706,,,,,,,,,,
61.0000896,1.016160846,8.048624039,,,,,,,,,,
61.05010176,1.016974568,8.059390068,,,,,,,,,,
61.10011392,1.017767906,8.067599297,,,,,,,,,,
61.1500032,1.018649459,8.078196526,,,,,,,,,,
61.20001536,1.019415736,8.086954117,,,,,,,,,,
61.25002752,1.020358324,8.097082138,,,,,,,,,,
61.30003968,1.021111012,8.106793404,,,,,,,,,,
61.35005184,1.022053599,8.115925789,,,,,,,,,,
61.400064,1.022826552,8.12679863,,,,,,,,,,
61.45007616,1.023735285,8.135621071,,,,,,,,,,
61.50008832,1.024501443,8.146251678,,,,,,,,,,
61.55010048,1.02534914,8.154303551,,,,,,,,,,
61.60011264,1.026183128,8.165194511,,,,,,,,,,
61.65000192,1.02696979,8.173157692,,,,,,,,,,
61.70001408,1.027864814,8.183771133,,,,,,,,,,
61.75002624,1.028604031,8.192857742,,,,,,,,,,
61.8000384,1.029539824,8.202358246,,,,,,,,,,
61.85005056,1.030299306,8.211915016,,,,,,,,,,
61.90006272,1.031221509,8.221238136,,,,,,,,,,
61.95007488,1.031974196,8.231359482,,,,,,,,,,
62.00008704,1.03285563,8.239426613,,,,,,,,,,
62.0500992,1.033649087,8.249947548,,,,,,,,,,
62.10011136,1.034469604,8.258479118,,,,,,,,,,
62.15000064,1.035330772,8.268918991,,,,,,,,,,
62.2000128,1.03609705,8.277729988,,,,,,,,,,
62.25002496,1.037012458,8.287459373,,,,,,,,,,
62.30003712,1.037744761,8.296820641,,,,,,,,,,
62.35004928,1.038680553,8.305646896,,,,,,,,,,
62.40006144,1.039419651,8.315397263,,,,,,,,,,
62.4500736,1.040307999,8.323719025,,,,,,,,,,
62.50008576,1.041121721,8.334632874,,,,,,,,,,
62.55009792,1.042003274,8.342943192,,,,,,,,,,
62.60011008,1.042830586,8.353977203,,,,,,,,,,
62.65012224,1.043630719,8.362085342,,,,,,,,,,
62.70001152,1.044525743,8.37197876,,,,,,,,,,
62.75002368,1.045285225,8.381024361,,,,,,,,,,
62.80003584,1.046214223,8.390676498,,,,,,,,,,
62.850048,1.046960235,8.400600433,,,,,,,,,,
62.90006016,1.047889233,8.409579277,,,,,,,,,,
62.95007232,1.048648596,8.419796944,,,,,,,,,,
63.00008448,1.049536943,8.428238869,,,,,,,,,,
63.05009664,1.050350666,8.438524246,,,,,,,,,,
63.1001088,1.051171184,8.446539879,,,,,,,,,,
63.15012096,1.052045941,8.456946373,,,,,,,,,,
63.20001024,1.052812219,8.465530396,,,,,,,,,,
63.2500224,1.053720832,8.47531414,,,,,,,,,,
63.30003456,1.054439664,8.484374046,,,,,,,,,,
63.35004672,1.055361867,8.493079185,,,,,,,,,,
63.40005888,1.056114554,8.50288868,,,,,,,,,,
63.45007104,1.057023168,8.511152267,,,,,,,,,,
63.5000832,1.057816625,8.521823883,,,,,,,,,,
63.55009536,1.058657408,8.529949188,,,,,,,,,,
63.60010752,1.059511781,8.540225029,,,,,,,,,,
63.65011968,1.060291648,8.548903465,,,,,,,,,,
63.70000896,1.06118679,8.55843544,,,,,,,,,,
63.75002112,1.061919093,8.566888809,,,,,,,,,,
63.80003328,1.062848091,8.575875282,,,,,,,,,,
63.85004544,1.063600779,8.585857391,,,,,,,,,,
63.9000576,1.064536572,8.59469223,,,,,,,,,,
63.95006976,1.065289259,8.604952812,,,,,,,,,,
64.00008192,1.066164017,8.613007545,,,,,,,,,,
64.05009408,1.066991329,8.623451233,,,,,,,,,,
64.10010624,1.067811728,8.63160038,,,,,,,,,,
64.1501184,1.068686485,8.641591072,,,,,,,,,,
64.20000768,1.069445968,8.650218964,,,,,,,,,,
64.25001984,1.0703547,8.659892082,,,,,,,,,,
64.300032,1.071100593,8.669248581,,,,,,,,,,
64.35004416,1.072036386,8.678062439,,,,,,,,,,
64.40005632,1.072795868,8.688042641,,,,,,,,,,
64.45006848,1.073704481,8.696184158,,,,,,,,,,
64.50008064,1.074504614,8.706503868,,,,,,,,,,
64.5500928,1.075386167,8.71487999,,,,,,,,,,
64.60010496,1.076193094,8.725361824,,,,,,,,,,
64.65011712,1.076966166,8.733005524,,,,,,,,,,
64.7000064,1.077854395,8.742276192,,,,,,,,,,
64.75001856,1.078600407,8.751026154,,,,,,,,,,
64.80003072,1.079515815,8.760162354,,,,,,,,,,
64.85004288,1.080248117,8.769073486,,,,,,,,,,
64.90005504,1.08115685,8.77764225,,,,,,,,,,
64.9500672,1.081909537,8.787677765,,,,,,,,,,
65.00007936,1.082784176,8.795433998,,,,,,,,,,
65.05009152,1.083611488,8.805242538,,,,,,,,,,
65.10010368,1.084452391,8.813755989,,,,,,,,,,
65.15011584,1.085340619,8.823821068,,,,,,,,,,
65.20000512,1.086147666,8.832240105,,,,,,,,,,
65.25001728,1.087056279,8.842386246,,,,,,,,,,
65.30002944,1.087781787,8.851140022,,,,,,,,,,
65.3500416,1.088697314,8.859924316,,,,,,,,,,
65.40005376,1.089436412,8.869432449,,,,,,,,,,
65.45006592,1.09035182,8.877556801,,,,,,,,,,
65.50007808,1.091118097,8.887246132,,,,,,,,,,
65.55009024,1.09198606,8.895418167,,,,,,,,,,
65.6001024,1.092820168,8.90566349,,,,,,,,,,
65.65011456,1.093647361,8.913692474,,,,,,,,,,
65.70000384,1.094556093,8.924057007,,,,,,,,,,
65.750016,1.095342636,8.932498932,,,,,,,,,,
65.80002816,1.096258044,8.94211483,,,,,,,,,,
65.85004032,1.096997261,8.950584412,,,,,,,,,,
65.90005248,1.097905874,8.959334373,,,,,,,,,,
65.95006464,1.098617911,8.96868515,,,,,,,,,,
66.0000768,1.099492669,8.976025581,,,,,,,,,,
66.05008896,1.100286007,8.986156464,,,,,,,,,,
66.10010112,1.10109973,8.993432999,,,,,,,,,,
66.15011328,1.101974487,9.003087044,,,,,,,,,,
66.20000256,1.10274756,9.011268616,,,,,,,,,,
66.25001472,1.103683352,9.02057457,,,,,,,,,,
66.30002688,1.104442716,9.029781342,,,,,,,,,,
66.35003904,1.105385303,9.038496017,,,,,,,,,,
66.4000512,1.106151581,9.048119545,,,,,,,,,,
66.45006336,1.107060194,9.056293488,,,,,,,,,,
66.50007552,1.107826471,9.066062927,,,,,,,,,,
66.55008768,1.108687639,9.073383331,,,,,,,,,,
66.60009984,1.109494567,9.083477974,,,,,,,,,,
66.650112,1.110247254,9.091108322,,,,,,,,,,
66.70000128,1.111162782,9.100004196,,,,,,,,,,
66.75001344,1.11192894,9.109137535,,,,,,,,,,
66.8000256,1.112864733,9.117726326,,,,,,,,,,
66.85003776,1.11361742,9.127033234,,,,,,,,,,
66.90004992,1.114546418,9.135121346,,,,,,,,,,
66.95006208,1.115339875,9.145311356,,,,,,,,,,
67.00007424,1.116241693,9.153532028,,,,,,,,,,
67.0500864,1.117048621,9.163570404,,,,,,,,,,
67.10009856,1.117882729,9.171260834,,,,,,,,,,
67.15011072,1.118730307,9.181079865,,,,,,,,,,
67.20012288,1.119482994,9.188756943,,,,,,,,,,
67.25001216,1.120371342,9.197864532,,,,,,,,,,
67.30002432,1.121076584,9.206490517,,,,,,,,,,
67.35003648,1.121998787,9.214643478,,,,,,,,,,
67.40004864,1.122744679,9.224019051,,,,,,,,,,
67.4500608,1.123646617,9.232179642,,,,,,,,,,
67.50007296,1.12446034,9.242096901,,,,,,,,,,
67.55008512,1.125328302,9.249717712,,,,,,,,,,
67.60009728,1.12618947,9.260025978,,,,,,,,,,
67.65010944,1.127003193,9.268250465,,,,,,,,,,
67.7001216,1.127898216,9.278394699,,,,,,,,,,
67.75001088,1.128650904,9.286484718,,,,,,,,,,
67.80002304,1.129573226,9.295537949,,,,,,,,,,
67.8500352,1.130312324,9.304656982,,,,,,,,,,
67.90004736,1.131234527,9.313088417,,,,,,,,,,
67.95005952,1.131973624,9.322495461,,,,,,,,,,
68.00007168,1.132834792,9.330302238,,,,,,,,,,
68.05008384,1.13365531,9.339795113,,,,,,,,,,
68.100096,1.134482622,9.34774971,,,,,,,,,,
68.15010816,1.135350585,9.357892036,,,,,,,,,,
68.20012032,1.136137247,9.365510941,,,,,,,,,,
68.2500096,1.137072921,9.375323296,,,,,,,,,,
68.30002176,1.137832403,9.384498596,,,,,,,,,,
68.35003392,1.138768196,9.39358139,,,,,,,,,,
68.40004608,1.139500618,9.403343201,,,,,,,,,,
68.45005824,1.140409231,9.411534309,,,,,,,,,,
68.5000704,1.141155124,9.421284676,,,,,,,,,,
68.55008256,1.142002702,9.428468704,,,,,,,,,,
68.60009472,1.142809749,9.438548088,,,,,,,,,,
68.65010688,1.143575907,9.446030617,,,,,,,,,,
68.70011904,1.144457459,9.455548286,,,,,,,,,,
68.75000832,1.145189881,9.464042664,,,,,,,,,,
68.80002048,1.14613235,9.472700119,,,,,,,,,,
68.85003264,1.146905422,9.482767105,,,,,,,,,,
68.9000448,1.147854805,9.49119091,,,,,,,,,,
68.95005696,1.148641348,9.501434326,,,,,,,,,,
69.00006912,1.149549961,9.51011467,,,,,,,,,,
69.05008128,1.150336623,9.520186424,,,,,,,,,,
69.10009344,1.151163936,9.528225899,,,,,,,,,,
69.1501056,1.152011514,9.537857056,,,,,,,,,,
69.20011776,1.152791381,9.546106339,,,,,,,,,,
69.25000704,1.153686404,9.555238724,,,,,,,,,,
69.3000192,1.154398441,9.5638237,,,,,,,,,,
69.35003136,1.155334234,9.571974754,,,,,,,,,,
69.40004352,1.156100512,9.581624031,,,,,,,,,,
69.45005568,1.157022715,9.589791298,,,,,,,,,,
69.50006784,1.157822847,9.600060463,,,,,,,,,,
69.55008,1.158724666,9.608206749,,,,,,,,,,
69.60009216,1.159565568,9.618673325,,,,,,,,,,
69.65010432,1.160386086,9.626441956,,,,,,,,,,
69.70011648,1.161254048,9.636463165,,,,,,,,,,
69.75000576,1.162006736,9.644783974,,,,,,,,,,
69.80001792,1.162901878,9.6534729,,,,,,,,,,
69.85003008,1.163613796,9.662241936,,,,,,,,,,
69.90004224,1.164522529,9.669510841,,,,,,,,,,
69.9500544,1.165254831,9.679031372,,,,,,,,,,
70.00006656,1.166095614,9.685810089,,,,,,,,,,
70.05007872,1.166929722,9.695918083,,,,,,,,,,
70.10009088,1.167757034,9.703673363,,,,,,,,,,
70.15010304,1.168679237,9.713816643,,,,,,,,,,
70.2001152,1.169472575,9.722668648,,,,,,,,,,
70.25000448,1.170408368,9.731837273,,,,,,,,,,
70.30001664,1.17114079,9.740941048,,,,,,,,,,
70.3500288,1.172062993,9.749584198,,,,,,,,,,
70.40004096,1.172774911,9.758887291,,,,,,,,,,
70.45005312,1.173656464,9.766219139,,,,,,,,,,
70.50006528,1.174443126,9.776118279,,,,,,,,,,
70.55007744,1.175270319,9.78369236,,,,,,,,,,
70.6000896,1.176124811,9.79276371,,,,,,,,,,
70.65010176,1.176904559,9.800739288,,,,,,,,,,
70.70011392,1.177826762,9.810278893,,,,,,,,,,
70.7500032,1.178606629,9.819171906,,,,,,,,,,
70.80001536,1.179556012,9.828155518,,,,,,,,,,
70.85002752,1.180328965,9.837926865,,,,,,,,,,
70.90003968,1.181271553,9.846135139,,,,,,,,,,
70.95005184,1.182003856,9.855629921,,,,,,,,,,
71.000064,1.182905793,9.86302948,,,,,,,,,,
71.05007616,1.183692336,9.873240471,,,,,,,,,,
71.10008832,1.184506059,9.880558014,,,,,,,,,,
71.15010048,1.185360551,9.89005661,,,,,,,,,,
71.20011264,1.186133504,9.897695541,,,,,,,,,,
71.25000192,1.187015057,9.906624794,,,,,,,,,,
71.30001408,1.187733889,9.914412498,,,,,,,,,,
71.35002624,1.188656092,9.922337532,,,,,,,,,,
71.4000384,1.18943584,9.932201385,,,,,,,,,,
71.45005056,1.190364838,9.940443039,,,,,,,,,,
71.50006272,1.191158295,9.950242996,,,,,,,,,,
71.55007488,1.192039847,9.958024979,,,,,,,,,,
71.60008704,1.19285357,9.967582703,,,,,,,,,,
71.6500992,1.193660498,9.975171089,,,,,,,,,,
71.70011136,1.194535255,9.984997749,,,,,,,,,,
71.75000064,1.195267558,9.992984772,,,,,,,,,,
71.8000128,1.196182966,10.00150681,,,,,,,,,,
71.85002496,1.196922183,10.01029873,,,,,,,,,,
71.90003712,1.197844386,10.01815605,,,,,,,,,,
71.95004928,1.198590279,10.02739048,,,,,,,,,,
72.00006144,1.199492097,10.03473949,,,,,,,,,,
72.0500736,1.200312614,10.04503345,,,,,,,,,,
72.10008576,1.201180577,10.05278683,,,,,,,,,,
72.15009792,1.202041745,10.06294918,,,,,,,,,,
72.20011008,1.202841997,10.07035351,,,,,,,,,,
72.25012224,1.203743815,10.07949257,,,,,,,,,,
72.30001152,1.204489708,10.08754826,,,,,,,,,,
72.35002368,1.205418706,10.09626293,,,,,,,,,,
72.40003584,1.206137538,10.10521126,,,,,,,,,,
72.450048,1.207046151,10.11267185,,,,,,,,,,
72.50006016,1.207812428,10.12175369,,,,,,,,,,
72.55007232,1.208680391,10.1291256,,,,,,,,,,
72.60008448,1.209466934,10.13808155,,,,,,,,,,
72.65009664,1.210267186,10.14474487,,,,,,,,,,
72.7001088,1.211169004,10.15410805,,,,,,,,,,
72.75012096,1.211942077,10.16226101,,,,,,,,,,
72.80001024,1.21287787,10.17120934,,,,,,,,,,
72.8500224,1.213630557,10.17992783,,,,,,,,,,
72.90003456,1.214559555,10.18782425,,,,,,,,,,
72.95004672,1.215305448,10.19678402,,,,,,,,,,
73.00005888,1.216180205,10.20405197,,,,,,,,,,
73.05007104,1.216987133,10.21379662,,,,,,,,,,
73.1000832,1.217787266,10.22069073,,,,,,,,,,
73.15009536,1.218648434,10.22970772,,,,,,,,,,
73.20010752,1.219414711,10.23721981,,,,,,,,,,
73.25011968,1.220336914,10.24577427,,,,,,,,,,
73.30000896,1.221076012,10.25418186,,,,,,,,,,
73.35002112,1.222025394,10.26238823,,,,,,,,,,
73.40003328,1.222812057,10.27221966,,,,,,,,,,
73.45004544,1.22373426,10.28004265,,,,,,,,,,
73.5000576,1.224514008,10.28970623,,,,,,,,,,
73.55006976,1.22538197,10.29701042,,,,,,,,,,
73.60008192,1.226202488,10.30631256,,,,,,,,,,
73.65009408,1.226982355,10.31322193,,,,,,,,,,
73.70010624,1.227870584,10.32268429,,,,,,,,,,
73.7501184,1.228603005,10.33041,,,,,,,,,,
73.80000768,1.229518414,10.33843613,,,,,,,,,,
73.85001984,1.230257511,10.34702969,,,,,,,,,,
73.900032,1.231179714,10.35451221,,,,,,,,,,
73.95004416,1.231952786,10.36377811,,,,,,,,,,
74.00005632,1.232841134,10.37117195,,,,,,,,,,
74.05006848,1.233675122,10.38097668,,,,,,,,,,
74.10008064,1.23452282,10.38844109,,,,,,,,,,
74.1500928,1.235397577,10.39770699,,,,,,,,,,
74.20010496,1.23615706,10.40530682,,,,,,,,,,
74.25011712,1.237058878,10.41376209,,,,,,,,,,
74.3000064,1.237770915,10.42157173,,,,,,,,,,
74.35001856,1.238693118,10.42903328,,,,,,,,,,
74.40003072,1.239418745,10.437994,,,,,,,,,,
74.45004288,1.240300179,10.44505882,,,,,,,,,,
74.50005504,1.24110043,10.45434666,,,,,,,,,,
74.5500672,1.241968393,10.4614172,,,,,,,,,,
74.60007936,1.242836356,10.47091675,,,,,,,,,,
74.65009152,1.243650079,10.4784832,,,,,,,,,,
74.70010368,1.244558692,10.48764324,,,,,,,,,,
74.75011584,1.245324969,10.49585915,,,,,,,,,,
74.80000512,1.246247172,10.5043087,,,,,,,,,,
74.85001728,1.246966004,10.51242924,,,,,,,,,,
74.90002944,1.247874618,10.52005672,,,,,,,,,,
74.9500416,1.24862051,10.52874851,,,,,,,,,,
75.00005376,1.249515653,10.53565788,,,,,,,,,,
75.05006592,1.250329375,10.54544926,,,,,,,,,,
75.10007808,1.251156569,10.55248356,,,,,,,,,,
75.15009024,1.252011061,10.56175423,,,,,,,,,,
75.2001024,1.252817988,10.56899738,,,,,,,,,,
75.25011456,1.253726602,10.57810593,,,,,,,,,,
75.30000384,1.254458904,10.58571053,,,,,,,,,,
75.350016,1.255367637,10.59338093,,,,,,,,,,
75.40002816,1.256106734,10.60230446,,,,,,,,,,
75.45004032,1.257028937,10.6097393,,,,,,,,,,
75.50005248,1.257795215,10.61915588,,,,,,,,,,
75.55006464,1.258649588,10.62586212,,,,,,,,,,
75.6000768,1.2594769,10.63504887,,,,,,,,,,
75.65008896,1.260283828,10.64176941,,,,,,,,,,
75.70010112,1.26116538,10.6510582,,,,,,,,,,
75.75011328,1.261904478,10.65818691,,,,,,,,,,
75.80000256,1.262833476,10.6661005,,,,,,,,,,
75.85001472,1.263592958,10.6745615,,,,,,,,,,
75.90002688,1.264535546,10.68227386,,,,,,,,,,
75.95003904,1.265274644,10.69103622,,,,,,,,,,
76.0000512,1.266169786,10.69764137,,,,,,,,,,
76.05006336,1.266983509,10.70735741,,,,,,,,,,
76.10007552,1.267824292,10.7142725,,,,,,,,,,
76.15008768,1.26868546,10.72305012,,,,,,,,,,
76.20009984,1.269465327,10.73046207,,,,,,,,,,
76.250112,1.270380735,10.73874378,,,,,,,,,,
76.30000128,1.271126628,10.74631405,,,,,,,,,,
76.35001344,1.272055626,10.75380898,,,,,,,,,,
76.4000256,1.272794843,10.76242065,,,,,,,,,,
76.45003776,1.273710251,10.76904964,,,,,,,,,,
76.50004992,1.274496794,10.7781086,,,,,,,,,,
76.55006208,1.275385141,10.78487682,,,,,,,,,,
76.60007424,1.276192069,10.79378033,,,,,,,,,,
76.6500864,1.276965141,10.80025864,,,,,,,,,,
76.70009856,1.277853489,10.80859375,,,,,,,,,,
76.75011072,1.278592587,10.81606197,,,,,,,,,,
76.80012288,1.27951479,10.82348347,,,,,,,,,,
76.85001216,1.280253887,10.83161449,,,,,,,,,,
76.90002432,1.28116262,10.83851433,,,,,,,,,,
76.95003648,1.281928778,10.847188,,,,,,,,,,
77.00004864,1.282789946,10.85384083,,,,,,,,,,
77.0500608,1.283617258,10.8631258,,,,,,,,,,
77.10007296,1.284430981,10.86942387,,,,,,,,,,
77.15008512,1.285332918,10.87835979,,,,,,,,,,
77.20009728,1.286126256,10.88586521,,,,,,,,,,
77.25010944,1.287048459,10.89398003,,,,,,,,,,
77.3001216,1.287780881,10.90168476,,,,,,,,,,
77.35001088,1.288703084,10.9089613,,,,,,,,,,
77.40002304,1.289442182,10.91723728,,,,,,,,,,
77.4500352,1.290330529,10.9236784,,,,,,,,,,
77.50004736,1.291123867,10.93204021,,,,,,,,,,
77.55005952,1.291971445,10.93811226,,,,,,,,,,
77.60007168,1.292798758,10.94669724,,,,,,,,,,
77.65008384,1.29358542,10.95309639,,,,,,,,,,
77.700096,1.294507623,10.96136379,,,,,,,,,,
77.75010816,1.295280576,10.96904945,,,,,,,,,,
77.80012032,1.296229959,10.97668743,,,,,,,,,,
77.8500096,1.296989441,10.98492622,,,,,,,,,,
77.90002176,1.297911644,10.9921484,,,,,,,,,,
77.95003392,1.298643947,10.99980736,,,,,,,,,,
78.00004608,1.299505234,11.006423,,,,,,,,,,
78.05005824,1.300305367,11.01449013,,,,,,,,,,
78.1000704,1.301125884,11.02097797,,,,,,,,,,
78.15008256,1.301987052,11.02932453,,,,,,,,,,
78.20009472,1.3027668,11.03588772,,,,,,,,,,
78.25010688,1.303675532,11.04398155,,,,,,,,,,
78.30011904,1.304407835,11.05124378,,,,,,,,,,
78.35000832,1.305343628,11.05842781,,,,,,,,,,
78.40002048,1.3061167,11.06675339,,,,,,,,,,
78.45003264,1.307052493,11.07395267,,,,,,,,,,
78.5000448,1.307845831,11.0825758,,,,,,,,,,
78.55005696,1.308740854,11.08888912,,,,,,,,,,
78.60006912,1.309547901,11.09794998,,,,,,,,,,
78.65008128,1.310361624,11.10426044,,,,,,,,,,
78.70009344,1.311215997,11.11253738,,,,,,,,,,
78.7501056,1.311982274,11.11881351,,,,,,,,,,
78.80011776,1.312897682,11.12650681,,,,,,,,,,
78.85000704,1.313629985,11.13375282,,,,,,,,,,
78.9000192,1.314552188,11.14075756,,,,,,,,,,
78.95003136,1.3152982,11.14867973,,,,,,,,,,
79.00004352,1.316233873,11.15543747,,,,,,,,,,
79.05005568,1.31704092,11.16424847,,,,,,,,,,
79.10006784,1.317915559,11.17077732,,,,,,,,,,
79.15008,1.318742871,11.17929554,,,,,,,,,,
79.20009216,1.319549799,11.18567848,,,,,,,,,,
79.25010432,1.320390701,11.19390678,,,,,,,,,,
79.30011648,1.321095943,11.2000885,,,,,,,,,,
79.35000576,1.322011352,11.20675087,,,,,,,,,,
79.40001792,1.322743654,11.21442032,,,,,,,,,,
79.45003008,1.323652387,11.22047615,,,,,,,,,,
79.50004224,1.324445724,11.22913074,,,,,,,,,,
79.5500544,1.325320482,11.2355032,,,,,,,,,,
79.60006656,1.326161265,11.24405956,,,,,,,,,,
79.65007872,1.326995373,11.25076389,,,,,,,,,,
79.70009088,1.327890515,11.25920773,,,,,,,,,,
79.75010304,1.328649998,11.2660141,,,,,,,,,,
79.8001152,1.329565406,11.27332115,,,,,,,,,,
79.85000448,1.330290914,11.28075314,,,,,,,,,,
79.90001664,1.331213117,11.28720379,,,,,,,,,,
79.9500288,1.331945539,11.29547215,,,,,,,,,,
80.00004096,1.332799911,11.30134296,,,,,,,,,,
80.05005312,1.333627224,11.31002235,,,,,,,,,,
80.10006528,1.334461212,11.31622601,,,,,,,,,,
80.15007744,1.33534956,11.32483292,,,,,,,,,,
80.2000896,1.336129427,11.33167362,,,,,,,,,,
80.25010176,1.33706522,11.33989716,,,,,,,,,,
80.30011392,1.337844968,11.34745121,,,,,,,,,,
80.3500032,1.338794351,11.35528183,,,,,,,,,,
80.40001536,1.339526653,11.36307621,,,,,,,,,,
80.45002752,1.340448856,11.36938381,,,,,,,,,,
80.50003968,1.341201544,11.37790966,,,,,,,,,,
80.55005184,1.342069507,11.38378239,,,,,,,,,,
80.600064,1.342856169,11.39210606,,,,,,,,,,
80.65007616,1.343622446,11.39768124,,,,,,,,,,
80.70008832,1.344517469,11.40543556,,,,,,,,,,
80.75010048,1.345263362,11.41215611,,,,,,,,,,
80.80011264,1.346199155,11.41925621,,,,,,,,,,
80.85000192,1.346931577,11.42710018,,,,,,,,,,
80.90001408,1.347874045,11.43371487,,,,,,,,,,
80.95002624,1.348633528,11.44212151,,,,,,,,,,
81.0000384,1.34954226,11.44838047,,,,,,,,,,
81.05005056,1.350342393,11.45694923,,,,,,,,,,
81.10006272,1.351169705,11.46290588,,,,,,,,,,
81.15007488,1.352017283,11.47092915,,,,,,,,,,
81.20008704,1.352783561,11.47746563,,,,,,,,,,
81.2500992,1.353692174,11.48507309,,,,,,,,,,
81.30011136,1.354411006,11.49188805,,,,,,,,,,
81.35000064,1.355326414,11.49841595,,,,,,,,,,
81.4000128,1.356092691,11.50588226,,,,,,,,,,
81.45002496,1.357001305,11.5122261,,,,,,,,,,
81.50003712,1.357774377,11.52089691,,,,,,,,,,
81.55004928,1.358662724,11.52650356,,,,,,,,,,
81.60006144,1.359517097,11.53521252,,,,,,,,,,
81.6500736,1.360357881,11.54169559,,,,,,,,,,
81.70008576,1.361239433,11.54988289,,,,,,,,,,
81.75009792,1.361998916,11.55640221,,,,,,,,,,
81.80011008,1.362894058,11.56385231,,,,,,,,,,
81.85012224,1.363612771,11.57069874,,,,,,,,,,
81.90001152,1.364514709,11.57712555,,,,,,,,,,
81.95002368,1.365233421,11.5843153,,,,,,,,,,
82.00003584,1.366087914,11.58973885,,,,,,,,,,
82.050048,1.366888046,11.59741592,,,,,,,,,,
82.10006016,1.367708564,11.60311794,,,,,,,,,,
82.15007232,1.368610382,11.61166859,,,,,,,,,,
82.20008448,1.369410515,11.61841965,,,,,,,,,,
82.25009664,1.370353103,11.62665653,,,,,,,,,,
82.3001088,1.37111938,11.63375187,,,,,,,,,,
82.35012096,1.372061968,11.64065552,,,,,,,,,,
82.40001024,1.372794271,11.6480751,,,,,,,,,,
82.4500224,1.373696208,11.65439415,,,,,,,,,,
