N_cycles,Load,eyy,exx,Specimen_name
5500,77.605187,-0.000277155,0.0014219,
5500,52.854824,-0.000311845,0.00136121,
5500,118.556314,-0.000513391,0.00236166,
5500,241.226141,-0.000965371,0.00385075,
5500,371.498844,-0.00139416,0.00528934,
6000,469.147845,-0.00173455,0.0063005,
6000,498.206833,-0.00174759,0.00639359,
6000,435.413146,-0.00145641,0.00545692,
6000,307.236771,-0.000965224,0.00392111,
6000,175.30246,-0.000578588,0.00246231,
6000,77.054535,-0.000307754,0.00143095,
6000,51.212528,-0.000309725,0.0013649,
6000,119.599655,-0.00053068,0.00238686,
6000,243.535016,-0.000971918,0.00387301,
6000,371.035137,-0.00139076,0.00529609,
6500,470.616252,-0.00173917,0.00631496,
6500,497.868714,-0.00174989,0.00640272,
6500,432.843435,-0.00145759,0.00546785,
6500,304.464189,-0.000969036,0.0039061,
6500,174.326743,-0.000565292,0.00246167,
6500,75.856625,-0.000313998,0.0014265,
6500,53.666311,-0.000304372,0.00138584,
6500,116.141173,-0.00053268,0.00238266,
6500,244.452769,-0.000963943,0.00390163,
6500,371.566468,-0.001406,0.00532358,
7000,472.403457,-0.00173811,0.00633639,
7000,494.332946,-0.00173422,0.00639877,
7000,434.543695,-0.00147898,0.00547112,
7000,303.208316,-0.000932457,0.00389221,
7000,171.080794,-0.00058482,0.00245206,
7000,77.073856,-0.000298699,0.00146258,
7000,55.685369,-0.00031624,0.00140432,
7000,117.860754,-0.000535344,0.00239425,
7000,246.954855,-0.000975742,0.00393452,
7000,373.31503,-0.00140797,0.00533047,
7500,470.683876,-0.00171823,0.0063567,
7500,498.699522,-0.00177726,0.00642281,
7500,431.790434,-0.00144598,0.00546595,
7500,302.010406,-0.000967781,0.00391175,
7500,173.128834,-0.000563461,0.00246529,
7500,76.484562,-0.000312295,0.00145303,
7500,54.361872,-0.000321778,0.00143425,
7500,119.474068,-0.00054373,0.00243324,
7500,246.375221,-0.000981269,0.00394417,
7500,373.092837,-0.00141575,0.0053546,
8000,472.722255,-0.00175031,0.00636957,
8000,496.603179,-0.00173551,0.00641076,
8000,430.998267,-0.00147173,0.00547115,
8000,301.140955,-0.00094199,0.00391053,
8000,169.96983,-0.000580769,0.00245414,
8000,76.069158,-0.000300263,0.00147462,
8000,53.192943,-0.000327051,0.00143124,
8000,121.7443,-0.000538421,0.00245763,
8000,246.945195,-0.000990325,0.00396291,
8000,375.218162,-0.00141137,0.00537714,
8500,472.654631,-0.00173691,0.006387,
8500,497.13451,-0.00175609,0.00641631,
8500,430.776074,-0.00145673,0.00545941,
8500,301.40179,-0.000950069,0.00390033,
8500,170.819959,-0.000586505,0.00246638,
8500,75.238349,-0.000307945,0.00146072,
8500,52.864484,-0.000326694,0.00143567,
8500,122.275631,-0.000559638,0.00248209,
8500,249.360335,-0.000986791,0.00399132,
8500,373.47926,-0.00142767,0.00537471,
9000,472.268209,-0.00173094,0.0063955,
9000,496.757748,-0.00175672,0.00642883,
9000,429.462237,-0.00145577,0.00544672,
9000,299.208842,-0.000944363,0.00390576,
9000,171.496198,-0.00058099,0.00246236,
9000,75.711717,-0.000306522,0.00147808,
9000,54.149339,-0.000321188,0.001462,
9000,123.81166,-0.00056391,0.00249683,
9000,248.316995,-0.000983902,0.00399581,
9000,375.778474,-0.00143978,0.00541065,
9500,473.263247,-0.00176727,0.00641471,
9500,496.11049,-0.00175788,0.00644599,
9500,428.988869,-0.00145128,0.00544774,
9500,296.793701,-0.000951483,0.00389496,
9500,170.964868,-0.00058237,0.00247899,
9500,73.286915,-0.00032671,0.00146706,
9500,53.376494,-0.000316453,0.00147114,
9500,125.241424,-0.000583618,0.00252919,
9500,248.75172,-0.000989313,0.00401409,
9500,377.343486,-0.00144005,0.00544062,
10000,473.292229,-0.00173875,0.00643597,
10000,496.554876,-0.00178289,0.00644023,
10000,427.868244,-0.00144112,0.00545158,
10000,298.513282,-0.000954333,0.00388618,
10000,167.767221,-0.000573981,0.00245443,
10000,73.779604,-0.000329751,0.00149274,
10000,54.274927,-0.000333079,0.00149672,
10000,123.869624,-0.00057214,0.00253096,
10000,250.925347,-0.00099228,0.00404079,
10000,378.26124,-0.0014489,0.00544396,
10500,473.301889,-0.00176288,0.00644164,
10500,498.216494,-0.00177383,0.00644805,
10500,426.032736,-0.00144817,0.00544581,
10500,294.417203,-0.000958711,0.00388853,
10500,166.54033,-0.000574521,0.00245806,
10500,72.543052,-0.000326133,0.00148133,
10500,53.81122,-0.000328614,0.00151048,
10500,126.236462,-0.00057552,0.00255477,
10500,251.640228,-0.00101622,0.00406233,
10500,378.406148,-0.00142435,0.00545571,
11000,476.03583,-0.00179205,0.00646042,
11000,496.883336,-0.00172835,0.00643803,
11000,425.549708,-0.00146837,0.00543192,
11000,294.243313,-0.000927982,0.00388778,
11000,167.148945,-0.000587219,0.0024666,
11000,72.407804,-0.000334558,0.00148418,
11000,53.521403,-0.000331612,0.00152224,
11000,125.415314,-0.000597404,0.00256806,
11000,253.582002,-0.00100729,0.00408029,
11000,379.024424,-0.00144777,0.00546513,
11500,475.301627,-0.0017864,0.00647076,
11500,495.540517,-0.00176919,0.00645168,
11500,424.545009,-0.00144354,0.00543044,
11500,293.142008,-0.000955366,0.00386986,
11500,165.16853,-0.000577178,0.0024683,
11500,73.547751,-0.000331119,0.00150495,
11500,54.516441,-0.000339403,0.00152075,
11500,126.313746,-0.000593818,0.00257989,
11500,255.175994,-0.00103339,0.00410444,
11500,380.618418,-0.00144497,0.00550265,
12000,478.460633,-0.0017631,0.00647097,
12000,494.622763,-0.00176164,0.0064433,
12000,424.187568,-0.00146042,0.00542446,
12000,292.185613,-0.000925847,0.00387582,
12000,165.777145,-0.000593486,0.00244627,
12000,72.765245,-0.000325621,0.00149891,
12000,56.400251,-0.000349912,0.00154076,
12000,127.279802,-0.000598869,0.00258878,
12000,254.287223,-0.00100184,0.00411346,
12000,380.31894,-0.0014813,0.00550946,
12500,478.373687,-0.00178617,0.00650323,
12500,495.221718,-0.00174148,0.0064265,
12500,421.105848,-0.00146381,0.00541854,
12500,292.736265,-0.000926906,0.00386739,
12500,164.115529,-0.00058391,0.00243959,
12500,72.475428,-0.000317151,0.0015056,
12500,55.830277,-0.000345107,0.00153482,
12500,130.438806,-0.000600432,0.00260913,
12500,254.432131,-0.00102704,0.00413379,
12500,382.347659,-0.00145421,0.00551056,
13000,477.446273,-0.00179047,0.0065059,
13000,494.960883,-0.00176329,0.0064617,
13000,422.16851,-0.00146428,0.00541009,
13000,289.171517,-0.000921546,0.00385589,
13000,164.550254,-0.000589839,0.00246953,
13000,71.770207,-0.000326205,0.00150117,
13000,53.540724,-0.000359298,0.00155151,
13000,130.525752,-0.000601569,0.00265035,
13000,256.200014,-0.00104189,0.00415104,
13000,381.806667,-0.00145474,0.00553156,
13500,476.866639,-0.00177084,0.00651228,
13500,493.907881,-0.00177217,0.00645994,
13500,421.540573,-0.00143768,0.00541278,
13500,289.470994,-0.000934882,0.00386942,
13500,162.569838,-0.000581179,0.00245563,
13500,71.81851,-0.000329756,0.00152247,
13500,54.970487,-0.000348903,0.00158015,
13500,130.545073,-0.000629313,0.00266303,
13500,257.620117,-0.00102683,0.00419016,
13500,382.840348,-0.00148776,0.00554619,
14000,478.42199,-0.00177037,0.00651568,
14000,494.130074,-0.001758,0.00645102,
14000,422.709502,-0.00145763,0.0054009,
14000,287.558203,-0.000914885,0.00384441,
14000,161.497516,-0.0005898,0.00244795,
14000,70.63026,-0.000338739,0.00152124,
14000,57.24072,-0.000336571,0.00158909,
14000,132.989195,-0.00063655,0.00266658,
14000,257.967897,-0.00102435,0.00419325,
14000,383.90301,-0.00148868,0.00556278,
14500,479.803451,-0.0017938,0.00654481,
14500,495.279681,-0.00176121,0.00646024,
14500,417.850237,-0.00144016,0.00538541,
14500,286.717734,-0.000929412,0.00384661,
14500,161.748691,-0.000569814,0.00245432,
14500,70.504673,-0.000344713,0.00150672,
14500,57.559518,-0.000324112,0.00159943,
14500,131.781625,-0.000638042,0.00267771,
14500,260.064239,-0.00100921,0.00420907,
14500,385.410058,-0.0015031,0.00557868,
15000,477.340007,-0.00177574,0.00653718,
15000,494.564799,-0.00178337,0.0064784,
15000,418.970862,-0.00143906,0.00538863,
15000,284.978832,-0.000926353,0.00384468,
15000,162.106131,-0.000582407,0.00245043,
15000,69.673865,-0.000324283,0.00151273,
15000,55.608084,-0.000354644,0.0016026,
15000,134.158123,-0.000627481,0.00271944,
15000,259.832386,-0.00104263,0.00422042,
15000,385.525985,-0.00150091,0.00559199,
15500,479.484653,-0.0018048,0.00655619,
15500,493.531118,-0.00175302,0.00645594,
15500,416.410813,-0.00144439,0.00537406,
15500,284.292932,-0.00092713,0.00383984,
15500,160.058092,-0.000581023,0.00244459,
15500,70.079608,-0.000328738,0.00152536,
15500,56.361608,-0.000355656,0.00160988,
15500,133.481884,-0.000633301,0.00272287,
15500,261.387737,-0.00105668,0.00424664,
15500,385.748178,-0.00149217,0.00559912,
16000,479.94836,-0.00179764,0.0065399,
16000,493.5601,-0.00177481,0.00644107,
16000,415.879481,-0.00143121,0.00535076,
16000,283.626353,-0.000946802,0.00379996,
16000,158.154961,-0.00057559,0.00240838,
16000,69.374387,-0.000340664,0.00150383,
16000,57.115132,-0.000362564,0.00159541,
16000,133.993894,-0.000638065,0.00270635,
16000,262.662931,-0.00105741,0.00422383,
16000,388.192301,-0.0015056,0.00560082,
16500,481.252537,-0.00183182,0.00656183,
16500,493.994826,-0.00176136,0.00645039,
16500,416.02439,-0.00145322,0.00535407,
16500,282.273874,-0.000925127,0.00381388,
16500,158.357833,-0.000583739,0.00242143,
16500,68.379349,-0.000334366,0.00152182,
16500,59.095548,-0.000364402,0.00163442,
16500,135.104858,-0.000650355,0.00274779,
16500,263.715932,-0.0010517,0.00426401,
16500,386.530683,-0.00150853,0.00561037,
17000,481.320161,-0.00179668,0.00656355,
17000,493.994826,-0.00172499,0.00645368,
17000,414.121258,-0.00141122,0.00534657,
17000,279.259779,-0.000895266,0.00379599,
17000,158.850522,-0.000526878,0.00242451,
17000,67.867339,-0.000297704,0.00151038,
17000,57.559518,-0.000299501,0.00162783,
17000,134.728096,-0.000602141,0.00276083,
17000,266.546477,-0.0010045,0.00428632,
17000,387.680291,-0.00146111,0.00562795,
17500,480.305801,-0.00178544,0.00658216,
17500,491.434775,-0.00179848,0.00644682,
17500,413.174523,-0.00142044,0.00534554,
17500,279.993982,-0.000943967,0.00380932,
17500,157.333813,-0.000568576,0.00240638,
17500,66.311989,-0.000344825,0.00152615,
17500,59.047245,-0.000360114,0.00165048,
17500,137.375091,-0.000659634,0.00276916,
17500,263.822199,-0.00106352,0.00429708,
17500,391.061488,-0.0015426,0.00566731,
18000,480.276819,-0.00178554,0.00658618,
18000,491.763234,-0.00178753,0.00645348,
18000,412.314733,-0.00142134,0.00535441,
18000,280.341762,-0.000919681,0.00380842,
18000,154.232773,-0.000574375,0.00239951,
18000,69.442011,-0.000327731,0.00154241,
18000,57.443591,-0.000378429,0.00166101,
18000,138.350807,-0.000643325,0.00280531,
18000,266.198697,-0.00108112,0.00430368,
18000,390.114753,-0.00151095,0.00567229,
18500,482.073685,-0.00180572,0.00660063,
18500,491.589344,-0.00177793,0.00646133,
18500,412.449981,-0.00142782,0.00535394,
18500,277.810694,-0.000928483,0.00379179,
18500,153.884992,-0.000557292,0.00240347,
18500,68.456634,-0.000345822,0.00153666,
18500,57.559518,-0.000359272,0.00167178,
18500,138.292844,-0.000668855,0.00280395,
18500,267.222717,-0.00108583,0.00433976,
18500,390.472194,-0.00152276,0.005688,
19000,482.49875,-0.0018417,0.00660982,
19000,491.019371,-0.00173799,0.00644796,
19000,410.798024,-0.00143236,0.00533466,
19000,276.419573,-0.000917571,0.00378307,
19000,153.933295,-0.000569173,0.00241015,
19000,67.509898,-0.000342377,0.0015312,
19000,58.023225,-0.000372225,0.00167755,
19000,138.263862,-0.000649133,0.00282266,
19000,268.082507,-0.00110988,0.00434613,
19000,390.414231,-0.0015024,0.0057019,
19500,482.537392,-0.00181353,0.00661316,
19500,490.623287,-0.00176703,0.00645587,
19500,409.329618,-0.00142403,0.00533219,
19500,275.830279,-0.000926489,0.00377177,
19500,152.735386,-0.000565562,0.00240709,
19500,65.490841,-0.000344877,0.00152836,
19500,57.095811,-0.000362192,0.00167901,
19500,138.766212,-0.000675308,0.00284342,
19500,268.980939,-0.00108355,0.00437208,
19500,391.998563,-0.00155391,0.00571714,
20000,484.913892,-0.00183224,0.0066341,
20000,491.241564,-0.00174913,0.00647148,
20000,408.576094,-0.00142025,0.00531664,
20000,275.704691,-0.00090839,0.00376814,
20000,152.213715,-0.000559351,0.00241592,
20000,67.171779,-0.000343929,0.0015425,
20000,57.685106,-0.000359863,0.00170272,
20000,139.838534,-0.000671018,0.00286348,
20000,269.802087,-0.00109129,0.00438506,
20000,393.3124,-0.00153444,0.00573838,
20500,484.247313,-0.00181152,0.00664114,
20500,489.686212,-0.00177381,0.00644421,
20500,405.581318,-0.00141719,0.00530708,
20500,275.453517,-0.00092161,0.00378755,
20500,151.305622,-0.000564124,0.00240074,
20500,65.336272,-0.000338358,0.00153349,
20500,57.714087,-0.000374308,0.00171876,
20500,142.746364,-0.000683665,0.00287529,
20500,270.980676,-0.00107999,0.00438668,
20500,392.336683,-0.00155583,0.00575372,
21000,483.793266,-0.00184649,0.00664523,
21000,490.797178,-0.00173279,0.00646838,
21000,405.301162,-0.00142464,0.00530485,
21000,273.675973,-0.000896814,0.00376965,
21000,149.866198,-0.000561132,0.00240258,
21000,66.022172,-0.00035305,0.00153933,
21000,58.477272,-0.000365362,0.00173364,
21000,143.094144,-0.000691844,0.00289188,
21000,271.811484,-0.00108496,0.00442028,
21000,393.418666,-0.00154318,0.00575558,
21500,484.440524,-0.0018442,0.00664236,
21500,489.705533,-0.00175347,0.00645567,
21500,406.093328,-0.00141829,0.00529297,
21500,270.893731,-0.000919438,0.00374971,
21500,150.136694,-0.000551529,0.00239717,
21500,62.814865,-0.000365109,0.00152424,
21500,60.699201,-0.000354209,0.00173788,
21500,143.770383,-0.000699954,0.0029092,
21500,271.956393,-0.00110118,0.00442361,
21500,393.9983,-0.00155574,0.00576413,
22000,485.126424,-0.00186315,0.00665694,
22000,490.169241,-0.00174189,0.0064636,
22000,405.165914,-0.0014158,0.00527951,
22000,270.391382,-0.00090632,0.00375795,
22000,150.078731,-0.000547873,0.00238583,
22000,63.500765,-0.000351762,0.00154222,
22000,60.235494,-0.000376846,0.00175311,
22000,144.040879,-0.00069011,0.00291483,
22000,273.077018,-0.00112633,0.00444565,
22000,395.234853,-0.00154649,0.0057888,
22500,486.788042,-0.00183244,0.00667182,
22500,489.976029,-0.0017712,0.00645595,
22500,404.344766,-0.00141851,0.00527751,
22500,268.575196,-0.000899335,0.00373646,
22500,149.595703,-0.000573933,0.00239447,
22500,63.08536,-0.0003371,0.00153128,
22500,59.48197,-0.000379478,0.00174298,
22500,145.209807,-0.000718466,0.00294712,
22500,275.714352,-0.00109471,0.00445483,
22500,396.307175,-0.00158054,0.0057889,
23000,486.285692,-0.00179723,0.00668012,
23000,489.502662,-0.00178632,0.00644707,
23000,402.963305,-0.00139872,0.00527432,
23000,269.270756,-0.000906277,0.00373578,
23000,147.257846,-0.00055567,0.0023668,
23000,64.157683,-0.000337434,0.0015512,
23000,59.578576,-0.000375093,0.00176641,
23000,145.915028,-0.000713171,0.00294679,
23000,274.642029,-0.00109801,0.00446815,
23000,396.809525,-0.00158916,0.00580378,
23500,486.92329,-0.00182146,0.00667651,
23500,488.45932,-0.00177921,0.00645078,
23500,401.823358,-0.00139481,0.00526243,
23500,266.923239,-0.000917348,0.00371801,
23500,146.29179,-0.000554403,0.00236768,
23500,64.650372,-0.00036325,0.00155739,
23500,60.534972,-0.00037688,0.0017703,
23500,145.760459,-0.000706491,0.00295429,
23500,276.70939,-0.0011088,0.00449098,
23500,398.384197,-0.00159973,0.00581572,
24000,485.252012,-0.00182116,0.00668559,
24000,488.227467,-0.0017778,0.00643953,
24000,400.412916,-0.00140116,0.0052598,
24000,265.609403,-0.000908103,0.00371496,
24000,146.262808,-0.000556147,0.00236064,
24000,63.568389,-0.000359954,0.00156223,
24000,62.090322,-0.000388284,0.00178264,
24000,148.745573,-0.00071692,0.00297532,
24000,278.709127,-0.00112865,0.00450874,
24000,399.021794,-0.00156808,0.00582779,
24500,487.618851,-0.00184618,0.00669033,
24500,487.135822,-0.00175578,0.00644023,
24500,400.441897,-0.00140616,0.00525914,
24500,266.662404,-0.000895874,0.00370799,
24500,143.451585,-0.000557768,0.00234954,
24500,64.022435,-0.000347589,0.001568,
24500,61.037321,-0.000398025,0.00180161,
24500,147.982389,-0.000731105,0.00298244,
24500,280.776487,-0.00113441,0.00453414,
24500,400.741375,-0.00159454,0.00584769,
25000,485.947573,-0.00181719,0.0066639,
25000,488.430339,-0.00178048,0.00642512,
25000,400.915265,-0.00139154,0.00522805,
25000,262.450399,-0.000895234,0.00367989,
25000,143.03618,-0.000562326,0.00233953,
25000,61.597634,-0.000346955,0.00153553,
25000,61.607294,-0.000405739,0.00176574,
25000,147.779517,-0.000736208,0.00299249,
25000,281.781186,-0.00114692,0.00451743,
25000,401.272706,-0.00162181,0.00583617,
25500,487.78308,-0.00184757,0.0066915,
25500,487.580209,-0.00180249,0.00640151,
25500,398.229628,-0.00141678,0.00521426,
25500,263.290868,-0.000917356,0.00367383,
25500,144.688137,-0.000581229,0.00233739,
25500,62.138625,-0.000367837,0.00153269,
25500,61.201551,-0.000433977,0.00180248,
25500,149.528079,-0.000758593,0.00299988,
25500,280.467349,-0.00117017,0.00453461,
25500,401.156779,-0.00162263,0.00583862,
26000,488.372375,-0.00182936,0.00670558,
26000,486.817024,-0.00179954,0.00641209,
26000,397.514746,-0.00139794,0.00521356,
26000,260.605231,-0.00092542,0.00367437,
26000,142.572473,-0.00056988,0.00233396,
26000,61.19189,-0.000373403,0.00154283,
26000,62.486406,-0.000395548,0.00180454,
26000,150.890218,-0.000752754,0.00301776,
26000,282.496067,-0.00113176,0.00455872,
26000,402.53824,-0.0016294,0.00586807,
26500,488.79744,-0.0018546,0.00671407,
26500,486.75906,-0.00177825,0.00643101,
26500,395.128586,-0.00140436,0.00520979,
26500,260.064239,-0.000896496,0.00366921,
26500,141.65472,-0.00055867,0.00233987,
26500,61.36578,-0.000372313,0.0015468,
26500,62.254552,-0.000391552,0.0018413,
26500,152.339302,-0.000753559,0.00304199,
26500,282.264214,-0.00113821,0.00457168,
26500,402.857039,-0.0016288,0.00589133,
27000,489.183863,-0.00183364,0.0067146,
27000,485.039479,-0.00178579,0.00642645,
27000,395.882111,-0.00138967,0.00519587,
27000,259.793744,-0.000892482,0.00366736,
27000,142.031482,-0.000563723,0.002332,
27000,61.336798,-0.000362876,0.0015553,
27000,61.472046,-0.000407367,0.001822,
27000,153.276377,-0.000754573,0.00307735,
27000,285.365255,-0.00114351,0.00459271,
27000,403.484976,-0.00161908,0.00588539,
27500,488.942349,-0.00184928,0.00670888,
27500,485.657756,-0.00177775,0.00641849,
27500,393.631199,-0.0013909,0.00519907,
27500,257.803668,-0.000897946,0.00365663,
27500,142.408244,-0.000556046,0.00233458,
27500,60.873091,-0.000356161,0.00154641,
27500,63.239929,-0.000399148,0.00184279,
27500,154.928333,-0.000756295,0.00308582,
27500,283.172307,-0.00115249,0.00459311,
27500,403.832756,-0.00162841,0.00591489,
28000,489.193523,-0.00186178,0.00670199,
28000,483.754624,-0.0017641,0.0064123,
28000,393.679502,-0.00140306,0.00519224,
28000,257.15641,-0.000889616,0.0036398,
28000,139.712947,-0.000548738,0.00232264,
28000,60.573614,-0.000374549,0.00154495,
28000,63.838884,-0.000393583,0.00185004,
28000,154.928333,-0.000760205,0.00307716,
28000,286.814339,-0.00114554,0.0046179,
28000,406.247897,-0.00164366,0.00592166,
28500,489.695873,-0.00185017,0.00672091,
28500,485.280993,-0.00177338,0.00641074,
28500,391.100131,-0.00138387,0.00516585,
28500,257.349621,-0.000902074,0.00364826,
28500,138.824175,-0.000546959,0.00231676,
28500,60.863431,-0.000371997,0.00155516,
