N_cycles,Load,eyy,exx,Specimen_name
110000,432.50165,-0.00182126,0.00495251,
115000,515.151675,-0.00200986,0.00549429,
115000,492.796918,-0.00191702,0.00515353,
115000,394.706078,-0.00151602,0.00409772,
115000,253.223422,-0.00103713,0.00284617,
115000,128.418496,-0.000644482,0.00182716,
115000,57.445556,-0.000438946,0.00133723,
115000,73.507852,-0.000570639,0.00168434,
115000,177.268764,-0.000998202,0.0027017,
115000,313.325151,-0.00140857,0.00393216,
115000,441.125372,-0.00188665,0.00503329,
120000,518.941874,-0.00207061,0.0055316,
120000,490.613611,-0.00184605,0.0051059,
120000,380.340746,-0.00149462,0.00398204,
120000,244.071632,-0.000996083,0.00279138,
120000,120.979861,-0.000603234,0.00175395,
120000,52.966275,-0.000440128,0.00133527,
120000,79.970768,-0.000590318,0.0017577,
120000,187.222371,-0.00101724,0.00278419,
120000,323.146755,-0.00145935,0.00403565,
120000,451.649021,-0.00187415,0.00513114,
125000,457.368118,-0.00191976,0.00518556,
125000,519.750149,-0.00204994,0.00553952,
125000,482.299014,-0.00182459,0.00504808,
125000,372.686322,-0.00146143,0.00393356,
125000,231.310009,-0.000968669,0.00267892,
125000,115.296229,-0.000589909,0.00175277,
125000,52.428504,-0.000449078,0.00135039,
125000,85.222894,-0.000626776,0.00183086,
125000,197.372412,-0.00107777,0.00290193,
125000,333.940862,-0.00149093,0.00413469,
130000,464.243272,-0.00193228,0.00527399,
130000,521.0801,-0.00205411,0.00556672,
130000,477.558857,-0.00180527,0.00501052,
130000,360.758693,-0.00138656,0.00386242,
130000,224.054916,-0.000951133,0.00263335,
130000,105.300766,-0.000564265,0.00169988,
130000,51.008401,-0.000468674,0.00136966,
130000,92.642207,-0.000655697,0.00193329,
130000,205.918798,-0.00110012,0.00299333,
130000,343.186056,-0.00152384,0.00424286,
135000,471.166731,-0.00197941,0.00533087,
135000,520.390973,-0.00199789,0.00557547,
135000,471.256897,-0.00178637,0.0049648,
135000,351.368586,-0.00136097,0.00377905,
135000,213.87267,-0.000893357,0.00258624,
135000,99.539849,-0.000535708,0.00165401,
135000,52.566972,-0.00046052,0.00143163,
135000,97.581975,-0.00066728,0.0019988,
135000,216.661356,-0.00114223,0.00311946,
135000,355.690096,-0.00155199,0.00436854,
140000,480.466711,-0.00201909,0.00540382,
140000,517.553959,-0.00198375,0.00554645,
140000,464.198189,-0.00179788,0.00490921,
140000,342.648283,-0.00131499,0.003707,
140000,200.125675,-0.000859006,0.00248783,
140000,94.345686,-0.000524543,0.00165619,
140000,51.388383,-0.000447344,0.00144647,
140000,103.677791,-0.000697266,0.00208881,
140000,229.14926,-0.00118545,0.00324545,
140000,363.730939,-0.00157293,0.00445418,
145000,486.192254,-0.00205276,0.00545887,
145000,518.330032,-0.00197695,0.00555055,
145000,456.447137,-0.00177452,0.00482495,
145000,332.172973,-0.00129678,0.00362679,
145000,192.001134,-0.000814633,0.00243164,
145000,86.604355,-0.000507286,0.00158519,
145000,52.380201,-0.000457124,0.00147857,
145000,111.71538,-0.000731393,0.00218501,
145000,237.534641,-0.00122593,0.0033202,
145000,373.829495,-0.0016532,0.0045834,
150000,493.527908,-0.00203316,0.00551611,
150000,516.932456,-0.00202354,0.00551732,
150000,448.187294,-0.0016979,0.00477046,
150000,320.255017,-0.00133491,0.00351444,
150000,182.743087,-0.000802046,0.00236363,
150000,79.735695,-0.00050653,0.00155005,
150000,53.584551,-0.000465883,0.00150969,
150000,118.696748,-0.000750457,0.00226545,
150000,249.929164,-0.00129282,0.00344125,
150000,385.798992,-0.001676,0.00467399,
155000,498.30349,-0.00207785,0.00556734,
155000,512.069924,-0.00199246,0.00549529,
155000,439.827627,-0.00165908,0.00471821,
155000,308.41113,-0.00128678,0.00343798,
155000,172.802361,-0.000753449,0.00232178,
155000,74.328999,-0.000472711,0.00154709,
155000,55.841902,-0.000493067,0.00156401,
155000,126.663494,-0.000789817,0.00237801,
155000,258.794357,-0.00132805,0.00354965,
155000,393.575786,-0.00170189,0.00476315,
160000,503.117716,-0.00206891,0.00560556,
160000,510.153894,-0.00196282,0.00548194,
160000,433.303482,-0.001635,0.00463298,
160000,297.088917,-0.00122542,0.00335113,
160000,163.721426,-0.000728025,0.00225205,
160000,70.503417,-0.000474997,0.00151291,
160000,58.295685,-0.000483631,0.00161801,
160000,135.889334,-0.000816188,0.00246013,
160000,272.286971,-0.00131625,0.00365755,
160000,402.286442,-0.00169323,0.00485362,
165000,507.171971,-0.00210023,0.00562214,
165000,506.524707,-0.00192985,0.00544314,
165000,424.100125,-0.00162845,0.00455094,
165000,286.140251,-0.00115846,0.00325007,
165000,154.154244,-0.000704582,0.00217817,
165000,68.448937,-0.000468226,0.00151051,
165000,61.699424,-0.000503133,0.00167712,
165000,145.472615,-0.000854796,0.0025436,
165000,281.02336,-0.00135841,0.00377088,
165000,413.592587,-0.00173115,0.00494236,
170000,510.785057,-0.00210364,0.00565715,
170000,502.921282,-0.00196791,0.00542537,
170000,413.228704,-0.00164757,0.004442,
170000,275.977314,-0.00109083,0.00318584,
170000,145.169917,-0.00066842,0.00210592,
170000,63.470527,-0.000467493,0.00149436,
170000,64.533189,-0.00051524,0.00173945,
170000,155.992972,-0.000896569,0.00264693,
170000,292.480816,-0.00138224,0.00388625,
170000,422.296808,-0.00177685,0.00504608,
175000,513.902229,-0.0021242,0.00568378,
175000,497.472674,-0.00190139,0.00535781,
175000,403.580965,-0.00160526,0.004355,
175000,267.846323,-0.00107137,0.00310557,
175000,134.987681,-0.000655033,0.00202294,
175000,59.74477,-0.00047747,0.0014982,
175000,71.099151,-0.000545039,0.00179159,
175000,162.307763,-0.000957816,0.00272346,
175000,302.656637,-0.00142974,0.00401044,
175000,434.19226,-0.0018118,0.0051394,
180000,518.040212,-0.00207844,0.00569521,
180000,492.896745,-0.00190453,0.00530615,
180000,395.082842,-0.00151366,0.0042815,
180000,254.472857,-0.00105542,0.00298655,
180000,125.587951,-0.000639788,0.00195602,
180000,58.598383,-0.000466807,0.0015076,
180000,71.649803,-0.000568101,0.00180662,
180000,174.083996,-0.000989456,0.00285664,
180000,313.994952,-0.00144354,0.00408154,
180000,438.903427,-0.00184057,0.00519371,
185000,518.780863,-0.00210559,0.00570359,
185000,489.422131,-0.00186509,0.00529064,
185000,385.354603,-0.00151634,0.00419601,
185000,241.984947,-0.000993859,0.00292063,
185000,119.727208,-0.00060881,0.00193122,
185000,56.373233,-0.000459638,0.00151009,
185000,75.906891,-0.000590912,0.00188561,
185000,186.423764,-0.00104805,0.00295373,
185000,323.990447,-0.00145815,0.00420776,
185000,449.7974,-0.00188424,0.00528236,
190000,458.733488,-0.00191634,0.0053829,
190000,520.320128,-0.00206769,0.00571653,
190000,482.630696,-0.00183143,0.0052203,
190000,373.533236,-0.00146083,0.00411181,
190000,233.451437,-0.000958549,0.00285726,
190000,112.214509,-0.000585917,0.0018841,
190000,54.028937,-0.000458204,0.00153402,
190000,82.608102,-0.000622875,0.00195761,
190000,197.285466,-0.00107468,0.0030744,
190000,334.987427,-0.00149661,0.00430942,
200000,476.280432,-0.00199961,0.0055032,
200000,517.515316,-0.00202362,0.00567934,
200000,471.517735,-0.00181192,0.00512151,
200000,354.418116,-0.00138449,0.00393164,
200000,206.79469,-0.000896052,0.00265238,
200000,100.608952,-0.000573519,0.00181285,
200000,52.602394,-0.000468645,0.00153791,
200000,93.862658,-0.000687905,0.0021022,
200000,218.007396,-0.00118215,0.00328071,
200000,355.59671,-0.00158202,0.00450267,
205000,482.39562,-0.00204716,0.0055491,
205000,518.964415,-0.00198966,0.0057003,
205000,463.174161,-0.00177549,0.00504199,
205000,343.388929,-0.00136267,0.00385045,
205000,199.394691,-0.000843825,0.00260902,
205000,93.746731,-0.000545357,0.00176362,
205000,52.792385,-0.0004531,0.00158398,
205000,104.073874,-0.000699747,0.0022182,
205000,227.80644,-0.00121213,0.00337301,
205000,367.369768,-0.00163026,0.00464375,
210000,486.643085,-0.00201425,0.0056095,
210000,518.172241,-0.00202095,0.00567265,
210000,452.795417,-0.00174856,0.00494168,
210000,331.657741,-0.00131187,0.0037499,
210000,188.297915,-0.000827334,0.002509,
210000,84.372765,-0.000521774,0.00170731,
210000,55.668012,-0.000486738,0.0016274,
210000,108.501632,-0.000736014,0.00227038,
210000,237.673109,-0.00126767,0.00347368,
210000,377.742041,-0.00166125,0.00470677,
215000,494.803114,-0.00200433,0.00564998,
215000,514.894057,-0.00205749,0.00564347,
215000,448.789474,-0.00171658,0.00489185,
215000,319.00558,-0.00133726,0.00362966,
215000,178.904621,-0.000803137,0.00244711,
215000,79.729254,-0.000506082,0.00169187,
215000,54.788901,-0.00049174,0.00163086,
215000,117.524599,-0.000765939,0.00237989,
215000,249.890521,-0.00128983,0.00356956,
215000,386.951825,-0.00168813,0.00480576,
220000,500.248501,-0.00212843,0.00569,
220000,511.731801,-0.00198734,0.00559786,
220000,439.463743,-0.00169428,0.00480589,
220000,310.201559,-0.00131003,0.00354317,
220000,168.841528,-0.000779629,0.00239084,
220000,75.014899,-0.000529141,0.00166072,
220000,58.923622,-0.000508788,0.00169619,
220000,125.90997,-0.000808908,0.00245331,
220000,262.059633,-0.00134801,0.00369114,
220000,396.100427,-0.00172673,0.00488521,
225000,503.04043,-0.00211157,0.00570835,
225000,510.665909,-0.0019875,0.00558259,
225000,431.162043,-0.00167727,0.00472653,
225000,296.557585,-0.00124453,0.00343262,
225000,160.900541,-0.000758844,0.00233595,
225000,71.778611,-0.000503472,0.00162828,
225000,58.189419,-0.000534506,0.0017202,
225000,137.489767,-0.000860722,0.00256637,
225000,271.369215,-0.0013943,0.00377969,
225000,405.474446,-0.00175213,0.00496324,
230000,508.447178,-0.00216149,0.00572556,
230000,506.257429,-0.0019784,0.0055503,
230000,423.600993,-0.00167182,0.0046304,
230000,284.517272,-0.00121471,0.00333621,
230000,151.555552,-0.000748821,0.00225992,
230000,67.721174,-0.000532242,0.0016159,
230000,60.205257,-0.000550217,0.00175122,
230000,146.367828,-0.000931162,0.00265195,
230000,282.076364,-0.00137735,0.00388074,
230000,414.774403,-0.00178088,0.00507012,
235000,513.828164,-0.00216913,0.00573366,
235000,503.201441,-0.00195735,0.00547147,
235000,413.293108,-0.00162753,0.00451186,
235000,274.41552,-0.00116827,0.00321065,
235000,143.653208,-0.000723951,0.00216228,
235000,61.950598,-0.000540768,0.00155969,
235000,65.306034,-0.000568327,0.00178131,
235000,154.605071,-0.000955257,0.00270861,
235000,294.467677,-0.00143438,0.00396608,
235000,424.119446,-0.00182405,0.00511956,
240000,515.315906,-0.00212226,0.00579606,
240000,499.865295,-0.00196567,0.00544931,
240000,401.529693,-0.00157448,0.00443528,
240000,265.144579,-0.00113214,0.00318219,
240000,135.361223,-0.000698609,0.00212945,
240000,59.091072,-0.000492496,0.00158535,
240000,69.311947,-0.000603225,0.00186768,
240000,168.277995,-0.000988705,0.00286082,
240000,301.990057,-0.00146763,0.00407567,
240000,434.929688,-0.00186423,0.00525413,
