Machine_Displacement,Machine_Load,MD_index--1,v--1,MD_Load--1,Specimen_name
0.352646202,0.170591507,,,,
0.35356164,0.17096611,,,,
0.354334682,0.171381454,,,,
0.35520944,0.172023682,,,,
0.356050283,0.172643555,,,,
0.356877565,0.173579544,,,,
0.357772648,0.174236588,,,,
0.358538896,0.174958496,,,,
0.359474689,0.175652618,,,,
0.360220581,0.176019806,,,,
0.361156374,0.176784698,,,,
0.361888707,0.177101593,,,,
0.362783819,0.177842865,,,,
0.363563627,0.178316055,,,,
0.364384145,0.178950714,,,,
0.365245312,0.179751587,,,,
0.36602512,0.18009108,,,,
0.366954118,0.18119899,,,,
0.3677136,0.181439621,,,,
0.368656158,0.182418747,,,,
0.369395286,0.182714539,,,,
0.370310724,0.183275543,,,,
0.371056646,0.184149475,,,,
0.371917814,0.184599228,,,,
0.372745097,0.185384918,,,,
0.373545259,0.186100632,,,,
0.374426812,0.186913605,,,,
0.375172704,0.187364059,,,,
0.376115263,0.188082993,,,,
0.37686795,0.188899002,,,,
0.377803743,0.189229126,,,,
0.378576785,0.189996155,,,,
0.379498988,0.19024942,,,,
0.380272031,0.190887589,,,,
0.381139994,0.191962631,,,,
0.381980836,0.192312897,,,,
0.382774204,0.193200241,,,,
0.383662522,0.193524124,,,,
0.384415209,0.194451538,,,,
0.385344207,0.194903091,,,,
0.386069775,0.195526001,,,,
0.386992007,0.195816605,,,,
0.387758255,0.196556915,,,,
0.388653338,0.197386597,,,,
0.389446735,0.197955261,,,,
0.390280783,0.198623047,,,,
0.391135186,0.199313812,,,,
0.391901463,0.199873886,,,,
0.392816901,0.200602219,,,,
0.393562794,0.20096376,,,,
0.394491792,0.201505112,,,,
0.395244479,0.201976364,,,,
0.396153152,0.202749924,,,,
0.396919399,0.20351944,,,,
0.397800922,0.204170273,,,,
0.39862144,0.204777817,,,,
0.399441928,0.205285156,,,,
0.400316685,0.20591861,,,,
0.401089728,0.206538101,,,,
0.402018726,0.207186661,,,,
0.402771413,0.207513351,,,,
0.403713971,0.208499191,,,,
0.404466659,0.209084686,,,,
0.405382097,0.209966095,,,,
0.406161904,0.210390366,,,,
0.407036662,0.211087173,,,,
0.407836825,0.211699997,,,,
0.408623427,0.212163956,,,,
0.409525275,0.212666779,,,,
0.410271198,0.213230331,,,,
0.411200196,0.213916382,,,,
0.411952883,0.214354675,,,,
0.412895441,0.215234909,,,,
0.413634568,0.215790649,,,,
0.414509326,0.216536072,,,,
0.415329814,0.217304108,,,,
0.416136771,0.217810654,,,,
0.417011529,0.218419449,,,,
0.417764217,0.218722305,,,,
0.41869998,0.219387955,,,,
0.419425547,0.220063232,,,,
0.420368105,0.22057402,,,,
0.421127588,0.221392349,,,,
0.422036231,0.222056793,,,,
0.422843188,0.222754379,,,,
0.423711151,0.223302765,,,,
0.424558789,0.224123764,,,,
0.425365716,0.22459552,,,,
0.426260799,0.225109756,,,,
0.427006721,0.225721237,,,,
0.427935719,0.226127792,,,,
0.428661287,0.22684523,,,,
0.42958349,0.22790123,,,,
0.430336207,0.228287994,,,,
0.43121773,0.22902829,,,,
0.432038218,0.229924179,,,,
0.432858735,0.229930466,,,,
0.433733463,0.230735489,,,,
0.434513301,0.231143616,,,,
0.435421944,0.231718109,,,,
0.436140746,0.232650009,,,,
0.437069744,0.233213852,,,,
0.437815636,0.234109695,,,,
0.438710749,0.234480057,,,,
0.439490557,0.235435699,,,,
0.44035852,0.235784851,,,,
0.441206157,0.236441422,,,,
0.441999525,0.236777832,,,,
0.442914963,0.237535507,,,,
0.443688005,0.238298843,,,,
0.444617003,0.23908548,,,,
0.445349336,0.239849976,,,,
0.446285129,0.240320328,,,,
0.447031021,0.240845428,,,,
0.447946459,0.241481003,,,,
0.448739856,0.242232452,,,,
0.449601024,0.242479584,,,,
0.450448662,0.243269867,,,,
0.451248825,0.243944763,,,,
0.452137142,0.244585602,,,,
0.452883035,0.24528331,,,,
0.453805268,0.245917099,,,,
0.454530835,0.246527542,,,,
0.455453038,0.247130676,,,,
0.456219286,0.247617798,,,,
0.457121164,0.248362015,,,,
0.457914531,0.249126801,,,,
0.458741814,0.249596268,,,,
0.459616572,0.25009317,,,,
0.460369259,0.251016937,,,,
0.461291492,0.251689423,,,,
0.462037385,0.252370148,,,,
0.462979943,0.253061951,,,,
0.463698745,0.253453049,,,,
0.464607388,0.254210587,,,,
0.465400785,0.254603714,,,,
0.466255188,0.25498526,,,,
0.467109591,0.255959106,,,,
0.467916518,0.256508209,,,,
0.468825191,0.257168488,,,,
0.469577879,0.257818787,,,,
0.470520437,0.25855542,,,,
0.471266359,0.259106781,,,,
0.472195357,0.259624481,,,,
0.47294125,0.259974579,,,,
0.473836333,0.260592651,,,,
0.474636495,0.261418427,,,,
0.475443453,0.262044678,,,,
0.476318181,0.262840576,,,,
0.477084458,0.263395538,,,,
0.478013456,0.264133789,,,,
0.478759348,0.264664734,,,,
0.479695141,0.265404907,,,,
0.480447829,0.265820709,,,,
0.481349707,0.266516846,,,,
0.482115954,0.267096008,,,,
0.482956797,0.267603394,,,,
0.483804435,0.268415039,,,,
0.484591007,0.269277435,,,,
0.48548612,0.26968985,,,,
0.486238807,0.270417053,,,,
0.487167805,0.270978821,,,,
0.487927288,0.271576508,,,,
