Machine_Displacement,Machine_Load,MD_index--1,v--1,MD_Load--1,Specimen_name
0.12888658,0.013983208,,,,
0.129795238,0.014146385,,,,
0.130541146,0.013808647,,,,
0.131476924,0.014073817,,,,
0.132222831,0.014220159,,,,
0.133145049,0.014072229,,,,
0.133890957,0.013921622,,,,
0.134758934,0.014256764,,,,
0.135572657,0.014421884,,,,
0.136372805,0.014175562,,,,
0.137267902,0.014420862,,,,
0.13804093,0.01438891,,,,
0.138983503,0.01475239,,,,
0.13972941,0.015128457,,,,
0.140671968,0.015212606,,,,
0.141431436,0.015222608,,,,
0.142346874,0.015340436,,,,
0.143126696,0.015396845,,,,
0.143974319,0.015142906,,,,
0.144821942,0.015242883,,,,
0.145622104,0.015511132,,,,
0.146496847,0.015885959,,,,
0.147229195,0.016216867,,,,
0.148164973,0.01675638,,,,
0.148904115,0.016750059,,,,
0.149833098,0.017282427,,,,
0.15060614,0.017706179,,,,
0.151501238,0.018084503,,,,
0.152294606,0.018336584,,,,
0.153115109,0.018525091,,,,
0.153983086,0.018854588,,,,
0.154742554,0.019253445,,,,
0.155664772,0.019761499,,,,
0.156410679,0.02007089,,,,
0.157339677,0.020282171,,,,
0.158078805,0.020542259,,,,
0.158987463,0.020812679,,,,
0.159780845,0.021061136,,,,
0.160655588,0.021365877,,,,
0.161489651,0.021557022,,,,
0.162303373,0.02162394,,,,
0.163184911,0.021753004,,,,
0.163951159,0.022507919,,,,
0.164880157,0.022615135,,,,
0.165626064,0.023059576,,,,
0.166561842,0.023510765,,,,
0.167307764,0.023764017,,,,
0.168223187,0.023671564,,,,
0.16899623,0.024088968,,,,
0.169843853,0.024238613,,,,
0.170684695,0.024425446,,,,
0.171471298,0.025014772,,,,
0.172373176,0.025461487,,,,
0.173119083,0.025659609,,,,
0.174054861,0.02597847,,,,
0.174793988,0.02654184,,,,
0.175729766,0.02651054,,,,
0.176482454,0.026883461,,,,
0.177363992,0.02735973,,,,
0.178177714,0.027728231,,,,
0.179011777,0.028208607,,,,
0.17986618,0.02887771,,,,
0.180618867,0.029133774,,,,
0.181547865,0.029805164,,,,
0.182286993,0.029894741,,,,
0.183222786,0.030670725,,,,
0.183982253,0.030927788,,,,
0.184918031,0.031447525,,,,
0.185711414,0.031859133,,,,
0.186579376,0.032370956,,,,
0.187426999,0.033049931,,,,
0.188220382,0.033700199,,,,
0.189108685,0.034278385,,,,
0.189841047,0.034693081,,,,
0.190770045,0.0350784,,,,
0.191482037,0.035678108,,,,
0.192404255,0.036317329,,,,
0.193177298,0.036835667,,,,
0.194058821,0.037188923,,,,
0.194892883,0.037566093,,,,
0.195726946,0.038439335,,,,
0.196601704,0.039108559,,,,
0.197367951,0.039750122,,,,
0.198283389,0.039948734,,,,
0.199002177,0.040776165,,,,
0.199931175,0.040952682,,,,
0.200670302,0.041399426,,,,
0.20157218,0.042126583,,,,
0.202352002,0.042536324,,,,
0.203199625,0.043551994,,,,
0.204060808,0.043810276,,,,
0.20485419,0.04447892,,,,
0.205776408,0.045024593,,,,
0.206549436,0.045310284,,,,
0.207485214,0.045823502,,,,
0.208210781,0.046558998,,,,
0.209153339,0.047057823,,,,
0.209892482,0.047585762,,,,
0.210780784,0.047910248,,,,
0.211580947,0.048814281,,,,
0.21244213,0.049646244,,,,
0.213282973,0.049924892,,,,
0.214049235,0.050631004,,,,
0.214964673,0.051295391,,,,
0.21572414,0.051840542,,,,
0.216653138,0.052225346,,,,
0.217392266,0.05272691,,,,
0.218314484,0.053246395,,,,
0.219067171,0.054095364,,,,
0.219941929,0.054727009,,,,
0.220762432,0.055253105,,,,
0.221582934,0.055748154,,,,
0.222457677,0.056444057,,,,
0.22323072,0.057017895,,,,
0.224152923,0.057331005,,,,
0.224885285,0.057958614,,,,
0.225821063,0.058409756,,,,
0.22655341,0.059274742,,,,
0.227475628,0.060045952,,,,
0.228255436,0.060570095,,,,
0.229136974,0.060941761,,,,
0.229964256,0.06178001,,,,
0.230791539,0.062159164,,,,
0.231679842,0.062505779,,,,
0.232452884,0.063308357,,,,
0.233381882,0.063748539,,,,
0.23413457,0.064411812,,,,
0.235056788,0.064948563,,,,
0.235768795,0.065921219,,,,
0.236663893,0.066252716,,,,
0.23745726,0.067102554,,,,
0.238291323,0.067513931,,,,
0.239152521,0.068026764,,,,
0.239939108,0.068556656,,,,
0.240854546,0.069045639,,,,
0.241600454,0.069692802,,,,
0.242529452,0.070054199,,,,
0.243275359,0.071038322,,,,
0.244184017,0.071410934,,,,
0.24495028,0.071992935,,,,
0.245797902,0.072621559,,,,
0.246638745,0.073373985,,,,
0.247425348,0.07372979,,,,
0.248333991,0.074328674,,,,
0.249107033,0.07482682,,,,
0.250042796,0.075503555,,,,
0.250788718,0.07621965,,,,
0.251731277,0.076924118,,,,
0.252497524,0.077612595,,,,
0.253399402,0.078066391,,,,
0.254186004,0.078756447,,,,
0.255020082,0.079247849,,,,
0.255874485,0.079823555,,,,
0.256661057,0.080134468,,,,
0.25755617,0.080865112,,,,
0.258295298,0.081506187,,,,
0.259237856,0.082286003,,,,
0.259976983,0.083092506,,,,
0.260892421,0.083496017,,,,
0.261672229,0.084088997,,,,
0.262560546,0.084610558,,,,
0.263360709,0.085332207,,,,
0.264160872,0.085899277,,,,
0.265055954,0.086498421,,,,
0.265801877,0.086759079,,,,
0.266717315,0.087661171,,,,
0.267456442,0.088276848,,,,
0.268399,0.088876854,,,,
0.269144893,0.089535934,,,,
0.270040005,0.090206924,,,,
0.270846933,0.090649963,,,,
0.271714896,0.091174011,,,,
0.272555739,0.091796776,,,,
0.273355901,0.09266523,,,,
0.274251014,0.093186859,,,,
0.274996907,0.093827377,,,,
0.275939465,0.09463649,,,,
0.276685387,0.095105797,,,,
0.27762115,0.095902817,,,,
0.278380632,0.09646656,,,,
0.279289275,0.097029831,,,,
0.280075878,0.097515907,,,,
0.280903161,0.098030838,,,,
0.281744003,0.098769096,,,,
0.282510281,0.099700706,,,,
0.283418924,0.100042854,,,,
0.284171611,0.100842224,,,,
0.285100609,0.101435379,,,,
0.285819411,0.102130463,,,,
0.286734819,0.102663124,,,,
0.287521422,0.103148415,,,,
0.288389385,0.103514679,,,,
0.289230257,0.104270897,,,,
0.290050745,0.104843605,,,,
0.290918708,0.105755257,,,,
0.291671395,0.106247787,,,,
0.292607188,0.106959648,,,,
0.293339521,0.107412811,,,,
0.294268519,0.108360008,,,,
0.295034796,0.108632835,,,,
0.295950234,0.109442307,,,,
0.296757162,0.109901566,,,,
0.297598004,0.110652512,,,,
0.298465967,0.11154277,,,,
0.29925257,0.112171722,,,,
0.300154448,0.112653008,,,,
0.300893575,0.11313961,,,,
0.301822573,0.11398716,,,,
0.30254814,0.11440596,,,,
0.303470343,0.11508374,,,,
0.304250181,0.115584099,,,,
0.305104584,0.116159683,,,,
0.305952191,0.116962563,,,,
0.306765914,0.117605621,,,,
0.307654232,0.118496773,,,,
0.308400154,0.118853287,,,,
0.309322357,0.119446999,,,,
0.310061485,0.120222069,,,,
0.310990483,0.120636261,,,,
0.31172961,0.121026955,,,,
0.312638283,0.121744522,,,,
0.313424885,0.12229174,,,,
0.314265728,0.123309174,,,,
0.315133691,0.123943916,,,,
0.315913498,0.124559418,,,,
0.316828936,0.125087471,,,,
0.317601979,0.125727798,,,,
0.318537742,0.126332832,,,,
0.319263309,0.126750893,,,,
0.320199102,0.127277473,,,,
0.32096535,0.128214157,,,,
0.321853667,0.128766495,,,,
0.322660595,0.129760071,,,,
0.323501438,0.130041061,,,,
0.324355841,0.130574493,,,,
0.325115323,0.13117543,,,,
0.326030761,0.131928787,,,,
0.326783448,0.132382584,,,,
0.327705681,0.132836624,,,,
0.328444809,0.133413712,,,,
0.329367012,0.134135422,,,,
0.330119699,0.13518483,,,,
0.330994457,0.135673828,,,,
0.33182174,0.13641098,,,,
0.332635462,0.13690332,,,,
0.33352378,0.137472931,,,,
0.334296823,0.138095978,,,,
0.335219026,0.138590698,,,,
0.335958153,0.139294952,,,,
0.336893946,0.140013138,,,,
0.337619513,0.140706268,,,,
0.338534951,0.141391296,,,,
0.339314759,0.141987411,,,,
0.340175927,0.142449844,,,,
0.341016799,0.143001694,,,,
0.341830492,0.143819275,,,,
0.34274593,0.144144241,,,,
0.343512207,0.144917191,,,,
0.344441205,0.145384048,,,,
0.345187098,0.146080658,,,,
0.346116096,0.146895813,,,,
0.346834898,0.147662018,,,,
0.347716421,0.1479729,,,,
0.348523349,0.148740768,,,,
0.349337071,0.149185699,,,,
0.350218624,0.149778687,,,,
0.350984871,0.150274506,,,,
0.351920635,0.151221573,,,,
0.352659762,0.151471283,,,,
0.353595555,0.152336517,,,,
0.354341447,0.152988052,,,,
0.35525012,0.153771973,,,,
0.356016368,0.154270142,,,,
0.35685721,0.154974335,,,,
0.357711613,0.155540314,,,,
0.358484656,0.155914917,,,,
0.359400094,0.156514038,,,,
0.360159576,0.157051727,,,,
0.361095339,0.157829102,,,,
0.361834466,0.158695587,,,,
0.362770259,0.159069763,,,,
0.363543272,0.159896881,,,,
0.36444515,0.160476151,,,,
0.365245312,0.161059296,,,,
0.366072595,0.161771179,,,,
0.366933793,0.162293152,,,,
0.3677136,0.162738541,,,,
0.368622273,0.163317764,,,,
0.369347841,0.163987747,,,,
0.370283604,0.164864899,,,,
0.371022731,0.165354324,,,,
0.371931404,0.165992142,,,,
0.372724771,0.166776642,,,,
0.373592734,0.167113113,,,,
0.374420017,0.167666061,,,,
0.375213385,0.168222122,,,,
0.376108497,0.168510513,,,,
0.376847625,0.169433502,,,,
0.377776623,0.170221756,,,,
0.37852931,0.170914795,,,,
0.379465073,0.171300949,,,,
0.380204231,0.171972031,,,,
0.381092519,0.17258432,,,,
0.381913036,0.173065857,,,,
0.382740319,0.17354982,,,,
0.383601487,0.174219528,,,,
0.384388089,0.174528198,,,,
0.385310322,0.175618134,,,,
0.386056215,0.176312302,,,,
0.387005568,0.176772476,,,,
0.38775149,0.17748082,,,,
0.388680488,0.177894272,,,,
0.38943994,0.178679718,,,,
0.390335053,0.179226364,,,,
0.391135186,0.17948233,,,,
0.391955703,0.179956177,,,,
0.392810106,0.180787903,,,,
0.393569589,0.181816376,,,,
0.394485027,0.182358978,,,,
0.395230919,0.183004715,,,,
0.396166712,0.183434128,,,,
0.396905839,0.184078247,,,,
0.397828043,0.184576675,,,,
0.39860788,0.185141876,,,,
0.399469048,0.185736816,,,,
0.400309891,0.186169815,,,,
0.401116848,0.186930435,,,,
0.401991576,0.187543213,,,,
0.402723938,0.18828688,,,,
0.403666496,0.188898285,,,,
0.404398859,0.189510254,,,,
0.405321062,0.18999942,,,,
0.406100869,0.190431137,,,,
0.407009542,0.191068359,,,,
0.407823265,0.191709732,,,,
0.408664107,0.192443832,,,,
0.40954563,0.192999405,,,,
0.410311878,0.193736359,,,,
0.411220551,0.194434769,,,,
0.411939323,0.195046722,,,,
0.412881881,0.195618851,,,,
0.413607448,0.195866287,,,,
0.414516121,0.196637085,,,,
0.415309489,0.197294464,,,,
0.416170686,0.197744202,,,,
0.417031854,0.198436951,,,,
0.417838812,0.199204315,,,,
0.418733895,0.199750305,,,,
0.419479817,0.200449066,,,,
0.420408815,0.201257355,,,,
0.421127588,0.201614655,,,,
0.422043025,0.202264984,,,,
0.422809273,0.202692032,,,,
0.423690796,0.203129944,,,,
0.424497753,0.204056061,,,,
0.425311476,0.204772934,,,,
0.426199794,0.205432343,,,,
0.426972806,0.206271866,,,,
0.427895039,0.206677399,,,,
0.428661287,0.207448532,,,,
0.42959705,0.207753174,,,,
0.430329412,0.208434158,,,,
0.431251615,0.2088629,,,,
0.432017893,0.209717331,,,,
0.432892621,0.210432571,,,,
0.433713138,0.211267548,,,,
0.434540421,0.211626511,,,,
0.435415179,0.2126035,,,,
0.436161071,0.213012314,,,,
0.437083304,0.213542786,,,,
0.437822431,0.214240143,,,,
0.438751429,0.214757523,,,,
0.439497322,0.215641327,,,,
0.440405995,0.216036148,,,,
0.441179037,0.216854172,,,,
0.44203344,0.217481049,,,,
0.442881048,0.218047775,,,,
0.44366765,0.218723022,,,,
0.444569528,0.219588959,,,,
0.44532901,0.220000031,,,,
0.446251214,0.220704514,,,,
0.446990341,0.221278229,,,,
0.447919339,0.221846161,,,,
0.448665261,0.22251181,,,,
0.449567139,0.223188538,,,,
0.450367272,0.223945419,,,,
0.451221704,0.224640564,,,,
0.452089667,0.225395416,,,,
0.45287627,0.22592305,,,,
0.453805268,0.226367813,,,,
0.45456472,0.22709462,,,,
0.455486953,0.227696625,,,,
0.456226081,0.228344025,,,,
0.457148284,0.229315231,,,,
0.457880646,0.229965546,,,,
0.458748609,0.230516037,,,,
0.459582686,0.231210114,,,,
0.460389614,0.231535095,,,,
0.461284697,0.232449646,,,,
0.462044179,0.232883636,,,,
0.462973177,0.233545914,,,,
0.463698745,0.234194077,,,,
0.464627743,0.234857651,,,,
0.46538043,0.235667465,,,,
0.466261953,0.236268494,,,,
0.467062116,0.23689093,,,,
0.467882633,0.237571442,,,,
0.468757361,0.238124741,,,,
0.469516844,0.238677567,,,,
0.470445842,0.239512085,,,,
0.471191764,0.23979361,,,,
0.472134322,0.240095383,,,,
0.472900569,0.241256912,,,,
0.473816007,0.241989655,,,,
0.474595815,0.242652328,,,,
0.475463778,0.243212921,,,,
0.47629106,0.243816132,,,,
0.477091223,0.244594818,,,,
0.477986336,0.245022339,,,,
0.478739023,0.245698624,,,,
0.479668021,0.246263,,,,
0.480393589,0.246998047,,,,
0.481329352,0.247615295,,,,
0.482088834,0.248355103,,,,
0.482983917,0.248953766,,,,
0.48379764,0.24968335,,,,
0.484652042,0.25006572,,,,
0.485479325,0.250631241,,,,
0.486252367,0.251182251,,,,
0.487161011,0.251719131,,,,
0.487886578,0.252391098,,,,
0.488822371,0.253199005,,,,
0.489568293,0.253830109,,,,
0.490490496,0.254232468,,,,
0.491256744,0.255189056,,,,
0.492138267,0.255717682,,,,
0.492972344,0.256101044,,,,
0.493799627,0.256774567,,,,
0.494674385,0.257297211,,,,
0.495454192,0.257895081,,,,
0.496376395,0.258983215,,,,
0.497122318,0.259432465,,,,
0.498064876,0.260081116,,,,
0.498810798,0.260771179,,,,
0.499733001,0.261412476,,,,
0.500506043,0.261812012,,,,
0.501387596,0.262419769,,,,
0.502201319,0.262988007,,,,
0.503008246,0.263582397,,,,
0.503876209,0.264225647,,,,
0.504622102,0.265147491,,,,
0.505544305,0.265602325,,,,
0.506283462,0.266190643,,,,
0.50722599,0.266952606,,,,
0.507958353,0.267444122,,,,
0.508867025,0.26809549,,,,
0.509667158,0.26848526,,,,
0.510501266,0.269030029,,,,
0.511369228,0.26975705,,,,
0.512162566,0.270650269,,,,
0.513050914,0.271056793,,,,
0.513783276,0.271912018,,,,
0.514719009,0.272595276,,,,
0.515464962,0.273115814,,,,
0.51638037,0.273550751,,,,
0.517166972,0.274068481,,,,
0.51806885,0.274948486,,,,
0.518896103,0.275332428,,,,
0.51971662,0.2762164,,,,
0.520611703,0.277024567,,,,
0.521384776,0.277625885,,,,
0.522300184,0.278295135,,,,
0.523025751,0.278813904,,,,
0.523961544,0.279465088,,,,
0.524693906,0.279743042,,,,
0.525588989,0.280718079,,,,
0.526375592,0.281052063,,,,
0.527216434,0.281717041,,,,
0.528084397,0.282463898,,,,
0.528871,0.283054901,,,,
0.529779673,0.283684204,,,,
0.53051877,0.284408844,,,,
0.531447768,0.28487674,,,,
0.532173336,0.28528952,,,,
0.533088803,0.286093445,,,,
0.533848226,0.286530426,,,,
0.534722984,0.287310974,,,,
0.535543501,0.288022125,,,,
0.536343634,0.288421661,,,,
0.537245512,0.289315216,,,,
0.538018584,0.289927765,,,,
0.538940787,0.290441284,,,,
0.53970027,0.291025146,,,,
0.540642798,0.291490204,,,,
0.541368365,0.292300446,,,,
0.542290628,0.292771088,,,,
0.543070436,0.293665039,,,,
0.543931603,0.294287994,,,,
0.544772446,0.294780182,,,,
0.545592964,0.295647827,,,,
0.546474457,0.296232971,,,,
0.547220409,0.296798492,,,,
0.548135817,0.297327118,,,,
0.548874974,0.29779361,,,,
0.549803972,0.298481598,,,,
0.550549865,0.299211182,,,,
0.551438153,0.299795288,,,,
0.552238345,0.300468109,,,,
0.553065598,0.301095886,,,,
0.553926826,0.30147699,,,,
0.554713428,0.30224762,,,,
0.555635631,0.302746307,,,,
0.556381524,0.303319489,,,,
0.557310522,0.303876923,,,,
0.558056414,0.304459198,,,,
0.558965087,0.305256439,,,,
0.559717774,0.305898254,,,,
0.560592532,0.306618774,,,,
0.561419845,0.307323853,,,,
0.562247097,0.307728729,,,,
0.563135386,0.308416321,,,,
0.563921988,0.308866791,,,,
0.564850986,0.309465607,,,,
0.565603673,0.310261566,,,,
0.566539466,0.310733887,,,,
0.567292154,0.31152002,,,,
0.568214357,0.312105377,,,,
0.568953514,0.312836548,,,,
0.569801152,0.313445007,,,,
0.5706352,0.314005035,,,,
0.571421802,0.31443692,,,,
0.57233721,0.315286377,,,,
0.573089957,0.315742798,,,,
0.574025691,0.316260437,,,,
0.574764848,0.316984039,,,,
0.575693846,0.317784515,,,,
0.576460063,0.318296997,,,,
0.577341616,0.318919037,,,,
0.578141749,0.319574615,,,,
0.578962266,0.320164398,,,,
0.579830229,0.320651306,,,,
0.580576181,0.321168457,,,,
0.581511915,0.321770294,,,,
0.582244277,0.322315704,,,,
0.58318007,0.323340485,,,,
0.583953083,0.323671936,,,,
0.58486855,0.324532379,,,,
0.585668683,0.325112762,,,,
0.586536646,0.325626251,,,,
0.587370753,0.326358032,,,,
0.588170886,0.326687531,,,,
0.589059174,0.327370544,,,,
0.589811862,0.32788443,,,,
0.590734124,0.328710083,,,,
0.591452897,0.329572418,,,,
0.592381895,0.330184784,,,,
0.593148172,0.330628418,,,,
0.594029665,0.331396454,,,,
0.594856977,0.332140106,,,,
0.595704556,0.332362854,,,,
0.596552193,0.3329758,,,,
0.59731847,0.333793304,,,,
0.598227143,0.334462433,,,,
0.598945916,0.335183899,,,,
0.599874914,0.33585614,,,,
0.600627601,0.3362771,,,,
0.601536274,0.337142944,,,,
0.602316082,0.337950928,,,,
0.603163719,0.338113983,,,,
0.604018092,0.338945953,,,,
0.604831815,0.339267548,,,,
0.605726898,0.339842438,,,,
0.60649997,0.341003845,,,,
0.607422173,0.341850769,,,,
0.608161271,0.342270233,,,,
0.609103858,0.34315863,,,,
0.609856546,0.343523682,,,,
0.610771954,0.344476196,,,,
0.611558557,0.344894623,,,,
0.612426519,0.345603088,,,,
0.613253832,0.346107117,,,,
0.614040434,0.346708466,,,,
0.614921927,0.347743622,,,,
0.61565429,0.348351196,,,,
0.616596878,0.348780914,,,,
0.617335975,0.349684204,,,,
0.618271768,0.350337219,,,,
0.619024456,0.350929443,,,,
0.619933128,0.35142395,,,,
0.620740056,0.351832855,,,,
0.621560574,0.352684937,,,,
0.622428536,0.353519531,,,,
0.623201549,0.354299744,,,,
0.624103427,0.354848236,,,,
0.624828994,0.355521576,,,,
0.625764787,0.355747559,,,,
0.626517475,0.356755585,,,,
0.627432883,0.357120514,,,,
0.628233075,0.357787079,,,,
0.629128158,0.358539703,,,,
0.629969001,0.359337006,,,,
0.630769193,0.360062012,,,,
0.631677806,0.360670715,,,,
0.632416964,0.361464508,,,,
0.633339167,0.361718079,,,,
0.634071529,0.36252713,,,,
0.634993732,0.362974121,,,,
0.635732889,0.363693634,,,,
0.636607587,0.364376373,,,,
0.6374349,0.364851837,,,,
0.638248622,0.365552429,,,,
0.63913691,0.366485962,,,,
0.639916718,0.367055389,,,,
0.640838981,0.367654541,,,,
0.641571283,0.36840625,,,,
0.642500281,0.368676056,,,,
0.643232644,0.369503387,,,,
0.644134521,0.37005896,,,,
0.644907534,0.370810974,,,,
