Nb of cycle	Image name	Date	Time	Time [ms]	ai0	ai1	ai2	ai3	ai4	ai5	ai6	ai7	
80	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000080__0504_0.tif	2020.11.01	19:44:48	,124	0,987546	-68,628736	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
80	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000080__0505_0.tif	2020.11.01	19:44:48	,376	1,248852	-68,575736	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
80	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000080__0506_0.tif	2020.11.01	19:44:48	,624	1,520019	-68,527666	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
80	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000080__0507_0.tif	2020.11.01	19:44:48	,875	1,855280	-68,435223	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
80	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000080__0508_0.tif	2020.11.01	19:44:49	,124	2,177393	-68,352641	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
80	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000080__0509_0.tif	2020.11.01	19:44:49	,373	2,506080	-68,215825	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0510_0.tif	2020.11.01	19:46:09	,374	2,946521	-68,092568	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0511_0.tif	2020.11.01	19:46:09	,625	3,257131	-68,003823	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0512_0.tif	2020.11.01	19:46:09	,878	3,543088	-67,921241	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0513_0.tif	2020.11.01	19:46:10	,125	3,801108	-67,825101	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0514_0.tif	2020.11.01	19:46:10	,378	3,995033	-67,788124	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0515_0.tif	2020.11.01	19:46:10	,625	4,141299	-67,722797	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0516_0.tif	2020.11.01	19:46:10	,876	4,244835	-67,696913	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0517_0.tif	2020.11.01	19:46:11	,124	4,243192	-67,683355	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0518_0.tif	2020.11.01	19:46:11	,375	4,215253	-67,699379	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0519_0.tif	2020.11.01	19:46:11	,625	4,134725	-67,714169	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0520_0.tif	2020.11.01	19:46:11	,875	3,995033	-67,752379	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0521_0.tif	2020.11.01	19:46:12	,125	3,787960	-67,775798	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0522_0.tif	2020.11.01	19:46:12	,374	3,543088	-67,839892	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0523_0.tif	2020.11.01	19:46:12	,625	3,253844	-67,936032	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0524_0.tif	2020.11.01	19:46:12	,875	2,964599	-68,000126	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0525_0.tif	2020.11.01	19:46:13	,125	2,619478	-68,079010	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0526_0.tif	2020.11.01	19:46:13	,375	2,271069	-68,187476	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0527_0.tif	2020.11.01	19:46:13	,627	1,958816	-68,263896	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0528_0.tif	2020.11.01	19:46:13	,875	1,630129	-68,341548	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0529_0.tif	2020.11.01	19:46:14	,124	1,340884	-68,456177	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0530_0.tif	2020.11.01	19:46:14	,376	1,051640	-68,503014	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0531_0.tif	2020.11.01	19:46:14	,625	0,856071	-68,596690	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0532_0.tif	2020.11.01	19:46:14	,875	0,652285	-68,669411	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0533_0.tif	2020.11.01	19:46:15	,125	0,533957	-68,691598	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0534_0.tif	2020.11.01	19:46:15	,375	0,473150	-68,702691	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0535_0.tif	2020.11.01	19:46:15	,625	0,448499	-68,722412	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0536_0.tif	2020.11.01	19:46:15	,875	0,502732	-68,707621	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0537_0.tif	2020.11.01	19:46:16	,125	0,611199	-68,687900	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0538_0.tif	2020.11.01	19:46:16	,376	0,767325	-68,653388	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0539_0.tif	2020.11.01	19:46:16	,625	0,992476	-68,578201	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0540_0.tif	2020.11.01	19:46:16	,875	1,237348	-68,548619	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0541_0.tif	2020.11.01	19:46:17	,125	1,528236	-68,479595	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0542_0.tif	2020.11.01	19:46:17	,376	1,855280	-68,393316	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0543_0.tif	2020.11.01	19:46:17	,624	2,174106	-68,297175	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
90	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000090__0544_0.tif	2020.11.01	19:46:17	,875	2,506080	-68,185011	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0545_0.tif	2020.11.01	19:47:37	,626	2,824907	-68,124615	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0546_0.tif	2020.11.01	19:47:37	,877	3,110865	-68,048196	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0547_0.tif	2020.11.01	19:47:38	,126	3,411613	-67,908916	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0548_0.tif	2020.11.01	19:47:38	,377	3,667989	-67,830031	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0549_0.tif	2020.11.01	19:47:38	,628	3,870132	-67,773333	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0550_0.tif	2020.11.01	19:47:38	,877	4,065701	-67,709239	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0551_0.tif	2020.11.01	19:47:39	,127	4,146229	-67,730193	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0552_0.tif	2020.11.01	19:47:39	,378	4,172524	-67,708007	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0553_0.tif	2020.11.01	19:47:39	,627	4,241548	-67,659936	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0554_0.tif	2020.11.01	19:47:39	,877	4,177454	-67,685820	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0555_0.tif	2020.11.01	19:47:40	,126	4,113360	-67,685820	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0556_0.tif	2020.11.01	19:47:40	,377	3,819186	-67,735123	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0557_0.tif	2020.11.01	19:47:40	,627	3,630190	-67,768402	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0558_0.tif	2020.11.01	19:47:40	,877	3,352450	-67,865776	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0559_0.tif	2020.11.01	19:47:41	,127	3,109221	-67,910148	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0560_0.tif	2020.11.01	19:47:41	,376	2,865993	-67,991498	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0561_0.tif	2020.11.01	19:47:41	,627	2,542236	-68,083940	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0562_0.tif	2020.11.01	19:47:41	,876	2,218479	-68,186244	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0563_0.tif	2020.11.01	19:47:42	,127	1,902940	-68,254035	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0564_0.tif	2020.11.01	19:47:42	,376	1,536453	-68,330455	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0565_0.tif	2020.11.01	19:47:42	,626	1,276790	-68,427828	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0566_0.tif	2020.11.01	19:47:42	,876	1,017128	-68,498084	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0567_0.tif	2020.11.01	19:47:43	,126	0,847854	-68,590527	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0568_0.tif	2020.11.01	19:47:43	,377	0,663789	-68,627504	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0569_0.tif	2020.11.01	19:47:43	,626	0,510949	-68,669411	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0570_0.tif	2020.11.01	19:47:43	,875	0,420560	-68,716249	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0571_0.tif	2020.11.01	19:47:44	,127	0,446855	-68,684202	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0572_0.tif	2020.11.01	19:47:44	,378	0,525740	-68,676807	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0573_0.tif	2020.11.01	19:47:44	,629	0,619416	-68,648458	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0574_0.tif	2020.11.01	19:47:44	,877	0,814985	-68,618876	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0575_0.tif	2020.11.01	19:47:45	,126	1,012197	-68,564643	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0576_0.tif	2020.11.01	19:47:45	,379	1,240635	-68,535061	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0577_0.tif	2020.11.01	19:47:45	,626	1,600547	-68,403176	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0578_0.tif	2020.11.01	19:47:45	,876	1,902940	-68,345245	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0579_0.tif	2020.11.01	19:47:46	,127	2,198758	-68,266361	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
100	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000100__0580_0.tif	2020.11.01	19:47:46	,377	2,524158	-68,173918	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0581_0.tif	2020.11.01	20:46:37	,672	2,818333	-67,466423	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0582_0.tif	2020.11.01	20:46:37	,923	3,130586	-67,355491	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0583_0.tif	2020.11.01	20:46:38	,174	3,424761	-67,266746	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0584_0.tif	2020.11.01	20:46:38	,422	3,672920	-67,184164	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0585_0.tif	2020.11.01	20:46:38	,671	3,903001	-67,073233	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0586_0.tif	2020.11.01	20:46:38	,921	4,067344	-67,023930	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0587_0.tif	2020.11.01	20:46:39	,171	4,215253	-66,983255	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0588_0.tif	2020.11.01	20:46:39	,422	4,254696	-66,936417	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0589_0.tif	2020.11.01	20:46:39	,672	4,264557	-66,962301	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0590_0.tif	2020.11.01	20:46:39	,921	4,184028	-66,980790	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0591_0.tif	2020.11.01	20:46:40	,173	4,034476	-67,023930	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0592_0.tif	2020.11.01	20:46:40	,422	3,878349	-67,078163	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0593_0.tif	2020.11.01	20:46:40	,672	3,649912	-67,113908	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0594_0.tif	2020.11.01	20:46:40	,923	3,347520	-67,182932	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0595_0.tif	2020.11.01	20:46:41	,171	3,073066	-67,277839	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0596_0.tif	2020.11.01	20:46:41	,422	2,754239	-67,354259	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0597_0.tif	2020.11.01	20:46:41	,672	2,423909	-67,450399	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0598_0.tif	2020.11.01	20:46:41	,921	2,075500	-67,569959	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0599_0.tif	2020.11.01	20:46:42	,173	1,764891	-67,674727	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0600_0.tif	2020.11.01	20:46:42	,421	1,454282	-67,769635	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0601_0.tif	2020.11.01	20:46:42	,672	1,194619	-67,874404	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0602_0.tif	2020.11.01	20:46:42	,921	0,928382	-67,964381	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0603_0.tif	2020.11.01	20:46:43	,172	0,727883	-68,016149	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0604_0.tif	2020.11.01	20:46:43	,421	0,575043	-68,091336	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0605_0.tif	2020.11.01	20:46:43	,672	0,479724	-68,135708	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0606_0.tif	2020.11.01	20:46:43	,921	0,445212	-68,143104	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0607_0.tif	2020.11.01	20:46:44	,172	0,458359	-68,160360	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0608_0.tif	2020.11.01	20:46:44	,422	0,561896	-68,109824	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0609_0.tif	2020.11.01	20:46:44	,672	0,695014	-68,062987	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0610_0.tif	2020.11.01	20:46:44	,922	0,900444	-68,023545	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0611_0.tif	2020.11.01	20:46:45	,171	1,137098	-67,970544	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0612_0.tif	2020.11.01	20:46:45	,422	1,404978	-67,894125	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0613_0.tif	2020.11.01	20:46:45	,672	1,720518	-67,820170	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0614_0.tif	2020.11.01	20:46:45	,923	2,024554	-67,731425	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0615_0.tif	2020.11.01	20:46:46	,173	2,368032	-67,616796	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
500	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000000500__0616_0.tif	2020.11.01	20:46:46	,422	2,691789	-67,509563	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
1000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000001000__0617_0.tif	2020.11.01	22:00:22	,482	2,736161	-66,906836	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
1000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000001000__0618_0.tif	2020.11.01	22:00:22	,732	3,041840	-66,773718	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
1000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000001000__0619_0.tif	2020.11.01	22:00:22	,982	3,354093	-66,692368	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
1000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000001000__0620_0.tif	2020.11.01	22:00:23	,231	3,630190	-66,554321	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
1000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000001000__0621_0.tif	2020.11.01	22:00:23	,482	3,853698	-66,488994	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
1000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000001000__0622_0.tif	2020.11.01	22:00:23	,732	4,045980	-66,392854	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
1000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000001000__0623_0.tif	2020.11.01	22:00:23	,981	4,167594	-66,329993	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
1000	GRASSHOPER_1_cycles_CA_Pl1_S60_R0.1_LR1_1_cycle_0000001000__0624_0.tif	2020.11.01	22:00:24	,231	4,244835	-66,285620	-0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	
