Machine_N_cycles,Machine_Load,Machine_Displacement,DIC_index,DIC_N_cycles,DIC_exx,DIC_eyy,DIC_exy,DIC_crack_length,Th_sN_cycles,Th_time,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
1,28.7604198490414,0.19005450411268104,,,,,,,,,,,,,
1,30.120246177856398,0.201087952782534,,,,,,,,,,,,,
1,34.5544624025345,0.21830806360179603,,,,,,,,,,,,,
1,34.5544624025345,0.23806750851352104,,,,,,,,,,,,,
1,38.1018353102753,0.25169800576143997,,,,,,,,,,,,,
1,37.510606496784504,0.249217060175585,,,,,,,,,,,,,
1,39.7572759785135,0.265363760041694,,,,,,,,,,,,,
1,38.3974497163491,0.264120006329087,,,,,,,,,,,,,
1,38.0427124290068,0.260390423009487,,,,,,,,,,,,,
1,36.6237632731943,0.256663381806873,,,,,,,,,,,,,
1,35.5595513995821,0.24673729013599,,,,,,,,,,,,,
1,32.9581445731319,0.224474091505428,,,,,,,,,,,,,
1,31.066212314140397,0.21091978272726997,,,,,,,,,,,,,
1,27.6370850486544,0.196180541315605,,,,,,,,,,,,,
1,25.686029853987698,0.179051489024208,,,,,,,,,,,,,
1,21.3109363180705,0.160785439708713,,,,,,,,,,,,,
1,19.77374126937,0.15229435428839802,,,,,,,,,,,,,
1,17.290580012203602,0.137791199971805,,,,,,,,,,,,,
1,17.1132113498156,0.136585778761694,,,,,,,,,,,,,
1,14.6891729483724,0.119765004510161,,,,,,,,,,,,,
1,15.8716307087729,0.128162242038086,,,,,,,,,,,,,
1,16.8767197997243,0.148662136978558,,,,,,,,,,,,,
1,18.295669096146,0.146242998211581,,,,,,,,,,,,,
1,21.547427862985803,0.15471813252724698,,,,,,,,,,,,,
1,22.9663771266481,0.17539086673413198,,,,,,,,,,,,,
1,26.927610434619,0.18393785693081197,,,,,,,,,,,,,
1,28.169191007522997,0.19986055964890198,,,,,,,,,,,,,
100,34.9091996961977,0.305304469664799,,,,,,,,,,,,,
100,36.564640391478704,0.35558014506463,,,,,,,,,,,,,
100,43.1864030321383,0.385912359475965,,,,,,,,,,,,,
100,43.541140310081396,0.399853227644731,,,,,,,,,,,,,
100,47.4483392545728,0.42525917125661405,,,,,,,,,,,,,
100,47.0293901750751,0.43671573871489705,,,,,,,,,,,,,
100,48.05716739350449,0.43671573871489705,,,,,,,,,,,,,
100,46.4381613888513,0.43416858431901895,,,,,,,,,,,,,
100,46.142546995056804,0.42525917125661405,,,,,,,,,,,,,
100,40.6441191878487,0.40239044362578497,,,,,,,,,,,,,
100,31.775686913385897,0.342977427912611,,,,,,,,,,,,,
100,28.405682544341303,0.30655681729448897,,,,,,,,,,,,,
100,22.0204109519841,0.270341539783011,,,,,,,,,,,,,
100,18.3547919832818,0.24301986265304898,,,,,,,,,,,,,
100,11.733028517490098,0.18393785693081197,,,,,,,,,,,,,
100,6.76670577810516,0.162000223999644,,,,,,,,,,,,,
100,13.6249609581649,0.19005450411268104,,,,,,,,,,,,,
100,15.9307535966131,0.22200669980548002,,,,,,,,,,,,,
100,23.321114441000198,0.241781319634839,,,,,,,,,,,,,
100,26.218135818060397,0.27532368814843605,,,,,,,,,,,,,
200,29.765508875585603,0.309062242674727,,,,,,,,,,,,,
200,31.775686913385897,0.35684160012141203,,,,,,,,,,,,,
200,38.8704327651351,0.38464618341042295,,,,,,,,,,,,,
200,40.1120132627331,0.42525917125661405,,,,,,,,,,,,,
200,46.6746529035594,0.446911395838473,,,,,,,,,,,,,
200,46.08342411624329,0.462225603281096,,,,,,,,,,,,,
200,49.867288323545196,0.48268207343117603,,,,,,,,,,,,,
200,49.0395680345921,0.47756401422725797,,,,,,,,,,,,,
200,44.368860622747,0.46094848485927903,,,,,,,,,,,,,
200,42.476928474298795,0.441812166738569,,,,,,,,,,,,,
200,36.150780218969295,0.41000664662651504,,,,,,,,,,,,,
200,33.785864930734704,0.383380205790883,,,,,,,,,,,,,
200,9.95934183855309,0.20723023240733,,,,,,,,,,,,,
200,8.59951537437922,0.191278969082883,,,,,,,,,,,,,
200,5.288633511269019,0.182715678821671,,,,,,,,,,,,,
200,6.471091325577871,0.185160421869905,,,,,,,,,,,,,
200,6.648459997144691,0.185160421869905,,,,,,,,,,,,,
200,9.66372739058065,0.20477226549677,,,,,,,,,,,,,
200,12.087765851443999,0.224474091505428,,,,,,,,,,,,,
200,18.532160644586,0.24301986265304898,,,,,,,,,,,,,
200,20.4240930221704,0.276569899394591,,,,,,,,,,,,,
200,28.523928312645,0.31156863560091397,,,,,,,,,,,,,
300,34.0223564608392,0.36946772160239205,,,,,,,,,,,,,
300,36.8602547998783,0.4125468850693729,,,,,,,,,,,,,
300,42.831665753544,0.457118142141956,,,,,,,,,,,,,
300,44.48710638140929,0.4711701144325379,,,,,,,,,,,,,
300,48.2118477420533,0.499333496082969,,,,,,,,,,,,,
300,49.630796812782,0.509593741887701,,,,,,,,,,,,,
300,46.497284267555706,0.500615482096879,,,,,,,,,,,,,
300,46.3199156313881,0.486522315979971,,,,,,,,,,,,,
300,40.8806107096543,0.464780343868225,,,,,,,,,,,,,
300,38.2792039539733,0.439263600759646,,,,,,,,,,,,,
300,32.3077928611483,0.403659337656324,,,,,,,,,,,,,
300,28.2283138917539,0.37578854089317404,,,,,,,,,,,,,
300,22.729885583399,0.3266269242952489,,,,,,,,,,,,,
300,19.0051437406388,0.29654493592466197,,,,,,,,,,,,,
300,13.6840838466548,0.261633336614617,,,,,,,,,,,,,
300,11.023553847747399,0.23435645425700302,,,,,,,,,,,,,
300,7.59442624294379,0.21707584520591897,,,,,,,,,,,,,
300,7.35793468189804,0.206001074379117,,,,,,,,,,,,,
300,5.288633511269019,0.203543807655396,,,,,,,,,,,,,
300,7.771794913551201,0.203543807655396,,,,,,,,,,,,,
300,9.19074427294501,0.22324023332581897,,,,,,,,,,,,,
300,14.511804283722201,0.24549784927714602,,,,,,,,,,,,,
300,16.2854909232944,0.259147791854585,,,,,,,,,,,,,
300,22.9663771266481,0.299046418496768,,,,,,,,,,,,,
300,26.040767163526898,0.329139898478556,,,,,,,,,,,,,
400,32.426038627123,0.396048842097982,,,,,,,,,,,,,
400,38.3383268351702,0.44053779598794296,,,,,,,,,,,,,
400,41.5900852733418,0.475005962033198,,,,,,,,,,,,,
400,45.7286868429803,0.49676999456089505,,,,,,,,,,,,,
400,47.2067588105869,0.531429241334891,,,,,,,,,,,,,
400,48.80307652280379,0.535287054831051,,,,,,,,,,,,,
400,48.034479107472,0.532715031472669,,,,,,,,,,,,,
400,48.389216376470394,0.52243287617585,,,,,,,,,,,,,
400,44.841843656960705,0.512160348980399,,,,,,,,,,,,,
400,42.476928474298795,0.480122719075822,,,,,,,,,,,,,
400,36.8011319182341,0.45967153491286,,,,,,,,,,,,,
400,33.0172674559332,0.42525917125661405,,,,,,,,,,,,,
400,27.5188392798239,0.39224619599689403,,,,,,,,,,,,,
400,22.7890084692373,0.35431890307490005,,,,,,,,,,,,,
400,17.467948674437,0.32034852949299,,,,,,,,,,,,,
400,13.9796982888488,0.27906312317440995,,,,,,,,,,,,,
400,10.0775876176236,0.250457386685302,,,,,,,,,,,,,
400,7.83091780371997,0.235593163611468,,,,,,,,,,,,,
400,5.52512507466789,0.224474091505428,,,,,,,,,,,,,
400,6.58933710663923,0.21461240910195603,,,,,,,,,,,,,
400,6.293722653859769,0.21461240910195603,,,,,,,,,,,,,
400,10.0775876176236,0.235593163611468,,,,,,,,,,,,,
400,12.619871851227,0.256663381806873,,,,,,,,,,,,,
400,17.8226859984395,0.280310133545204,,,,,,,,,,,,,
400,21.4291820905628,0.309062242674727,,,,,,,,,,,,,
400,27.6962079330434,0.35936514671425795,,,,,,,,,,,,,
500,33.1355132214825,0.4265314047826839,,,,,,,,,,,,,
500,38.6930641219748,0.453289327207298,,,,,,,,,,,,,
