Machine_N_cycles,Machine_Load,Machine_Displacement,DIC_index,DIC_N_cycles,DIC_exx,DIC_eyy,DIC_exy,DIC_crack_length,Th_sN_cycles,Th_time,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
1,36.209903100809896,0.0030324,,,,,,,,,,,,,
1,38.1018353102753,0.0033834651358403104,,,,,,,,,,,,,
1,45.4330724480945,0.00371214954501176,,,,,,,,,,,,,
1,46.3199156313881,0.00413670024977455,,,,,,,,,,,,,
1,52.5278177994003,0.00458864133444199,,,,,,,,,,,,,
1,51.4636060135227,0.0047392883653784796,,,,,,,,,,,,,
1,56.843787758611406,0.00504058243131876,,,,,,,,,,,,,
1,54.30150409593121,0.00531448613233035,,,,,,,,,,,,,
1,58.91308838894629,0.00551991391102564,,,,,,,,,,,,,
1,54.95185573382879,0.005506218725701039,,,,,,,,,,,,,
1,56.1934361272333,0.005492523540387579,,,,,,,,,,,,,
1,52.409572045708295,0.00525970539176998,,,,,,,,,,,,,
1,50.75413148629539,0.00515014391118618,,,,,,,,,,,,,
1,44.664475019266604,0.00487624021286107,,,,,,,,,,,,,
1,42.3586827144059,0.00441060393599335,,,,,,,,,,,,,
1,35.1456912249505,0.00402713877654415,,,,,,,,,,,,,
1,31.775686913385897,0.0037258447288679,,,,,,,,,,,,,
1,25.804275623904,0.0032602084840717103,,,,,,,,,,,,,
1,22.9663771266481,0.00278087706919902,,,,,,,,,,,,,
1,16.4628595864036,0.00243849749560185,,,,,,,,,,,,,
1,14.570927171956,0.00213720347667115,,,,,,,,,,,,,
1,9.308990052455382,0.00176743355182048,,,,,,,,,,,,,
1,8.4812695944634,0.0016578720941884699,,,,,,,,,,,,,
1,5.5842479654756705,0.00147983472708077,,,,,,,,,,,,,
1,8.244778034429231,0.0013839684532766401,,,,,,,,,,,,,
1,6.8849515589983605,0.0014661395450748,,,,,,,,,,,,,
1,10.6688165119595,0.0015757010014395198,,,,,,,,,,,,,
1,11.733028517490098,0.0018085190986191898,,,,,,,,,,,,,
1,18.2365462089929,0.00213720347667115,,,,,,,,,,,,,
1,20.483215908684897,0.0023563263989878603,,,,,,,,,,,,,
1,26.6319960113594,0.0027397915199952,,,,,,,,,,,,,
1,29.3516486888012,0.0031095614664819,,,,,,,,,,,,,
100,40.939733590060705,0.00649227209761867,,,,,,,,,,,,,
100,43.718508948808605,0.00702638436487553,,,,,,,,,,,,,
100,49.335182423915796,0.00734137365862857,,,,,,,,,,,,,
100,50.8132543636654,0.007998742638438359,,,,,,,,,,,,,
100,56.01606750010429,0.00832742713793052,,,,,,,,,,,,,
100,55.779575997006205,0.008519159765582221,,,,,,,,,,,,,
100,56.72554200761871,0.008779368335152509,,,,,,,,,,,,,
100,59.0904570133424,0.00865611164380534,,,,,,,,,,,,,
100,54.242381219647704,0.00862872126807213,,,,,,,,,,,,,
100,53.4146609497409,0.00830003676272896,,,,,,,,,,,,,
100,47.7388647161378,0.007943961889144079,,,,,,,,,,,,,
100,44.960089415332696,0.00753310627509664,,,,,,,,,,,,,
100,39.934644620704205,0.007177031417675579,,,,,,,,,,,,,
100,35.086568342789,0.00675248063596132,,,,,,,,,,,,,
100,29.647263108021,0.00625945393514344,,,,,,,,,,,,,
100,25.7451527389546,0.00583490317657638,,,,,,,,,,,,,
100,20.5423387951821,0.00532818131749839,,,,,,,,,,,,,
100,17.0540884623185,0.0049036305824921396,,,,,,,,,,,,,
100,12.619871851227,0.0044516894893132705,,,,,,,,,,,,,
100,10.8461851799298,0.004109309881399571,,,,,,,,,,,,,
100,9.95934183855309,0.00384910138407805,,,,,,,,,,,,,
100,10.136710507133401,0.00387649175202624,,,,,,,,,,,,,
100,14.748295836555,0.00417778580242119,,,,,,,,,,,,,
100,16.9949655748043,0.00449277504273415,,,,,,,,,,,,,
100,23.439360212311698,0.00486254502806244,,,,,,,,,,,,,
100,26.277258702869897,0.00530079094717344,,,,,,,,,,,,,
100,32.7807759246218,0.00583490317657638,,,,,,,,,,,,,
200,34.850076813965,0.00679356619501452,,,,,,,,,,,,,
200,39.284292931881,0.00738245921911691,,,,,,,,,,,,,
200,43.1864030321383,0.00790287632728976,,,,,,,,,,,,,
200,47.6797418378162,0.0083822078884666,,,,,,,,,,,,,
200,52.054834784190504,0.00868350201958275,,,,,,,,,,,,,
200,56.252559002905905,0.0094367373707999,,,,,,,,,,,,,
200,58.2036138896847,0.009464127747837659,,,,,,,,,,,,,
200,58.1444910146253,0.00961477482233484,,,,,,,,,,,,,
200,58.91308838894629,0.00964216519965966,,,,,,,,,,,,,
200,55.188347237964,0.00950521331347712,,,,,,,,,,,,,
200,53.1190465667548,0.00919022397944783,,,,,,,,,,,,,
200,49.4534281795172,0.00902588172053555,,,,,,,,,,,,,
200,45.6104410850805,0.008587635704555379,,,,,,,,,,,,,
200,40.3485047851866,0.00817678007487056,,,,,,,,,,,,,
200,35.5595513995821,0.00772483889374205,,,,,,,,,,,,,
200,31.539195380587,0.00719072660436047,,,,,,,,,,,,,
200,25.9225213937504,0.00673878544963249,,,,,,,,,,,,,
200,20.7788303409979,0.00619097800561694,,,,,,,,,,,,,
