Machine_N_cycles,Machine_Load,Machine_Displacement,DIC_index,DIC_N_cycles,DIC_exx,DIC_eyy,DIC_exy,DIC_crack_length,Th_sN_cycles,Th_time,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
1,0.16130293556829098,0.261399586424811,,,,,,,,,,,,,
1,0.18762900134801802,0.303808906191467,,,,,,,,,,,,,
1,0.218089621153047,0.333697142442177,,,,,,,,,,,,,
1,0.23581824007576999,0.36034348200309396,,,,,,,,,,,,,
1,0.258775130545762,0.39407774379900895,,,,,,,,,,,,,
1,0.276388621308284,0.41300207410522605,,,,,,,,,,,,,
1,0.289611872932425,0.42170371512324395,,,,,,,,,,,,,
1,0.277676268303999,0.40282431306741207,,,,,,,,,,,,,
1,0.26477520786606,0.40282431306741207,,,,,,,,,,,,,
1,0.249050992567511,0.382381908579344,,,,,,,,,,,,,
1,0.225740334498442,0.348528688148202,,,,,,,,,,,,,
1,0.193591075197947,0.302306140776641,,,,,,,,,,,,,
1,0.17160886196777198,0.26445293187366004,,,,,,,,,,,,,
1,0.138220577758656,0.22132232091319698,,,,,,,,,,,,,
1,0.12414140973956699,0.166024006913671,,,,,,,,,,,,,
1,0.0949698341166578,0.131866804096415,,,,,,,,,,,,,
1,0.0710564298302063,0.10008857672961301,,,,,,,,,,,,,
1,0.0636798444584982,0.0776944901370223,,,,,,,,,,,,,
1,0.0525875815472984,0.0846532504190337,,,,,,,,,,,,,
1,0.0581436330264196,0.0811821577885403,,,,,,,,,,,,,
1,0.0731407525170521,0.105173289062505,,,,,,,,,,,,,
1,0.0850185136280969,0.128565507862097,,,,,,,,,,,,,
1,0.0957363305813486,0.153113424274567,,,,,,,,,,,,,
1,0.10943183121217,0.200985301353809,,,,,,,,,,,,,
1,0.152054120406812,0.225985414400025,,,,,,,,,,,,,
1000,0.3744864763602871,0.497755161172309,,,,,,,,,,,,,
1000,0.420380137815946,0.5303484542961501,,,,,,,,,,,,,
1000,0.45276859542988,0.583721034878298,,,,,,,,,,,,,
