N_cycles,Load,eyy,exx,Specimen_name
2610,1006.274854,-0.00347167,0.00959141,
2610,888.423782,-0.00312228,0.00866079,
2610,744.827538,-0.00269593,0.00754697,
2610,590.556891,-0.00229219,0.00647074,
2610,447.705572,-0.00187529,0.00539159,
2610,302.748564,-0.0015057,0.00439795,
2610,198.438574,-0.00124378,0.00371979,
2610,138.44647,-0.00109375,0.00332247,
2610,110.112039,-0.00104096,0.0031871,
2610,134.760965,-0.00113833,0.0034541,
2610,208.558017,-0.00136653,0.00403126,
2610,317.403653,-0.00167801,0.00487076,
2610,459.94071,-0.0020715,0.0059126,
2610,607.371195,-0.0024874,0.00699202,
2610,758.511854,-0.00291977,0.00812825,
2810,904.856629,-0.00289954,0.00819711,
2810,988.856551,-0.00327755,0.00917357,
2810,1066.557927,-0.00352669,0.0098363,
2810,1088.840482,-0.00371818,0.0103501,
2810,1068.282373,-0.00375175,0.0104425,
2810,1004.936842,-0.00367453,0.0102185,
2810,886.279108,-0.0034606,0.00965553,
2810,740.881161,-0.00310152,0.00873381,
2810,591.363552,-0.00267864,0.00760738,
2810,444.469275,-0.00227096,0.00654468,
2810,303.03355,-0.00186236,0.0054531,
2810,197.607766,-0.00148411,0.00446336,
2810,136.528849,-0.00123703,0.00380611,
2810,108.720918,-0.00107027,0.00338325,
2810,135.939554,-0.00103025,0.00326359,
2810,208.248879,-0.00112223,0.00352315,
2810,317.959136,-0.00134456,0.00410216,
2810,460.071128,-0.00166492,0.00496115,
2810,605.154083,-0.00206419,0.00598739,
2810,761.777156,-0.00247125,0.00706731,
3010,904.334952,-0.00310395,0.00824474,
3010,987.861496,-0.00345593,0.00919069,
3010,1068.287203,-0.00371835,0.00987392,
3010,1088.613454,-0.00391028,0.0103802,
3010,1067.775183,-0.00393923,0.0104597,
3010,1005.444031,-0.00385737,0.0102399,
3010,887.607453,-0.00365071,0.00968034,
3010,739.982721,-0.0032919,0.0087478,
3010,589.875818,-0.0028608,0.00761743,
3010,446.053612,-0.0024553,0.00655543,
3010,302.729242,-0.0020454,0.00546588,
3010,195.395496,-0.00167299,0.00448535,
3010,137.741249,-0.00140652,0.00380246,
3010,109.856034,-0.00125953,0.00340713,
3010,134.403525,-0.0012061,0.00327876,
3010,210.741305,-0.0013166,0.00355459,
3010,318.403522,-0.00152654,0.00411949,
3010,463.321918,-0.0018499,0.00498172,
3010,606.864012,-0.0022451,0.00601788,
3010,761.883423,-0.002645,0.00707916,
3210,904.542657,-0.00340477,0.00925046,
3210,989.069087,-0.00366213,0.00993461,
3210,1069.214636,-0.00385709,0.0104409,
3210,1089.130305,-0.00389,0.0105155,
3210,1066.557927,-0.00380414,0.0102994,
3210,1002.999864,-0.00358764,0.00972342,
3210,886.573759,-0.00324109,0.00880514,
3210,738.465999,-0.00280856,0.00766094,
3210,590.334697,-0.00240019,0.00660366,
3210,444.06836,-0.00200027,0.00552423,
3210,302.260705,-0.00161543,0.00452681,
3210,195.231267,-0.00136579,0.0038618,
3210,136.837987,-0.00121497,0.0034567,
3210,109.856034,-0.0011623,0.00333907,
3210,135.915403,-0.00126073,0.0036059,
3210,210.543263,-0.00149373,0.00419116,
3210,320.72206,-0.00181033,0.00504579,
3210,462.809906,-0.00219784,0.00607439,
3210,608.269632,-0.00260779,0.00715296,
3210,762.936435,-0.00305586,0.00831224,
3410,906.325056,-0.00335373,0.00932735,
3410,992.28611,-0.00360985,0.0100096,
3410,1066.717329,-0.00379532,0.0104993,
3410,1089.970792,-0.00384251,0.0105964,
3410,1066.833259,-0.00374235,0.0103626,
3410,1002.700382,-0.00354179,0.00979937,
3410,884.491879,-0.00318822,0.00886322,
3410,736.398619,-0.002762,0.00773372,
3410,588.161058,-0.00235295,0.00666175,
3410,443.56601,-0.0019402,0.00557399,
3410,302.51671,-0.00156758,0.00458681,
3410,197.129568,-0.0013301,0.00392256,
3410,137.779891,-0.00116341,0.00351577,
3410,108.976923,-0.0011141,0.00338769,
3410,137.75091,-0.00122997,0.00368012,
3410,211.378902,-0.00144764,0.00424954,
3410,321.871669,-0.00176735,0.00510572,
3410,464.476358,-0.00216632,0.00614294,
3410,610.196926,-0.00257247,0.0072352,
3410,763.554717,-0.00300907,0.00836395,
3610,907.107573,-0.00344506,0.00937941,
3610,989.701865,-0.003705,0.0100548,
3610,1069.045573,-0.00389744,0.0105655,
3610,1088.410578,-0.0039282,0.0106376,
3610,1065.384144,-0.00384115,0.0104128,
3610,1003.038507,-0.00362729,0.0098397,
3610,883.902577,-0.00327208,0.00889588,
3610,735.838302,-0.00284425,0.00777334,
3610,588.305968,-0.00244358,0.00670843,
