n_cycles,hysteresis_area,stiffness,creep
1,0.0,,
2,0.0,15.6588035953,-0.0001103325
3,0.0,19.6081520633,-9.29226e-05
4,0.0,22.8869102745,-4.27185e-05
5,1e-05,25.2315481674,-1.02124e-05
6,1e-05,25.8668939906,-1.91967e-05
7,1e-05,26.2987661383,9.3017e-06
8,1e-05,26.6452067017,2.89119e-05
9,2e-05,27.9347453583,2.4363e-05
10,0.00021,27.8105322083,0.0001249982
20,0.0003,29.6984900327,0.0002382761
30,0.00019,29.7684779848,0.0004215342
40,0.00023,29.7396110992,0.000458825
50,0.00021,29.6997657688,0.0005545184
60,0.00024,29.7581960424,0.0006126504
70,0.00024,29.8117013024,0.0006903489
80,0.00023,29.7809919636,0.0007278579
90,0.00021,29.6854220457,0.0007906872
100,0.00215,29.7520799456,0.000800859
200,0.0021,29.5906488228,0.0011450846
300,0.00198,29.5335302264,0.0014177758
400,0.00187,29.5552383159,0.001673974
500,0.00185,29.438602335,0.0019343456
600,0.00207,29.4280975048,0.0022485796
700,0.00196,29.3264269004,0.0024868702
800,0.00222,29.3666132522,0.0026830416
900,0.00195,29.2488528347,0.0029911988
1000,0.00194,29.1672251337,0.0031607054
1100,0.00207,29.1284450142,0.0034310567
1200,0.00209,29.0975347296,0.003662729
1300,0.00216,29.068465306,0.003988462
1400,0.0022,29.0303470286,0.0042539326
1500,0.00234,28.9199491952,0.0046090284
1600,0.00234,28.8728588174,0.0049276455
1700,0.00256,28.8271025242,0.0050297389
1800,0.00238,28.8494418676,0.005398141
1900,0.00257,28.604636175,0.0055746499
2000,0.0025,28.5081515904,0.005779666
2100,0.00249,28.5073419404,0.0061120609
2200,0.00216,28.1081170643,0.0042320523
2300,0.00243,27.9855693831,0.0040500079
2400,0.00257,27.9523152445,0.0043766838
2500,0.00252,27.9757788268,0.0046759178
2600,0.00286,27.9049113636,0.0049867205
2700,0.00279,27.8855698772,0.005325428
2800,0.00275,27.8031167798,0.00562323
2900,0.00288,27.8018308793,0.0059905582
3000,0.00286,27.7450219243,0.006363064
3100,0.00289,27.7005761637,0.0067438207
3200,0.00303,27.6639906159,0.0071092368
3300,0.0031,27.6351820785,0.0074784072
3400,0.00309,27.5934878249,0.0078809918
3500,0.00315,27.5190589509,0.008050411
3600,0.00318,27.4959260794,0.0084607401
3700,0.00327,27.4850100606,0.0088914565
3800,0.00343,27.4292899943,0.0093616376
3900,0.00368,27.3870536628,0.0097821123
4000,0.00349,27.3681887226,0.0102589727
4100,0.00356,27.3071316648,0.0106852275
4200,0.00374,27.2427572588,0.0111326552
4300,0.00374,27.2267565373,0.0116214599
4400,0.00381,27.1689729161,0.0120702148
4500,0.00391,27.1670429077,0.0125659171
