n_cycles,hysteresis_area,stiffness,creep
1,0.00073,,
2,0.00339,31828.2481665764,0.0006565325
3,0.00726,30457.2307045109,0.001016998
4,0.01292,29741.4987206804,0.0013252599
5,0.02034,29273.0847215413,0.0016513509
6,0.03229,28963.0449015727,0.0019423252
7,0.04825,28683.6484056862,0.0022810676
8,0.06754,28488.9884130031,0.0026054473
9,0.09214,28295.3060487674,0.0029687766
10,0.1219,28112.6481341887,0.0033551125
11,0.15885,27938.0488358542,0.0037626738
12,0.20314,27745.5831561812,0.004219505
13,0.26106,27558.8639028342,0.0047290462
14,0.3338,27355.2814296746,0.0053132736
15,0.41196,27186.7459304345,0.0061003867
16,0.43292,27086.6765820308,0.0068228631
17,0.44229,26999.4796266743,0.007555232
18,0.44939,26916.4994111218,0.0082819866
19,0.45188,26840.3499984941,0.0089827749
20,0.45574,26770.162480771,0.0097173527
21,0.45947,26719.5603602742,0.0104209436
22,0.46447,26646.1666526288,0.0111276865
23,0.4648,26588.4925792154,0.0118224678
24,0.46686,26531.4998564789,0.0125138875
25,0.46753,26484.7786572275,0.0131812616
26,0.46876,26435.2752368724,0.0138456934
27,0.46952,26388.4823980398,0.0145054801
28,0.47232,26347.4047800551,0.0151319576
29,0.47622,26284.0058423529,0.0157714706
30,0.4764,26247.3232244653,0.0164218452
31,0.47683,26205.9980289084,0.0170325629
32,0.47667,26159.8549329239,0.0176438045
33,0.47809,26117.9033745093,0.0182600141
34,0.47848,26072.8982102274,0.0188445558
35,0.48201,26046.8029582915,0.0194367199
36,0.48401,25998.5529876634,0.0200071259
37,0.48428,25963.2852037053,0.0205667052
38,0.48446,25928.4421703628,0.0211278038
39,0.48589,25889.5376220184,0.0217028548
40,0.48556,25854.3376985309,0.0222473642
41,0.48496,25829.4863228367,0.022804656
42,0.48749,25807.1218374867,0.0233371077
43,0.49069,25753.206936053,0.0238727637
44,0.49063,25712.8695716867,0.0243941356
45,0.49204,25683.4034185868,0.0249089416
46,0.49066,25659.5494451379,0.0254043034
47,0.49185,25628.5448569617,0.0259068072
48,0.49232,25608.0138132213,0.0264090142
49,0.49519,25573.6803977108,0.0269008573
50,0.4976,25526.4448167774,0.0274005148
51,0.4973,25498.7982999461,0.0278836966
52,0.49874,25467.8970212002,0.0283656561
53,0.50009,25444.8447131897,0.0288369373
54,0.50065,25419.7783487652,0.0293059048
55,0.50082,25389.8743720505,0.0297527563
56,0.50296,25372.2986723081,0.0301990098
57,0.50653,25323.1374314293,0.0306625596
58,0.50671,25292.7193654885,0.0310963798
59,0.50699,25267.2251441964,0.0315410442
60,0.50728,25242.6751654517,0.0319783613
61,0.5088,25217.3403388209,0.0324175774
62,0.50966,25191.1936191545,0.0328557938
63,0.51184,25167.1208103193,0.0332780191
64,0.51298,25120.5687197542,0.0336931285
65,0.51455,25092.2337622732,0.0341128697
66,0.51662,25065.9937414115,0.0345047805
67,0.51692,25036.8707219849,0.0349133415
68,0.51858,25026.3530974381,0.0353198988
69,0.51768,25005.7104972872,0.0357214924
70,0.51925,24976.3173510719,0.0361352179
71,0.52083,24958.0015394593,0.0365383307
72,0.52386,24906.8525953155,0.0369122727
73,0.52433,24884.6783207462,0.0373010402
74,0.52655,24855.466001083,0.0376753446
75,0.52773,24835.8884251831,0.0380485445
76,0.52946,24807.5501507499,0.0384312177
77,0.53006,24788.5690304621,0.038802082
78,0.53158,24774.374190332,0.0391779274
79,0.53532,24726.4774530331,0.0395542574
80,0.53581,24702.4838691864,0.0399278022
81,0.53739,24674.8558197928,0.0402786198
82,0.53895,24649.5174552431,0.04063286
83,0.53861,24626.0780264927,0.040993081
84,0.54037,24608.3254466834,0.0413426501
85,0.54466,24594.3340814363,0.0416825712
86,0.54664,24550.0245158801,0.0420462323
87,0.54805,24519.0405202719,0.0423905539
88,0.54887,24500.3942320442,0.0427369579
89,0.54995,24469.198627334,0.0430775513
90,0.55178,24447.5108316948,0.0434120809
91,0.55202,24421.5558103997,0.0437646229
92,0.55505,24409.9994897949,0.0440887232
93,0.55693,24370.552160699,0.0444095012
94,0.55922,24346.1997318136,0.044755067
95,0.561,24321.5379800281,0.0450755744
96,0.56364,24292.9607480034,0.0454121122
97,0.56353,24266.936334078,0.0457445464
98,0.56417,24237.9936160803,0.0460745052
99,0.56659,24227.2819838793,0.0464020107
100,0.56978,24185.1977053654,0.0467155288
101,0.571,24149.7046035156,0.0470230661
102,0.57277,24128.7992982013,0.0473302847
103,0.57599,24103.4872706615,0.0476533285
104,0.57679,24078.1465523305,0.0479567446
105,0.57809,24051.0177988733,0.0482800591
106,0.58194,24038.4579622345,0.0485930446
107,0.58331,23992.1951244509,0.0488994075
108,0.58585,23964.0909067681,0.0492093808
109,0.587,23940.4060914833,0.0495276618
110,0.58961,23905.6640684052,0.0498265465
111,0.59056,23874.4419667941,0.0501279894
112,0.59119,23858.5870643936,0.0504241064
113,0.59317,23829.2674812734,0.0507206118
114,0.59732,23812.3685742775,0.0510291663
115,0.59975,23767.5424858058,0.0513231877
116,0.6028,23733.7108623136,0.0516247005
117,0.60443,23706.3926555424,0.0519392795
118,0.60555,23677.8102546369,0.052226041
119,0.60776,23646.0852058264,0.0525127152
120,0.61013,23620.0512017564,0.0528168255
121,0.61257,23606.2916682508,0.0531015745
122,0.6143,23560.0453417014,0.0533902874
123,0.61757,23532.7877147553,0.0536764334
124,0.61977,23504.3711105436,0.0539706163
125,0.62222,23473.168676802,0.0542781842
126,0.62432,23441.522664918,0.0545596284
127,0.6267,23411.7064973297,0.0548543527
128,0.62901,23394.7492722199,0.0551401713
129,0.63321,23347.6453248228,0.0554367641
130,0.63444,23315.251242947,0.0557219932
131,0.63751,23286.3141448845,0.0560041185
132,0.64085,23252.7229525613,0.056280407
133,0.64389,23219.4924619356,0.0565666708
134,0.64504,23190.2113400868,0.0568598366
135,0.64979,23173.6505346596,0.0571493397
136,0.65466,23120.2413752891,0.0574351801
137,0.65649,23086.6693676904,0.0577287126
138,0.66044,23053.437462954,0.0580156007
139,0.66291,23028.0239248239,0.0583144549
140,0.66336,22991.2991273802,0.0585854479
141,0.66696,22958.2064297061,0.0588643689
142,0.67132,22937.1230620411,0.0591501743
143,0.67638,22885.08155153,0.059427982
144,0.67954,22853.1238831215,0.0597214796
145,0.68293,22818.4396691478,0.0600018281
146,0.68536,22789.354732167,0.0603015335
147,0.68657,22758.8243793984,0.0605891463
148,0.69099,22726.3207090951,0.060887254
149,0.69407,22710.163510948,0.0611732384
150,0.69795,22653.8624975842,0.0614415597
151,0.70243,22617.427698012,0.0617222094
152,0.70599,22580.0108317848,0.0620210112
153,0.70883,22542.4172865371,0.0622919038
154,0.71284,22510.8406387843,0.0626023006
