n_cycles,hysteresis_area,stiffness,creep
1,0.00025,,
2,0.00057,16919.7517566839,9.97723e-05
3,0.00216,23967.7172571671,0.0001035878
4,0.00413,25570.7246588804,0.0001304798
5,0.00618,26107.7496580778,0.0001677967
6,0.00778,27095.22103229,0.000197081
7,0.00975,27550.9717444355,0.0002264439
8,0.0119,27775.8255746956,0.0002525718
9,0.01259,28626.4386948376,0.0002371788
10,0.13307,28972.664709768,0.0002657602
20,0.11464,29905.2791433509,0.0003897032
30,0.04487,29836.1601226715,0.000493032
40,0.05994,29719.7296796111,0.0005258481
50,0.04091,29896.5776008487,0.0005516966
60,0.02796,29923.4567284655,0.0005860668
70,0.036,29935.2258009943,0.0006469185
80,0.02503,29930.9890659017,0.000674736
90,0.0348,29900.3111672205,0.0007189986
100,0.28999,29830.7739441687,0.0007216528
200,0.06748,29977.0921925112,0.0008889329
300,0.19293,29971.6368870246,0.0010920544
400,0.20601,29863.9314664345,0.0012052013
500,0.29055,29846.9850709467,0.0012900768
600,0.3215,29847.810341537,0.0013986312
700,0.44339,29800.1602941067,0.0014402875
800,0.43273,29687.2263392397,0.0014386286
900,0.37135,29853.1155055338,0.0014778708
1000,5.74045,29637.2644174657,0.0016004823
2000,5.22725,29719.2705870949,0.0024117196
3000,4.3801,29947.6145591077,0.0031908437
4000,5.542,29778.0666993673,0.0038612956
5000,4.09466,29607.8575708124,0.0046304968
6000,3.30304,29811.9321380744,0.0053783459
7000,3.40018,29616.002169215,0.0060972295
8000,3.08743,29552.5878609086,0.0068637764
9000,3.032,29489.9838843892,0.0075252264
10000,3.93859,29570.0964968303,0.0082766597
15000,3.49432,29558.2695896759,0.0116934466
20000,7.21127,29435.7898447719,0.0144123222
25000,4.77304,29289.4024705739,0.0168118778
30000,14.13966,29249.9308111279,0.0191283304
35000,18.98596,29305.0439975242,0.0210193533
40000,21.11807,29182.5290907467,0.0226596045
45000,20.21164,29133.0573085011,0.0243014622
50000,23.02565,29216.0484975669,0.0257597432
55000,21.89488,29233.6881303439,0.0273023583
60000,26.71934,29223.3397230096,0.0287007741
65000,27.02813,29220.0141715026,0.0299298537
70000,32.45842,29305.782351079,0.0310007772
75000,24.87107,29303.3795994348,0.0322000137
80000,34.09367,29234.4237901975,0.0329429777
85000,32.70849,29464.626297461,0.0341842765
90000,28.30723,29345.7384292635,0.0349390844
95000,36.14038,29218.8543531326,0.0357161829
100000,19.96431,29181.664450086,0.0365358938
105000,33.95465,29344.5374846373,0.0373342963
110000,26.69143,29247.4600390164,0.0379969731
115000,29.34516,29350.9805189333,0.038927862
120000,34.27046,29307.2429427118,0.0397078898
125000,27.34413,29337.6490911053,0.0402145584
130000,38.55981,29295.4798497919,0.0409127099
135000,34.4203,29465.4117185572,0.0416040205
140000,25.9306,29713.8734003357,0.0420553161
145000,31.53952,29741.4035264035,0.0426231421
150000,42.18181,29899.5858446522,0.0440212698
155000,40.46724,29825.7283020677,0.0447263537
160000,7.81947,29822.3896945953,0.0452510041
165000,27.66155,30191.391275313,0.0460676024
170000,18.0898,29604.2153726877,0.0456602768
175000,28.82589,29856.087979489,0.0467661336
180000,37.36857,30015.8135689189,0.0475024184
185000,32.72937,28210.0602088879,0.040892733
190000,36.6479,28182.6007130768,0.0413696677
195000,36.31782,28181.4952646575,0.0418186801
200000,40.76693,28134.3049896311,0.0423371969
205000,39.56151,28150.0530265224,0.0427891911
210000,38.12714,28103.5874347319,0.0432744684
215000,40.64394,28104.5815470113,0.043701391
220000,46.43757,28067.6692136941,0.0441169457
225000,44.63633,28156.8376423866,0.044491058
230000,44.82648,28109.1499659113,0.0448519208
235000,46.66848,28028.1362849842,0.0452838638
240000,47.60954,27976.3931650501,0.0456973318
245000,49.15176,27961.5374314418,0.0461466367
250000,53.75718,27931.4492101024,0.046592423
255000,48.18652,27924.9474537034,0.0470039046
260000,50.32711,27935.5406449305,0.0474161633
265000,48.02677,27916.152587972,0.0477848667
270000,51.59191,27911.5470783678,0.0481730579
275000,52.75243,27856.8724283818,0.048557246
280000,54.34029,27804.894605296,0.048973748
285000,56.91482,27730.8725897786,0.049413213
290000,55.11758,27687.8328276894,0.0498507789
295000,59.60933,27630.6755396467,0.0502897287
300000,61.9311,27582.7225831539,0.0507312629
305000,64.64211,27595.6105327593,0.0512013436
310000,63.9738,27598.9138242731,0.0516726074
315000,63.17558,27594.9667034299,0.0520893889
320000,63.59021,27562.9453878822,0.052492733
325000,63.82772,27521.9604843575,0.0528870383
330000,63.62927,27491.5263964594,0.05325854
335000,56.32865,27525.4423867443,0.0536295134
340000,55.10285,27534.7577790967,0.0539986861
345000,56.58672,27527.6032016446,0.0543492046
350000,55.12202,27574.815272158,0.0546765681
355000,60.02037,27537.1324268496,0.0550238714
360000,58.32126,27506.6751263791,0.0553057217
365000,60.00467,27544.2645049096,0.0555849831
370000,60.73951,27551.5238565002,0.0558688917
375000,59.05655,27591.7269177561,0.0561296606
380000,59.77276,27591.9397473378,0.0563611452
385000,60.29224,27585.0887920866,0.0566325334
390000,59.58564,27600.0619630038,0.0568251098
395000,60.06561,27590.3204737165,0.0571156519
400000,54.02027,27582.5031212872,0.0573234074
405000,53.43268,27615.4358486404,0.057477606
410000,55.79839,27606.7892240152,0.0577456501
415000,54.90284,27564.4225397602,0.0579113608
420000,53.27526,27580.8113435235,0.0581094073
425000,56.40122,27605.8170808956,0.058260382
430000,53.41314,27589.2326061108,0.0584202428
435000,58.56966,27593.5583608883,0.0585825723
440000,58.58032,27634.2822715665,0.0587465324
445000,59.16007,27617.082048614,0.0589019577
450000,59.91736,27594.9738557196,0.0590948441
455000,63.77681,27615.696542966,0.0592587191
460000,66.64968,27615.4446927689,0.0594005216
465000,68.61457,27586.24994381,0.0595311135
470000,63.43084,27569.0727380411,0.0597156834
475000,63.54172,27521.1064538538,0.0598623362
480000,62.30801,27586.0735946963,0.0599991009
485000,64.00735,27575.5673165625,0.0601685223
490000,62.53893,27571.6447500023,0.060305514
495000,57.09308,27583.2923665957,0.0603930875
500000,55.64267,27618.6814692688,0.0605780809
505000,54.63011,27557.3195686306,0.060742925
510000,56.81536,27560.527992182,0.0608446254
515000,53.34281,27624.8247326864,0.0609827042
520000,56.27989,27585.2532238632,0.0611057959
525000,55.76636,27567.6475190189,0.061275285
530000,58.00092,27528.9186666875,0.0614228567
535000,60.2943,27509.5596193386,0.0615230488
540000,64.23287,27495.3556156863,0.0616785484
545000,59.60334,27470.3526697552,0.0618413472
550000,52.5958,27444.9581629279,0.0619650567
555000,53.68942,27383.3564733877,0.0621127987
560000,55.48891,27345.2888325931,0.0622503055
565000,54.87973,27324.7010484407,0.0624156473
570000,55.49809,27301.4321302215,0.0625693177
575000,52.47888,27244.957226758,0.062710424
580000,50.57174,27205.3447171952,0.0628477432
585000,50.60986,27175.1429067828,0.0630343126
590000,56.82835,27175.2179874459,0.0631934705
595000,58.29565,27157.1553172635,0.0633471846
600000,66.01459,27050.9289477989,0.0635329944
605000,71.80181,26974.2281556434,0.0637452224
610000,74.11225,26929.1696937347,0.0639581424
615000,77.11938,26821.2929716561,0.064205856
620000,78.56551,26754.7885660199,0.0644572062
625000,82.56134,26723.0017920625,0.0646943466
630000,88.84906,26694.7951846567,0.0649623163
635000,88.41607,26633.8309059795,0.0652277366
640000,90.68436,26516.4683438087,0.0655313689
645000,89.52653,26537.5102784355,0.0658132934
650000,91.694,26460.0696249131,0.0661515992
655000,90.61514,26370.4132234877,0.0664830271
660000,95.79759,26303.4646217044,0.0668696511
665000,102.3955,26191.3040821656,0.0672435495
670000,107.95361,26019.2707251887,0.0677287439
675000,116.16802,25883.4493019802,0.0682273274
680000,120.23048,25663.2248457882,0.0688103805
685000,132.35119,25360.5425050309,0.0695373993
690000,154.74459,24930.1411472414,0.0705028025
695000,202.64843,23930.0344792278,0.0720145792
700000,88.95051,19261.3242193641,0.0773674483
700862,0.34221,10534.7673223805,0.0918355633
700863,0.34103,10534.0959612885,0.0919246439
700864,0.34294,10519.2604557238,0.0920746353
700865,0.3451,10431.292513941,0.0922181175
700866,0.35118,10433.7262786286,0.0924040266
700867,0.35086,10336.7480289604,0.0925420737
700868,0.35252,10265.49591848,0.0926011563
700869,0.35736,10249.6115580458,0.0928029976
700870,0.36004,10153.1838064616,0.09291369
700871,0.36643,10063.1391434999,0.0930522937
700872,0.36527,10076.1730604128,0.0932150511
700873,0.36774,9969.1773922008,0.0934070119
700874,0.36972,9985.5443379857,0.0936183985
700875,0.37313,9890.7469937265,0.0938187817
700876,0.37467,9822.8910846214,0.0939508294
700877,0.37792,9806.5994713228,0.0941407788
700878,0.38209,9699.2215920756,0.0944101883
700879,0.3869,9700.5611137184,0.0945480237
700880,0.39001,9543.4733584207,0.0947525934
700881,0.3833,9493.6225607505,0.0949567877
700882,0.39231,9504.9540933788,0.0952131899
700883,0.39454,9364.9276630496,0.0954391783
700884,0.39613,9298.6306818541,0.0956738072
700885,0.41028,9273.3182440898,0.0959206957
700886,0.40867,9111.7263742563,0.0961023734
700887,0.41627,9072.0555824024,0.0964098354
700888,0.41805,8981.5184062047,0.0966812454
700889,0.42054,8896.1749815917,0.096973024
700890,0.42575,8882.5489223165,0.0972894616
700891,0.42668,8754.8396852566,0.0975962
700892,0.432,8697.0831405588,0.0979687658
700893,0.43616,8624.1690503484,0.0982830228
700894,0.44012,8482.8551767677,0.0985995008
700895,0.4487,8427.0459687375,0.0990000193
700896,0.45479,8287.047311856,0.0993241927
700897,0.46349,8212.2815548294,0.0998448082
700898,0.47495,8077.895936769,0.100221362
700899,0.477,7911.5400076827,0.1005564679
700900,0.48459,7875.3006152054,0.1012072386
700901,0.48996,7724.7019147611,0.1017011565
700902,0.49486,7584.1497906687,0.1023067348
700903,0.5104,7469.3645171629,0.103029435
700904,0.513,7262.8121084807,0.1036569607
700905,0.53633,7041.8263598726,0.1046147094
700906,0.55752,6773.9748547853,0.1058018543
700907,0.57005,6453.2890279003,0.1072015793
700908,0.57846,6276.1541244688,0.1090363578
700909,0.58906,6004.3179702669,0.1106756278
700910,0.61283,5795.3616595252,0.1128651928
700911,0.64905,5450.9730916729,0.1154255576
