n_cycles,hysteresis_area,stiffness,creep
1,0.0,,
2,0.0,25.6118717738,8.25425e-05
3,0.0,31.6146485458,-1.82674e-05
4,0.0,30.8467745256,2.80688e-05
5,0.0,26.7718506711,-6.47346e-05
6,0.0,28.2863200777,0.0001171003
7,0.0,30.1193640665,6.84329e-05
8,1e-05,30.3247066277,2.21316e-05
9,0.0,32.1431327875,4.01178e-05
10,2e-05,30.5138920096,0.0002015742
20,0.00011,30.6525352388,0.0002108467
30,0.00027,30.4631771995,0.0004126323
40,0.00016,30.0942656512,0.0003252684
50,0.00014,30.8930219412,0.0004322599
60,0.0002,30.5387739277,0.000727626
70,0.00019,30.8748845832,0.0006665952
80,0.0002,30.4695934771,0.000812973
90,0.00017,30.8002951298,0.0010060361
100,0.00026,30.6216083203,0.0008957966
200,0.00126,29.9590028136,0.0010341679
300,0.00135,30.0521056452,-0.0011771092
400,0.00073,29.3050747163,-0.0005357801
500,0.0022,30.1786132077,-0.0006808569
600,0.00249,30.7441154718,-0.0003506186
700,0.00041,30.4471077945,-0.0002718025
800,0.00322,30.6743437256,0.0002835946
900,0.00317,31.2880610674,0.0008705724
1000,0.00069,31.2809034394,0.0022182777
1100,0.00249,30.4462725763,0.0027957646
1200,0.00331,30.8977275293,0.0044670289
1300,0.00281,30.5230793546,0.0049217995
1400,0.00086,30.1161684931,0.0050694258
1500,0.00312,30.9759550577,0.0060288831
1600,0.00095,29.8331310593,0.0057640411
1700,0.0021,30.3880832586,0.0064179431
1800,0.00702,32.9109436654,0.0046981599
1900,0.00557,30.4428985069,0.0046501997
2000,0.00253,30.2286994287,0.0048782136
2100,0.00013,30.1021763039,0.0054285467
2200,0.00213,30.3937113988,0.0058930264
2300,0.00481,29.8926810098,0.0064678765
2400,0.00529,31.3361267422,0.0058916643
2500,0.00668,30.137103032,0.0038586249
2600,0.00107,30.536639441,0.0072329261
2700,0.00142,29.3548104375,0.0091808106
2800,0.00098,29.2940829964,0.0105909698
2900,0.00665,27.6143493772,0.0117523
3000,0.00189,30.6037621277,0.0114826734
3100,0.00255,29.9837328392,0.0118421173
3200,0.00506,30.1983265019,0.0122022511
3300,0.00199,30.280147191,0.0130194255
3400,0.00403,29.9490205465,0.0140914448
3500,0.00146,28.9629313792,0.0139972182
3600,0.00514,29.495044703,0.0156605109
3700,0.00334,29.9823353027,0.0156126031
3800,0.00421,30.0282295492,0.0179152255
3900,0.00191,30.5644703644,0.0185062283
4000,0.00569,29.6083462599,0.019286374
4100,0.00408,29.7117178632,0.0194244571
4200,0.0041,30.1563639697,0.0197714068
4300,0.00276,30.241121409,0.0195074903
4400,0.00322,29.6411013901,0.0204486471
4500,0.00332,29.5862678044,0.0205267473
4600,0.00514,28.8892040908,0.0211582015
4700,0.00595,30.4531236413,0.0212666511
4800,0.00353,29.5130300767,0.0224694018
4900,0.00365,29.0523553883,0.0235133417
5000,0.00869,29.2599441822,0.0240705462
5100,0.00041,28.7272759548,0.0249572643
5200,0.00524,30.0128593577,0.0252198536
5300,0.00179,29.7175395817,0.0262882058
5400,0.00507,29.1866132074,0.0273184552
5500,0.00403,29.6579643435,0.0271641671
5600,0.00102,28.0469137185,0.0291805213
5700,0.00427,29.4557013799,0.0296303763
5800,0.0024,28.7359876176,0.0316176907
5900,0.0051,30.8248137214,0.0314977596
6000,0.00408,26.1489525168,0.0310828467
6100,0.00689,30.3009858462,0.0336220832
6200,0.00419,29.7732496629,0.0338537468
6300,0.00259,30.2501046365,0.0351893158
6400,0.00484,29.6630445766,0.0352634346
6500,0.00219,29.972559786,0.0343400806
6600,0.00457,31.0279286816,0.0347442018
6700,0.00371,27.3317358582,0.0347134333
6800,0.00368,28.5096956181,0.0361801354
6900,0.00251,29.6478630481,0.0361730021
7000,0.00236,27.6531616096,0.0374578693
7100,0.00882,28.1393430067,0.0396630084
7200,0.00204,28.189866204,0.0393728286
7300,0.00333,29.879957781,0.0397407593
7400,0.00612,28.973783061,0.0397037567
7500,0.00659,29.0152765627,0.0404491436
7600,0.00483,29.2985274855,0.0405110737
7700,0.00573,29.078270463,0.041806881
7800,0.00248,26.5186957772,0.0412249761
7900,0.00319,29.9686362892,0.0434645247
8000,0.00227,27.2600326616,0.0430325685
8100,0.00243,29.1065882335,0.0427950201
