Machine_Time,Machine_N_cycles,Machine_Displacement,Machine_Load,MD_index--1,u--1,v--1,exx--1,eyy--1,exy--1,MD_N_cycles--1,MD_Load--1,Crack_length,Crack_N_cycles,Crack_Displacement,Crack_Load,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips,Specimen_name
,1,-4.81e-06,11.77942306,,,,,,,,,,,,,,,,,,,,F-0.38-03
,1,1.31e-05,11.77517995,,,,,,,,,,,,,,,,,,,,
,1,2.87e-05,11.76953316,,,,,,,,,,,,,,,,,,,,
,1,8.04e-06,11.76268458,,,,,,,,,,,,,,,,,,,,
,1,-6.12e-05,11.75681949,,,,,,,,,,,,,,,,,,,,
,1,-8.7e-05,11.75262034,,,,,,,,,,,,,,,,,,,,
,1,4.77e-05,11.74929217,,,,,,,,,,,,,,,,,,,,
,1,0.000189648,11.74694598,,,,,,,,,,,,,,,,,,,,
,1,0.000331023,11.74504682,,,,,,,,,,,,,,,,,,,,
,1,0.000475192,11.74256504,,,,,,,,,,,,,,,,,,,,
,1,0.000858524,11.74003705,,,,,,,,,,,,,,,,,,,,
,1,0.001372614,11.73779815,,,,,,,,,,,,,,,,,,,,
,1,0.001673245,11.73612997,,,,,,,,,,,,,,,,,,,,
,1,0.00160619,11.73494682,,,,,,,,,,,,,,,,,,,,
,1,0.001690009,11.73510253,,,,,,,,,,,,,,,,,,,,
,1,0.002102399,11.73700392,,,,,,,,,,,,,,,,,,,,
,1,0.002545522,11.74062118,,,,,,,,,,,,,,,,,,,,
,1,0.002955118,11.74408942,,,,,,,,,,,,,,,,,,,,
,1,0.003187576,11.74647585,,,,,,,,,,,,,,,,,,,,
,1,0.003400476,11.74738035,,,,,,,,,,,,,,,,,,,,
,1,0.003612818,11.74667403,,,,,,,,,,,,,,,,,,,,
,1,0.003825718,11.74629778,,,,,,,,,,,,,,,,,,,,
,1,0.00403806,11.74743176,,,,,,,,,,,,,,,,,,,,
,1,0.004261577,11.75050065,,,,,,,,,,,,,,,,,,,,
,1,0.004696319,11.75511703,,,,,,,,,,,,,,,,,,,,
,1,0.005136089,11.76032647,,,,,,,,,,,,,,,,,,,,
,1,0.005508246,11.76611483,,,,,,,,,,,,,,,,,,,,
,1,0.005880402,11.77227497,,,,,,,,,,,,,,,,,,,,
,1,0.006233001,11.77794561,,,,,,,,,,,,,,,,,,,,
,1,0.006498987,11.78338528,,,,,,,,,,,,,,,,,,,,
,1,0.006779501,11.78932041,,,,,,,,,,,,,,,,,,,,
,1,0.007227095,11.79603189,,,,,,,,,,,,,,,,,,,,
,1,0.007687541,11.80484593,,,,,,,,,,,,,,,,,,,,
,1,0.008148545,11.81569099,,,,,,,,,,,,,,,,,,,,
,1,0.008606756,11.82621196,,,,,,,,,,,,,,,,,,,,
,1,0.008930856,11.83471456,,,,,,,,,,,,,,,,,,,,
,1,0.008920239,11.84076443,,,,,,,,,,,,,,,,,,,,
,1,0.008773835,11.84466034,,,,,,,,,,,,,,,,,,,,
,1,0.008930856,11.84771806,,,,,,,,,,,,,,,,,,,,
,1,0.009263338,11.85052991,,,,,,,,,,,,,,,,,,,,
,1,0.009320894,11.85232848,,,,,,,,,,,,,,,,,,,,
,1,0.009214165,11.85295209,,,,,,,,,,,,,,,,,,,,
,1,0.009114699,11.85257509,,,,,,,,,,,,,,,,,,,,
,1,0.009025851,11.85215339,,,,,,,,,,,,,,,,,,,,
,1,0.009061055,11.85097694,,,,,,,,,,,,,,,,,,,,
,1,0.009287925,11.84881032,,,,,,,,,,,,,,,,,,,,
,1,0.009385714,11.84591576,,,,,,,,,,,,,,,,,,,,
,1,0.009000147,11.84292659,,,,,,,,,,,,,,,,,,,,
,1,0.008470969,11.84033081,,,,,,,,,,,,,,,,,,,,
,1,0.008275391,11.83706969,,,,,,,,,,,,,,,,,,,,
,1,0.008260304,11.83258519,,,,,,,,,,,,,,,,,,,,
,1,0.007923351,11.82731763,,,,,,,,,,,,,,,,,,,,
,1,0.007342765,11.82162613,,,,,,,,,,,,,,,,,,,,
,1,0.006751003,11.81500405,,,,,,,,,,,,,,,,,,,,
,1,0.006366553,11.80756837,,,,,,,,,,,,,,,,,,,,
,1,0.006012277,11.79934517,,,,,,,,,,,,,,,,,,,,
,1,0.005657444,11.7898114,,,,,,,,,,,,,,,,,,,,
,1,0.005295345,11.77885681,,,,,,,,,,,,,,,,,,,,
,1,0.004846634,11.76627949,,,,,,,,,,,,,,,,,,,,
,1,0.004190052,11.75239459,,,,,,,,,,,,,,,,,,,,
,1,0.003407182,11.73729524,,,,,,,,,,,,,,,,,,,,
,1,0.002748923,11.72151268,,,,,,,,,,,,,,,,,,,,
,1,0.002252714,11.70531064,,,,,,,,,,,,,,,,,,,,
,1,0.001893969,11.68873757,,,,,,,,,,,,,,,,,,,,
,1,0.001539694,11.67208552,,,,,,,,,,,,,,,,,,,,
,1,0.001049073,11.65615842,,,,,,,,,,,,,,,,,,,,
,1,0.00029526,11.64090484,,,,,,,,,,,,,,,,,,,,
,1,-0.000388144,11.62464544,,,,,,,,,,,,,,,,,,,,
,1,-0.000701068,11.60771176,,,,,,,,,,,,,,,,,,,,
,1,-0.00093185,11.59072444,,,,,,,,,,,,,,,,,,,,
,1,-0.001403472,11.57372221,,,,,,,,,,,,,,,,,,,,
,1,-0.002023174,11.55777425,,,,,,,,,,,,,,,,,,,,
,1,-0.002643435,11.54296026,,,,,,,,,,,,,,,,,,,,
,1,-0.003263696,11.52776554,,,,,,,,,,,,,,,,,,,,
,1,-0.003852105,11.51159108,,,,,,,,,,,,,,,,,,,,
,1,-0.004179,11.49450168,,,,,,,,,,,,,,,,,,,,
,1,-0.004494718,11.47621199,,,,,,,,,,,,,,,,,,,,
,1,-0.004813789,11.45810485,,,,,,,,,,,,,,,,,,,,
,1,-0.005182593,11.44165769,,,,,,,,,,,,,,,,,,,,
,1,-0.005721829,11.42625362,,,,,,,,,,,,,,,,,,,,
,1,-0.006308003,11.41124219,,,,,,,,,,,,,,,,,,,,
,1,-0.006570077,11.39698997,,,,,,,,,,,,,,,,,,,,
,1,-0.00683271,11.38395593,,,,,,,,,,,,,,,,,,,,
,1,-0.007337301,11.37219444,,,,,,,,,,,,,,,,,,,,
,1,-0.007871508,11.36119887,,,,,,,,,,,,,,,,,,,,
,1,-0.008072114,11.35092005,,,,,,,,,,,,,,,,,,,,
,1,-0.007901124,11.3412641,,,,,,,,,,,,,,,,,,,,
