n_cycles,hysteresis_area,stiffness,creep
1,0.0,,
2,0.0,14.185869784,-0.0001083011
3,0.0,16.5045158795,-2.92144e-05
4,0.0,17.5797732363,-6.70028e-05
5,0.0,21.2614323002,-9.47504e-05
6,0.0,23.6792894228,-0.0001022068
7,0.0,23.6981398837,-6.59551e-05
8,0.0,24.4120978234,-5.39061e-05
9,0.0,25.6355061032,-0.0001004606
10,4e-05,28.059347648,2.3225e-06
20,0.0001,29.2215095818,2.08151e-05
30,0.00014,30.1273112303,6.39819e-05
40,0.00016,30.713266607,0.000112562
50,0.00012,30.9590691345,0.0001452864
60,4e-05,31.1362886575,0.0001893787
70,2e-05,31.1639199443,0.000213529
80,1e-05,31.1946882383,0.0001998735
90,0.0,31.1935840038,0.0002261368
100,3e-05,31.1673465243,0.0002536923
200,7e-05,31.1725808007,0.0004030124
300,8e-05,31.1883694096,0.0004821341
400,7e-05,31.1326805804,0.0005688519
500,9e-05,31.1218022402,0.0006285904
600,7e-05,31.1145354734,0.0006859017
700,2e-05,31.0251558471,0.000751298
800,1e-05,31.0740700399,0.0007875148
900,6e-05,31.0702578604,0.0008362521
1000,0.0001,31.0476544087,0.0009192154
2000,0.00129,30.9568591957,0.0013273094
3000,0.00385,30.8469284804,0.0016938256
4000,0.00584,30.656845301,0.0020753768
5000,0.00651,30.5604641526,0.0024131151
6000,0.00669,30.5137281543,0.0027637406
7000,0.00554,30.4432482756,0.003073452
8000,0.0069,30.4077613884,0.0034142811
9000,0.00611,30.39987385,0.0037476364
10000,0.08036,30.3280415527,0.0040518122
20000,0.00443,30.2011846114,0.0070379177
30000,0.00505,30.1986837335,0.0096224078
40000,0.01995,30.1651237604,0.0118414993
50000,0.01293,30.2472494106,0.0137310597
60000,0.01263,30.1574226592,0.0153941167
70000,0.02982,30.0050443371,0.0168871258
80000,0.02444,29.9226131783,0.0182395285
90000,0.04287,30.0526284524,0.0195052396
100000,0.19095,30.0461304223,0.0206435719
200000,0.04552,30.0863682701,0.0277626805
300000,0.00773,29.9682149644,0.0318420045
400000,0.19414,29.8114865662,0.034978539
500000,0.53005,29.4849770514,0.0384463508
600000,0.01519,29.4646176793,0.0411847885
700000,0.03391,29.5457038304,0.0430300995
800000,0.18365,29.3681287607,0.0446422626
900000,0.008,29.0617316823,0.0464237663
1000000,0.28061,28.9261585867,0.0483489411
1100000,0.58245,28.9567140383,0.0498296655
1200000,0.80192,28.8047469795,0.0511854471
1300000,2.80514,28.0571029222,0.0527261458
1400000,3.11306,27.552366074,0.0550370628
1500000,2.79076,27.5302510119,0.0570907339
1600000,2.89667,27.1781021066,0.059064515
1700000,2.54373,26.7586802034,0.0617788548
1800000,0.24268,24.4547715193,0.0689125095
1809631,0.00046,6.1875475277,0.0958280502
1809632,0.00046,6.1348100983,0.0961977795
1809633,0.00046,6.0759367375,0.0965933354
1809634,0.00048,5.9937763386,0.0969954485
1809635,0.00047,5.9089238026,0.0973844388
1809636,0.00048,5.8553761491,0.0978971144
1809637,0.00049,5.7531123658,0.0982661975
1809638,0.00049,5.6521570534,0.0986285838
1809639,0.00049,5.5975496582,0.0991543824
1809640,0.00049,5.5203542876,0.0996462081
