n_cycles,hysteresis_area,stiffness,creep
1,0.00115,,
2,0.0082,29205.01150085,0.0005913957
3,0.01543,29402.847737648,0.0009402924
4,0.02059,29498.4709213316,0.0011792902
5,0.0247,29518.7829259315,0.0014373917
6,0.0249,29384.4822488894,0.0016208943
7,0.01948,29236.8851630513,0.001831507
8,0.00689,29152.9499971151,0.0020361041
9,0.02278,29044.177474642,0.0022168214
10,0.07321,28939.639869071,0.0025212941
11,0.12028,28756.152588199,0.0027609728
12,0.16028,28588.2351512462,0.0030392258
13,0.20713,28414.4508156539,0.0033902966
14,0.26129,28217.9523383509,0.0037525258
15,0.32393,28055.9205449783,0.0042584174
16,0.33703,27979.4585747349,0.0046921372
17,0.34443,27896.977211407,0.0051265905
18,0.35138,27819.3820323705,0.0055292449
19,0.35584,27778.2813426783,0.0059804096
20,0.36357,27702.5902332026,0.0063988587
21,0.36663,27653.8219390726,0.0068560391
22,0.36788,27613.191561957,0.0073067585
23,0.37132,27570.7151111352,0.0077255044
24,0.37431,27518.1096923421,0.0081611713
25,0.37531,27488.2563126623,0.0085630225
26,0.37758,27474.4139606882,0.0089929705
27,0.38045,27416.9586404086,0.0094391759
28,0.38233,27380.1786548547,0.0098415596
29,0.38253,27353.984254258,0.0102712631
30,0.38136,27337.9274301565,0.0106974568
31,0.38505,27302.9535245808,0.0111104576
32,0.3871,27270.3249745566,0.011535717
33,0.38809,27256.0128259617,0.0119172595
34,0.39005,27214.7125540998,0.0123148673
35,0.39075,27176.7840489601,0.0127280602
36,0.39055,27154.7127538718,0.0131305924
37,0.39256,27128.0153059669,0.0135222281
38,0.39418,27101.8745826503,0.0139094196
39,0.39315,27084.5507380692,0.0143109041
40,0.39313,27063.388266875,0.0146917132
41,0.3977,27043.6249239136,0.0150659914
42,0.39982,27005.2496623826,0.0154478394
43,0.39989,26975.5897921451,0.0158286136
44,0.40119,26961.2429143244,0.0162201096
45,0.39923,26944.6051043633,0.0166081306
46,0.39756,26924.3000978839,0.0169597602
47,0.39783,26900.5256617895,0.0173352608
48,0.4014,26883.0438464768,0.0176785521
49,0.40441,26837.227798228,0.0180530835
50,0.40435,26823.5849323265,0.0184430428
51,0.40626,26795.4988556595,0.0187915379
52,0.40687,26767.1972099948,0.0191162668
53,0.4051,26744.5595128239,0.0194542933
54,0.40651,26737.7209594798,0.0198128292
55,0.40809,26726.1465213162,0.0201646509
56,0.4081,26696.2775822835,0.0205275873
57,0.40881,26672.3545303306,0.0208423103
58,0.41085,26652.2172490767,0.0211620712
59,0.41058,26631.1272043842,0.0215198213
60,0.41151,26605.1346028634,0.0218331124
61,0.41334,26570.1285977004,0.0221564356
62,0.41743,26554.6249904389,0.0224895814
63,0.41711,26535.3234242321,0.0228233819
64,0.41659,26531.2776615393,0.0231790802
65,0.4136,26513.9144021737,0.0234784102
66,0.41435,26489.9098434717,0.0238245479
67,0.41498,26469.2040090928,0.0241158103
68,0.4173,26442.3688446423,0.0243991885
69,0.42002,26428.6004952941,0.0247414234
