n_cycles,hysteresis_area,stiffness,creep
1,5e-05,,
2,0.00091,30195.6244292173,0.0001201407
3,0.00215,30106.7808757006,0.0002402551
4,0.00361,30352.985600682,0.0003123831
5,0.00493,30128.7151792542,0.0004382339
6,0.00654,30008.9905832398,0.0005088514
7,0.00714,29931.1754308813,0.0005585317
8,0.00689,29889.2155519435,0.0006372867
9,0.00494,29917.0830760615,0.0006814575
10,0.00818,29862.7055400525,0.0007210096
15,0.16139,29539.4279355191,0.001006754
20,0.36864,29251.1899814506,0.0013198268
25,0.40517,29063.0207993912,0.0016238629
30,0.40032,28991.5211355293,0.0018425433
35,0.39467,28928.9992411443,0.0020568406
40,0.39935,28873.5618417018,0.0022659254
45,0.39836,28808.3348631961,0.0024826238
50,0.40269,28817.5448035546,0.0026542957
55,0.40972,28747.9470829094,0.0028583077
60,0.40441,28735.0159609926,0.0030331228
65,0.41383,28683.0753359501,0.0032110811
70,0.40541,28680.7245353455,0.0033999097
75,0.41313,28636.4296897818,0.0035731095
80,0.42038,28613.2167210516,0.0037654305
85,0.4164,28574.0551077605,0.0039409091
90,0.42138,28550.1567112066,0.0041294409
95,0.42859,28513.4396613939,0.0042969305
100,0.43346,28505.0278613527,0.0044646995
105,0.43075,28454.9116194526,0.0046241303
110,0.43666,28432.9713185724,0.0048110119
115,0.43675,28430.6838956836,0.0049765544
120,0.43962,28390.7607362597,0.0051405604
125,0.44092,28375.2947574709,0.0052942286
130,0.44287,28355.9376766557,0.0054757317
135,0.44722,28335.2894680204,0.0056287015
140,0.44752,28300.6269128688,0.005790542
145,0.448,28311.2893129664,0.0059678368
150,0.45905,28305.480205502,0.006152876
155,0.44688,28269.6107906899,0.0063420189
160,0.46105,28256.6586187966,0.006516153
165,0.45617,28256.5332934767,0.0066721611
170,0.46037,28213.5588571405,0.0068600467
175,0.47227,28182.7746115104,0.0070176527
180,0.46831,28161.3454589007,0.0071790567
185,0.47106,28140.4116015435,0.0073586565
190,0.47012,28091.151378312,0.0075283202
195,0.47638,28112.063902151,0.0076857166
200,0.47482,28051.5352473769,0.0078426678
205,0.47304,28057.5729701036,0.0080314352
210,0.48387,28044.5635840998,0.008195965
215,0.47708,28020.510208995,0.0083592986
220,0.6181,27220.5173573836,0.0083793104
225,0.48774,27947.3533796667,0.0084014788
230,0.48393,27950.1707606441,0.008583305
235,0.48938,27949.3944344339,0.0087548546
240,0.48592,27911.1755940477,0.0089183541
245,0.49361,27895.1893592504,0.0090888997
250,0.50056,27866.594801291,0.0092742794
255,0.4949,27886.3608333802,0.009446449
260,0.50412,27846.7756114008,0.0096147942
