n_cycles,hysteresis_area,stiffness,creep
1,6e-05,,
2,0.00092,30671.8025761595,0.0004419795
3,0.00184,29925.2894949666,0.0007032592
4,0.00112,29550.0574633528,0.0009634125
5,0.00302,29400.5720421046,0.0011644647
6,0.01278,29168.8995788041,0.0013451122
7,0.02913,28942.23054605,0.0015572879
8,0.05395,28714.9189395121,0.0017870917
9,0.07549,28554.1526245165,0.0019880828
10,0.0998,28431.1689843882,0.0022597525
11,0.12993,28251.1535160138,0.0024944807
12,0.16826,28050.7692848422,0.0028034586
13,0.21401,27858.1734891776,0.0030989295
14,0.27271,27677.1832669696,0.0034727885
15,0.33514,27519.5167888208,0.0040093351
16,0.35895,27406.2551114047,0.0044757793
17,0.36558,27316.5876491214,0.0049426077
18,0.3754,27297.2193363578,0.0054375766
19,0.38321,27193.6618948238,0.0059094079
20,0.38411,27162.6910850951,0.0063714341
21,0.39179,27078.2944353823,0.0068761644
22,0.39673,27026.6405809679,0.0073590668
23,0.4029,26963.3953019392,0.007851102
24,0.4056,26923.0704919339,0.0083129798
25,0.40891,26891.6577595502,0.0088275938
26,0.40838,26855.0222185515,0.0092771869
27,0.41296,26819.3988160721,0.0097818473
28,0.41182,26810.3241115988,0.010260227
29,0.41381,26760.1701842196,0.0107356643
30,0.41964,26703.0818570385,0.0112045881
31,0.42051,26673.9074161704,0.0116747431
32,0.42377,26636.3950765527,0.0121452822
33,0.42388,26610.0199549128,0.0125956611
34,0.42472,26589.7300640387,0.0130716222
35,0.4257,26557.7518200525,0.0135174696
36,0.42732,26541.3447478594,0.0139821414
37,0.43092,26493.2987233634,0.0144612021
38,0.43119,26471.1994730842,0.0148962316
39,0.43153,26448.372977589,0.0153287641
40,0.43306,26422.6948502759,0.0157577953
41,0.4334,26383.4733141009,0.0162094402
42,0.43364,26363.5120384773,0.0166300895
43,0.43591,26350.358111702,0.0170608146
44,0.43864,26308.8440499437,0.0174912602
45,0.43807,26279.3147629384,0.0179226227
46,0.43939,26272.1302527829,0.0183430712
47,0.44177,26241.0080559902,0.0187506325
48,0.44268,26226.3841578885,0.0191682608
49,0.44324,26201.1624907728,0.019563031
50,0.44362,26166.4911707353,0.0199732204
51,0.44479,26154.757044196,0.0203824145
52,0.44843,26114.2658979282,0.0207923681
53,0.44905,26098.9505473866,0.0211849119
54,0.44594,26088.5520813,0.0215818998
55,0.44764,26058.4000861447,0.0219772463
56,0.44911,26053.3273718834,0.0223748017
57,0.44708,26038.8952517286,0.0227724619
58,0.45061,26007.4184731309,0.0231484339
59,0.45328,25978.9574237545,0.0235148366
60,0.45483,25949.0222270755,0.0239037569
61,0.45648,25937.4843210442,0.0242853955
62,0.45507,25923.6772416851,0.0246621795
63,0.45598,25906.9118284522,0.0250223656
64,0.45969,25897.12723399,0.025404074
65,0.45499,25896.521407568,0.0258090771
66,0.45137,25986.6577118989,0.026176676
67,0.45588,25774.6219236318,0.0265374907
68,0.46258,25786.5933847387,0.0268860906
69,0.46568,25821.3202438528,0.0272361049
70,0.45619,25765.0244213742,0.0275640905
71,0.46028,25726.9308962196,0.0279410928
72,0.46433,25718.8419236372,0.0282593956
73,0.46793,25690.4219391143,0.0286317704
74,0.467,25668.7616441697,0.0289821995
75,0.46667,25664.6978403578,0.0293253686
76,0.46588,25628.9390151279,0.0296559211
77,0.46521,25622.3373720251,0.0299813748
78,0.4661,25596.2233910432,0.0303061604
79,0.46972,25588.0626874501,0.0306452128
80,0.47398,25551.6885764721,0.0309629087
81,0.47335,25533.2222884627,0.0312838309
82,0.47411,25516.7134000093,0.0316137723
83,0.47404,25494.2541652071,0.031947276
84,0.47494,25479.2368943462,0.0322646053
85,0.47631,25450.4181420454,0.0326103326
86,0.4758,25458.7256020929,0.0329094443
87,0.48362,25423.0464755344,0.0332372728
88,0.47904,25394.9291355651,0.0335480668
89,0.48127,25385.2930394589,0.0338583937
90,0.48187,25364.7072825161,0.0341689432
91,0.483,25343.5366085888,0.0344848973
92,0.48357,25340.8512553803,0.0347747453
93,0.4834,25344.8469184834,0.0351053721
