Machine_N_cycles,Machine_Load,Machine_Displacement,index,Camera_N_cycles,exx,eyy,exy,crack_length,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
6,6.827172852,5.765394308,,,,,,,,,,,,,
6,6.83390625,5.790352821,,,,,,,,,,,,,
6,6.844058105,5.814187229,,,,,,,,,,,,,
6,6.847250977,5.838071927,,,,,,,,,,,,,
6,6.850636719,5.860956851,,,,,,,,,,,,,
6,6.85425,5.885730498,,,,,,,,,,,,,
6,6.856614258,5.907042418,,,,,,,,,,,,,
6,6.85517041,5.929061212,,,,,,,,,,,,,
7,6.858686523,5.950447172,,,,,,,,,,,,,
7,6.861697754,5.972023122,,,,,,,,,,,,,
7,6.864349121,5.995705724,,,,,,,,,,,,,
7,6.86371875,6.017401349,,,,,,,,,,,,,
7,6.872055664,6.038816646,,,,,,,,,,,,,
7,6.877835938,6.061267108,,,,,,,,,,,,,
7,6.890138184,6.086251233,,,,,,,,,,,,,
7,6.895398926,6.109526847,,,,,,,,,,,,,
7,6.904442383,6.134145893,,,,,,,,,,,,,
7,6.911315918,6.156986579,,,,,,,,,,,,,
7,6.916875977,6.181559525,,,,,,,,,,,,,
7,6.923457031,6.205009297,,,,,,,,,,,,,
7,6.924669434,6.226641592,,,,,,,,,,,,,
7,6.92066748,6.248047575,,,,,,,,,,,,,
8,6.92161377,6.268745288,,,,,,,,,,,,,
8,6.930723145,6.29232591,,,,,,,,,,,,,
8,6.929851074,6.312341895,,,,,,,,,,,,,
8,6.932836426,6.333568599,,,,,,,,,,,,,
8,6.936922363,6.353723817,,,,,,,,,,,,,
8,6.944915039,6.377746351,,,,,,,,,,,,,
8,6.952647461,6.399446633,,,,,,,,,,,,,
8,6.955658203,6.421533879,,,,,,,,,,,,,
8,6.963662109,6.447095424,,,,,,,,,,,,,
8,6.984684082,6.469681393,,,,,,,,,,,,,
8,6.979995117,6.494520698,,,,,,,,,,,,,
8,6.996038574,6.517766975,,,,,,,,,,,,,
8,6.994155762,6.54097693,,,,,,,,,,,,,
8,6.995132324,6.563157775,,,,,,,,,,,,,
8,6.99698291,6.583602633,,,,,,,,,,,,,
9,7.004154297,6.605967879,,,,,,,,,,,,,
9,7.000934082,6.625796668,,,,,,,,,,,,,
9,7.004611816,6.648027338,,,,,,,,,,,,,
9,7.00472998,6.667557172,,,,,,,,,,,,,
9,7.009986816,6.687882356,,,,,,,,,,,,,
9,7.017796387,6.710952148,,,,,,,,,,,,,
9,7.027480469,6.732262671,,,,,,,,,,,,,
9,7.03566748,6.756098941,,,,,,,,,,,,,
9,7.043852051,6.77895546,,,,,,,,,,,,,
9,7.04943457,6.803310011,,,,,,,,,,,,,
9,7.054448242,6.825575139,,,,,,,,,,,,,
9,7.061345703,6.846907549,,,,,,,,,,,,,
9,7.065533691,6.868289318,,,,,,,,,,,,,
9,7.068619141,6.889536511,,,,,,,,,,,,,
9,7.067379395,6.909645163,,,,,,,,,,,,,
10,7.068463379,6.929060444,,,,,,,,,,,,,
10,7.068323242,6.950473413,,,,,,,,,,,,,
10,7.070584473,6.971787661,,,,,,,,,,,,,
10,7.076067871,6.992079783,,,,,,,,,,,,,
10,7.080569336,7.012280636,,,,,,,,,,,,,
10,7.092343262,7.036031689,,,,,,,,,,,,,
10,7.096680176,7.05511868,,,,,,,,,,,,,
10,7.107033691,7.079872303,,,,,,,,,,,,,
10,7.117124512,7.102943957,,,,,,,,,,,,,
10,7.124066895,7.125106174,,,,,,,,,,,,,
10,7.128380859,7.147765253,,,,,,,,,,,,,
10,7.130427246,7.167954929,,,,,,,,,,,,,
10,7.136846191,7.191361859,,,,,,,,,,,,,
10,7.143211914,7.211398333,,,,,,,,,,,,,
10,7.146229004,7.231629919,,,,,,,,,,,,,
11,7.146852539,7.25137163,,,,,,,,,,,,,
11,7.143946777,7.271411829,,,,,,,,,,,,,
11,7.142162598,7.290866692,,,,,,,,,,,,,
11,7.153389648,7.31247291,,,,,,,,,,,,,
11,7.159429199,7.332661189,,,,,,,,,,,,,
11,7.164702148,7.352925837,,,,,,,,,,,,,
11,7.17335791,7.375281304,,,,,,,,,,,,,
11,7.184686523,7.398994174,,,,,,,,,,,,,
11,7.19112207,7.419956848,,,,,,,,,,,,,
11,7.201849121,7.441880647,,,,,,,,,,,,,
11,7.20621582,7.463586051,,,,,,,,,,,,,
11,7.215330078,7.485306356,,,,,,,,,,,,,
11,7.214077637,7.505335379,,,,,,,,,,,,,
11,7.216166504,7.524946705,,,,,,,,,,,,,
12,7.213375488,7.544505876,,,,,,,,,,,,,
12,7.216482422,7.564759813,,,,,,,,,,,,,
12,7.215458008,7.583737839,,,,,,,,,,,,,
12,7.217547363,7.602053229,,,,,,,,,,,,,
12,7.220539551,7.622072008,,,,,,,,,,,,,
12,7.22813916,7.643098477,,,,,,,,,,,,,
12,7.235544922,7.662849501,,,,,,,,,,,,,
12,7.242513184,7.68420659,,,,,,,,,,,,,
12,7.24807959,7.703422103,,,,,,,,,,,,,
12,7.257447266,7.72480201,,,,,,,,,,,,,
12,7.26573877,7.747436408,,,,,,,,,,,,,
12,7.267088379,7.767802104,,,,,,,,,,,,,
12,7.274000977,7.78660737,,,,,,,,,,,,,
12,7.273828125,7.806889247,,,,,,,,,,,,,
12,7.272415527,7.824910805,,,,,,,,,,,,,
13,7.273027832,7.843445055,,,,,,,,,,,,,
13,7.272361816,7.860782556,,,,,,,,,,,,,
13,7.273166504,7.878750563,,,,,,,,,,,,,
13,7.27496875,7.896783762,,,,,,,,,,,,,
13,7.285580566,7.916782051,,,,,,,,,,,,,
13,7.292970215,7.935888134,,,,,,,,,,,,,
13,7.300602539,7.956786081,,,,,,,,,,,,,
13,7.310423828,7.977430709,,,,,,,,,,,,,
13,7.31962793,7.997871377,,,,,,,,,,,,,
13,7.325200684,8.018306457,,,,,,,,,,,,,
13,7.32615918,8.03896226,,,,,,,,,,,,,
13,7.332946289,8.057344705,,,,,,,,,,,,,
13,7.33315332,8.076195605,,,,,,,,,,,,,
13,7.338998047,8.095857687,,,,,,,,,,,,,
13,7.340827148,8.113835007,,,,,,,,,,,,,
14,7.339554688,8.131989278,,,,,,,,,,,,,
14,7.33819043,8.148758672,,,,,,,,,,,,,
14,7.342032715,8.167387918,,,,,,,,,,,,,
14,7.344673828,8.184025995,,,,,,,,,,,,,
14,7.345428711,8.201319724,,,,,,,,,,,,,
14,7.356562988,8.221375756,,,,,,,,,,,,,
14,7.36701123,8.241065778,,,,,,,,,,,,,
14,7.370571289,8.263027295,,,,,,,,,,,,,
14,7.383306152,8.283084258,,,,,,,,,,,,,
14,7.391423828,8.301878348,,,,,,,,,,,,,
14,7.395020996,8.322816342,,,,,,,,,,,,,
14,7.395933594,8.340478875,,,,,,,,,,,,,
14,7.400759277,8.359518833,,,,,,,,,,,,,
14,7.400341797,8.375706151,,,,,,,,,,,,,
15,7.40065625,8.394641802,,,,,,,,,,,,,
15,7.400438477,8.411888033,,,,,,,,,,,,,
15,7.401129883,8.428489789,,,,,,,,,,,,,
15,7.402213379,8.44622124,,,,,,,,,,,,,
15,7.407253418,8.46438203,,,,,,,,,,,,,
15,7.408625977,8.480368182,,,,,,,,,,,,,
15,7.414009277,8.499122225,,,,,,,,,,,,,
15,7.423609375,8.519167081,,,,,,,,,,,,,
15,7.431742676,8.53863731,,,,,,,,,,,,,
15,7.443132324,8.558869362,,,,,,,,,,,,,
15,7.447581543,8.576186374,,,,,,,,,,,,,
15,7.45358252,8.594741113,,,,,,,,,,,,,
15,7.455617676,8.613850921,,,,,,,,,,,,,
15,7.45942334,8.630991913,,,,,,,,,,,,,
15,7.459277832,8.647496812,,,,,,,,,,,,,
16,7.457275391,8.663513698,,,,,,,,,,,,,
16,7.450469727,8.680263534,,,,,,,,,,,,,
16,7.450839844,8.693515323,,,,,,,,,,,,,
16,7.449466797,8.710794151,,,,,,,,,,,,,
16,7.454739746,8.726628497,,,,,,,,,,,,,
16,7.459342285,8.743973449,,,,,,,,,,,,,
16,7.466662109,8.76001548,,,,,,,,,,,,,
16,7.474682129,8.780087344,,,,,,,,,,,,,
16,7.483984863,8.798209019,,,,,,,,,,,,,
16,7.49111084,8.816879243,,,,,,,,,,,,,
16,7.494401855,8.833999746,,,,,,,,,,,,,
16,7.492827148,8.850359358,,,,,,,,,,,,,
16,7.492998047,8.867495693,,,,,,,,,,,,,
16,7.499117188,8.88421014,,,,,,,,,,,,,
16,7.493467285,8.899107575,,,,,,,,,,,,,
17,7.49638623,8.913132362,,,,,,,,,,,,,
17,7.490492188,8.928512223,,,,,,,,,,,,,
17,7.495151367,8.943194523,,,,,,,,,,,,,
17,7.498999512,8.957433514,,,,,,,,,,,,,
17,7.500481934,8.973720483,,,,,,,,,,,,,
17,7.502341797,8.990514092,,,,,,,,,,,,,
17,7.513676758,9.006427601,,,,,,,,,,,,,
17,7.516716309,9.023668244,,,,,,,,,,,,,
17,7.52588916,9.041372687,,,,,,,,,,,,,
17,7.535028809,9.059823118,,,,,,,,,,,,,
17,7.537319336,9.074728936,,,,,,,,,,,,,
17,7.543370605,9.091088548,,,,,,,,,,,,,
17,7.542042969,9.10698995,,,,,,,,,,,,,
17,7.541573242,9.122148156,,,,,,,,,,,,,
17,7.538693848,9.137285873,,,,,,,,,,,,,
18,7.53484082,9.149378166,,,,,,,,,,,,,
18,7.530962402,9.163527749,,,,,,,,,,,,,
18,7.527641113,9.175429121,,,,,,,,,,,,,
18,7.527345215,9.188939817,,,,,,,,,,,,,
18,7.530134766,9.202012792,,,,,,,,,,,,,
18,7.537615234,9.217358194,,,,,,,,,,,,,
18,7.539692383,9.233610705,,,,,,,,,,,,,
18,7.545736328,9.249552153,,,,,,,,,,,,,
18,7.554689941,9.264094755,,,,,,,,,,,,,
18,7.561422852,9.280926548,,,,,,,,,,,,,
18,7.563675781,9.294996038,,,,,,,,,,,,,
18,7.564620117,9.310002439,,,,,,,,,,,,,
18,7.560313965,9.324130602,,,,,,,,,,,,,
18,7.560135254,9.337004274,,,,,,,,,,,,,
19,7.558875488,9.348034859,,,,,,,,,,,,,
19,7.552697266,9.361224249,,,,,,,,,,,,,
19,7.548437012,9.373229928,,,,,,,,,,,,,
19,7.545251953,9.384742938,,,,,,,,,,,,,
19,7.551015137,9.397618473,,,,,,,,,,,,,
19,7.554069824,9.411167353,,,,,,,,,,,,,
19,7.555282227,9.423281066,,,,,,,,,,,,,
19,7.562717773,9.438931011,,,,,,,,,,,,,
19,7.574067871,9.45398584,,,,,,,,,,,,,
19,7.572864746,9.468228556,,,,,,,,,,,,,
19,7.581916504,9.482035413,,,,,,,,,,,,,
19,7.574736328,9.495152161,,,,,,,,,,,,,
19,7.582518555,9.507576935,,,,,,,,,,,,,
19,7.579467285,9.521175176,,,,,,,,,,,,,
19,7.581438965,9.532288648,,,,,,,,,,,,,
20,7.577422363,9.544599801,,,,,,,,,,,,,
20,7.574805664,9.556251578,,,,,,,,,,,,,
20,7.575813965,9.567080066,,,,,,,,,,,,,
20,7.572750488,9.577516466,,,,,,,,,,,,,
20,7.573757324,9.588727728,,,,,,,,,,,,,
20,7.574937012,9.601477534,,,,,,,,,,,,,
20,7.580272461,9.616183117,,,,,,,,,,,,,
20,7.590733887,9.630602784,,,,,,,,,,,,,
20,7.600057129,9.643554688,,,,,,,,,,,,,
20,7.60349707,9.657179937,,,,,,,,,,,,,
20,7.605672363,9.672051296,,,,,,,,,,,,,
20,7.608088867,9.683614597,,,,,,,,,,,,,
20,7.606754395,9.694544598,,,,,,,,,,,,,
20,7.601361816,9.704723023,,,,,,,,,,,,,
20,7.60175,9.71639622,,,,,,,,,,,,,
21,7.598408203,9.727829136,,,,,,,,,,,,,
21,7.592432129,9.736456908,,,,,,,,,,,,,
21,7.590258301,9.747044183,,,,,,,,,,,,,
21,7.589090332,9.756469168,,,,,,,,,,,,,
21,7.58978418,9.768571705,,,,,,,,,,,,,
21,7.598382813,9.780817665,,,,,,,,,,,,,
21,7.601462891,9.792882018,,,,,,,,,,,,,
21,7.611693359,9.805348702,,,,,,,,,,,,,
21,7.615209961,9.819457307,,,,,,,,,,,,,
21,7.624114258,9.830054827,,,,,,,,,,,,,
21,7.626776367,9.842718951,,,,,,,,,,,,,
21,7.625302734,9.854754433,,,,,,,,,,,,,
21,7.629266113,9.865299799,,,,,,,,,,,,,
21,7.631703613,9.877610952,,,,,,,,,,,,,
22,7.625076172,9.887984954,,,,,,,,,,,,,
22,7.618813965,9.897682816,,,,,,,,,,,,,
22,7.617524902,9.907183237,,,,,,,,,,,,,
22,7.607520996,9.915952571,,,,,,,,,,,,,
22,7.605350586,9.923658334,,,,,,,,,,,,,
22,7.609266602,9.934959002,,,,,,,,,,,,,
22,7.610226074,9.945801459,,,,,,,,,,,,,
22,7.617431641,9.956616908,,,,,,,,,,,,,
22,7.623460938,9.96778626,,,,,,,,,,,,,
22,7.621995605,9.978814051,,,,,,,,,,,,,
22,7.627846191,9.991872124,,,,,,,,,,,,,
22,7.630512207,10.00081655,,,,,,,,,,,,,
22,7.632850098,10.0119561,,,,,,,,,,,,,
22,7.624824219,10.02123207,,,,,,,,,,,,,
22,7.620655273,10.02840325,,,,,,,,,,,,,
23,7.613329102,10.03732067,,,,,,,,,,,,,
23,7.605151367,10.04405692,,,,,,,,,,,,,
23,7.606394043,10.05329285,,,,,,,,,,,,,
23,7.603067871,10.06066892,,,,,,,,,,,,,
23,7.602956543,10.06796397,,,,,,,,,,,,,
23,7.603475586,10.07793844,,,,,,,,,,,,,
23,7.608511719,10.08819509,,,,,,,,,,,,,
23,7.611914551,10.09904873,,,,,,,,,,,,,
23,7.615551758,10.11033822,,,,,,,,,,,,,
23,7.62394043,10.12020279,,,,,,,,,,,,,
23,7.631847656,10.12997329,,,,,,,,,,,,,
23,7.631487793,10.1409629,,,,,,,,,,,,,
23,7.630659668,10.15024353,,,,,,,,,,,,,
23,7.623536133,10.15634835,,,,,,,,,,,,,
23,7.62015625,10.16457472,,,,,,,,,,,,,
24,7.614654785,10.1708388,,,,,,,,,,,,,
24,7.607312012,10.17845795,,,,,,,,,,,,,
24,7.60147168,10.18658001,,,,,,,,,,,,,
24,7.601266602,10.19415446,,,,,,,,,,,,,
24,7.601452148,10.20052657,,,,,,,,,,,,,
24,7.602807129,10.20948589,,,,,,,,,,,,,
24,7.609848633,10.21900494,,,,,,,,,,,,,
24,7.617339844,10.22901386,,,,,,,,,,,,,
24,7.618882324,10.23990661,,,,,,,,,,,,,
24,7.626803711,10.24910249,,,,,,,,,,,,,
24,7.626541504,10.25880314,,,,,,,,,,,,,
24,7.625088867,10.26574522,,,,,,,,,,,,,
24,7.61903418,10.2741085,,,,,,,,,,,,,
24,7.621010254,10.28124895,,,,,,,,,,,,,
24,7.619331055,10.28889138,,,,,,,,,,,,,
25,7.615701172,10.29570866,,,,,,,,,,,,,
25,7.602168457,10.30115783,,,,,,,,,,,,,
25,7.59827832,10.30797604,,,,,,,,,,,,,
25,7.597334473,10.31503174,,,,,,,,,,,,,
25,7.59559082,10.32262575,,,,,,,,,,,,,
25,7.607515625,10.33139601,,,,,,,,,,,,,
25,7.607808594,10.33806801,,,,,,,,,,,,,
25,7.609962402,10.34733001,,,,,,,,,,,,,
25,7.61962207,10.3581259,,,,,,,,,,,,,
25,7.616166016,10.36456227,,,,,,,,,,,,,
25,7.616973145,10.37210319,,,,,,,,,,,,,
25,7.621279297,10.37893537,,,,,,,,,,,,,
25,7.612719727,10.3866905,,,,,,,,,,,,,
25,7.603991699,10.39213687,,,,,,,,,,,,,
26,7.601282227,10.39779745,,,,,,,,,,,,,
26,7.595480957,10.40272973,,,,,,,,,,,,,
26,7.586583496,10.40862314,,,,,,,,,,,,,
26,7.581077637,10.41304786,,,,,,,,,,,,,
26,7.579788574,10.41925605,,,,,,,,,,,,,
26,7.578208008,10.4253022,,,,,,,,,,,,,
26,7.585316895,10.43167245,,,,,,,,,,,,,
26,7.590575195,10.44093259,,,,,,,,,,,,,
26,7.597515137,10.44871192,,,,,,,,,,,,,
26,7.59705957,10.45578159,,,,,,,,,,,,,
26,7.601479492,10.46365779,,,,,,,,,,,,,
26,7.602687988,10.47124714,,,,,,,,,,,,,
26,7.598705078,10.47640946,,,,,,,,,,,,,
26,7.591234863,10.48236154,,,,,,,,,,,,,
26,7.58779248,10.48702374,,,,,,,,,,,,,
27,7.581668457,10.49222145,,,,,,,,,,,,,
27,7.571285645,10.49620192,,,,,,,,,,,,,
27,7.567404785,10.50200127,,,,,,,,,,,,,
27,7.558952637,10.50467417,,,,,,,,,,,,,
27,7.558196777,10.50938573,,,,,,,,,,,,,
27,7.558280762,10.51719673,,,,,,,,,,,,,
27,7.559865234,10.52166242,,,,,,,,,,,,,
27,7.560134277,10.52744593,,,,,,,,,,,,,
27,7.567946289,10.53408347,,,,,,,,,,,,,
27,7.565855957,10.5408309,,,,,,,,,,,,,
27,7.571862793,10.54836996,,,,,,,,,,,,,
27,7.566278809,10.55365335,,,,,,,,,,,,,
27,7.569073242,10.55845246,,,,,,,,,,,,,
27,7.556088867,10.56165062,,,,,,,,,,,,,
27,7.546291016,10.56558918,,,,,,,,,,,,,
28,7.536070801,10.56882273,,,,,,,,,,,,,
28,7.529163574,10.57179272,,,,,,,,,,,,,
28,7.530805664,10.57500578,,,,,,,,,,,,,
28,7.523339844,10.57985798,,,,,,,,,,,,,
28,7.526418457,10.58257557,,,,,,,,,,,,,
28,7.51378418,10.58901194,,,,,,,,,,,,,
28,7.524088867,10.59516147,,,,,,,,,,,,,
28,7.529250977,10.60056966,,,,,,,,,,,,,
28,7.533623047,10.60675457,,,,,,,,,,,,,
28,7.536164551,10.61357465,,,,,,,,,,,,,
28,7.533091309,10.61926968,,,,,,,,,,,,,
28,7.527682129,10.62384248,,,,,,,,,,,,,
28,7.523813965,10.62644925,,,,,,,,,,,,,
28,7.519880859,10.63042507,,,,,,,,,,,,,
29,7.511418945,10.63351706,,,,,,,,,,,,,
29,7.504839844,10.63571312,,,,,,,,,,,,,
29,7.496825684,10.63965727,,,,,,,,,,,,,
29,7.495470215,10.64267848,,,,,,,,,,,,,
29,7.489189941,10.64653415,,,,,,,,,,,,,
29,7.491347656,10.64972486,,,,,,,,,,,,,
29,7.490322266,10.65452863,,,,,,,,,,,,,
29,7.496710938,10.66013426,,,,,,,,,,,,,
29,7.50264209,10.66628564,,,,,,,,,,,,,
29,7.508727051,10.67177765,,,,,,,,,,,,,
29,7.514363281,10.6777586,,,,,,,,,,,,,
29,7.518546875,10.68285014,,,,,,,,,,,,,
29,7.513527344,10.68667043,,,,,,,,,,,,,
29,7.509595703,10.69079526,,,,,,,,,,,,,
29,7.503513672,10.69400553,,,,,,,,,,,,,
30,7.49877832,10.69730427,,,,,,,,,,,,,
30,7.492624512,10.70104912,,,,,,,,,,,,,
30,7.489207031,10.70546452,,,,,,,,,,,,,
30,7.484176758,10.70689131,,,,,,,,,,,,,
30,7.477836914,10.71205083,,,,,,,,,,,,,
30,7.479882813,10.71444061,,,,,,,,,,,,,
30,7.483868164,10.72032843,,,,,,,,,,,,,
30,7.495696777,10.72420366,,,,,,,,,,,,,
30,7.495260742,10.73106285,,,,,,,,,,,,,
30,7.504239258,10.73606778,,,,,,,,,,,,,
30,7.50295459,10.74191462,,,,,,,,,,,,,
30,7.501692383,10.74610278,,,,,,,,,,,,,
30,7.499092285,10.74878406,,,,,,,,,,,,,
30,7.492665527,10.7528884,,,,,,,,,,,,,
30,7.488528809,10.75656712,,,,,,,,,,,,,
31,7.47656543,10.75850241,,,,,,,,,,,,,
31,7.471313965,10.7615944,,,,,,,,,,,,,
31,7.469867676,10.76222397,,,,,,,,,,,,,
31,7.464571777,10.76711901,,,,,,,,,,,,,
31,7.464650391,10.76987013,,,,,,,,,,,,,
31,7.470524902,10.77468228,,,,,,,,,,,,,
31,7.475027832,10.7789468,,,,,,,,,,,,,
31,7.476241699,10.78398153,,,,,,,,,,,,,
31,7.479137695,10.78801882,,,,,,,,,,,,,
31,7.486294434,10.79363748,,,,,,,,,,,,,
31,7.488344727,10.80012135,,,,,,,,,,,,,
31,7.489500977,10.80446318,,,,,,,,,,,,,
31,7.490816406,10.80612652,,,,,,,,,,,,,
31,7.484562012,10.80936659,,,,,,,,,,,,,
32,7.478967285,10.81481855,,,,,,,,,,,,,
32,7.477936523,10.81688143,,,,,,,,,,,,,
32,7.467354004,10.81852894,,,,,,,,,,,,,
32,7.461723633,10.82008518,,,,,,,,,,,,,
32,7.453724121,10.82348824,,,,,,,,,,,,,
32,7.453624512,10.82577929,,,,,,,,,,,,,
32,7.462151855,10.82993578,,,,,,,,,,,,,
32,7.465385254,10.83476562,,,,,,,,,,,,,
32,7.470419922,10.84027998,,,,,,,,,,,,,
32,7.473660156,10.84459014,,,,,,,,,,,,,
32,7.476489258,10.84996294,,,,,,,,,,,,,
32,7.480960938,10.85406169,,,,,,,,,,,,,
32,7.479746094,10.85842308,,,,,,,,,,,,,
32,7.477456055,10.85974555,,,,,,,,,,,,,
32,7.471002441,10.86467784,,,,,,,,,,,,,
33,7.462619141,10.86487621,,,,,,,,,,,,,
33,7.449264648,10.86529437,,,,,,,,,,,,,
33,7.443558105,10.86926274,,,,,,,,,,,,,
33,7.446061035,10.87194495,,,,,,,,,,,,,
33,7.444601563,10.87545604,,,,,,,,,,,,,
33,7.450666504,10.87918784,,,,,,,,,,,,,
33,7.456563477,10.88384818,,,,,,,,,,,,,
33,7.460216309,10.88798605,,,,,,,,,,,,,
33,7.462602051,10.8944336,,,,,,,,,,,,,
33,7.472733887,10.89777704,,,,,,,,,,,,,
33,7.474908203,10.9039098,,,,,,,,,,,,,
33,7.471286133,10.90613566,,,,,,,,,,,,,
33,7.477710449,10.91227308,,,,,,,,,,,,,
33,7.475273926,10.9150447,,,,,,,,,,,,,
33,7.465953125,10.91673505,,,,,,,,,,,,,
34,7.456152832,10.91718394,,,,,,,,,,,,,
34,7.4494375,10.92129387,,,,,,,,,,,,,
34,7.449879883,10.92394069,,,,,,,,,,,,,
34,7.45207959,10.9262513,,,,,,,,,,,,,
34,7.45322168,10.92884503,,,,,,,,,,,,,
34,7.451918457,10.93365066,,,,,,,,,,,,,
34,7.451695801,10.93675382,,,,,,,,,,,,,
34,7.456374023,10.94292756,,,,,,,,,,,,,
34,7.463285645,10.94659697,,,,,,,,,,,,,
34,7.47075,10.95034834,,,,,,,,,,,,,
34,7.476296875,10.95560472,,,,,,,,,,,,,
34,7.474760742,10.95912047,,,,,,,,,,,,,
34,7.475085449,10.9636113,,,,,,,,,,,,,
34,7.467331055,10.96518803,,,,,,,,,,,,,
34,7.466302734,10.96902136,,,,,,,,,,,,,
35,7.45934375,10.96818503,,,,,,,,,,,,,
35,7.451174316,10.97095571,,,,,,,,,,,,,
35,7.445007324,10.97474247,,,,,,,,,,,,,
35,7.44562793,10.97559556,,,,,,,,,,,,,
35,7.447788574,10.98114438,,,,,,,,,,,,,
35,7.449464355,10.98212134,,,,,,,,,,,,,
35,7.45647998,10.98696794,,,,,,,,,,,,,
35,7.461246094,10.9928567,,,,,,,,,,,,,
35,7.467635742,10.99776663,,,,,,,,,,,,,
