Machine_N_cycles,Machine_Load,Machine_Displacement,index,Camera_N_cycles,exx,eyy,exy,crack_length,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
5,6.617423828,5.86696947,,,,,,,,,,,,,
5,6.585461914,5.873855203,,,,,,,,,,,,,
5,6.553827148,5.877734162,,,,,,,,,,,,,
6,6.527515625,5.879853386,,,,,,,,,,,,,
6,6.495888184,5.883411039,,,,,,,,,,,,,
6,6.472225098,5.886038765,,,,,,,,,,,,,
6,6.44732959,5.88883087,,,,,,,,,,,,,
6,6.432504395,5.892566405,,,,,,,,,,,,,
6,6.426851074,5.89882955,,,,,,,,,,,,,
6,6.430573242,5.906599108,,,,,,,,,,,,,
6,6.439875,5.91658894,,,,,,,,,,,,,
6,6.452711426,5.929608829,,,,,,,,,,,,,
6,6.485716797,5.947656464,,,,,,,,,,,,,
6,6.514937988,5.966573022,,,,,,,,,,,,,
6,6.553375,5.986691918,,,,,,,,,,,,,
6,6.580319824,6.011184771,,,,,,,,,,,,,
6,6.625553223,6.036344916,,,,,,,,,,,,,
6,6.666037598,6.063826848,,,,,,,,,,,,,
6,6.697065918,6.090101786,,,,,,,,,,,,,
6,6.725954102,6.116719451,,,,,,,,,,,,,
6,6.745916016,6.143459585,,,,,,,,,,,,,
6,6.774431152,6.169966888,,,,,,,,,,,,,
6,6.778554199,6.194826216,,,,,,,,,,,,,
6,6.78809375,6.217731629,,,,,,,,,,,,,
6,6.782012695,6.240588147,,,,,,,,,,,,,
6,6.78982373,6.259133108,,,,,,,,,,,,,
6,6.772482422,6.272815634,,,,,,,,,,,,,
6,6.751333496,6.286852993,,,,,,,,,,,,,
6,6.723763672,6.29582582,,,,,,,,,,,,,
6,6.692054688,6.30336348,,,,,,,,,,,,,
6,6.662092285,6.308943965,,,,,,,,,,,,,
6,6.622052246,6.310089957,,,,,,,,,,,,,
6,6.595888184,6.311952136,,,,,,,,,,,,,
7,6.561508301,6.313249934,,,,,,,,,,,,,
7,6.533594238,6.313199643,,,,,,,,,,,,,
7,6.50852002,6.3145319,,,,,,,,,,,,,
7,6.487367188,6.31663762,,,,,,,,,,,,,
7,6.475056641,6.318016909,,,,,,,,,,,,,
7,6.46451416,6.322901696,,,,,,,,,,,,,
7,6.477566895,6.332518067,,,,,,,,,,,,,
7,6.492868164,6.342553068,,,,,,,,,,,,,
7,6.511394043,6.356218364,,,,,,,,,,,,,
7,6.544394531,6.37302408,,,,,,,,,,,,,
7,6.580554688,6.391370203,,,,,,,,,,,,,
7,6.61767041,6.411611103,,,,,,,,,,,,,
7,6.659336914,6.43746322,,,,,,,,,,,,,
7,6.695486816,6.461854093,,,,,,,,,,,,,
7,6.729556641,6.487376057,,,,,,,,,,,,,
7,6.764138184,6.511197891,,,,,,,,,,,,,
7,6.787262695,6.534958724,,,,,,,,,,,,,
7,6.810805176,6.561034359,,,,,,,,,,,,,
7,6.828938965,6.585572381,,,,,,,,,,,,,
7,6.843312012,6.606125738,,,,,,,,,,,,,
7,6.847876953,6.628615782,,,,,,,,,,,,,
7,6.844222656,6.645909976,,,,,,,,,,,,,
7,6.837822266,6.661366671,,,,,,,,,,,,,
7,6.813180664,6.672708783,,,,,,,,,,,,,
7,6.790424805,6.679529324,,,,,,,,,,,,,
7,6.751709473,6.684747525,,,,,,,,,,,,,
7,6.719572754,6.688006688,,,,,,,,,,,,,
7,6.684117676,6.687982008,,,,,,,,,,,,,
7,6.644001465,6.687813904,,,,,,,,,,,,,
8,6.610150391,6.686481182,,,,,,,,,,,,,
8,6.570640137,6.684715394,,,,,,,,,,,,,
8,6.551379883,6.682589184,,,,,,,,,,,,,
8,6.51662793,6.682777312,,,,,,,,,,,,,
8,6.507973145,6.683738437,,,,,,,,,,,,,
8,6.492529785,6.686249748,,,,,,,,,,,,,
8,6.489887207,6.690482609,,,,,,,,,,,,,
8,6.50226709,6.697887089,,,,,,,,,,,,,
8,6.524570801,6.709564477,,,,,,,,,,,,,
8,6.560987793,6.723848637,,,,,,,,,,,,,
8,6.595181641,6.742157042,,,,,,,,,,,,,
8,6.640401367,6.76141493,,,,,,,,,,,,,
8,6.678051758,6.784750149,,,,,,,,,,,,,
8,6.720736328,6.807610858,,,,,,,,,,,,,
8,6.764108887,6.832708139,,,,,,,,,,,,,
8,6.800870605,6.858156994,,,,,,,,,,,,,
8,6.837436523,6.884236354,,,,,,,,,,,,,
8,6.86617627,6.908805575,,,,,,,,,,,,,
8,6.888294922,6.933104713,,,,,,,,,,,,,
8,6.899619629,6.954058539,,,,,,,,,,,,,
8,6.90342627,6.974671502,,,,,,,,,,,,,
8,6.905057129,6.990538444,,,,,,,,,,,,,
8,6.892753906,7.004321087,,,,,,,,,,,,,
8,6.873235352,7.015370298,,,,,,,,,,,,,
8,6.848161621,7.022481877,,,,,,,,,,,,,
8,6.818760742,7.027267478,,,,,,,,,,,,,
8,6.776718262,7.026679814,,,,,,,,,,,,,
8,6.736689453,7.025523577,,,,,,,,,,,,,
8,6.688732422,7.021573372,,,,,,,,,,,,,
8,6.647189453,7.017619442,,,,,,,,,,,,,
9,6.605783203,7.013335824,,,,,,,,,,,,,
9,6.56988623,7.009630091,,,,,,,,,,,,,
9,6.536801758,7.006578613,,,,,,,,,,,,,
9,6.514888672,7.00444635,,,,,,,,,,,,,
9,6.501538086,7.004927844,,,,,,,,,,,,,
9,6.495376465,7.007573731,,,,,,,,,,,,,
9,6.502799316,7.013101131,,,,,,,,,,,,,
9,6.523088867,7.020552177,,,,,,,,,,,,,
9,6.549489258,7.033308502,,,,,,,,,,,,,
9,6.584836426,7.048195694,,,,,,,,,,,,,
9,6.626558594,7.065757643,,,,,,,,,,,,,
9,6.673179688,7.084150799,,,,,,,,,,,,,
9,6.714751465,7.105776109,,,,,,,,,,,,,
9,6.757084961,7.128709462,,,,,,,,,,,,,
9,6.78946875,7.153169252,,,,,,,,,,,,,
9,6.830052734,7.176167797,,,,,,,,,,,,,
9,6.869350586,7.198651321,,,,,,,,,,,,,
9,6.885756348,7.221532986,,,,,,,,,,,,,
9,6.912945801,7.240818348,,,,,,,,,,,,,
9,6.921459473,7.259118836,,,,,,,,,,,,,
9,6.927791016,7.275448646,,,,,,,,,,,,,
9,6.920876465,7.287189364,,,,,,,,,,,,,
9,6.898281738,7.297152653,,,,,,,,,,,,,
9,6.872330566,7.302701008,,,,,,,,,,,,,
9,6.846799805,7.30536785,,,,,,,,,,,,,
9,6.810634766,7.304609288,,,,,,,,,,,,,
9,6.770192383,7.305242587,,,,,,,,,,,,,
9,6.72008252,7.298592012,,,,,,,,,,,,,
9,6.676660645,7.294077892,,,,,,,,,,,,,
10,6.626929199,7.288216613,,,,,,,,,,,,,
10,6.589704102,7.283014245,,,,,,,,,,,,,
10,6.555142578,7.277545054,,,,,,,,,,,,,
10,6.523577637,7.273144554,,,,,,,,,,,,,
10,6.500898926,7.270461414,,,,,,,,,,,,,
10,6.490224121,7.270106114,,,,,,,,,,,,,
10,6.48641748,7.27293361,,,,,,,,,,,,,
10,6.498131836,7.277899422,,,,,,,,,,,,,
10,6.522013184,7.287626155,,,,,,,,,,,,,
10,6.557546875,7.298306562,,,,,,,,,,,,,
10,6.602197754,7.31513463,,,,,,,,,,,,,
10,6.647205566,7.33141508,,,,,,,,,,,,,
10,6.690024414,7.349911612,,,,,,,,,,,,,
10,6.734249023,7.371982094,,,,,,,,,,,,,
10,6.77630127,7.392592728,,,,,,,,,,,,,
10,6.816193848,7.413642947,,,,,,,,,,,,,
10,6.848168945,7.433417253,,,,,,,,,,,,,
10,6.876663574,7.453483529,,,,,,,,,,,,,
10,6.899550293,7.472497877,,,,,,,,,,,,,
10,6.915717773,7.490408141,,,,,,,,,,,,,
10,6.917631836,7.505978923,,,,,,,,,,,,,
10,6.921824707,7.518627215,,,,,,,,,,,,,
10,6.910715332,7.527888287,,,,,,,,,,,,,
10,6.890405762,7.532471325,,,,,,,,,,,,,
10,6.863291504,7.535905577,,,,,,,,,,,,,
10,6.827041504,7.533675991,,,,,,,,,,,,,
10,6.789743164,7.530452218,,,,,,,,,,,,,
10,6.745362305,7.527293172,,,,,,,,,,,,,
10,6.697814941,7.52111664,,,,,,,,,,,,,
11,6.648255859,7.512561046,,,,,,,,,,,,,
11,6.601821289,7.507408503,,,,,,,,,,,,,
11,6.56320752,7.501157001,,,,,,,,,,,,,
11,6.526872559,7.494020741,,,,,,,,,,,,,
11,6.49607373,7.489406504,,,,,,,,,,,,,
11,6.480542969,7.488376461,,,,,,,,,,,,,
11,6.469740723,7.487948518,,,,,,,,,,,,,
11,6.477088379,7.490294054,,,,,,,,,,,,,
11,6.496176758,7.499448489,,,,,,,,,,,,,
11,6.520775879,7.50758918,,,,,,,,,,,,,
11,6.564673828,7.520158309,,,,,,,,,,,,,
11,6.613701172,7.536582649,,,,,,,,,,,,,
11,6.663224121,7.553433999,,,,,,,,,,,,,
11,6.710368164,7.572898176,,,,,,,,,,,,,
11,6.763319336,7.593567949,,,,,,,,,,,,,
11,6.801091309,7.614478935,,,,,,,,,,,,,
11,6.84104248,7.635044865,,,,,,,,,,,,,
11,6.873679199,7.654793095,,,,,,,,,,,,,
11,6.899631348,7.673799526,,,,,,,,,,,,,
11,6.919308594,7.690025028,,,,,,,,,,,,,
11,6.932351074,7.704488933,,,,,,,,,,,,,
11,6.930986816,7.716270629,,,,,,,,,,,,,
11,6.926189453,7.726471871,,,,,,,,,,,,,
11,6.904836426,7.731482852,,,,,,,,,,,,,
11,6.874519531,7.733144332,,,,,,,,,,,,,
11,6.842234375,7.73294596,,,,,,,,,,,,,
11,6.800930176,7.730291691,,,,,,,,,,,,,
11,6.756781738,7.720547263,,,,,,,,,,,,,
11,6.703418457,7.715017069,,,,,,,,,,,,,
11,6.650875977,7.706240285,,,,,,,,,,,,,
12,6.599307129,7.695847657,,,,,,,,,,,,,
12,6.55612793,7.687485311,,,,,,,,,,,,,
12,6.51733252,7.680331822,,,,,,,,,,,,,
12,6.477299316,7.674775552,,,,,,,,,,,,,
12,6.458559082,7.670269348,,,,,,,,,,,,,
12,6.436439453,7.668501232,,,,,,,,,,,,,
12,6.437861816,7.66825024,,,,,,,,,,,,,
12,6.453243652,7.673474029,,,,,,,,,,,,,
12,6.483580566,7.682920434,,,,,,,,,,,,,
12,6.526265137,7.695452776,,,,,,,,,,,,,
12,6.56170166,7.709498052,,,,,,,,,,,,,
12,6.622864258,7.725881878,,,,,,,,,,,,,
12,6.671475098,7.741663139,,,,,,,,,,,,,
12,6.722974609,7.760838605,,,,,,,,,,,,,
12,6.770818848,7.780675311,,,,,,,,,,,,,
12,6.814731445,7.800363004,,,,,,,,,,,,,
12,6.842839844,7.817536592,,,,,,,,,,,,,
12,6.877733887,7.837644778,,,,,,,,,,,,,
12,6.900419434,7.851971313,,,,,,,,,,,,,
12,6.915834473,7.865692489,,,,,,,,,,,,,
12,6.922602539,7.878494449,,,,,,,,,,,,,
12,6.917290039,7.886546664,,,,,,,,,,,,,
12,6.900139648,7.891569287,,,,,,,,,,,,,
12,6.873126953,7.894455455,,,,,,,,,,,,,
12,6.83860791,7.89210666,,,,,,,,,,,,,
12,6.789850098,7.88817741,,,,,,,,,,,,,
12,6.743069824,7.878697477,,,,,,,,,,,,,
12,6.694087891,7.871346548,,,,,,,,,,,,,
12,6.636350586,7.861735299,,,,,,,,,,,,,
13,6.585880371,7.852208801,,,,,,,,,,,,,
13,6.536163086,7.841264829,,,,,,,,,,,,,
13,6.491263672,7.834270597,,,,,,,,,,,,,
13,6.456199219,7.825747132,,,,,,,,,,,,,
13,6.424969238,7.819644175,,,,,,,,,,,,,
13,6.404865234,7.815400138,,,,,,,,,,,,,
13,6.395295898,7.815045305,,,,,,,,,,,,,
13,6.399733887,7.815773599,,,,,,,,,,,,,
13,6.420868164,7.82187283,,,,,,,,,,,,,
13,6.45167041,7.832334377,,,,,,,,,,,,,
13,6.49921875,7.843859494,,,,,,,,,,,,,
13,6.551465332,7.858513854,,,,,,,,,,,,,
13,6.603031738,7.875160314,,,,,,,,,,,,,
13,6.662355469,7.893371396,,,,,,,,,,,,,
13,6.711521484,7.912490517,,,,,,,,,,,,,
13,6.771030762,7.930936292,,,,,,,,,,,,,
13,6.812027832,7.949181832,,,,,,,,,,,,,
13,6.844209473,7.967409678,,,,,,,,,,,,,
13,6.875597656,7.983720861,,,,,,,,,,,,,
13,6.888736816,7.996657863,,,,,,,,,,,,,
13,6.903987793,8.008623496,,,,,,,,,,,,,
13,6.8979375,8.018408902,,,,,,,,,,,,,
13,6.887575195,8.024982177,,,,,,,,,,,,,
13,6.874494141,8.026333526,,,,,,,,,,,,,
13,6.844768066,8.026355878,,,,,,,,,,,,,
13,6.802413086,8.020377718,,,,,,,,,,,,,
13,6.752541504,8.012378588,,,,,,,,,,,,,
13,6.70342627,8.005369455,,,,,,,,,,,,,
13,6.645762695,7.996115834,,,,,,,,,,,,,
13,6.588018066,7.985646836,,,,,,,,,,,,,
14,6.531303223,7.973624393,,,,,,,,,,,,,
14,6.481920898,7.962340489,,,,,,,,,,,,,
14,6.431196777,7.952717133,,,,,,,,,,,,,
14,6.391602539,7.944149897,,,,,,,,,,,,,
14,6.366142578,7.938517258,,,,,,,,,,,,,
14,6.348841797,7.935366593,,,,,,,,,,,,,
14,6.352101563,7.934559137,,,,,,,,,,,,,
14,6.363364258,7.940448821,,,,,,,,,,,,,
14,6.396715332,7.946277037,,,,,,,,,,,,,
14,6.433243164,7.95736257,,,,,,,,,,,,,
14,6.487859863,7.971693762,,,,,,,,,,,,,
14,6.546174316,7.988500409,,,,,,,,,,,,,
14,6.606342285,8.006682619,,,,,,,,,,,,,
14,6.665072266,8.022454567,,,,,,,,,,,,,
14,6.719249023,8.040669374,,,,,,,,,,,,,
14,6.764815918,8.057110943,,,,,,,,,,,,,
14,6.807770508,8.076911792,,,,,,,,,,,,,
14,6.839345703,8.092888631,,,,,,,,,,,,,
14,6.865409668,8.107676171,,,,,,,,,,,,,
14,6.882092285,8.12099874,,,,,,,,,,,,,
14,6.88323584,8.128023706,,,,,,,,,,,,,
14,6.877779785,8.1357155,,,,,,,,,,,,,
14,6.860799316,8.137700148,,,,,,,,,,,,,
14,6.834598633,8.136543445,,,,,,,,,,,,,
14,6.793598633,8.132619783,,,,,,,,,,,,,
14,6.749299805,8.125530556,,,,,,,,,,,,,
14,6.696875977,8.115496486,,,,,,,,,,,,,
14,6.634827637,8.104840294,,,,,,,,,,,,,
14,6.577960449,8.092998527,,,,,,,,,,,,,
15,6.514962891,8.079953492,,,,,,,,,,,,,
15,6.458203125,8.069577627,,,,,,,,,,,,,
15,6.414997559,8.059053682,,,,,,,,,,,,,
15,6.368643555,8.049599826,,,,,,,,,,,,,
15,6.33797168,8.042902686,,,,,,,,,,,,,
15,6.324005371,8.036641404,,,,,,,,,,,,,
15,6.308452637,8.038569242,,,,,,,,,,,,,
15,6.321413086,8.040297776,,,,,,,,,,,,,
15,6.337643066,8.044106886,,,,,,,,,,,,,
15,6.375407227,8.054495789,,,,,,,,,,,,,
15,6.425711914,8.065292612,,,,,,,,,,,,,
15,6.47480127,8.080339059,,,,,,,,,,,,,
15,6.53714502,8.094619028,,,,,,,,,,,,,
15,6.595274902,8.11378751,,,,,,,,,,,,,
15,6.659053223,8.130054921,,,,,,,,,,,,,
15,6.713151855,8.149134926,,,,,,,,,,,,,
15,6.758697266,8.164699189,,,,,,,,,,,,,
15,6.800124512,8.180944249,,,,,,,,,,,,,
15,6.828369141,8.197131567,,,,,,,,,,,,,
15,6.848320801,8.209371008,,,,,,,,,,,,,
15,6.850963379,8.218150586,,,,,,,,,,,,,
15,6.850311523,8.225468919,,,,,,,,,,,,,
15,6.838333984,8.228894323,,,,,,,,,,,,,
15,6.818975586,8.228385821,,,,,,,,,,,,,
15,6.781861816,8.223742247,,,,,,,,,,,,,
15,6.73204541,8.216976188,,,,,,,,,,,,,
15,6.683379883,8.207011968,,,,,,,,,,,,,
15,6.620616699,8.195302449,,,,,,,,,,,,,
15,6.563011719,8.184443228,,,,,,,,,,,,,
15,6.502489258,8.172834292,,,,,,,,,,,,,
16,6.44319873,8.159879595,,,,,,,,,,,,,
16,6.390846191,8.146986365,,,,,,,,,,,,,
16,6.342425781,8.136438206,,,,,,,,,,,,,
16,6.304318359,8.127363399,,,,,,,,,,,,,
16,6.280609863,8.121206425,,,,,,,,,,,,,
16,6.266733887,8.119396865,,,,,,,,,,,,,
16,6.268496094,8.120085113,,,,,,,,,,,,,
16,6.283829102,8.123050444,,,,,,,,,,,,,
16,6.313564453,8.130210452,,,,,,,,,,,,,
16,6.357816895,8.140693419,,,,,,,,,,,,,
16,6.401976074,8.153988048,,,,,,,,,,,,,
16,6.465745117,8.168738335,,,,,,,,,,,,,
16,6.526939453,8.185518906,,,,,,,,,,,,,
16,6.594648926,8.204317652,,,,,,,,,,,,,
16,6.655998047,8.221107535,,,,,,,,,,,,,
16,6.707039063,8.238190785,,,,,,,,,,,,,
16,6.753240723,8.254378103,,,,,,,,,,,,,
16,6.791164063,8.270734921,,,,,,,,,,,,,
16,6.815299316,8.282189257,,,,,,,,,,,,,
16,6.829302734,8.294235915,,,,,,,,,,,,,
16,6.836918945,8.301310241,,,,,,,,,,,,,
16,6.828270996,8.305391297,,,,,,,,,,,,,
16,6.806859375,8.306900039,,,,,,,,,,,,,
16,6.77661084,8.304741234,,,,,,,,,,,,,
16,6.732164551,8.296780288,,,,,,,,,,,,,
16,6.685732422,8.289902471,,,,,,,,,,,,,
16,6.628674805,8.278037421,,,,,,,,,,,,,
16,6.567897949,8.26634746,,,,,,,,,,,,,
16,6.497827148,8.252315223,,,,,,,,,,,,,
17,6.438347656,8.239344694,,,,,,,,,,,,,
17,6.376922363,8.224371821,,,,,,,,,,,,,
17,6.324242676,8.21316056,,,,,,,,,,,,,
17,6.283985352,8.201877587,,,,,,,,,,,,,
17,6.249614746,8.19571875,,,,,,,,,,,,,
17,6.230644531,8.191313595,,,,,,,,,,,,,
17,6.227261719,8.190412074,,,,,,,,,,,,,
17,6.236316895,8.192385547,,,,,,,,,,,,,
17,6.262236328,8.197116666,,,,,,,,,,,,,
17,6.298475586,8.207621053,,,,,,,,,,,,,
17,6.348320801,8.218823001,,,,,,,,,,,,,
17,6.407951172,8.234670386,,,,,,,,,,,,,
17,6.47329248,8.251389489,,,,,,,,,,,,,
17,6.537312012,8.269948885,,,,,,,,,,,,,
17,6.605944824,8.286150172,,,,,,,,,,,,,
17,6.664667969,8.304195479,,,,,,,,,,,,,
17,6.710212891,8.320654742,,,,,,,,,,,,,
17,6.759622559,8.33413098,,,,,,,,,,,,,
17,6.789689453,8.348880336,,,,,,,,,,,,,
17,6.81128125,8.361996152,,,,,,,,,,,,,
17,6.814916016,8.368264884,,,,,,,,,,,,,
17,6.818886719,8.375626057,,,,,,,,,,,,,
17,6.795749023,8.375618607,,,,,,,,,,,,,
17,6.767641113,8.374285884,,,,,,,,,,,,,
17,6.727327148,8.368905634,,,,,,,,,,,,,
17,6.67865332,8.359927684,,,,,,,,,,,,,
17,6.620595215,8.348364383,,,,,,,,,,,,,
17,6.560131836,8.33501853,,,,,,,,,,,,,
17,6.487123047,8.322225884,,,,,,,,,,,,,
18,6.434113281,8.310549892,,,,,,,,,,,,,
18,6.363887695,8.294941857,,,,,,,,,,,,,
18,6.318251465,8.282497525,,,,,,,,,,,,,
18,6.263666504,8.270413615,,,,,,,,,,,,,
18,6.223848145,8.262260817,,,,,,,,,,,,,
18,6.204133789,8.255871944,,,,,,,,,,,,,
18,6.193557129,8.254921064,,,,,,,,,,,,,
18,6.194514648,8.255012333,,,,,,,,,,,,,
18,6.219727539,8.259192109,,,,,,,,,,,,,
18,6.251005371,8.268633857,,,,,,,,,,,,,
