Machine_Time,Machine_Displacement,Machine_Load,Crack_length,Crack_Displacement,Crack_Load  
18:11:03,29.405,1.03333,,,
18:11:03,29.294,1.04167,,,
18:11:04,29.647,1.05,,,
18:11:04,30.018,1.05833,,,
18:11:05,30.385,1.06667,,,
18:11:05,30.98,1.075,,,
18:11:06,30.874,1.08333,,,
18:11:06,31.301,1.09167,,,
18:11:07,31.555,1.1,,,
18:11:07,31.897,1.10833,,,
18:11:08,32.237,1.11667,,,
18:11:08,32.392,1.125,,,
18:11:09,32.832,1.13333,,,
18:11:09,33.144,1.14167,,,
18:11:10,33.355,1.15,,,
18:11:10,33.524,1.15833,,,
18:11:11,33.882,1.16667,,,
18:11:11,33.999,1.175,,,
18:11:12,33.881,1.18333,,,
18:11:12,34.475,1.19167,,,
18:11:13,34.736,1.2,,,
18:11:13,35.174,1.20833,,,
18:11:14,35.797,1.21667,,,
18:11:14,35.87,1.225,,,
18:11:15,36.398,1.23333,,,
18:11:15,36.387,1.24167,,,
18:11:16,37.05,1.25,,,
18:11:16,37.177,1.25833,,,
18:11:17,37.628,1.26667,,,
18:11:17,37.847,1.275,,,
18:11:18,38.174,1.28333,,,
18:11:18,38.412,1.29167,,,
18:11:19,38.644,1.3,,,
18:11:19,38.686,1.30833,,,
18:11:20,39.259,1.31667,,,
18:11:20,39.25,1.325,,,
18:11:21,39.86,1.33333,,,
18:11:21,39.944,1.34167,,,
18:11:22,41.355,1.35,,,
18:11:22,40.66,1.35833,,,
18:11:23,40.581,1.36667,,,
18:11:23,40.435,1.375,,,
18:11:24,41.291,1.38333,,,
18:11:24,41.614,1.39167,,,
18:11:25,41.822,1.4,,,
18:11:25,42.305,1.40833,,,
18:11:26,42.827,1.41667,,,
18:11:26,43.026,1.425,,,
18:11:27,43.26,1.43333,,,
18:11:27,43.766,1.44167,,,
18:11:28,43.759,1.45,,,
18:11:28,44.515,1.45833,,,
18:11:29,43.917,1.46667,,,
18:11:29,43.732,1.475,,,
18:11:30,44.755,1.48333,,,
18:11:30,45.327,1.49167,,,
18:11:31,44.874,1.5,,,
18:11:31,45.493,1.50833,,,
18:11:32,46.179,1.51667,,,
18:11:32,46.225,1.525,,,
18:11:33,46.934,1.53333,,,
18:11:33,47.075,1.54167,,,
18:11:34,47.457,1.55,,,
18:11:34,47.493,1.55833,,,
18:11:35,47.941,1.56667,,,
18:11:35,48.317,1.575,,,
18:11:36,48.412,1.58333,,,
18:11:36,48.872,1.59167,,,
18:11:37,48.953,1.6,,,
18:11:37,50.127,1.60833,,,
18:11:38,49.091,1.61667,,,
18:11:38,49.658,1.625,,,
18:11:39,49.714,1.63333,,,
18:11:39,49.882,1.64167,,,
18:11:40,50.335,1.65,,,
18:11:40,50.284,1.65833,,,
18:11:41,51.084,1.66667,,,
18:11:41,51.187,1.675,,,
18:11:42,51.897,1.68333,,,
18:11:42,52.257,1.69167,,,
18:11:43,52.248,1.7,,,
18:11:43,52.736,1.70833,,,
18:11:44,53.111,1.71667,,,
18:11:44,53.34,1.725,,,
18:11:45,53.51,1.73333,,,
18:11:45,53.824,1.74167,,,
18:11:46,54.052,1.75,,,
18:11:46,55.189,1.75833,,,
18:11:47,54.54,1.76667,,,
18:11:47,55.217,1.775,,,
18:11:48,55.036,1.78333,,,
18:11:48,55.533,1.79167,,,
18:11:49,55.698,1.8,,,
18:11:49,56.468,1.80833,,,
18:11:50,56.153,1.81667,,,
18:11:50,56.379,1.825,,,
18:11:51,57.012,1.83333,,,
18:11:51,57.602,1.84167,,,
18:11:52,57.845,1.85,,,
18:11:52,58.316,1.85833,,,
18:11:53,58.56,1.86667,,,
18:11:53,58.899,1.875,,,
18:11:54,59.119,1.88333,,,
18:11:54,59.279,1.89167,,,
18:11:55,59.637,1.9,,,
18:11:55,59.926,1.90833,,,
18:11:56,59.906,1.91667,,,
18:11:56,60.172,1.925,,,
18:11:57,60.554,1.93333,,,
18:11:57,61.084,1.94167,,,
18:11:58,61.036,1.95,,,
18:11:58,61.485,1.95833,,,
18:11:59,60.208,1.96667,,,
18:11:59,62.252,1.975,,,
18:12:00,62.168,1.98333,,,
18:12:00,62.998,1.99167,,,
18:12:01,63.317,2,,,
18:12:01,63.618,2.00833,,,
18:12:02,63.665,2.01667,,,
18:12:02,64.143,2.025,,,
18:12:03,64.313,2.03333,,,
18:12:03,64.684,2.04167,,,
18:12:04,64.783,2.05,,,
18:12:04,65.591,2.05833,,,
18:12:05,65.739,2.06667,,,
18:12:05,65.774,2.075,,,
18:12:06,65.839,2.08333,,,
18:12:06,66.176,2.09167,,,
18:12:07,67.303,2.1,,,
18:12:07,67.666,2.10833,,,
18:12:08,66.532,2.11667,,,
18:12:08,67.434,2.125,,,
18:12:09,67.651,2.13333,,,
18:12:09,68.211,2.14167,,,
18:12:10,68.294,2.15,,,
18:12:10,68.761,2.15833,,,
18:12:11,69.037,2.16667,,,
18:12:11,69.306,2.175,,,
18:12:12,69.512,2.18333,,,
18:12:12,70.166,2.19167,,,
18:12:13,70.104,2.2,,,
18:12:13,70.63,2.20833,,,
18:12:14,70.368,2.21667,,,
18:12:14,71.223,2.225,,,
18:12:15,70.548,2.23333,,,
18:12:15,72.008,2.24167,,,
18:12:16,72.446,2.25,,,
18:12:16,72.697,2.25833,,,
18:12:17,72.616,2.26667,,,
18:12:17,72.963,2.275,,,
18:12:18,73.345,2.28333,,,
18:12:18,73.607,2.29167,,,
18:12:19,74.163,2.3,,,
18:12:19,74.48,2.30833,,,
18:12:20,74.538,2.31667,,,
18:12:20,74.927,2.325,,,
18:12:21,75.087,2.33333,,,
18:12:21,75.764,2.34167,,,
18:12:22,75.983,2.35,,,
18:12:22,75.804,2.35833,,,
18:12:23,75.744,2.36667,,,
18:12:23,76.698,2.375,,,
18:12:24,76.858,2.38333,,,
18:12:24,77.127,2.39167,,,
18:12:25,77.408,2.4,,,
18:12:25,77.616,2.40833,,,
18:12:26,78.011,2.41667,,,
18:12:26,78.248,2.425,,,
18:12:27,78.528,2.43333,,,
18:12:27,78.978,2.44167,,,
18:12:28,79.074,2.45,,,
18:12:28,79.573,2.45833,,,
18:12:29,80.169,2.46667,,,
18:12:29,79.201,2.475,,,
18:12:30,80.415,2.48333,,,
18:12:30,81.208,2.49167,,,
18:12:31,81.295,2.5,,,
18:12:31,81.537,2.50833,,,
18:12:32,82.068,2.51667,,,
18:12:32,81.622,2.525,,,
18:12:33,82.248,2.53333,,,
18:12:33,82.574,2.54167,,,
18:12:34,82.856,2.55,,,
18:12:34,83.34,2.55833,,,
18:12:35,83.538,2.56667,,,
18:12:35,83.611,2.575,,,
18:12:36,84.501,2.58333,,,
18:12:36,84.254,2.59167,,,
18:12:37,84.543,2.6,,,
18:12:37,85.437,2.60833,,,
18:12:38,85.227,2.61667,,,
18:12:38,85.339,2.625,,,
18:12:39,85.819,2.63333,,,
18:12:39,85.933,2.64167,,,
18:12:40,85.853,2.65,,,
18:12:40,86.346,2.65833,,,
18:12:41,86.926,2.66667,,,
18:12:41,87.184,2.675,,,
18:12:42,87.562,2.68333,,,
18:12:42,88.003,2.69167,,,
18:12:43,88.287,2.7,,,
18:12:43,88.62,2.70833,,,
18:12:44,88.83,2.71667,,,
18:12:44,89.202,2.725,,,
18:12:45,89.469,2.73333,,,
18:12:45,89.942,2.74167,,,
18:12:46,90.304,2.75,,,
18:12:46,90.06,2.75833,,,
18:12:47,91.635,2.76667,,,
18:12:47,91.525,2.775,,,
18:12:48,91.406,2.78333,,,
18:12:48,91.445,2.79167,,,
18:12:49,91.832,2.8,,,
18:12:49,92.165,2.80833,,,
18:12:50,92.056,2.81667,,,
18:12:50,92.582,2.825,,,
18:12:51,93.025,2.83333,,,
18:12:51,93.261,2.84167,,,
18:12:52,93.579,2.85,,,
18:12:52,94.075,2.85833,,,
18:12:53,94.314,2.86667,,,
18:12:53,94.437,2.875,,,
18:12:54,94.783,2.88333,,,
18:12:54,95.31,2.89167,,,
18:12:55,95.401,2.9,,,
18:12:55,95.586,2.90833,,,
18:12:56,95.751,2.91667,,,
18:12:56,96.071,2.925,,,
18:12:57,96.145,2.93333,,,
18:12:57,96.62,2.94167,,,
18:12:58,96.843,2.95,,,
18:12:58,96.496,2.95833,,,
18:12:59,97.595,2.96667,,,
18:12:59,98.234,2.975,,,
18:13:00,98.745,2.98333,,,
18:13:00,98.955,2.99167,,,
18:13:01,99.091,3,,,
18:13:01,99.665,3.00833,,,
18:13:02,99.958,3.01667,,,
18:13:02,100.133,3.025,,,
18:13:03,100.179,3.03333,,,
18:13:03,100.508,3.04167,,,
18:13:04,100.711,3.05,,,
18:13:04,101.392,3.05833,,,
18:13:05,101.084,3.06667,,,
18:13:05,101.366,3.075,,,
18:13:06,101.645,3.08333,,,
18:13:06,103.138,3.09167,,,
18:13:07,102.652,3.1,,,
18:13:07,102.835,3.10833,,,
18:13:08,103.501,3.11667,,,
18:13:08,103.577,3.125,,,
18:13:09,103.882,3.13333,,,
18:13:09,104.085,3.14167,,,
18:13:10,104.472,3.15,,,
18:13:10,104.832,3.15833,,,
18:13:11,104.94,3.16667,,,
18:13:11,105.398,3.175,,,
18:13:12,105.504,3.18333,,,
18:13:12,105.811,3.19167,,,
18:13:13,105.818,3.2,,,
18:13:13,106.275,3.20833,,,
18:13:14,106.793,3.21667,,,
18:13:14,107.048,3.225,,,
18:13:15,107.538,3.23333,,,
18:13:15,107.59,3.24167,,,
18:13:16,107.663,3.25,,,
18:13:16,108.1,3.25833,,,
18:13:17,108.476,3.26667,,,
18:13:17,108.972,3.275,,,
18:13:18,109.216,3.28333,,,
18:13:18,109.521,3.29167,,,
18:13:19,109.71,3.3,,,
18:13:19,110.004,3.30833,,,
18:13:20,110.421,3.31667,,,
18:13:20,110.373,3.325,,,
18:13:21,111.004,3.33333,,,
18:13:21,110.772,3.34167,,,
18:13:22,111.964,3.35,,,
18:13:22,112.55,3.35833,,,
18:13:23,111.307,3.36667,,,
18:13:23,112.591,3.375,,,
18:13:24,112.687,3.38333,,,
18:13:24,112.767,3.39167,,,
18:13:25,113.347,3.4,,,
18:13:25,113.645,3.40833,,,
18:13:26,114.139,3.41667,,,
18:13:26,114.17,3.425,,,
18:13:27,114.336,3.43333,,,
18:13:27,114.542,3.44167,,,
18:13:28,114.851,3.45,,,
18:13:28,115.23,3.45833,,,
18:13:29,115.276,3.46667,,,
18:13:29,114.971,3.475,,,
18:13:30,116.113,3.48333,,,
18:13:30,116.926,3.49167,,,
18:13:31,117.401,3.5,,,
18:13:31,118.421,3.50833,,,
18:13:32,117.549,3.51667,,,
18:13:32,117.7,3.525,,,
18:13:33,118.006,3.53333,,,
18:13:33,118.458,3.54167,,,
18:13:34,118.696,3.55,,,
18:13:34,119.011,3.55833,,,
18:13:35,119.267,3.56667,,,
18:13:35,119.496,3.575,,,
18:13:36,119.866,3.58333,,,
18:13:36,120.183,3.59167,,,
18:13:37,120.376,3.6,,,
18:13:37,121.208,3.60833,,,
18:13:38,120.862,3.61667,,,
18:13:38,120.812,3.625,,,
18:13:39,121.31,3.63333,,,
18:13:39,121.882,3.64167,,,
18:13:40,121.426,3.65,,,
18:13:40,121.882,3.65833,,,
18:13:41,122.372,3.66667,,,
18:13:41,122.86,3.675,,,
18:13:42,123.201,3.68333,,,
18:13:42,123.614,3.69167,,,
18:13:43,123.658,3.7,,,
18:13:43,124.042,3.70833,,,
18:13:44,124.305,3.71667,,,
18:13:44,124.583,3.725,,,
18:13:45,124.881,3.73333,,,
18:13:45,125.341,3.74167,,,
18:13:46,124.864,3.75,,,
18:13:46,126.104,3.75833,,,
18:13:47,126.151,3.76667,,,
18:13:47,126.108,3.775,,,
18:13:48,126.784,3.78333,,,
18:13:48,126.556,3.79167,,,
18:13:49,126.875,3.8,,,
18:13:49,127.172,3.80833,,,
18:13:50,127.26,3.81667,,,
18:13:50,127.939,3.825,,,
18:13:51,128.396,3.83333,,,
18:13:51,128.633,3.84167,,,
18:13:52,128.576,3.85,,,
18:13:52,129.389,3.85833,,,
18:13:53,129.489,3.86667,,,
18:13:53,129.861,3.875,,,
18:13:54,130.323,3.88333,,,
18:13:54,131.095,3.89167,,,
18:13:55,130.162,3.9,,,
18:13:55,130.943,3.90833,,,
18:13:56,130.915,3.91667,,,
18:13:56,131.279,3.925,,,
18:13:57,131.296,3.93333,,,
18:13:57,131.54,3.94167,,,
18:13:58,131.858,3.95,,,
18:13:58,132.205,3.95833,,,
18:13:59,133.291,3.96667,,,
18:13:59,133.252,3.975,,,
18:14:00,133.398,3.98333,,,
18:14:00,134.14,3.99167,,,
18:14:01,134.068,4,,,
18:14:01,134.325,4.00833,,,
18:14:02,134.935,4.01667,,,
18:14:02,135.08,4.025,,,
18:14:03,135.161,4.03333,,,
18:14:03,135.333,4.04167,,,
18:14:04,135.803,4.05,,,
18:14:04,136.161,4.05833,,,
18:14:05,136.441,4.06667,,,
18:14:05,136.365,4.075,,,
18:14:06,136.649,4.08333,,,
18:14:06,137.923,4.09167,,,
18:14:07,137.438,4.1,,,
18:14:07,137.75,4.10833,,,
18:14:08,138.225,4.11667,,,
18:14:08,138.326,4.125,,,
18:14:09,138.713,4.13333,,,
18:14:09,139.121,4.14167,,,
18:14:10,139.125,4.15,,,
18:14:10,139.73,4.15833,,,
18:14:11,139.639,4.16667,,,
18:14:11,140.051,4.175,,,
18:14:12,140.262,4.18333,,,
18:14:12,140.594,4.19167,,,
18:14:13,140.523,4.2,,,
18:14:13,140.943,4.20833,,,
18:14:14,141.579,4.21667,,,
18:14:14,141.878,4.225,,,
18:14:15,141.724,4.23333,,,
18:14:15,142.381,4.24167,,,
18:14:16,142.448,4.25,,,
18:14:16,142.984,4.25833,,,
18:14:17,143.038,4.26667,,,
18:14:17,143.604,4.275,,,
18:14:18,143.982,4.28333,,,
18:14:18,144.263,4.29167,,,
18:14:19,144.654,4.3,,,
18:14:19,145.043,4.30833,,,
18:14:20,145.018,4.31667,,,
18:14:20,145.556,4.325,,,
18:14:21,145.198,4.33333,,,
18:14:21,145.78,4.34167,,,
18:14:22,145.77,4.35,,,
18:14:22,146.585,4.35833,,,
18:14:23,146.152,4.36667,,,
18:14:23,146.752,4.375,,,
18:14:24,147.329,4.38333,,,
18:14:24,147.527,4.39167,,,
18:14:25,147.826,4.4,,,
18:14:25,147.993,4.40833,,,
18:14:26,148.277,4.41667,,,
18:14:26,148.663,4.425,,,
18:14:27,148.951,4.43333,,,
18:14:27,149.408,4.44167,,,
18:14:28,149.916,4.45,,,
18:14:28,149.834,4.45833,,,
18:14:29,150.123,4.46667,,,
18:14:29,150.416,4.475,,,
18:14:30,149.492,4.48333,,,
18:14:30,150.283,4.49167,,,
18:14:31,151.085,4.5,,,
18:14:31,150.89,4.50833,,,
18:14:32,151.541,4.51667,,,
18:14:32,151.97,4.525,,,
18:14:33,152.356,4.53333,,,
18:14:33,152.701,4.54167,,,
18:14:34,152.97,4.55,,,
18:14:34,153.158,4.55833,,,
18:14:35,153.562,4.56667,,,
18:14:35,153.726,4.575,,,
18:14:36,154.12,4.58333,,,
18:14:36,154.944,4.59167,,,
18:14:37,154.545,4.6,,,
18:14:37,155.26,4.60833,,,
18:14:38,155.692,4.61667,,,
18:14:38,155.226,4.625,,,
18:14:39,155.196,4.63333,,,
18:14:39,155.682,4.64167,,,
18:14:40,155.354,4.65,,,
18:14:40,156.523,4.65833,,,
18:14:41,156.723,4.66667,,,
18:14:41,157.136,4.675,,,
18:14:42,157.755,4.68333,,,
18:14:42,157.793,4.69167,,,
18:14:43,158.233,4.7,,,
18:14:43,158.359,4.70833,,,
18:14:44,158.545,4.71667,,,
18:14:44,158.821,4.725,,,
18:14:45,159.115,4.73333,,,
18:14:45,160.189,4.74167,,,
18:14:46,158.779,4.75,,,
18:14:46,159.56,4.75833,,,
18:14:47,159.675,4.76667,,,
18:14:47,159.443,4.775,,,
18:14:48,160.308,4.78333,,,
18:14:48,160.89,4.79167,,,
18:14:49,161.267,4.8,,,
18:14:49,161.769,4.80833,,,
18:14:50,162.118,4.81667,,,
18:14:50,162.456,4.825,,,
18:14:51,162.487,4.83333,,,
18:14:51,163.021,4.84167,,,
18:14:52,163.306,4.85,,,
18:14:52,163.602,4.85833,,,
18:14:53,163.684,4.86667,,,
18:14:53,164.033,4.875,,,
18:14:54,163.953,4.88333,,,
18:14:54,164.619,4.89167,,,
18:14:55,164.132,4.9,,,
18:14:55,164.769,4.90833,,,
18:14:56,164.994,4.91667,,,
18:14:56,165.496,4.925,,,
18:14:57,165.294,4.93333,,,
18:14:57,166.09,4.94167,,,
18:14:58,166.647,4.95,,,
18:14:58,166.725,4.95833,,,
18:14:59,166.84,4.96667,,,
18:14:59,167.308,4.975,,,
18:15:00,167.716,4.98333,,,
18:15:00,167.931,4.99167,,,
18:15:01,168.348,5,,,
18:15:01,168.369,5.00833,,,
18:15:02,168.273,5.01667,,,
18:15:02,170.077,5.025,,,
18:15:03,169.48,5.03333,,,
18:15:03,169.398,5.04167,,,
18:15:04,169.755,5.05,,,
18:15:04,169.866,5.05833,,,
18:15:05,170.51,5.06667,,,
18:15:05,170.476,5.075,,,
18:15:06,170.697,5.08333,,,
18:15:06,171.589,5.09167,,,
18:15:07,171.42,5.1,,,
18:15:07,171.979,5.10833,,,
18:15:08,172.104,5.11667,,,
18:15:08,172.24,5.125,,,
18:15:09,172.564,5.13333,,,
18:15:09,172.862,5.14167,,,
18:15:10,173.196,5.15,,,
18:15:10,173.238,5.15833,,,
18:15:11,173.388,5.16667,,,
18:15:11,173.894,5.175,,,
18:15:12,173.985,5.18333,,,
18:15:12,174.182,5.19167,,,
18:15:13,174.456,5.2,,,
18:15:13,174.531,5.20833,,,
18:15:14,175.177,5.21667,,,
18:15:14,175.391,5.225,,,
18:15:15,176.051,5.23333,,,
18:15:15,176.167,5.24167,,,
18:15:16,176.543,5.25,,,
18:15:16,176.897,5.25833,,,
18:15:17,177.132,5.26667,,,
18:15:17,177.404,5.275,,,
18:15:18,177.58,5.28333,,,
18:15:18,178.172,5.29167,,,
18:15:19,178.41,5.3,,,
18:15:19,178.174,5.30833,,,
18:15:20,178.502,5.31667,,,
18:15:20,179.174,5.325,,,
18:15:21,179.237,5.33333,,,
18:15:21,179.155,5.34167,,,
18:15:22,179.895,5.35,,,
18:15:22,181.291,5.35833,,,
18:15:23,180.166,5.36667,,,
18:15:23,180.711,5.375,,,
18:15:24,181.01,5.38333,,,
18:15:24,181.041,5.39167,,,
18:15:25,181.928,5.4,,,
18:15:25,181.719,5.40833,,,
18:15:26,182.081,5.41667,,,
18:15:26,182.314,5.425,,,
18:15:27,182.7,5.43333,,,
18:15:27,182.856,5.44167,,,
18:15:28,182.691,5.45,,,
18:15:28,183.472,5.45833,,,
18:15:29,183.506,5.46667,,,
18:15:29,183.971,5.475,,,
18:15:30,183.392,5.48333,,,
18:15:30,183.896,5.49167,,,
18:15:31,185.161,5.5,,,
18:15:31,185.13,5.50833,,,
18:15:32,185.36,5.51667,,,
18:15:32,185.749,5.525,,,
18:15:33,185.945,5.53333,,,
18:15:33,186.246,5.54167,,,
18:15:34,186.488,5.55,,,
18:15:34,186.793,5.55833,,,
18:15:35,186.923,5.56667,,,
18:15:35,187.331,5.575,,,
18:15:36,187.368,5.58333,,,
18:15:36,187.487,5.59167,,,
18:15:37,187.828,5.6,,,
18:15:37,188.429,5.60833,,,
18:15:38,189.639,5.61667,,,
18:15:38,189.158,5.625,,,
18:15:39,188.655,5.63333,,,
18:15:39,189.17,5.64167,,,
18:15:40,189.774,5.65,,,
18:15:40,189.952,5.65833,,,
18:15:41,190.478,5.66667,,,
18:15:41,190.685,5.675,,,
18:15:42,190.873,5.68333,,,
18:15:42,191.125,5.69167,,,
18:15:43,191.564,5.7,,,
18:15:43,191.812,5.70833,,,
18:15:44,192.151,5.71667,,,
18:15:44,192.024,5.725,,,
18:15:45,192.404,5.73333,,,
18:15:45,192.752,5.74167,,,
18:15:46,192.698,5.75,,,
18:15:46,193.047,5.75833,,,
18:15:47,194.217,5.76667,,,
18:15:47,194.418,5.775,,,
18:15:48,194.589,5.78333,,,
18:15:48,194.477,5.79167,,,
18:15:49,195.004,5.8,,,
18:15:49,195.436,5.80833,,,
18:15:50,195.332,5.81667,,,
18:15:50,195.766,5.825,,,
18:15:51,196.154,5.83333,,,
18:15:51,196.272,5.84167,,,
18:15:52,196.625,5.85,,,
18:15:52,196.929,5.85833,,,
18:15:53,197.723,5.86667,,,
18:15:53,197.41,5.875,,,
18:15:54,197.278,5.88333,,,
18:15:54,197.36,5.89167,,,
18:15:55,197.439,5.9,,,
18:15:55,197.892,5.90833,,,
18:15:56,198.599,5.91667,,,
18:15:56,198.842,5.925,,,
18:15:57,199.283,5.93333,,,
18:15:57,199.76,5.94167,,,
18:15:58,199.859,5.95,,,
18:15:58,200.173,5.95833,,,
18:15:59,200.285,5.96667,,,
18:15:59,200.868,5.975,,,
18:16:00,200.858,5.98333,,,
18:16:00,201.19,5.99167,,,
18:16:01,201.611,6,,,
18:16:01,202.265,6.00833,,,
18:16:02,201.751,6.01667,,,
18:16:02,201.851,6.025,,,
18:16:03,202.674,6.03333,,,
18:16:03,202.819,6.04167,,,
18:16:04,202.906,6.05,,,
18:16:04,203.357,6.05833,,,
18:16:05,203.789,6.06667,,,
18:16:05,204.044,6.075,,,
18:16:06,204.674,6.08333,,,
18:16:06,204.508,6.09167,,,
18:16:07,204.66,6.1,,,
18:16:07,205.055,6.10833,,,
18:16:08,205.355,6.11667,,,
18:16:08,205.712,6.125,,,
18:16:09,205.922,6.13333,,,
18:16:09,206.24,6.14167,,,
18:16:10,206.2,6.15,,,
18:16:10,206.393,6.15833,,,
18:16:11,206.764,6.16667,,,
18:16:11,207.098,6.175,,,
18:16:12,207.407,6.18333,,,
18:16:12,207.432,6.19167,,,
18:16:13,207.557,6.2,,,
18:16:13,208.251,6.20833,,,
18:16:14,208.634,6.21667,,,
18:16:14,208.787,6.225,,,
18:16:15,209.158,6.23333,,,
18:16:15,209.323,6.24167,,,
18:16:16,209.681,6.25,,,
18:16:16,209.875,6.25833,,,
18:16:17,210.194,6.26667,,,
18:16:17,210.499,6.275,,,
18:16:18,210.742,6.28333,,,
18:16:18,211.394,6.29167,,,
18:16:19,211.5,6.3,,,
18:16:19,211.397,6.30833,,,
18:16:20,211.893,6.31667,,,
18:16:20,212.338,6.325,,,
18:16:21,212.164,6.33333,,,
18:16:21,212.554,6.34167,,,
18:16:22,212.604,6.35,,,
18:16:22,213.651,6.35833,,,
18:16:23,213.728,6.36667,,,
18:16:23,213.584,6.375,,,
