Machine_Time,Machine_Displacement,Machine_Load,Crack_length,Crack_Displacement,Crack_Load  
11:54:11,0.375,11.896,,,
11:54:12,0.38333,12.048,,,
11:54:12,0.39167,12.828,,,
11:54:13,0.4,12.788,,,
11:54:13,0.40833,13.052,,,
11:54:14,0.41667,13.254,,,
11:54:14,0.425,13.498,,,
11:54:15,0.43333,12.85,,,
11:54:15,0.44167,13.178,,,
11:54:16,0.45,14.452,,,
11:54:16,0.45833,14.946,,,
11:54:17,0.46667,13.934,,,
11:54:17,0.475,16.052,,,
11:54:18,0.48333,14.432,,,
11:54:18,0.49167,16.764,,,
11:54:19,0.5,16.11,,,
11:54:19,0.50833,15.82,,,
11:54:20,0.51667,16.454,,,
11:54:20,0.525,17.026,,,
11:54:21,0.53333,16.826,,,
11:54:21,0.54167,16.878,,,
11:54:22,0.55,17.458,,,
11:54:22,0.55833,17.78,,,
11:54:23,0.56667,18.246,,,
11:54:23,0.575,18.39,,,
11:54:24,0.58333,18.442,,,
11:54:24,0.59167,18.804,,,
11:54:25,0.6,19.026,,,
11:54:25,0.60833,19.218,,,
11:54:26,0.61667,19.096,,,
11:54:26,0.625,21.438,,,
11:54:27,0.63333,20.68,,,
11:54:27,0.64167,20.144,,,
11:54:28,0.65,20.19,,,
11:54:28,0.65833,21.018,,,
11:54:29,0.66667,20.468,,,
11:54:29,0.675,21.046,,,
11:54:30,0.68333,21.612,,,
11:54:30,0.69167,21.894,,,
11:54:31,0.7,22.302,,,
11:54:31,0.70833,22.466,,,
11:54:32,0.71667,22.984,,,
11:54:32,0.725,23.288,,,
11:54:33,0.73333,23.896,,,
11:54:33,0.74167,23.92,,,
11:54:34,0.75,24.28,,,
11:54:34,0.75833,24.726,,,
11:54:35,0.76667,24.566,,,
11:54:35,0.775,24.932,,,
11:54:36,0.78333,25.85,,,
11:54:36,0.79167,24.586,,,
11:54:37,0.8,26.124,,,
11:54:37,0.80833,25.692,,,
11:54:38,0.81667,26.828,,,
11:54:38,0.825,26.288,,,
11:54:39,0.83333,25.794,,,
11:54:39,0.84167,28.924,,,
11:54:40,0.85,28.212,,,
11:54:40,0.85833,27.62,,,
11:54:41,0.86667,28.456,,,
11:54:41,0.875,28.988,,,
11:54:42,0.88333,28.928,,,
11:54:42,0.89167,29.006,,,
11:54:43,0.9,29.848,,,
11:54:43,0.90833,30.12,,,
11:54:44,0.91667,30.114,,,
11:54:44,0.925,30.308,,,
11:54:45,0.93333,30.95,,,
11:54:45,0.94167,31.154,,,
11:54:46,0.95,31.492,,,
11:54:46,0.95833,32.7,,,
11:54:47,0.96667,32.504,,,
11:54:47,0.975,31.9,,,
11:54:48,0.98333,31.684,,,
11:54:48,0.99167,32.246,,,
11:54:49,1,32.728,,,
11:54:49,1.00833,33.604,,,
11:54:50,1.01667,33.456,,,
11:54:50,1.025,33.01,,,
11:54:51,1.03333,33.986,,,
11:54:51,1.04167,34.078,,,
11:54:52,1.05,34.996,,,
11:54:52,1.05833,35.174,,,
11:54:53,1.06667,35.25,,,
11:54:53,1.075,35.706,,,
11:54:54,1.08333,35.828,,,
11:54:54,1.09167,36.492,,,
11:54:55,1.1,36.684,,,
11:54:55,1.10833,36.802,,,
11:54:56,1.11667,37.03,,,
11:54:56,1.125,37.106,,,
11:54:57,1.13333,37.578,,,
11:54:57,1.14167,37.304,,,
11:54:58,1.15,36.776,,,
11:54:58,1.15833,38.086,,,
11:54:59,1.16667,39.762,,,
11:54:59,1.175,40.164,,,
11:55:00,1.18333,39.706,,,
11:55:00,1.19167,41.404,,,
11:55:01,1.2,40.304,,,
11:55:01,1.20833,40.434,,,
11:55:02,1.21667,41.014,,,
11:55:02,1.225,40.752,,,
11:55:03,1.23333,41.614,,,
11:55:03,1.24167,41.748,,,
11:55:04,1.25,41.954,,,
11:55:04,1.25833,42.578,,,
11:55:05,1.26667,42.682,,,
11:55:05,1.275,43.236,,,
11:55:06,1.28333,43.46,,,
11:55:06,1.29167,44.07,,,
11:55:07,1.3,43.434,,,
11:55:07,1.30833,44.97,,,
11:55:08,1.31667,45.692,,,
11:55:08,1.325,44.862,,,
11:55:09,1.33333,44.512,,,
11:55:09,1.34167,44.848,,,
11:55:10,1.35,45.006,,,
11:55:10,1.35833,45.004,,,
11:55:11,1.36667,46.08,,,
11:55:11,1.375,46.118,,,
11:55:12,1.38333,46.586,,,
11:55:12,1.39167,47.312,,,
11:55:13,1.4,47.588,,,
11:55:13,1.40833,47.462,,,
11:55:14,1.41667,48.02,,,
11:55:14,1.425,48.17,,,
11:55:15,1.43333,48.608,,,
11:55:15,1.44167,49.05,,,
11:55:16,1.45,49.082,,,
11:55:16,1.45833,50.132,,,
11:55:17,1.46667,48.86,,,
11:55:17,1.475,49.106,,,
11:55:18,1.48333,50.184,,,
11:55:18,1.49167,50.384,,,
11:55:19,1.5,52.018,,,
11:55:19,1.50833,50.95,,,
11:55:20,1.51667,49.068,,,
11:55:20,1.525,51.588,,,
11:55:21,1.53333,51.954,,,
11:55:21,1.54167,52.272,,,
11:55:22,1.55,53.032,,,
11:55:22,1.55833,53.34,,,
11:55:23,1.56667,53.332,,,
11:55:23,1.575,53.764,,,
11:55:24,1.58333,54.004,,,
11:55:24,1.59167,54.47,,,
11:55:25,1.6,54.334,,,
11:55:25,1.60833,54.718,,,
11:55:26,1.61667,54.984,,,
11:55:26,1.625,56.266,,,
11:55:27,1.63333,55.188,,,
11:55:27,1.64167,55.774,,,
11:55:28,1.65,56.694,,,
11:55:28,1.65833,57.352,,,
11:55:29,1.66667,57.916,,,
11:55:29,1.675,57.116,,,
11:55:30,1.68333,56.634,,,
11:55:30,1.69167,58.104,,,
11:55:31,1.7,58.336,,,
11:55:31,1.70833,58.48,,,
11:55:32,1.71667,58.472,,,
11:55:32,1.725,58.566,,,
11:55:33,1.73333,58.934,,,
11:55:33,1.74167,59.212,,,
11:55:34,1.75,59.73,,,
11:55:34,1.75833,60,,,
11:55:35,1.76667,60.254,,,
11:55:35,1.775,60.574,,,
11:55:36,1.78333,60.822,,,
11:55:36,1.79167,61.216,,,
11:55:37,1.8,61.768,,,
11:55:37,1.80833,61.32,,,
11:55:38,1.81667,62.1,,,
11:55:38,1.825,62.354,,,
11:55:39,1.83333,60.488,,,
11:55:39,1.84167,61.674,,,
11:55:40,1.85,63.428,,,
11:55:40,1.85833,63.106,,,
11:55:41,1.86667,63.67,,,
11:55:41,1.875,63.94,,,
11:55:42,1.88333,64.328,,,
11:55:42,1.89167,64.912,,,
11:55:43,1.9,65.31,,,
11:55:43,1.90833,65.394,,,
11:55:44,1.91667,65.626,,,
11:55:44,1.925,65.884,,,
11:55:45,1.93333,66.06,,,
11:55:45,1.94167,66.81,,,
11:55:46,1.95,66.966,,,
11:55:46,1.95833,67.072,,,
11:55:47,1.96667,66.56,,,
11:55:47,1.975,68.164,,,
11:55:48,1.98333,67.894,,,
11:55:48,1.99167,69.428,,,
11:55:49,2,69.78,,,
11:55:49,2.00833,68.354,,,
11:55:50,2.01667,68.904,,,
11:55:50,2.025,69.096,,,
11:55:51,2.03333,68.812,,,
11:55:51,2.04167,69.894,,,
11:55:52,2.05,70.098,,,
11:55:52,2.05833,70.538,,,
11:55:53,2.06667,70.848,,,
11:55:53,2.075,71.332,,,
11:55:54,2.08333,71.446,,,
11:55:54,2.09167,71.6,,,
11:55:55,2.1,72.07,,,
11:55:55,2.10833,72.362,,,
11:55:56,2.11667,72.394,,,
11:55:56,2.125,72.71,,,
11:55:57,2.13333,72.282,,,
11:55:57,2.14167,73.256,,,
11:55:58,2.15,73.502,,,
11:55:58,2.15833,74.058,,,
11:55:59,2.16667,72.964,,,
11:55:59,2.175,73.118,,,
11:56:00,2.18333,75.07,,,
11:56:00,2.19167,75.298,,,
11:56:01,2.2,76.252,,,
11:56:01,2.20833,75.394,,,
11:56:02,2.21667,76.072,,,
11:56:02,2.225,76.57,,,
11:56:03,2.23333,76.764,,,
11:56:03,2.24167,77.518,,,
11:56:04,2.25,77.328,,,
11:56:04,2.25833,77.706,,,
11:56:05,2.26667,77.88,,,
11:56:05,2.275,78.184,,,
11:56:06,2.28333,78.462,,,
11:56:06,2.29167,78.832,,,
11:56:07,2.3,79.242,,,
11:56:07,2.30833,79.68,,,
11:56:08,2.31667,79.37,,,
11:56:08,2.325,80.078,,,
11:56:09,2.33333,79.87,,,
11:56:09,2.34167,79.916,,,
11:56:10,2.35,82.324,,,
11:56:10,2.35833,82.998,,,
11:56:11,2.36667,80.93,,,
11:56:11,2.375,81.986,,,
11:56:12,2.38333,81.942,,,
11:56:12,2.39167,82.49,,,
11:56:13,2.4,82.516,,,
11:56:13,2.40833,82.692,,,
11:56:14,2.41667,83.168,,,
11:56:14,2.425,83.544,,,
11:56:15,2.43333,83.76,,,
11:56:15,2.44167,84.094,,,
11:56:16,2.45,84.246,,,
11:56:16,2.45833,84.46,,,
11:56:17,2.46667,84.72,,,
11:56:17,2.475,84.584,,,
11:56:18,2.48333,84.936,,,
11:56:18,2.49167,85.8,,,
11:56:19,2.5,85.208,,,
11:56:19,2.50833,85.212,,,
11:56:20,2.51667,86.474,,,
11:56:20,2.525,86.892,,,
11:56:21,2.53333,87.618,,,
11:56:21,2.54167,88.65,,,
11:56:22,2.55,87.984,,,
11:56:22,2.55833,88.606,,,
11:56:23,2.56667,88.526,,,
11:56:23,2.575,88.834,,,
11:56:24,2.58333,89.024,,,
11:56:24,2.59167,89.282,,,
11:56:25,2.6,89.784,,,
11:56:25,2.60833,89.992,,,
11:56:26,2.61667,90.404,,,
11:56:26,2.625,90.624,,,
11:56:27,2.63333,90.602,,,
11:56:27,2.64167,90.878,,,
11:56:28,2.65,91.262,,,
11:56:28,2.65833,92.068,,,
11:56:29,2.66667,91.614,,,
11:56:29,2.675,92.694,,,
11:56:30,2.68333,94.592,,,
11:56:30,2.69167,93.4,,,
11:56:31,2.7,92.062,,,
11:56:31,2.70833,93.838,,,
11:56:32,2.71667,93.794,,,
11:56:32,2.725,93.9,,,
11:56:33,2.73333,94.352,,,
11:56:33,2.74167,94.5,,,
11:56:34,2.75,94.976,,,
11:56:34,2.75833,95.282,,,
11:56:35,2.76667,95.524,,,
11:56:35,2.775,95.664,,,
11:56:36,2.78333,95.724,,,
11:56:36,2.79167,96.324,,,
11:56:37,2.8,96.508,,,
11:56:37,2.80833,96.23,,,
11:56:38,2.81667,96.838,,,
11:56:38,2.825,97.312,,,
11:56:39,2.83333,97.632,,,
11:56:39,2.84167,97.976,,,
11:56:40,2.85,98.064,,,
11:56:40,2.85833,96.34,,,
11:56:41,2.86667,99.14,,,
11:56:41,2.875,98.442,,,
11:56:42,2.88333,99.316,,,
11:56:42,2.89167,99.992,,,
11:56:43,2.9,100.044,,,
11:56:43,2.90833,100.464,,,
11:56:44,2.91667,100.712,,,
11:56:44,2.925,101.272,,,
11:56:45,2.93333,101.418,,,
11:56:45,2.94167,101.838,,,
11:56:46,2.95,102.04,,,
11:56:46,2.95833,102.024,,,
11:56:47,2.96667,102.542,,,
11:56:47,2.975,102.822,,,
11:56:48,2.98333,102.74,,,
11:56:48,2.99167,103.158,,,
11:56:49,3,103.43,,,
11:56:49,3.00833,103.554,,,
11:56:50,3.01667,104.59,,,
11:56:50,3.025,104.212,,,
11:56:51,3.03333,104.81,,,
11:56:51,3.04167,105.188,,,
11:56:52,3.05,105.34,,,
11:56:52,3.05833,105.956,,,
11:56:53,3.06667,106.076,,,
11:56:53,3.075,106.094,,,
11:56:54,3.08333,106.424,,,
11:56:54,3.09167,106.802,,,
11:56:55,3.1,107.184,,,
11:56:55,3.10833,107.578,,,
11:56:56,3.11667,107.592,,,
11:56:56,3.125,107.808,,,
11:56:57,3.13333,108.386,,,
11:56:57,3.14167,108.246,,,
11:56:58,3.15,108.526,,,
11:56:58,3.15833,109.074,,,
11:56:59,3.16667,109.258,,,
11:56:59,3.175,110.432,,,
11:57:00,3.18333,109.748,,,
11:57:00,3.19167,110.964,,,
11:57:01,3.2,110.826,,,
11:57:01,3.20833,111.068,,,
11:57:02,3.21667,111.358,,,
11:57:02,3.225,111.558,,,
11:57:03,3.23333,111.698,,,
11:57:03,3.24167,112.292,,,
11:57:04,3.25,112.78,,,
11:57:04,3.25833,113.016,,,
11:57:05,3.26667,113.364,,,
11:57:05,3.275,113.358,,,
11:57:06,3.28333,113.506,,,
11:57:06,3.29167,114.098,,,
11:57:07,3.3,114.022,,,
11:57:07,3.30833,114.638,,,
11:57:08,3.31667,115.12,,,
11:57:08,3.325,115.204,,,
11:57:09,3.33333,115.28,,,
11:57:09,3.34167,114.998,,,
11:57:10,3.35,116.272,,,
11:57:10,3.35833,116.702,,,
11:57:11,3.36667,117.048,,,
11:57:11,3.375,116.936,,,
11:57:12,3.38333,117.084,,,
11:57:12,3.39167,117.306,,,
11:57:13,3.4,117.75,,,
11:57:13,3.40833,117.996,,,
11:57:14,3.41667,118.314,,,
11:57:14,3.425,118.87,,,
11:57:15,3.43333,118.544,,,
11:57:15,3.44167,118.832,,,
11:57:16,3.45,118.926,,,
11:57:16,3.45833,119.376,,,
11:57:17,3.46667,119.632,,,
11:57:17,3.475,119.55,,,
11:57:18,3.48333,119.638,,,
11:57:18,3.49167,120.368,,,
11:57:19,3.5,120.536,,,
11:57:19,3.50833,121.434,,,
11:57:20,3.51667,121.42,,,
11:57:20,3.525,122.116,,,
11:57:21,3.53333,122.44,,,
11:57:21,3.54167,122.62,,,
11:57:22,3.55,123.052,,,
11:57:22,3.55833,123.058,,,
11:57:23,3.56667,123.688,,,
11:57:23,3.575,124.178,,,
11:57:24,3.58333,123.954,,,
11:57:24,3.59167,125.134,,,
11:57:25,3.6,124.834,,,
11:57:25,3.60833,124.636,,,
11:57:26,3.61667,125.306,,,
11:57:26,3.625,125.594,,,
11:57:27,3.63333,125.756,,,
11:57:27,3.64167,126.388,,,
11:57:28,3.65,126.328,,,
11:57:28,3.65833,127.116,,,
11:57:29,3.66667,126.928,,,
11:57:29,3.675,127.412,,,
11:57:30,3.68333,127.712,,,
11:57:30,3.69167,127.98,,,
11:57:31,3.7,128.216,,,
11:57:31,3.70833,128.416,,,
11:57:32,3.71667,128.754,,,
11:57:32,3.725,129.002,,,
11:57:33,3.73333,129.162,,,
11:57:33,3.74167,129.374,,,
11:57:34,3.75,129.84,,,
11:57:34,3.75833,130.026,,,
11:57:35,3.76667,129.846,,,
11:57:35,3.775,130.34,,,
11:57:36,3.78333,130.936,,,
11:57:36,3.79167,130.996,,,
11:57:37,3.8,131.06,,,
11:57:37,3.80833,132.03,,,
11:57:38,3.81667,132.162,,,
11:57:38,3.825,132.048,,,
11:57:39,3.83333,132.894,,,
11:57:39,3.84167,133.306,,,
11:57:40,3.85,133.412,,,
11:57:40,3.85833,133.51,,,
11:57:41,3.86667,133.754,,,
11:57:41,3.875,133.992,,,
11:57:42,3.88333,134.736,,,
11:57:42,3.89167,133.044,,,
11:57:43,3.9,135.384,,,
11:57:43,3.90833,136.062,,,
11:57:44,3.91667,135.042,,,
11:57:44,3.925,136.6,,,
11:57:45,3.93333,136.78,,,
11:57:45,3.94167,136.36,,,
11:57:46,3.95,137.42,,,
11:57:46,3.95833,136.972,,,
11:57:47,3.96667,137.592,,,
11:57:47,3.975,137.734,,,
11:57:48,3.98333,137.892,,,
11:57:48,3.99167,138.016,,,
11:57:49,4,138.274,,,
11:57:49,4.00833,138.944,,,
11:57:50,4.01667,138.968,,,
11:57:50,4.025,139.536,,,
11:57:51,4.03333,139.842,,,
11:57:51,4.04167,139.206,,,
11:57:52,4.05,141.89,,,
11:57:52,4.05833,141.034,,,
11:57:53,4.06667,140.436,,,
11:57:53,4.075,140.696,,,
11:57:54,4.08333,141.032,,,
11:57:54,4.09167,141.038,,,
11:57:55,4.1,141.108,,,
11:57:55,4.10833,141.812,,,
11:57:56,4.11667,142.504,,,
11:57:56,4.125,142.56,,,
11:57:57,4.13333,143.086,,,
11:57:57,4.14167,143.118,,,
11:57:58,4.15,143.428,,,
11:57:58,4.15833,143.662,,,
11:57:59,4.16667,144.338,,,
11:57:59,4.175,144.186,,,
11:58:00,4.18333,144.602,,,
11:58:00,4.19167,144.874,,,
11:58:01,4.2,145.264,,,
11:58:01,4.20833,143.736,,,
11:58:02,4.21667,145.72,,,
11:58:02,4.225,147.434,,,
11:58:03,4.23333,145.65,,,
11:58:03,4.24167,148.408,,,
11:58:04,4.25,148.68,,,
11:58:04,4.25833,147.342,,,
11:58:05,4.26667,147.45,,,
11:58:05,4.275,147.662,,,
11:58:06,4.28333,148.148,,,
11:58:06,4.29167,148.538,,,
11:58:07,4.3,148.71,,,
11:58:07,4.30833,149.136,,,
11:58:08,4.31667,149.106,,,
11:58:08,4.325,149.642,,,
11:58:09,4.33333,149.758,,,
11:58:09,4.34167,150.166,,,
11:58:10,4.35,151.13,,,
11:58:10,4.35833,150.096,,,
11:58:11,4.36667,151.114,,,
11:58:11,4.375,151.714,,,
11:58:12,4.38333,152.786,,,
11:58:12,4.39167,152.146,,,
11:58:13,4.4,151.86,,,
11:58:13,4.40833,151.504,,,
11:58:14,4.41667,151.6,,,
11:58:14,4.425,152.736,,,
11:58:15,4.43333,153.032,,,
11:58:15,4.44167,153.214,,,
11:58:16,4.45,153.626,,,
11:58:16,4.45833,154.108,,,
11:58:17,4.46667,154.162,,,
11:58:17,4.475,154.39,,,
11:58:18,4.48333,154.902,,,
11:58:18,4.49167,154.99,,,
11:58:19,4.5,154.958,,,
11:58:19,4.50833,154.958,,,
11:58:20,4.51667,156.38,,,
11:58:20,4.525,155.988,,,
11:58:21,4.53333,156.21,,,
11:58:21,4.54167,156.056,,,
11:58:22,4.55,155.61,,,
11:58:22,4.55833,156.134,,,
11:58:23,4.56667,158.22,,,
11:58:23,4.575,157.598,,,
11:58:24,4.58333,157.87,,,
11:58:24,4.59167,158.66,,,
11:58:25,4.6,158.93,,,
11:58:25,4.60833,159.008,,,
11:58:26,4.61667,159.346,,,
11:58:26,4.625,159.646,,,
11:58:27,4.63333,160.044,,,
11:58:27,4.64167,160.342,,,
11:58:28,4.65,160.736,,,
11:58:28,4.65833,161.286,,,
11:58:29,4.66667,160.192,,,
11:58:29,4.675,161.53,,,
11:58:30,4.68333,161.556,,,
11:58:30,4.69167,161.51,,,
11:58:31,4.7,163.6,,,
11:58:31,4.70833,161.132,,,
11:58:32,4.71667,162.652,,,
11:58:32,4.725,162.724,,,
11:58:33,4.73333,163.276,,,
11:58:33,4.74167,163.374,,,
11:58:34,4.75,163.904,,,
11:58:34,4.75833,163.746,,,
11:58:35,4.76667,164.028,,,
11:58:35,4.775,164.53,,,
11:58:36,4.78333,164.78,,,
11:58:36,4.79167,165.21,,,
11:58:37,4.8,165.694,,,
11:58:37,4.80833,165.328,,,
11:58:38,4.81667,165.74,,,
11:58:38,4.825,165.964,,,
11:58:39,4.83333,166.41,,,
11:58:39,4.84167,166.468,,,
11:58:40,4.85,166.816,,,
11:58:40,4.85833,165.878,,,
11:58:41,4.86667,168.218,,,
11:58:41,4.875,168.082,,,
11:58:42,4.88333,168.484,,,
11:58:42,4.89167,168.386,,,
11:58:43,4.9,168.856,,,
11:58:43,4.90833,169.27,,,
11:58:44,4.91667,169.48,,,
11:58:44,4.925,169.92,,,
11:58:45,4.93333,170.044,,,
11:58:45,4.94167,170.602,,,
11:58:46,4.95,170.872,,,
11:58:46,4.95833,170.836,,,
11:58:47,4.96667,171.548,,,
11:58:47,4.975,171.688,,,
11:58:48,4.98333,171.728,,,
11:58:48,4.99167,172.038,,,
11:58:49,5,172.43,,,
11:58:49,5.00833,172.102,,,
11:58:50,5.01667,173.236,,,
11:58:50,5.025,173.718,,,
11:58:51,5.03333,173.278,,,
11:58:51,5.04167,173.774,,,
11:58:52,5.05,173.83,,,
11:58:52,5.05833,174.214,,,
11:58:53,5.06667,174.572,,,
11:58:53,5.075,174.73,,,
11:58:54,5.08333,174.84,,,
11:58:54,5.09167,175.456,,,
11:58:55,5.1,175.666,,,
11:58:55,5.10833,175.43,,,
11:58:56,5.11667,176.284,,,
11:58:56,5.125,176.362,,,
11:58:57,5.13333,176.292,,,
11:58:57,5.14167,176.304,,,
11:58:58,5.15,176.716,,,
11:58:58,5.15833,177.48,,,
11:58:59,5.16667,177.126,,,
11:58:59,5.175,177.06,,,
11:59:00,5.18333,178.094,,,
11:59:00,5.19167,178.442,,,
11:59:01,5.2,178.736,,,
11:59:01,5.20833,178.858,,,
11:59:02,5.21667,179.648,,,
11:59:02,5.225,179.634,,,
11:59:03,5.23333,180.258,,,
11:59:03,5.24167,180.42,,,
11:59:04,5.25,180.9,,,
11:59:04,5.25833,181.322,,,
11:59:05,5.26667,180.992,,,
11:59:05,5.275,180.932,,,
11:59:06,5.28333,181.59,,,
11:59:06,5.29167,181.618,,,
11:59:07,5.3,182.092,,,
11:59:07,5.30833,182.72,,,
11:59:08,5.31667,182.954,,,
11:59:08,5.325,183.422,,,
11:59:09,5.33333,183.482,,,
11:59:09,5.34167,183.756,,,
11:59:10,5.35,184.104,,,
11:59:10,5.35833,184.304,,,
11:59:11,5.36667,184.528,,,
11:59:11,5.375,184.674,,,
11:59:12,5.38333,185.026,,,
11:59:12,5.39167,185.188,,,
11:59:13,5.4,185.656,,,
11:59:13,5.40833,185.894,,,
11:59:14,5.41667,185.304,,,
11:59:14,5.425,185.95,,,
11:59:15,5.43333,186.534,,,
11:59:15,5.44167,186.938,,,
11:59:16,5.45,187.024,,,
11:59:16,5.45833,186.79,,,
11:59:17,5.46667,187.652,,,
11:59:17,5.475,188.212,,,
11:59:18,5.48333,188.628,,,
11:59:18,5.49167,188.55,,,
11:59:19,5.5,188.956,,,
11:59:19,5.50833,189.008,,,
11:59:20,5.51667,189.428,,,
11:59:20,5.525,189.728,,,
11:59:21,5.53333,190.288,,,
11:59:21,5.54167,190.072,,,
11:59:22,5.55,189.404,,,
11:59:22,5.55833,190.948,,,
11:59:23,5.56667,190.02,,,
11:59:23,5.575,192.672,,,
11:59:24,5.58333,192.666,,,
11:59:24,5.59167,192.488,,,
11:59:25,5.6,192.846,,,
11:59:25,5.60833,192.35,,,
11:59:26,5.61667,192.976,,,
11:59:26,5.625,192.74,,,
11:59:27,5.63333,193.188,,,
11:59:27,5.64167,193.992,,,
11:59:28,5.65,194.104,,,
11:59:28,5.65833,194.372,,,
11:59:29,5.66667,194.682,,,
11:59:29,5.675,195.038,,,
11:59:30,5.68333,195.44,,,
11:59:30,5.69167,195.37,,,
11:59:31,5.7,195.674,,,
11:59:31,5.70833,195.768,,,
11:59:32,5.71667,195.792,,,
11:59:32,5.725,197.204,,,
11:59:33,5.73333,196.762,,,
11:59:33,5.74167,196.22,,,
11:59:34,5.75,197.09,,,
11:59:34,5.75833,197.628,,,
11:59:35,5.76667,197.784,,,
11:59:35,5.775,197.554,,,
11:59:36,5.78333,198.186,,,
11:59:36,5.79167,198.274,,,
11:59:37,5.8,198.972,,,
11:59:37,5.80833,199.168,,,
11:59:38,5.81667,199.56,,,
11:59:38,5.825,199.728,,,
11:59:39,5.83333,199.828,,,
11:59:39,5.84167,200.124,,,
11:59:40,5.85,200.55,,,
11:59:40,5.85833,201.214,,,
11:59:41,5.86667,201.254,,,
11:59:41,5.875,201.626,,,
11:59:42,5.88333,202.934,,,
11:59:42,5.89167,201.076,,,
11:59:43,5.9,203.04,,,
11:59:43,5.90833,202.534,,,
11:59:44,5.91667,202.5,,,
11:59:44,5.925,202.95,,,
11:59:45,5.93333,202.894,,,
11:59:45,5.94167,203.748,,,
11:59:46,5.95,204.246,,,
11:59:46,5.95833,204.564,,,
11:59:47,5.96667,204.676,,,
11:59:47,5.975,204.89,,,
11:59:48,5.98333,205.348,,,
11:59:48,5.99167,205.204,,,
11:59:49,6,205.692,,,
11:59:49,6.00833,207.062,,,
11:59:50,6.01667,207.91,,,
11:59:50,6.025,206.118,,,
11:59:51,6.03333,206.126,,,
11:59:51,6.04167,206.998,,,
11:59:52,6.05,206.464,,,
11:59:52,6.05833,207.14,,,
11:59:53,6.06667,207.536,,,
11:59:53,6.075,207.16,,,
11:59:54,6.08333,208.268,,,
11:59:54,6.09167,208.356,,,
11:59:55,6.1,208.892,,,
11:59:55,6.10833,209.196,,,
11:59:56,6.11667,209.338,,,
11:59:56,6.125,209.814,,,
11:59:57,6.13333,210.294,,,
11:59:57,6.14167,210.25,,,
11:59:58,6.15,210.49,,,
11:59:58,6.15833,210.936,,,
11:59:59,6.16667,212.626,,,
11:59:59,6.175,210.244,,,
12:00:00,6.18333,210.9,,,
12:00:00,6.19167,212.724,,,
12:00:01,6.2,211.988,,,
12:00:01,6.20833,213.376,,,
12:00:02,6.21667,214.524,,,
12:00:02,6.225,214.146,,,
12:00:03,6.23333,212.972,,,
12:00:03,6.24167,213.514,,,
12:00:04,6.25,213.89,,,
12:00:04,6.25833,214.432,,,
12:00:05,6.26667,214.532,,,
12:00:05,6.275,214.6,,,
12:00:06,6.28333,214.99,,,
12:00:06,6.29167,215.488,,,
12:00:07,6.3,215.552,,,
12:00:07,6.30833,215.766,,,
12:00:08,6.31667,216.38,,,
12:00:08,6.325,218.03,,,
12:00:09,6.33333,218.192,,,
12:00:09,6.34167,216.552,,,
12:00:10,6.35,217.152,,,
12:00:10,6.35833,217.126,,,
12:00:11,6.36667,217.08,,,
12:00:11,6.375,217.99,,,
12:00:12,6.38333,217.992,,,
