n_cycles,stiffness,n_measurements,hysteresis_area
102000.0,,,0.011519803418598373
103000.0,,,0.012084104506103088
104000.0,,,0.014552695098261514
105000.0,,,0.01363583089821363
106000.0,,,0.013440102289116629
107000.0,,,0.013226546154664565
108000.0,,,0.01529571515834105
109000.0,,,0.014233165293416672
110000.0,,,0.013817661906739609
111000.0,,,0.01207750050534595
112000.0,,,0.013634232835661786
113000.0,,,0.011436633412857056
114000.0,,,0.013804913902778049
115000.0,,,0.011725238496606671
116000.0,,,0.012146628902927725
117000.0,,,0.01506242762992649
118000.0,,,0.012972579183162747
119000.0,,,0.013639472089441496
120000.0,,,0.013917424027246383
121000.0,,,0.011223389803449946
122000.0,,,0.011911700724859697
123000.0,,,0.01498730236848611
124000.0,,,0.014206449818009004
125000.0,,,0.01416920956521972
126000.0,,,0.013296983296327447
127000.0,,,0.013543177371880377
128000.0,,,0.015107184617759284
129000.0,,,0.01498170344010763
130000.0,,,0.012295176427711718
131000.0,,,0.013658047161715814
132000.0,,,0.014272813153823005
133000.0,,,0.014218330731505802
134000.0,,,0.015557029617297102
135000.0,,,0.013745301904350749
136000.0,,,0.015137372206575517
137000.0,,,0.014284776439812408
138000.0,,,0.01431305363579427
139000.0,,,0.01342684602406452
140000.0,,,0.014819629313459703
141000.0,,,0.015602853703920783
142000.0,,,0.015109824165095542
143000.0,,,0.015415719434762831
144000.0,,,0.014975773554902982
145000.0,,,0.01502512413980961
146000.0,,,0.014235769687941602
147000.0,,,0.015610282397676478
148000.0,,,0.013500895285901038
149000.0,,,0.01470933279699893
150000.0,,,0.015511740655691497
151000.0,,,0.01593797225047222
152000.0,,,0.0139676196416747
153000.0,,,0.016243459959592865
154000.0,,,0.014651623161122451
155000.0,,,0.013463950260053092
156000.0,,,0.014869959167616909
157000.0,,,0.015594420956070332
158000.0,,,0.016466645271150604
159000.0,,,0.014659945296164878
160000.0,,,0.014417977741733257
161000.0,,,0.015782543913789304
162000.0,,,0.013183313022759435
163000.0,,,0.01603030684914497
164000.0,,,0.01619366755301277
165000.0,,,0.015501625054068047
166000.0,,,0.015394979105598505
167000.0,,,0.016464729555438318
168000.0,,,0.01526673866992656
169000.0,,,0.01619406087875319
170000.0,,,0.016296933811606795
171000.0,,,0.016303187637967564
172000.0,,,0.014315616203603554
173000.0,,,0.014025127807443916
174000.0,,,0.014100462267068181
175000.0,,,0.01407276055264095
176000.0,,,0.015996745135958612
177000.0,,,0.016204611417432346
178000.0,,,0.016815775974795333
179000.0,,,0.015653494655926803
180000.0,,,0.017946088918266323
181000.0,,,0.014392012270943777
182000.0,,,0.013780368215843719
183000.0,,,0.015671435226535912
184000.0,,,0.016291596083341187
185000.0,,,0.015472802824580967
186000.0,,,0.01674948615653782
187000.0,,,0.01700705909126876
188000.0,,,0.017340620499435744
189000.0,,,0.014614291284143377
190000.0,,,0.015334554205556739
191000.0,,,0.018476533933427852
192000.0,,,0.01603929716145558
193000.0,,,0.01717528676911062
194000.0,,,0.01640618819779993
195000.0,,,0.016583557034403285
196000.0,,,0.016392445235362096
197000.0,,,0.016559732206074873
198000.0,,,0.01733606367847207
199000.0,,,0.018131066152494046
200000.0,,,0.015298927074642421
201000.0,,,0.016406761251436475
202000.0,,,0.01611786117337166
203000.0,,,0.017539922508994277
204000.0,,,0.01599106855464205
205000.0,,,0.015787044242436377
206000.0,,,0.015187603167482244
207000.0,,,0.017011845599739672
208000.0,,,0.01704898574745828
209000.0,,,0.015821514462837527
210000.0,,,0.0169356981378459
211000.0,,,0.01573419341256166
212000.0,,,0.01769915732961813
213000.0,,,0.01615644678696082
214000.0,,,0.016715055324682204
215000.0,,,0.015814701643776186
216000.0,,,0.016647756292730076
217000.0,,,0.01841962716658152
218000.0,,,0.01775453500072599
219000.0,,,0.018204090372639925
220000.0,,,0.017643575964739977
221000.0,,,0.01652517762109884
222000.0,,,0.01473892365586238
223000.0,,,0.015846846887970223
224000.0,,,0.015548522992121061
225000.0,,,0.016843110949149143
226000.0,,,0.016324396457632506
227000.0,,,0.01513745575847203
228000.0,,,0.017480069520876107
229000.0,,,0.016483664873853332
230000.0,,,0.01760746998641416
231000.0,,,0.016220053293480863
232000.0,,,0.01593465062382826
233000.0,,,0.015432689472035133
234000.0,,,0.01733567337900732
235000.0,,,0.015911852738323518
236000.0,,,0.01726133093491722
237000.0,,,0.01652787911462683
238000.0,,,0.017576782936895796
239000.0,,,0.015948578428593763
240000.0,,,0.017383359590703584
241000.0,,,0.018430062629038346
242000.0,,,0.017211789977470637
243000.0,,,0.01742114210128687
244000.0,,,0.01722138292288733
245000.0,,,0.01636552913242273
246000.0,,,0.016778971915429874
247000.0,,,0.013965151344823568
248000.0,,,0.016644776192258348
249000.0,,,0.015360701070032512
250000.0,,,0.017206844545097688
251000.0,,,0.01492761241482743
252000.0,,,0.016871194602791295
253000.0,,,0.017401122741727892
254000.0,,,0.01675116451762504
255000.0,,,0.01640933629585284
256000.0,,,0.015641270651606032
257000.0,,,0.015265588105273231
258000.0,,,0.017968604353443496
259000.0,,,0.01581728683671102
260000.0,,,0.01713946044369763
261000.0,,,0.017423093378056365
262000.0,,,0.016435448389098717
263000.0,,,0.015829540984745538
264000.0,,,0.016394421206617604
265000.0,,,0.01670429257078121
266000.0,,,0.019369663388836944
267000.0,,,0.016074878900775857
268000.0,,,0.016609807084513317
269000.0,,,0.01629378547449356
270000.0,,,0.01753946346995683
271000.0,,,0.017778073629215907
272000.0,,,0.01886025405189562
273000.0,,,0.018695275535854705
274000.0,,,0.017319770633567266
275000.0,,,0.0156518035569726
276000.0,,,0.018402346184090312
277000.0,,,0.016941937071366375
278000.0,,,0.01834961957451231
279000.0,,,0.01843375321819085
280000.0,,,0.01584884220754379
281000.0,,,0.017718504346648345
282000.0,,,0.01827253125790218
283000.0,,,0.01686132785616934
284000.0,,,0.016361774701460607
285000.0,,,0.018311910759818417
286000.0,,,0.01716436044824121
287000.0,,,0.017184293699997077
288000.0,,,0.018213776649299795
289000.0,,,0.016936408678318138
290000.0,,,0.018400683153554365
291000.0,,,0.016069282100358073
292000.0,,,0.016901412426016282
293000.0,,,0.017163091594961433
294000.0,,,0.01740574168057174
295000.0,,,0.01735340909202865
296000.0,,,0.017677137760910178
297000.0,,,0.017645120069037734
298000.0,,,0.018008833139714575
299000.0,,,0.018749994043492535
300000.0,,,0.018591905181778667
301000.0,,,0.017875983786318272
302000.0,,,0.017383533491072356
303000.0,,,0.01613504998340609
304000.0,,,0.018842131001482798
305000.0,,,0.018989928037261183
306000.0,,,0.016124652127389894
307000.0,,,0.018225265681707903
308000.0,,,0.017258069304607382
309000.0,,,0.017374661294685456
310000.0,,,0.016407238828144877
311000.0,,,0.01661454919123173
312000.0,,,0.017347168476508745
313000.0,,,0.01688161025899948
314000.0,,,0.017398558447185408
315000.0,,,0.017473005156086963
316000.0,,,0.020092544117331634
317000.0,,,0.018361952424164052
318000.0,,,0.01838094864584283
319000.0,,,0.019252551047433286
320000.0,,,0.01950945689438699
321000.0,,,0.017130820856841922
322000.0,,,0.017425653330510382
323000.0,,,0.01730175041142079
324000.0,,,0.016610059601995353
325000.0,,,0.017841565488201372
326000.0,,,0.019493651692064518
327000.0,,,0.018272831254614097
328000.0,,,0.01987009760481051
329000.0,,,0.019253077606548707
330000.0,,,0.01791633105287138
331000.0,,,0.019140357920249595
332000.0,,,0.018623306015773
333000.0,,,0.017833478519464485
334000.0,,,0.01871611279091656
335000.0,,,0.01939675907674232
336000.0,,,0.01700139899048736
337000.0,,,0.018428799607462132
338000.0,,,0.01847380823885514
339000.0,,,0.019111174661576857
340000.0,,,0.017194714315132753
341000.0,,,0.01704081205069574
342000.0,,,0.017251280526052515
343000.0,,,0.018803621129050097
344000.0,,,0.02191593003719028
345000.0,,,0.017940375005832898
346000.0,,,0.0188893470993432
347000.0,,,0.01919811730466847
348000.0,,,0.018198525203259486
349000.0,,,0.019528575025809847
350000.0,,,0.017165513692757095
351000.0,,,0.019340019402019237
352000.0,,,0.01800063447938527
353000.0,,,0.019691658280162727
354000.0,,,0.019627185310226114
355000.0,,,0.01867058623704665
356000.0,,,0.019416263395863442
357000.0,,,0.019546336541595544
358000.0,,,0.019455394180139862
359000.0,,,0.01826614094145329
360000.0,,,0.018060124285094847
361000.0,,,0.018805108796958514
362000.0,,,0.020336531526778057
363000.0,,,0.016192039156749605
364000.0,,,0.019176208393129723
365000.0,,,0.018640446000873112
366000.0,,,0.0190005964011406
367000.0,,,0.01834446820944713
368000.0,,,0.02041362466833707
369000.0,,,0.018272709826299582
370000.0,,,0.018236905137808623
371000.0,,,0.017528088701883604
372000.0,,,0.018133931429536343
373000.0,,,0.020775882985908822
374000.0,,,0.0201593358305443
375000.0,,,0.01925257850504547
376000.0,,,0.017491561341386408
377000.0,,,0.018360071757488328
378000.0,,,0.017144668772866467
379000.0,,,0.01987821536080725
380000.0,,,0.0210067896362931
381000.0,,,0.018125727633889976
382000.0,,,0.018572793995422554
383000.0,,,0.01974043231432754
384000.0,,,0.019306104385431233
385000.0,,,0.018906474636274595
386000.0,,,0.017885293886211517
387000.0,,,0.01979790752952848
388000.0,,,0.01839824683835145
389000.0,,,0.021962340082794185
390000.0,,,0.018832116100994778
391000.0,,,0.01847757330541011
392000.0,,,0.017617172357580202
393000.0,,,0.018333857053265845
394000.0,,,0.01586001173409146
395000.0,,,0.018119689838786535
396000.0,,,0.016497163822611682
397000.0,,,0.017519343651308805
398000.0,,,0.018213070388530817
399000.0,,,0.018540261590892726
400000.0,,,0.01782634405775152
401000.0,,,0.018654845509945783
402000.0,,,0.015176461255516749
403000.0,,,0.018695970672240936
404000.0,,,0.018759081078499662
405000.0,,,0.019320158122893005
406000.0,,,0.016837242264978514
407000.0,,,0.019136416501420506
408000.0,,,0.019381969271495603
409000.0,,,0.01946300552987923
410000.0,,,0.019456341772506214
411000.0,,,0.020691547497347695
412000.0,,,0.018069543305613944
413000.0,,,0.018937653998310378
414000.0,,,0.017999990834888457
415000.0,,,0.019347947103013574
416000.0,,,0.019647781634007266
417000.0,,,0.0199492558169605
418000.0,,,0.018478930628025747
419000.0,,,0.020169923033764192
420000.0,,,0.020442696057341614
421000.0,,,0.01839301772457791
422000.0,,,0.020693300638223278
423000.0,,,0.017491009161100912
424000.0,,,0.018946407526123643
425000.0,,,0.020406565002029087
426000.0,,,0.01916578314214945
427000.0,,,0.01995843293341526
428000.0,,,0.019654601111600112
429000.0,,,0.01939695462783053
430000.0,,,0.01948920332079851
431000.0,,,0.019985012169146277
432000.0,,,0.01960492438496031
433000.0,,,0.018522845977277047
434000.0,,,0.019564394148117614
435000.0,,,0.02021442748021718
436000.0,,,0.019145358070018048
437000.0,,,0.01948171408894339
438000.0,,,0.019716032607357548
439000.0,,,0.019139825111453845
440000.0,,,0.019256939554571417
441000.0,,,0.021048325536909385
442000.0,,,0.021199777397824526
443000.0,,,0.02157052807543014
444000.0,,,0.018290231477763097
445000.0,,,0.018228430637954318
446000.0,,,0.01866503131162256
447000.0,,,0.019651215028600788
448000.0,,,0.020213164421913454
449000.0,,,0.02061093146417159
450000.0,,,0.016577803849076478
451000.0,,,0.019654601957127316
452000.0,,,0.018974818397370363
453000.0,,,0.017151975442140532
454000.0,,,0.018131048677830996
455000.0,,,0.020259576043200944
456000.0,,,0.018653557327259485
457000.0,,,0.019222416432378875
458000.0,,,0.01929665277216186
459000.0,,,0.02016509865315852
460000.0,,,0.020660601980544424
461000.0,,,0.021041015864343926
462000.0,,,0.020077287426752743
463000.0,,,0.01763781446665469
464000.0,,,0.01865284178715587
465000.0,,,0.018478232356627267
466000.0,,,0.0166426303668743
467000.0,,,0.020441575857766292
468000.0,,,0.01898843225726088
469000.0,,,0.02154479903733364
470000.0,,,0.01945740781098948
471000.0,,,0.019994171199875233
472000.0,,,0.019602900504290588
473000.0,,,0.01871386625789917
474000.0,,,0.021888960062697915
475000.0,,,0.019602899500434923
476000.0,,,0.018810800388171955
477000.0,,,0.01689954960167217
478000.0,,,0.01945753582689136
479000.0,,,0.01916723118628072
480000.0,,,0.01785524231003688
481000.0,,,0.018892686495622257
482000.0,,,0.019540555772796342
483000.0,,,0.02073619912012159
484000.0,,,0.019323117954105573
485000.0,,,0.0189803087908329
486000.0,,,0.018476348856101943
487000.0,,,0.021666176845365204
488000.0,,,0.019233196763118077
489000.0,,,0.01820841039050558
490000.0,,,0.016751318444819585
491000.0,,,0.01869917964134471
492000.0,,,0.02002151095926008
493000.0,,,0.019412991150531855
494000.0,,,0.020563713177906173
495000.0,,,0.021223913945772388
496000.0,,,0.018766036957771348
497000.0,,,0.02037666656338999
498000.0,,,0.0192126435895692
499000.0,,,0.018470942470852236
500000.0,,,0.0190128559021443
501000.0,,,0.018948515690899725
502000.0,,,0.018761929195123095
503000.0,,,0.019018531666188387
504000.0,,,0.01952402416624688
505000.0,,,0.01717636169356096
506000.0,,,0.018986395152128743
507000.0,,,0.018214107870022644
508000.0,,,0.019927816835027645
509000.0,,,0.019440599226663746
510000.0,,,0.018010516749455974
511000.0,,,0.022069367086011926
512000.0,,,0.020283830066202047
513000.0,,,0.020272366083651683
514000.0,,,0.02061767037006801
515000.0,,,0.018031968072489857
516000.0,,,0.020299284488416447
517000.0,,,0.01853891322882939
518000.0,,,0.018970741766509036
519000.0,,,0.01954810695578324
520000.0,,,0.020101620865240033
521000.0,,,0.019240373963743007
522000.0,,,0.016999609885266054
523000.0,,,0.019208718353861176
524000.0,,,0.019546397367667723
525000.0,,,0.019834892672937254
526000.0,,,0.018059256291395265
527000.0,,,0.019718728253028672
528000.0,,,0.01972731179812426
529000.0,,,0.01810023993528498
530000.0,,,0.020403734227405046
531000.0,,,0.019462796824836204
532000.0,,,0.021368592507629902
533000.0,,,0.019534383038831926
534000.0,,,0.018852083560700894
535000.0,,,0.01969501966022902
536000.0,,,0.019875729919744956
537000.0,,,0.02176587826871801
538000.0,,,0.017689737889055035
539000.0,,,0.016408838257898406
540000.0,,,0.019978612264209605
541000.0,,,0.018171244652444685
542000.0,,,0.02094987739027898
543000.0,,,0.019281360241101275
544000.0,,,0.018874801157007237
545000.0,,,0.021363574882357295
546000.0,,,0.01986692155525116
547000.0,,,0.021118870927708144
548000.0,,,0.019168008983851514
549000.0,,,0.019720844129007542
550000.0,,,0.018966283857400512
551000.0,,,0.01916524472472192
552000.0,,,0.018662683716523354
553000.0,,,0.018953950637579986
554000.0,,,0.02235988010106249
555000.0,,,0.018310831676337624
556000.0,,,0.019568448926220672
557000.0,,,0.01825519360342831
558000.0,,,0.02051128081553344
559000.0,,,0.02070359179482084
560000.0,,,0.018354350719992585
561000.0,,,0.020378945160334005
562000.0,,,0.018404810181614106
563000.0,,,0.019295212093842107
564000.0,,,0.020241839533705175
565000.0,,,0.019246822633327998
566000.0,,,0.017513143248593543
567000.0,,,0.019981464581482644
568000.0,,,0.02090896350819227
569000.0,,,0.018053697170558713
570000.0,,,0.01932257657293235
571000.0,,,0.01957402715302292
572000.0,,,0.020882818379072354
573000.0,,,0.019482085473396804
574000.0,,,0.019258063243194457
575000.0,,,0.02129027204685352
576000.0,,,0.020448867199563736
577000.0,,,0.01818675842091766
578000.0,,,0.020581150627289713
579000.0,,,0.019934397668939674
580000.0,,,0.018114147191563124
581000.0,,,0.020776477296714724
582000.0,,,0.020973382484560155
583000.0,,,0.01890815289123937
584000.0,,,0.020821686074746992
585000.0,,,0.019291001996533552
586000.0,,,0.01981723213719455
587000.0,,,0.021314358045899873
588000.0,,,0.020862375890321694
589000.0,,,0.018053587112441427
590000.0,,,0.020342668798420505
591000.0,,,0.020432082204608015
592000.0,,,0.01956210376626899
593000.0,,,0.018957319173757536
594000.0,,,0.0192511341939543
595000.0,,,0.021241356535689704
596000.0,,,0.022075790151516284
597000.0,,,0.021005302058587638
598000.0,,,0.02176281721021045
599000.0,,,0.02098053413815526
600000.0,,,0.024943755919391464
601000.0,,,0.021519081863211387
602000.0,,,0.021183503460745268
603000.0,,,0.0233035766844778
604000.0,,,0.020667921141270362
605000.0,,,0.01959798401033508
606000.0,,,0.02210590302566784
607000.0,,,0.02215530435094104
608000.0,,,0.01892408942075452
609000.0,,,0.020728048093704654
610000.0,,,0.02090906726936881
611000.0,,,0.01981490974445732
612000.0,,,0.02140343522420629
613000.0,,,0.019491481593503224
614000.0,,,0.020931003676496918
615000.0,,,0.021193797119591462
616000.0,,,0.02050369024769738
617000.0,,,0.021280776100957688
618000.0,,,0.02120487627850709
619000.0,,,0.021474506920575287
620000.0,,,0.020538166054826945
621000.0,,,0.021592142345106424
622000.0,,,0.02101283130692888
623000.0,,,0.02149011023346059
624000.0,,,0.019829904440674895
625000.0,,,0.019812779192384777
626000.0,,,0.0196330527485169
627000.0,,,0.021885172521361795
628000.0,,,0.02285004956629244
629000.0,,,0.019715569085626772
630000.0,,,0.022749928898260663
631000.0,,,0.02073364739318606
632000.0,,,0.02244012275644236
633000.0,,,0.024222367968215863
634000.0,,,0.02079750601073327
635000.0,,,0.019626339855947084
636000.0,,,0.02275766189874595
637000.0,,,0.02254278635142981
638000.0,,,0.022053030988791633
639000.0,,,0.021067305729296493
640000.0,,,0.02023097516727068
641000.0,,,0.020922236091913682
642000.0,,,0.021821038239504986
643000.0,,,0.020863686171327167
644000.0,,,0.018707428326298903
645000.0,,,0.018671093376711134
646000.0,,,0.020846453125436426
647000.0,,,0.02002843734464399
648000.0,,,0.020332923371991996
649000.0,,,0.022473114136001282
650000.0,,,0.02126825558441725
651000.0,,,0.02086006081898617
652000.0,,,0.02043910674473981
653000.0,,,0.021126797924710505
654000.0,,,0.023173014071234288
655000.0,,,0.019959708041429547
656000.0,,,0.019750941603976724
657000.0,,,0.019721686893134027
658000.0,,,0.021265723547884807
659000.0,,,0.02226322222504251
660000.0,,,0.018220948032882323
661000.0,,,0.021674510856778184
662000.0,,,0.021259983155037077
663000.0,,,0.021534150090002147
664000.0,,,0.020654538690392243
665000.0,,,0.022371322519114667
666000.0,,,0.020773222297823857
667000.0,,,0.01776455605037519
668000.0,,,0.02045713913892344
669000.0,,,0.021119925287096386
670000.0,,,0.020039341779188202
671000.0,,,0.021824608754693386
672000.0,,,0.02078283852097318
673000.0,,,0.01945819907468449
674000.0,,,0.02352002790922514
675000.0,,,0.020399218243225103
676000.0,,,0.02132401191251354
677000.0,,,0.022563731966751988
678000.0,,,0.01952490159546727
679000.0,,,0.02076885812880125
680000.0,,,0.01889208478651705
681000.0,,,0.022117652782885244
682000.0,,,0.019449222947879985
683000.0,,,0.01935486422183752
684000.0,,,0.021116160218779267
685000.0,,,0.021424759035272967
686000.0,,,0.020535428692821434
687000.0,,,0.021104740454845228
688000.0,,,0.021812645648482842
689000.0,,,0.02206741463435291
690000.0,,,0.020484597796078585
691000.0,,,0.02115939848965409
692000.0,,,0.022330727524908056
693000.0,,,0.020396160119765305
694000.0,,,0.0211189427081937
695000.0,,,0.02087783790193365
696000.0,,,0.020197925480824885
697000.0,,,0.020491285102187007
698000.0,,,0.020745929086867232
699000.0,,,0.019933895397277634
700000.0,,,0.02120829552569825
701000.0,,,0.021797737882603307
702000.0,,,0.021236156949719476
703000.0,,,0.021709393264163435
704000.0,,,0.018633239968863347
705000.0,,,0.02082730456226356
706000.0,,,0.020749020731824608
707000.0,,,0.02214175275853414
708000.0,,,0.020765614332519444
709000.0,,,0.021693826493863977
710000.0,,,0.022645392165280054
711000.0,,,0.020660791391640565
712000.0,,,0.022556813691997135
713000.0,,,0.02020199616494578
714000.0,,,0.02177962834248559
715000.0,,,0.020381179481158807
716000.0,,,0.021335331022851456
717000.0,,,0.021877903968397394
718000.0,,,0.022290333713538946
719000.0,,,0.020821386575421652
720000.0,,,0.021043292542354042
721000.0,,,0.021114998102103932
722000.0,,,0.02173413283565573
723000.0,,,0.022127669613901446
724000.0,,,0.02093065211511025
725000.0,,,0.021601522765204884
726000.0,,,0.022503097561075602
727000.0,,,0.020484260822443368
728000.0,,,0.022651180478912902
729000.0,,,0.020269251811064315
730000.0,,,0.023825368920599832
731000.0,,,0.022386490143768256
732000.0,,,0.022877265607017527
733000.0,,,0.021584790370318796
734000.0,,,0.021656474244785784
735000.0,,,0.01925567322431032
736000.0,,,0.02115259246258372
737000.0,,,0.0224618657073985
738000.0,,,0.022741683921157385
739000.0,,,0.02092339186199421
740000.0,,,0.019968838705382463
741000.0,,,0.022488915823061006
742000.0,,,0.021741772425184713
743000.0,,,0.019983415327105458
744000.0,,,0.01997923269216617
745000.0,,,0.021444571530031986
746000.0,,,0.02319318134843451
747000.0,,,0.022748452475236824
748000.0,,,0.02132755780478801
749000.0,,,0.021143527757979896
750000.0,,,0.020542513966426146
751000.0,,,0.021228111115040083
752000.0,,,0.01995603302441662
753000.0,,,0.02099929901209663
754000.0,,,0.02180392150190613
755000.0,,,0.021789126221006594
756000.0,,,0.020869592576258977
757000.0,,,0.021525282253498368
758000.0,,,0.0200938879703485
759000.0,,,0.024774302887594857
760000.0,,,0.02240422072482451
761000.0,,,0.02167292307381219
762000.0,,,0.022516747800271908
763000.0,,,0.02173522519361981
764000.0,,,0.022432501651827863
765000.0,,,0.021473498759360776
766000.0,,,0.02098513399542634
767000.0,,,0.021760681627783995
768000.0,,,0.021256807215923157
769000.0,,,0.021800732789841515
770000.0,,,0.023005033659456497
771000.0,,,0.020886157133750416
772000.0,,,0.022406803454695368
773000.0,,,0.02137201689150503
774000.0,,,0.02193875668447065
775000.0,,,0.023089660731115735
776000.0,,,0.022707708321507702
777000.0,,,0.02213782771120787
778000.0,,,0.023456321072067077
779000.0,,,0.021550948993060537
780000.0,,,0.021594266087386238
781000.0,,,0.021671952126200544
782000.0,,,0.02267286558574355
783000.0,,,0.023280263409420687
784000.0,,,0.024541433606945162
785000.0,,,0.023407930966952595
786000.0,,,0.02230213247517643
787000.0,,,0.021523714632817992
788000.0,,,0.021910416260731758
789000.0,,,0.021059532599735586
790000.0,,,0.022975986107903523
791000.0,,,0.02154066468657101
792000.0,,,0.023883990780853903
793000.0,,,0.023390310949634507
794000.0,,,0.021885970165465896
795000.0,,,0.022529189872132704
796000.0,,,0.021642639343387504
797000.0,,,0.022680961180160164
798000.0,,,0.023426074261411856
799000.0,,,0.022470633975059773
800000.0,,,0.020127108164247787
801000.0,,,0.021781479742243093
802000.0,,,0.022312958473109656
803000.0,,,0.021827927214992382
804000.0,,,0.022155871174465602
805000.0,,,0.021383922313134462
806000.0,,,0.022996348893483454
807000.0,,,0.021187749583482685
808000.0,,,0.022663723564913862
809000.0,,,0.02387696181461063
810000.0,,,0.023567132531473245
811000.0,,,0.023096544780837114
812000.0,,,0.022916532559738467
813000.0,,,0.023255228747343093
814000.0,,,0.02257974756636827
815000.0,,,0.022743384136424627
816000.0,,,0.022699598456207948
817000.0,,,0.022455028245139896
818000.0,,,0.021624608275379043
819000.0,,,0.020818382829758342
820000.0,,,0.02466884844580708
821000.0,,,0.021537834884800766
822000.0,,,0.021404499479070083
823000.0,,,0.022194197573031538
824000.0,,,0.020710571966812363
825000.0,,,0.02374662404154604
826000.0,,,0.024064048783166925
827000.0,,,0.022506370851306023
828000.0,,,0.02285079548308966
829000.0,,,0.019231340662060337
830000.0,,,0.022355157139454462
831000.0,,,0.02436823270912214
832000.0,,,0.022164180803172062
833000.0,,,0.023090518469907728
834000.0,,,0.02120750974479746
835000.0,,,0.022924183847276236
836000.0,,,0.022789179188491104
837000.0,,,0.02106005185693638
838000.0,,,0.022227750839728166
839000.0,,,0.023991454762023245
840000.0,,,0.019883683641876093
841000.0,,,0.024473206460459807
842000.0,,,0.023155006981070425
843000.0,,,0.02197469489622339
844000.0,,,0.02149140097825919
845000.0,,,0.019778700656467585
846000.0,,,0.020886837671430847
847000.0,,,0.023500638195572687
848000.0,,,0.020895187088288303
849000.0,,,0.021020293016957847
850000.0,,,0.021837037718015928
851000.0,,,0.02416272328517266
852000.0,,,0.022154150768412872
853000.0,,,0.022493949296281013
854000.0,,,0.02260769561545395
855000.0,,,0.025234741422730522
856000.0,,,0.023248012754500724
857000.0,,,0.0239477790953897
858000.0,,,0.024746498968345243
859000.0,,,0.021408725919582317
860000.0,,,0.02422963158254765
861000.0,,,0.02340657672016988
862000.0,,,0.025870187703929126
863000.0,,,0.022567120896469284
864000.0,,,0.02363336856397913
865000.0,,,0.02321331786623837
866000.0,,,0.022093629008546944
867000.0,,,0.023160145893067252
868000.0,,,0.023540693175039706
869000.0,,,0.021445173568436005
