Machine_N_cycles,Machine_Load,Machine_Displacement,MD_index--1,MD_N_cycles--1,exx--1,eyy--1,exy--1,Crack_length,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
4,4.321867188,1.46097166,,,,,,,,,,,,,
4,4.473495605,1.501220511,,,,,,,,,,,,,
4,4.618129395,1.54021522,,,,,,,,,,,,,
4,4.760893066,1.579239615,,,,,,,,,,,,,
4,4.896821777,1.617663424,,,,,,,,,,,,,
4,5.023216797,1.655959757,,,,,,,,,,,,,
4,5.146330078,1.692027203,,,,,,,,,,,,,
4,5.260905762,1.72635843,,,,,,,,,,,,,
4,5.364285156,1.762605738,,,,,,,,,,,,,
4,5.454520508,1.79276499,,,,,,,,,,,,,
4,5.535140137,1.822976046,,,,,,,,,,,,,
4,5.598795898,1.847841311,,,,,,,,,,,,,
4,5.636292969,1.868955325,,,,,,,,,,,,,
4,5.650639648,1.883900375,,,,,,,,,,,,,
4,5.643473633,1.893602544,,,,,,,,,,,,,
4,5.628032715,1.897366717,,,,,,,,,,,,,
4,5.58322168,1.895708498,,,,,,,,,,,,,
4,5.519342773,1.887663268,,,,,,,,,,,,,
4,5.429837402,1.872110995,,,,,,,,,,,,,
4,5.308878906,1.850454602,,,,,,,,,,,,,
4,5.173888184,1.82187371,,,,,,,,,,,,,
4,5.015195801,1.787776826,,,,,,,,,,,,,
4,4.849425293,1.750627533,,,,,,,,,,,,,
4,4.662835449,1.711256686,,,,,,,,,,,,,
4,4.479962402,1.668442739,,,,,,,,,,,,,
4,4.288401367,1.623097109,,,,,,,,,,,,,
4,4.095030762,1.576165087,,,,,,,,,,,,,
4,3.902515625,1.530386391,,,,,,,,,,,,,
4,3.711722412,1.482240972,,,,,,,,,,,,,
4,3.518206055,1.435622922,,,,,,,,,,,,,
4,3.331079346,1.388302771,,,,,,,,,,,,,
4,3.154833496,1.34042697,,,,,,,,,,,,,
5,2.982350342,1.296124537,,,,,,,,,,,,,
5,2.808948975,1.251272974,,,,,,,,,,,,,
5,2.647451904,1.206282526,,,,,,,,,,,,,
5,2.50073999,1.167943003,,,,,,,,,,,,,
5,2.370268066,1.130811055,,,,,,,,,,,,,
5,2.262335205,1.098923851,,,,,,,,,,,,,
5,2.176513916,1.071903156,,,,,,,,,,,,,
5,2.114296631,1.051944797,,,,,,,,,,,,,
5,2.06900415,1.036167145,,,,,,,,,,,,,
5,2.047624878,1.026148675,,,,,,,,,,,,,
5,2.050933838,1.021706383,,,,,,,,,,,,,
5,2.072571289,1.022058423,,,,,,,,,,,,,
5,2.114313721,1.026508515,,,,,,,,,,,,,
5,2.175036377,1.036611502,,,,,,,,,,,,,
5,2.259150879,1.050790423,,,,,,,,,,,,,
5,2.355579102,1.068516867,,,,,,,,,,,,,
5,2.467928711,1.091424027,,,,,,,,,,,,,
5,2.598466309,1.115912572,,,,,,,,,,,,,
5,2.73681543,1.144809299,,,,,,,,,,,,,
5,2.8880271,1.176124439,,,,,,,,,,,,,
5,3.043414795,1.210314804,,,,,,,,,,,,,
5,3.20647583,1.246874453,,,,,,,,,,,,,
5,3.368746826,1.283366582,,,,,,,,,,,,,
5,3.53394165,1.320140087,,,,,,,,,,,,,
5,3.694674805,1.360206399,,,,,,,,,,,,,
5,3.85910498,1.401163172,,,,,,,,,,,,,
5,4.025098389,1.440827968,,,,,,,,,,,,,
5,4.179600098,1.481835148,,,,,,,,,,,,,
5,4.342149414,1.521274098,,,,,,,,,,,,,
5,4.491355957,1.56328571,,,,,,,,,,,,,
5,4.637224609,1.602243283,,,,,,,,,,,,,
5,4.77885498,1.642467454,,,,,,,,,,,,,
5,4.915056641,1.681777881,,,,,,,,,,,,,
5,5.048054199,1.720845699,,,,,,,,,,,,,
5,5.167321777,1.757573336,,,,,,,,,,,,,
5,5.278283203,1.791651128,,,,,,,,,,,,,
5,5.374276855,1.823106082,,,,,,,,,,,,,
5,5.467774414,1.855251961,,,,,,,,,,,,,
5,5.53904834,1.882477081,,,,,,,,,,,,,
5,5.593,1.903519966,,,,,,,,,,,,,
5,5.619085449,1.920862938,,,,,,,,,,,,,
5,5.627970703,1.932242303,,,,,,,,,,,,,
5,5.616293945,1.937362365,,,,,,,,,,,,,
5,5.58462793,1.936059096,,,,,,,,,,,,,
5,5.518010742,1.928534009,,,,,,,,,,,,,
5,5.42751416,1.911520027,,,,,,,,,,,,,
5,5.309896973,1.889922889,,,,,,,,,,,,,
5,5.172411621,1.860778895,,,,,,,,,,,,,
5,5.016883301,1.828039414,,,,,,,,,,,,,
5,4.850491699,1.790342038,,,,,,,,,,,,,
5,4.678229492,1.753036282,,,,,,,,,,,,,
5,4.491447266,1.710060984,,,,,,,,,,,,,
5,4.296302734,1.664789743,,,,,,,,,,,,,
5,4.099749023,1.617562375,,,,,,,,,,,,,
5,3.902834717,1.57080486,,,,,,,,,,,,,
5,3.70690625,1.521925675,,,,,,,,,,,,,
5,3.509066895,1.473411918,,,,,,,,,,,,,
5,3.31636084,1.423649956,,,,,,,,,,,,,
5,3.127775635,1.376702683,,,,,,,,,,,,,
5,2.945798584,1.329733059,,,,,,,,,,,,,
6,2.769651123,1.281845965,,,,,,,,,,,,,
6,2.604827881,1.236561686,,,,,,,,,,,,,
6,2.44504248,1.195435645,,,,,,,,,,,,,
6,2.304062012,1.154645928,,,,,,,,,,,,,
6,2.176004395,1.117602689,,,,,,,,,,,,,
6,2.075137451,1.086491044,,,,,,,,,,,,,
6,1.997382202,1.064576092,,,,,,,,,,,,,
6,1.93796167,1.044670818,,,,,,,,,,,,,
6,1.908637695,1.030528569,,,,,,,,,,,,,
6,1.897172241,1.023403136,,,,,,,,,,,,,
6,1.90894519,1.0214746,,,,,,,,,,,,,
6,1.947828003,1.023767982,,,,,,,,,,,,,
6,1.994299438,1.030670828,,,,,,,,,,,,,
6,2.06320166,1.042663353,,,,,,,,,,,,,
6,2.153844482,1.058179536,,,,,,,,,,,,,
6,2.265393066,1.079543727,,,,,,,,,,,,,
6,2.387613037,1.101895119,,,,,,,,,,,,,
6,2.519003174,1.129914075,,,,,,,,,,,,,
6,2.67227417,1.159941079,,,,,,,,,,,,,
6,2.822858154,1.192384283,,,,,,,,,,,,,
6,2.984748291,1.227713656,,,,,,,,,,,,,
6,3.147508057,1.26519613,,,,,,,,,,,,,
6,3.312398682,1.30282715,,,,,,,,,,,,,
6,3.48191748,1.34349952,,,,,,,,,,,,,
6,3.647136963,1.382773044,,,,,,,,,,,,,
6,3.813925049,1.423451351,,,,,,,,,,,,,
6,3.97612207,1.464710687,,,,,,,,,,,,,
6,4.138121094,1.506393077,,,,,,,,,,,,,
6,4.299037598,1.548166154,,,,,,,,,,,,,
6,4.449354004,1.589267398,,,,,,,,,,,,,
6,4.598232422,1.629364444,,,,,,,,,,,,,
6,4.74408252,1.671341015,,,,,,,,,,,,,
6,4.881347656,1.709156204,,,,,,,,,,,,,
6,5.006866699,1.747136936,,,,,,,,,,,,,
6,5.128651855,1.783446991,,,,,,,,,,,,,
6,5.24061084,1.818514196,,,,,,,,,,,,,
6,5.341305664,1.851059264,,,,,,,,,,,,,
6,5.428963867,1.882059849,,,,,,,,,,,,,
6,5.498088867,1.905479468,,,,,,,,,,,,,
6,5.545206543,1.926428056,,,,,,,,,,,,,
6,5.56620752,1.94053154,,,,,,,,,,,,,
6,5.567101074,1.948437304,,,,,,,,,,,,,
6,5.544419434,1.949412283,,,,,,,,,,,,,
6,5.491878906,1.94466766,,,,,,,,,,,,,
6,5.417532715,1.931842184,,,,,,,,,,,,,
6,5.318875,1.911865547,,,,,,,,,,,,,
6,5.190001465,1.887802617,,,,,,,,,,,,,
6,5.032769531,1.855219132,,,,,,,,,,,,,
6,4.869306641,1.817600802,,,,,,,,,,,,,
6,4.695195801,1.777765108,,,,,,,,,,,,,
6,4.507533203,1.737326733,,,,,,,,,,,,,
6,4.311747559,1.691518817,,,,,,,,,,,,,
6,4.107543457,1.644688891,,,,,,,,,,,,,
6,3.903493896,1.594863017,,,,,,,,,,,,,
6,3.700301514,1.545901527,,,,,,,,,,,,,
6,3.497023926,1.495148987,,,,,,,,,,,,,
6,3.301941406,1.446344773,,,,,,,,,,,,,
6,3.1085625,1.396854175,,,,,,,,,,,,,
6,2.922530762,1.348378137,,,,,,,,,,,,,
6,2.743597412,1.300418051,,,,,,,,,,,,,
7,2.557834961,1.252194867,,,,,,,,,,,,,
7,2.383142578,1.206529443,,,,,,,,,,,,,
7,2.241710938,1.167326118,,,,,,,,,,,,,
7,2.106515869,1.128473901,,,,,,,,,,,,,
7,1.999661865,1.095947926,,,,,,,,,,,,,
7,1.915140137,1.069959253,,,,,,,,,,,,,
7,1.85413501,1.048329868,,,,,,,,,,,,,
7,1.810993896,1.033174689,,,,,,,,,,,,,
7,1.788373901,1.021635486,,,,,,,,,,,,,
7,1.794187256,1.018828829,,,,,,,,,,,,,
7,1.819374268,1.01825071,,,,,,,,,,,,,
7,1.862390625,1.025436097,,,,,,,,,,,,,
7,1.927447021,1.03614782,,,,,,,,,,,,,
7,2.010381714,1.049807295,,,,,,,,,,,,,
7,2.113231201,1.068763901,,,,,,,,,,,,,
7,2.231103271,1.090992242,,,,,,,,,,,,,
7,2.36381543,1.116172993,,,,,,,,,,,,,
7,2.508545654,1.147238188,,,,,,,,,,,,,
7,2.66691333,1.179247047,,,,,,,,,,,,,
7,2.826979492,1.214599586,,,,,,,,,,,,,
7,2.991751465,1.250741188,,,,,,,,,,,,,
7,3.160609863,1.289139735,,,,,,,,,,,,,
7,3.329937988,1.329148188,,,,,,,,,,,,,
7,3.501043213,1.36904011,,,,,,,,,,,,,
7,3.671181396,1.411683392,,,,,,,,,,,,,
7,3.838774414,1.454358571,,,,,,,,,,,,,
7,4.007848145,1.495520817,,,,,,,,,,,,,
7,4.171226074,1.539862133,,,,,,,,,,,,,
7,4.332245117,1.581795048,,,,,,,,,,,,,
7,4.485509766,1.623323187,,,,,,,,,,,,,
7,4.634588379,1.665354124,,,,,,,,,,,,,
7,4.772292969,1.706834533,,,,,,,,,,,,,
7,4.909362793,1.745815505,,,,,,,,,,,,,
7,5.03810498,1.783534535,,,,,,,,,,,,,
7,5.157575684,1.818425138,,,,,,,,,,,,,
7,5.269135254,1.852848218,,,,,,,,,,,,,
7,5.360402832,1.885136939,,,,,,,,,,,,,
7,5.442036621,1.912707696,,,,,,,,,,,,,
7,5.502299316,1.934841974,,,,,,,,,,,,,
7,5.535132324,1.951154089,,,,,,,,,,,,,
7,5.54804834,1.962587703,,,,,,,,,,,,,
7,5.532757324,1.964415424,,,,,,,,,,,,,
7,5.493981445,1.963198883,,,,,,,,,,,,,
7,5.430469238,1.952216728,,,,,,,,,,,,,
7,5.33082959,1.934617525,,,,,,,,,,,,,
7,5.215955566,1.910706633,,,,,,,,,,,,,
7,5.059785156,1.878910349,,,,,,,,,,,,,
7,4.888616211,1.844047569,,,,,,,,,,,,,
7,4.713864746,1.802831539,,,,,,,,,,,,,
7,4.530618652,1.760416897,,,,,,,,,,,,,
7,4.330737793,1.714954851,,,,,,,,,,,,,
7,4.124920898,1.66755286,,,,,,,,,,,,,
7,3.922556152,1.620199182,,,,,,,,,,,,,
7,3.722703613,1.570946653,,,,,,,,,,,,,
7,3.516566162,1.51853601,,,,,,,,,,,,,
7,3.318216553,1.470867894,,,,,,,,,,,,,
7,3.122850342,1.420724788,,,,,,,,,,,,,
7,2.93212085,1.37104583,,,,,,,,,,,,,
7,2.746428711,1.322537661,,,,,,,,,,,,,
8,2.564184082,1.274823095,,,,,,,,,,,,,
8,2.396973633,1.229279558,,,,,,,,,,,,,
8,2.239239014,1.185311005,,,,,,,,,,,,,
8,2.091159424,1.14540162,,,,,,,,,,,,,
8,1.9668573,1.109563978,,,,,,,,,,,,,
8,1.865150391,1.07868202,,,,,,,,,,,,,
8,1.792259521,1.054995577,,,,,,,,,,,,,
8,1.740806274,1.03676354,,,,,,,,,,,,,
8,1.710950439,1.023700112,,,,,,,,,,,,,
8,1.700646729,1.017423696,,,,,,,,,,,,,
8,1.716499878,1.013657427,,,,,,,,,,,,,
8,1.750197754,1.01880799,,,,,,,,,,,,,
8,1.809116089,1.027977094,,,,,,,,,,,,,
8,1.887620361,1.04108348,,,,,,,,,,,,,
8,1.980850708,1.056204317,,,,,,,,,,,,,
8,2.097637695,1.078718924,,,,,,,,,,,,,
8,2.222835205,1.105348347,,,,,,,,,,,,,
8,2.368608887,1.132833189,,,,,,,,,,,,,
8,2.518546631,1.164720161,,,,,,,,,,,,,
8,2.678529785,1.198699349,,,,,,,,,,,,,
8,2.843925293,1.234681811,,,,,,,,,,,,,
8,3.017162842,1.272890018,,,,,,,,,,,,,
8,3.191365967,1.312513254,,,,,,,,,,,,,
8,3.355488037,1.352653257,,,,,,,,,,,,,
8,3.529574707,1.394432038,,,,,,,,,,,,,
8,3.703541504,1.437429339,,,,,,,,,,,,,
8,3.874136719,1.481500571,,,,,,,,,,,,,
8,4.041564941,1.524814987,,,,,,,,,,,,,
8,4.199513672,1.569124754,,,,,,,,,,,,,
8,4.37130127,1.612094813,,,,,,,,,,,,,
8,4.526987305,1.653884421,,,,,,,,,,,,,
8,4.676813477,1.695602085,,,,,,,,,,,,,
8,4.820133301,1.737741404,,,,,,,,,,,,,
8,4.955736816,1.778903999,,,,,,,,,,,,,
8,5.085910156,1.815489959,,,,,,,,,,,,,
8,5.20405127,1.853198395,,,,,,,,,,,,,
8,5.307829102,1.886186772,,,,,,,,,,,,,
8,5.395839355,1.916378504,,,,,,,,,,,,,
8,5.464979492,1.94241805,,,,,,,,,,,,,
8,5.513867676,1.962115755,,,,,,,,,,,,,
8,5.540708496,1.976024359,,,,,,,,,,,,,
8,5.53806543,1.982910326,,,,,,,,,,,,,
8,5.507904297,1.981876092,,,,,,,,,,,,,
8,5.455497559,1.975267893,,,,,,,,,,,,,
8,5.37502832,1.962742768,,,,,,,,,,,,,
8,5.267459961,1.940656104,,,,,,,,,,,,,
8,5.128041504,1.911306987,,,,,,,,,,,,,
8,4.970464355,1.878501615,,,,,,,,,,,,,
8,4.794845215,1.839817851,,,,,,,,,,,,,
8,4.607993652,1.798779471,,,,,,,,,,,,,
8,4.409548828,1.751813339,,,,,,,,,,,,,
8,4.203744141,1.705997507,,,,,,,,,,,,,
8,4.000005127,1.656299108,,,,,,,,,,,,,
8,3.79216333,1.607011305,,,,,,,,,,,,,
8,3.580861084,1.554265269,,,,,,,,,,,,,
8,3.375674316,1.502594678,,,,,,,,,,,,,
8,3.17457251,1.452017226,,,,,,,,,,,,,
8,2.976428955,1.401092042,,,,,,,,,,,,,
8,2.779964111,1.350179664,,,,,,,,,,,,,
8,2.590794678,1.298358664,,,,,,,,,,,,,
9,2.410433105,1.252131886,,,,,,,,,,,,,
9,2.240399902,1.207080786,,,,,,,,,,,,,
9,2.091393311,1.163754263,,,,,,,,,,,,,
9,1.951162842,1.126253279,,,,,,,,,,,,,
9,1.841787109,1.09258364,,,,,,,,,,,,,
9,1.75330188,1.066594617,,,,,,,,,,,,,
9,1.698803467,1.045015757,,,,,,,,,,,,,
9,1.662371948,1.030838466,,,,,,,,,,,,,
9,1.64696228,1.022281125,,,,,,,,,,,,,
9,1.653515503,1.017959788,,,,,,,,,,,,,
9,1.682037964,1.019240823,,,,,,,,,,,,,
9,1.731759766,1.026209793,,,,,,,,,,,,,
9,1.805932373,1.038124086,,,,,,,,,,,,,
9,1.89290625,1.054242253,,,,,,,,,,,,,
9,2.007502075,1.075507258,,,,,,,,,,,,,
9,2.127568604,1.100123976,,,,,,,,,,,,,
9,2.273711914,1.128724194,,,,,,,,,,,,,
9,2.430716797,1.160410815,,,,,,,,,,,,,
9,2.593460449,1.194565441,,,,,,,,,,,,,
9,2.762482666,1.232018694,,,,,,,,,,,,,
9,2.939099854,1.270144479,,,,,,,,,,,,,
9,3.120068359,1.31196517,,,,,,,,,,,,,
9,3.298128418,1.355375745,,,,,,,,,,,,,
9,3.475237061,1.399094588,,,,,,,,,,,,,
9,3.657103516,1.442872104,,,,,,,,,,,,,
9,3.830837158,1.487299101,,,,,,,,,,,,,
9,4.00752832,1.533650327,,,,,,,,,,,,,
9,4.178562012,1.577437972,,,,,,,,,,,,,
9,4.347445801,1.622938085,,,,,,,,,,,,,
9,4.51204248,1.66843133,,,,,,,,,,,,,
9,4.667984863,1.71395205,,,,,,,,,,,,,
9,4.820208008,1.755381003,,,,,,,,,,,,,
