Machine_N_cycles,Machine_Load,Machine_Displacement,MD_index--1,MD_N_cycles--1,exx--1,eyy--1,exy--1,Crack_length,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
1,2.279500488,0.469890598,,,,,,,,,,,,,
1,2.285637451,0.471595675,,,,,,,,,,,,,
1,2.284028564,0.471778971,,,,,,,,,,,,,
1,2.287571777,0.473568187,,,,,,,,,,,,,
1,2.289105225,0.473552936,,,,,,,,,,,,,
1,2.290947754,0.474220171,,,,,,,,,,,,,
1,2.289119873,0.475012901,,,,,,,,,,,,,
1,2.29712207,0.475181994,,,,,,,,,,,,,
1,2.298734863,0.476035842,,,,,,,,,,,,,
1,2.306486572,0.479185226,,,,,,,,,,,,,
1,2.315194824,0.479445211,,,,,,,,,,,,,
1,2.322147461,0.481428549,,,,,,,,,,,,,
1,2.334098389,0.481865543,,,,,,,,,,,,,
1,2.344419189,0.485716009,,,,,,,,,,,,,
1,2.360536621,0.488069665,,,,,,,,,,,,,
1,2.378851318,0.492339197,,,,,,,,,,,,,
1,2.400813477,0.497159024,,,,,,,,,,,,,
1,2.422208984,0.50063018,,,,,,,,,,,,,
1,2.450488281,0.505238771,,,,,,,,,,,,,
1,2.484711182,0.512611878,,,,,,,,,,,,,
1,2.521269775,0.519482419,,,,,,,,,,,,,
1,2.558844971,0.528767006,,,,,,,,,,,,,
1,2.598786133,0.538349152,,,,,,,,,,,,,
1,2.64031543,0.545557647,,,,,,,,,,,,,
1,2.681217041,0.555063423,,,,,,,,,,,,,
1,2.727013184,0.566327188,,,,,,,,,,,,,
1,2.775875244,0.578359119,,,,,,,,,,,,,
1,2.826574951,0.590461132,,,,,,,,,,,,,
1,2.874787842,0.603397959,,,,,,,,,,,,,
1,2.927641357,0.61529316,,,,,,,,,,,,,
1,2.979717285,0.629435119,,,,,,,,,,,,,
1,3.030874512,0.642887899,,,,,,,,,,,,,
1,3.078082275,0.657709723,,,,,,,,,,,,,
1,3.136320557,0.671793183,,,,,,,,,,,,,
1,3.177019775,0.685102132,,,,,,,,,,,,,
1,3.229661865,0.70055906,,,,,,,,,,,,,
1,3.262967529,0.714801601,,,,,,,,,,,,,
1,3.310307861,0.728141109,,,,,,,,,,,,,
1,3.360773682,0.742217177,,,,,,,,,,,,,
1,3.406671387,0.75722154,,,,,,,,,,,,,
1,3.45041333,0.771096733,,,,,,,,,,,,,
1,3.494646484,0.784325588,,,,,,,,,,,,,
1,3.535620605,0.79958851,,,,,,,,,,,,,
1,3.580356445,0.810408616,,,,,,,,,,,,,
1,3.613456543,0.824058428,,,,,,,,,,,,,
1,3.64639917,0.83468965,,,,,,,,,,,,,
1,3.674274902,0.845235249,,,,,,,,,,,,,
1,3.701523926,0.855474151,,,,,,,,,,,,,
1,3.727396729,0.864407048,,,,,,,,,,,,,
1,3.746045654,0.873783254,,,,,,,,,,,,,
1,3.753540527,0.878574734,,,,,,,,,,,,,
1,3.763912354,0.884656969,,,,,,,,,,,,,
1,3.758473145,0.884721812,,,,,,,,,,,,,
1,3.747388916,0.887721078,,,,,,,,,,,,,
1,3.731488281,0.886052148,,,,,,,,,,,,,
1,3.704042236,0.883294619,,,,,,,,,,,,,
1,3.661741943,0.875375059,,,,,,,,,,,,,
1,3.597903076,0.865009439,,,,,,,,,,,,,
1,3.52692627,0.852142286,,,,,,,,,,,,,
1,3.436872314,0.833710306,,,,,,,,,,,,,
1,3.332649658,0.813482329,,,,,,,,,,,,,
1,3.221076904,0.791197992,,,,,,,,,,,,,
1,3.095167725,0.766536978,,,,,,,,,,,,,
1,2.965461914,0.739971932,,,,,,,,,,,,,
1,2.834602539,0.711603847,,,,,,,,,,,,,
1,2.703710938,0.684681523,,,,,,,,,,,,,
1,2.574681641,0.656736258,,,,,,,,,,,,,
1,2.440746826,0.629299902,,,,,,,,,,,,,
1,2.303288818,0.599476334,,,,,,,,,,,,,
1,2.165747559,0.568616379,,,,,,,,,,,,,
1,2.034404297,0.540157431,,,,,,,,,,,,,
1,1.902434204,0.511261111,,,,,,,,,,,,,
1,1.77152832,0.481319061,,,,,,,,,,,,,
1,1.64515271,0.453976536,,,,,,,,,,,,,
1,1.523185425,0.427611521,,,,,,,,,,,,,
1,1.403226074,0.399835058,,,,,,,,,,,,,
1,1.280243896,0.373675284,,,,,,,,,,,,,
1,1.162573486,0.34781397,,,,,,,,,,,,,
1,1.054803955,0.322815031,,,,,,,,,,,,,
2,0.961508728,0.300396234,,,,,,,,,,,,,
2,0.864733643,0.278541789,,,,,,,,,,,,,
2,0.785189758,0.25980323,,,,,,,,,,,,,
2,0.717470276,0.243373215,,,,,,,,,,,,,
2,0.657909485,0.230128324,,,,,,,,,,,,,
2,0.605119446,0.217932829,,,,,,,,,,,,,
2,0.576164551,0.210029262,,,,,,,,,,,,,
2,0.549969788,0.204008815,,,,,,,,,,,,,
2,0.556965942,0.202009454,,,,,,,,,,,,,
2,0.571405579,0.202455747,,,,,,,,,,,,,
2,0.589873596,0.205229226,,,,,,,,,,,,,
2,0.631723755,0.211212406,,,,,,,,,,,,,
2,0.678493652,0.218684974,,,,,,,,,,,,,
2,0.742322632,0.229614976,,,,,,,,,,,,,
2,0.809868591,0.243064758,,,,,,,,,,,,,
2,0.895604187,0.256382686,,,,,,,,,,,,,
2,0.980183594,0.27307347,,,,,,,,,,,,,
2,1.076548462,0.29091016,,,,,,,,,,,,,
2,1.183609131,0.308141462,,,,,,,,,,,,,
2,1.289350708,0.330971176,,,,,,,,,,,,,
2,1.403896362,0.353978219,,,,,,,,,,,,,
2,1.524699341,0.376132142,,,,,,,,,,,,,
2,1.645544189,0.398785633,,,,,,,,,,,,,
2,1.773140625,0.424105296,,,,,,,,,,,,,
2,1.899197388,0.4511062,,,,,,,,,,,,,
2,2.026091309,0.477017107,,,,,,,,,,,,,
2,2.1537229,0.503531483,,,,,,,,,,,,,
2,2.280119141,0.531353406,,,,,,,,,,,,,
2,2.412485107,0.558246335,,,,,,,,,,,,,
2,2.534735596,0.587170187,,,,,,,,,,,,,
2,2.663986816,0.614826742,,,,,,,,,,,,,
2,2.786127686,0.641905877,,,,,,,,,,,,,
2,2.905374512,0.670538866,,,,,,,,,,,,,
2,3.020000244,0.698523247,,,,,,,,,,,,,
2,3.135092041,0.724277284,,,,,,,,,,,,,
2,3.241694092,0.748653372,,,,,,,,,,,,,
2,3.345478271,0.774544489,,,,,,,,,,,,,
2,3.440547852,0.800429261,,,,,,,,,,,,,
2,3.53251709,0.823255687,,,,,,,,,,,,,
2,3.618184326,0.845922506,,,,,,,,,,,,,
2,3.698630859,0.867138035,,,,,,,,,,,,,
2,3.756919434,0.885053363,,,,,,,,,,,,,
2,3.818507324,0.902201573,,,,,,,,,,,,,
2,3.857071045,0.91652869,,,,,,,,,,,,,
2,3.898353027,0.928942056,,,,,,,,,,,,,
2,3.917019287,0.938221114,,,,,,,,,,,,,
2,3.925105225,0.944898638,,,,,,,,,,,,,
2,3.924029541,0.948560599,,,,,,,,,,,,,
2,3.915540527,0.949214387,,,,,,,,,,,,,
2,3.892849854,0.948775967,,,,,,,,,,,,,
2,3.865686035,0.945059175,,,,,,,,,,,,,
2,3.837209717,0.940204773,,,,,,,,,,,,,
2,3.787834473,0.932454714,,,,,,,,,,,,,
2,3.724210205,0.920807594,,,,,,,,,,,,,
2,3.657275635,0.908759597,,,,,,,,,,,,,
2,3.58323877,0.893319782,,,,,,,,,,,,,
2,3.492541016,0.877084618,,,,,,,,,,,,,
2,3.397165039,0.856544415,,,,,,,,,,,,,
2,3.292061523,0.834923645,,,,,,,,,,,,,
2,3.169131592,0.812112936,,,,,,,,,,,,,
2,3.052514648,0.785836601,,,,,,,,,,,,,
2,2.926547363,0.760561961,,,,,,,,,,,,,
2,2.799203125,0.733671302,,,,,,,,,,,,,
2,2.67014624,0.706139544,,,,,,,,,,,,,
2,2.533167969,0.677253294,,,,,,,,,,,,,
2,2.39894165,0.647139212,,,,,,,,,,,,,
2,2.26694165,0.619361177,,,,,,,,,,,,,
2,2.133387207,0.590149721,,,,,,,,,,,,,
2,2.00697583,0.561954104,,,,,,,,,,,,,
2,1.876120728,0.533136015,,,,,,,,,,,,,
2,1.746078979,0.504166994,,,,,,,,,,,,,
