n_cycles,hysteresis_area,stiffness,creep
1,1e-05,,
2,1e-05,9.7606823436,0.0065231728
3,1e-05,9.980114504,0.0067357301
4,0.0,10.2086010984,0.0068731408
5,0.0,10.3224976388,0.006963138
6,0.0,10.3651982621,0.0070420292
7,0.0,10.4643701659,0.0070822447
8,0.0,10.4920205766,0.0071309649
9,0.0,10.5353866303,0.0071482811
10,0.0,10.5644932223,0.007185886
11,0.0,10.605465097,0.0071971272
12,0.0,10.6112817487,0.007278757
13,0.0,10.6057445295,0.0073162533
14,0.0,10.6533367279,0.0073438499
15,0.0,10.6516581062,0.0073620002
16,0.0,10.6593782407,0.0073832096
17,0.0,10.6831962268,0.0074219097
18,0.0,10.6872254118,0.0074087118
19,0.0,10.6661418669,0.0074750806
20,0.0,10.6649810887,0.0075006134
21,0.0,10.7054107672,0.0075295113
22,0.0,10.700397399,0.0075547221
23,0.0,10.7090560383,0.0075618187
24,0.0,10.71722788,0.0076008539
25,0.0,10.6828557631,0.0076303455
26,0.0,10.6906485864,0.0076344902
27,0.0,10.694587149,0.0076590546
28,0.0,10.7228586337,0.0076560376
29,0.0,10.6720272886,0.0077042943
30,0.0,10.6802405202,0.0077118511
31,0.0,10.6911912464,0.0077305504
32,0.0,10.6852664921,0.0077480861
33,0.0,10.6920235211,0.0077629695
34,0.0,10.680282763,0.0077746394
35,0.0,10.6892261243,0.0077925852
36,0.0,10.6861663364,0.0078120771
37,0.0,10.6909458373,0.0078361158
38,0.0,10.6949401793,0.0078501027
39,0.0,10.6765973303,0.0078744666
40,0.0,10.6843918921,0.0078886642
41,0.0,10.6999764966,0.0079032801
42,0.0,10.6620065247,0.0079183803
43,0.0,10.6909276881,0.0079280544
44,0.0,10.6827993086,0.0079380243
45,0.0,10.6709745277,0.0079677331
46,0.0,10.6829311283,0.0079826674
47,0.0,10.698295971,0.00798726
48,0.0,10.6810667949,0.0080154525
49,0.0,10.6850225067,0.0080261183
50,0.0,10.7104483951,0.0080365473
51,0.0,10.6894819713,0.0080435271
52,0.0,10.6743724611,0.0080620262
53,0.0,10.7038469718,0.0080714239
54,0.0,10.6780144496,0.0080899801
55,0.0,10.6765625776,0.0081023532
56,0.0,10.6852401948,0.0081229813
57,0.0,10.6860678422,0.008129956
58,0.0,10.692306592,0.0081442537
59,0.0,10.6820654003,0.0081524377
60,0.0,10.6900012038,0.008160634
61,0.0,10.6780198649,0.0081707447
62,0.0,10.6576374811,0.0081832499
63,0.0,10.6714957113,0.0081964663
64,0.0,10.6827887793,0.0082085622
65,0.0,10.6673508193,0.0082237242
66,0.0,10.6650378388,0.0082422306
67,0.0,10.6778445454,0.0082372193
68,0.0,10.6582738905,0.0082572016
69,0.0,10.675878773,0.0082624494
70,0.0,10.667402856,0.0082733099
71,0.0,10.6640532379,0.0082913364
72,0.0,10.6381517554,0.0082989027
73,0.0,10.6748174905,0.0083083683
74,0.0,10.6599130635,0.0083130122
75,0.0,10.6376533067,0.0083372332
76,0.0,10.6467421496,0.0083452891
77,0.0,10.6446635378,0.0083552175
78,0.0,10.6398387076,0.0083637984
79,0.0,10.649483481,0.008376074
80,0.0,10.6508975383,0.0083811821
81,0.0,10.6298027795,0.0083985258
82,0.0,10.6490466223,0.0084052619
83,0.0,10.6410136465,0.0084151867
84,0.0,10.6216486203,0.0084247069
85,0.0,10.622776821,0.0084311145
86,0.0,10.6312647584,0.0084378658
87,0.0,10.6277698626,0.0084518306
88,0.0,10.6200365565,0.0084605977
89,0.0,10.6164133741,0.0084857013
90,0.0,10.6208913703,0.0084792242
91,0.0,10.6108929961,0.0084911357
92,0.0,10.6158775806,0.0085000953
93,0.0,10.6192373377,0.0085081774
94,0.0,10.5954179264,0.0085225689
95,0.0,10.6128487426,0.0085240626
96,0.0,10.6225654038,0.0085346936
97,0.0,10.6396174082,0.0085401291
98,0.0,10.595598495,0.0085573934
99,0.0,10.610355062,0.0085750387
100,0.00187,10.5964197125,0.0085787218
500,0.0032,10.2682501656,0.0107163192
1000,0.00319,10.1005799445,0.0119493117
1500,0.00308,10.0330161728,0.0127461557
2000,0.0031,9.9343109326,0.0134074209
2500,0.0032,9.857950016,0.0139423806
3000,0.0031,9.8285662931,0.0144561876
3500,0.00298,9.8000344069,0.0148948042
4000,0.00315,9.7176883996,0.015310751
4500,0.00326,9.6442827974,0.0157110684
5000,0.00332,9.5886384714,0.016105023
5500,0.00326,9.5456187177,0.0164719975
6000,0.00344,9.4905925775,0.0168152954
6500,0.00348,9.42877039,0.0171571723
7000,0.00353,9.3961153325,0.0174627792
7500,0.00345,9.3672093628,0.0177721937
8000,0.00352,9.3618944694,0.0180683804
8500,0.0037,9.2760525522,0.0183582408
9000,0.00357,9.288698841,0.0186550351
9500,0.00355,9.2419610002,0.0189240338
10000,0.00348,9.2502201021,0.0191886116
10500,0.00368,9.2062669642,0.0193912754
11000,0.00363,9.1838010978,0.0196505178
11500,0.00363,9.1902151651,0.0198961781
12000,0.00377,9.14246404,0.0200852191
12500,0.00374,9.1222262595,0.0202815827
13000,0.00369,9.0990964276,0.0205281031
13500,0.00376,9.092572729,0.0207159406
14000,0.00379,9.0733109885,0.0209015467
14500,0.00386,9.0709515674,0.0210900325
15000,0.00381,9.0536648534,0.0212704093
15500,0.00388,9.0525368395,0.021456831
16000,0.00386,9.0329397182,0.0216172346
16500,0.00383,9.04540575,0.0217794499
17000,0.00371,9.0445395194,0.0219456611
17500,0.00363,9.0437898455,0.0220695292
18000,0.00365,9.0397267187,0.0222858085
18500,0.00387,9.0055101146,0.0223401345
19000,0.00386,8.9955011615,0.0224982512
