n_cycles,hysteresis_area,stiffness,creep
1,0.00417,,
2,0.00221,1851.7499320974,0.0207060548
3,0.00204,1973.1765882725,0.0226919139
4,0.00214,1927.5240848715,0.0245929506
5,0.00207,2166.0508932598,0.0264217655
6,0.00203,2180.4593064517,0.0281427579
7,0.00207,2454.7669374912,0.0297645645
8,0.00204,2506.6965895358,0.0312712058
9,0.002,2928.8434667549,0.0326401525
10,0.00158,3251.2004728189,0.0338770551
11,0.00157,3417.1058323639,0.034996988
12,0.00153,3752.3065013241,0.0360223668
13,0.0015,4027.906317749,0.0369155183
14,0.00146,4508.890848588,0.0377234683
15,0.0012,4843.5505646862,0.0384391809
16,0.00116,5130.4341964727,0.0390770292
17,0.00121,5507.4201806019,0.0396601623
18,0.00121,5729.5749310282,0.04018865
19,0.00112,6112.0336800262,0.0406711639
20,0.00115,6257.024410073,0.0411157438
21,0.00114,6589.4899858392,0.0415173126
22,0.00097,6805.4985955092,0.0419038886
23,0.001,6982.4019146685,0.0422547862
24,0.00097,7175.5004135651,0.0425931386
25,0.00101,7235.6757986964,0.0429084728
26,0.001,7427.5551581782,0.0431962762
27,0.00104,7474.7697589306,0.0434919013
28,0.00101,7625.844281991,0.0437683702
29,0.00095,7729.4779698803,0.0440348638
30,0.00094,7814.5935013875,0.0442817473
31,0.00095,7888.3768261649,0.0445308746
32,0.00093,7940.8377197269,0.0447768078
33,0.00095,8035.854687484,0.0450105988
34,0.00095,8116.884108586,0.0452247725
35,0.00093,8200.8877324415,0.0454523251
36,0.00087,8270.9991014276,0.0456610273
37,0.00087,8338.0954871987,0.0458811905
38,0.00089,8380.8135281587,0.0460744355
39,0.00088,8396.3624187148,0.0462699303
40,0.00093,8466.8954637064,0.0464750468
41,0.00092,8480.5791792015,0.0466628655
42,0.00095,8546.147683967,0.0468639089
43,0.00086,8526.0535288655,0.0470453291
44,0.00087,8627.3405768814,0.0472259402
45,0.0009,8610.25537188,0.0474137414
46,0.00087,8734.0354694153,0.0475822584
47,0.0009,8709.8501060493,0.0477531503
48,0.00093,8762.9812729123,0.0479303708
49,0.00098,8723.249212935,0.048099499
50,0.00081,8821.6884360224,0.0482495758
51,0.00091,8823.6941196118,0.0484161326
52,0.00082,8861.8039545702,0.0485785247
53,0.00085,8905.2076309842,0.0487284356
54,0.00091,8896.7559395669,0.0488762889
55,0.00082,8943.9603019095,0.0490294915
56,0.00084,8940.6213690057,0.0491734565
57,0.00084,9024.7041099348,0.0493130501
58,0.00086,9027.0434967449,0.0494558277
59,0.00086,9076.4342397931,0.0495851418
60,0.00087,9073.3816012647,0.0497055386
61,0.00087,9063.8835417036,0.0498546753
62,0.0008,9137.6362291273,0.0499741902
63,0.00077,9181.7348399548,0.0500979862
64,0.00087,9150.5400877758,0.0502406241
65,0.0008,9188.9513462455,0.050369103
66,0.00085,9269.1232513055,0.0504857424
67,0.00086,9263.2571865877,0.0505980366
68,0.00089,9263.8472445006,0.0507211837
69,0.00084,9287.9547808153,0.0508381578
70,0.00081,9297.7369608018,0.0509470177
71,0.00081,9346.5739232554,0.0510569051
72,0.00084,9336.9204468454,0.0511732855
73,0.00084,9355.9406044818,0.0512843224
74,0.00082,9368.7909246934,0.051390921
75,0.00088,9398.5596885547,0.0514934829
76,0.00086,9345.5637123259,0.0516183616
77,0.00081,9445.3458451798,0.0517137407
78,0.00085,9458.5025291394,0.0518172485
79,0.00084,9447.1540130966,0.0519073365
80,0.00088,9441.8055782897,0.0520129048
81,0.00088,9452.7932293987,0.0521136186
82,0.00089,9484.860864239,0.0522046408
83,0.00083,9483.5362735834,0.0523006776
84,0.00085,9499.1678746082,0.0523965893
85,0.0009,9494.6159897732,0.0524914241
86,0.00089,9490.4835575527,0.0525843963
87,0.00089,9519.8025403503,0.0526705029
88,0.00087,9577.3205975714,0.0527533237
89,0.00089,9532.516004901,0.0528568286
90,0.00083,9556.5440522095,0.0529560115
91,0.00088,9556.9320608766,0.053042412
92,0.00088,9580.3321462227,0.0531272788
93,0.00095,9593.6355600182,0.0532119302
94,0.00087,9575.5574856182,0.0532942882
95,0.00087,9613.1736491899,0.0533804501
96,0.00096,9613.0293957176,0.0534577935
97,0.00088,9657.8410203868,0.0535551953
98,0.00088,9684.0185694799,0.0536189473
99,0.0009,9667.2815417602,0.0537010172
100,0.35597,9665.4697869103,0.0537789543
500,0.70723,10582.5476103164,0.0666279986
1000,0.60983,10796.2228710053,0.0716242998
1500,0.55318,10977.7564162384,0.0742755335
2000,0.499,11061.3616821836,0.0760503725
2500,0.51037,11129.335237504,0.0774096144
3000,0.46409,11157.1586221029,0.0785188458
3500,0.4099,11214.1782777639,0.07945986
4000,0.41891,11239.5113866036,0.0802841707
4500,0.43169,11250.3308801332,0.0810180325
5000,0.39336,11297.7430144168,0.0816901825
5500,0.3903,11283.7884456449,0.082293764
6000,0.42078,11343.6495791636,0.0828578806
6500,0.40204,11327.6876549978,0.0833852915
7000,0.38378,11328.0236227231,0.083879623
7500,0.42912,11366.0913961194,0.084336882
8000,0.43552,11323.9741490219,0.0847694726
8500,0.38035,11369.6610056217,0.0851846882
9000,0.36947,11400.7972496516,0.0855778111
9500,0.37297,11396.0028284191,0.0859388121
10000,0.38529,11417.4931011627,0.0863003021
10500,0.39769,11416.8061695789,0.0866412069
11000,0.3713,11439.4257969325,0.0869634358
11500,0.37458,11402.9316505805,0.087295266
12000,0.36372,11443.3705638176,0.0875962258
12500,0.34572,11447.7489924545,0.0878966472
13000,0.35545,11457.6683229461,0.088184519
13500,0.38637,11450.1078956022,0.0884509529
