n_cycles,hysteresis_area,stiffness,creep
1,2e-05,,
2,1e-05,8.1277670655,0.0087989109
3,1e-05,8.8641590015,0.0094227387
4,1e-05,9.3131409311,0.0096252676
5,1e-05,9.511032969,0.0097887696
6,1e-05,9.6252503435,0.0098600365
7,1e-05,9.8244004292,0.0101079371
8,1e-05,9.8306860255,0.0100417252
9,1e-05,10.0044576701,0.0101943137
10,1e-05,9.9300380111,0.0100558962
11,1e-05,10.0801900567,0.010223663
12,1e-05,9.9874523522,0.0101512691
13,1e-05,9.9626639863,0.0102097903
14,1e-05,10.0791741701,0.0104061892
15,1e-05,10.0976074129,0.0104173658
16,1e-05,10.1315184936,0.0103989656
17,1e-05,10.0310992913,0.0103593728
18,1e-05,10.0672857839,0.0104998344
19,1e-05,10.1275589244,0.0105882416
20,1e-05,10.1432144473,0.0105623632
21,1e-05,10.0568728734,0.010528311
22,1e-05,10.1089852577,0.0107256838
23,1e-05,10.1679788033,0.0107172571
24,1e-05,10.0607930094,0.0106891632
25,1e-05,10.064538114,0.010833321
26,1e-05,10.1479242301,0.0108749486
27,1e-05,10.1050235109,0.0108627464
28,1e-05,10.0800141744,0.0108904587
29,1e-05,10.0894029675,0.0109125154
30,1e-05,10.0957920688,0.0109939112
31,1e-05,10.0903386833,0.0110851863
32,1e-05,10.0668558137,0.0110304671
33,1e-05,10.0884025014,0.0111632238
34,1e-05,10.0674313039,0.0111735219
35,1e-05,10.1002518859,0.0112368278
36,1e-05,10.1031344057,0.0112459646
37,1e-05,10.0943280886,0.0112484402
38,1e-05,10.0841332557,0.011255654
39,1e-05,10.1409493318,0.0113321581
40,1e-05,10.0875937969,0.0112797108
41,1e-05,10.0981374325,0.0113537295
42,1e-05,10.0613483884,0.0113458485
43,1e-05,10.0638210109,0.0114356822
44,1e-05,10.0918695599,0.0115186002
45,1e-05,10.03044423,0.0114682629
46,1e-05,10.1130166056,0.0115292354
47,1e-05,10.0361378555,0.0115567869
48,1e-05,10.0670637607,0.0116126685
49,1e-05,10.0501781876,0.0115894149
50,1e-05,10.072942857,0.0116624313
51,1e-05,10.0596361053,0.0117281565
52,1e-05,10.0787867247,0.011746465
53,1e-05,10.0353465285,0.0117161224
54,1e-05,10.0746519783,0.0117983167
55,1e-05,10.0453945309,0.0117399773
56,1e-05,10.0645276185,0.0118442669
57,1e-05,10.0181297126,0.0117916545
58,1e-05,10.0952028021,0.011911726
59,1e-05,10.0417863128,0.0119055891
60,1e-05,10.0949227269,0.0119389701
61,1e-05,10.0675005691,0.0119011715
62,1e-05,10.1131250783,0.0119086857
63,1e-05,10.019152648,0.0119252127
64,1e-05,10.0312585705,0.0119749173
65,1e-05,10.0423469819,0.0120563287
66,1e-05,10.021842642,0.0120638768
67,1e-05,10.0310527096,0.0120614943
68,1e-05,10.0181379223,0.0120838497
69,1e-05,10.0538797414,0.0121302248
70,1e-05,10.0247542253,0.0121452304
71,1e-05,10.0022267573,0.012155042
72,1e-05,9.9863499223,0.0121924302
73,1e-05,9.9725904488,0.0122061854
74,1e-05,10.000759928,0.0122607795
75,1e-05,10.0017846048,0.0122910566
76,1e-05,9.9682284341,0.0122777605
77,1e-05,9.9986161473,0.0123303194
78,1e-05,9.9883042876,0.0123400154
79,1e-05,9.9846039814,0.0123871767
80,1e-05,9.9932657475,0.0123900332
81,1e-05,9.9680932566,0.0123537633
82,1e-05,9.9568108576,0.0124266411
83,1e-05,9.9487038811,0.0124640886
84,1e-05,9.9730943507,0.0124956812
85,1e-05,9.9412818776,0.0124989518
86,1e-05,9.9998128166,0.0125410421
87,1e-05,9.9711629669,0.0125390561
88,1e-05,9.9280938539,0.0125794559
89,1e-05,9.9707351994,0.0126194991
90,1e-05,9.9252434103,0.0126323852
91,1e-05,9.9727312167,0.012590452
92,1e-05,9.9229122751,0.0126544466
93,1e-05,9.9479564405,0.0126994531
94,1e-05,9.9246539203,0.0126639748
95,1e-05,9.9129864661,0.0127037256
96,1e-05,9.9212938164,0.0127183641
97,1e-05,9.9089534609,0.0127651889
98,1e-05,9.8893438165,0.0128197047
99,1e-05,9.8993370635,0.0128062027
100,0.00288,9.9162337468,0.0128457552
500,0.00643,8.8699670478,0.0209113285
1000,0.0068,8.6685094525,0.0271035329
1500,0.0065,8.7459701516,0.0300621658
2000,0.00621,8.8008641595,0.0318483348
2500,0.00593,8.8732816313,0.0330532654
3000,0.00595,8.9055633044,0.0340256855
3500,0.00575,8.9603788187,0.0347656387
4000,0.00562,9.0011388168,0.0353742711
4500,0.00552,9.0214224414,0.0359711368
5000,0.00561,9.0408317517,0.0363726533
5500,0.00555,9.0701495516,0.0368452791
6000,0.00535,9.1087262524,0.0372786919
6500,0.00537,9.1208930067,0.0375801756
7000,0.00535,9.1427520594,0.037913314
7500,0.00513,9.176568743,0.0382642727
8000,0.0052,9.170312954,0.0385393476
8500,0.00509,9.2118968884,0.0388222485
