n_cycles,hysteresis_area,stiffness,creep
1,8e-05,,
2,9e-05,8.2344758091,0.0067505497
3,8e-05,8.5240887137,0.0074473819
4,7e-05,8.6685424766,0.0077796571
5,6e-05,8.7023552596,0.0079807152
6,6e-05,8.7655308895,0.0081255019
7,6e-05,8.7738735852,0.0082282429
8,6e-05,8.794787615,0.0083223596
9,6e-05,8.807447153,0.008398466
10,6e-05,8.7896730818,0.0084906076
11,6e-05,8.8046837111,0.0085703099
12,6e-05,8.793247163,0.0086550162
13,6e-05,8.784680262,0.0087336111
14,6e-05,8.7864370366,0.0088133595
15,6e-05,8.7684215269,0.0088975858
16,6e-05,8.7699526623,0.0089639098
17,6e-05,8.749708759,0.0090348612
18,6e-05,8.7296302492,0.0091041944
19,6e-05,8.7377417003,0.0091819738
20,6e-05,8.7132550826,0.0092447732
21,6e-05,8.7117774861,0.0093041963
22,6e-05,8.6898717392,0.0093642044
23,6e-05,8.680761928,0.0094332299
24,6e-05,8.6799757728,0.0094906552
25,6e-05,8.6534836156,0.0095313811
26,6e-05,8.6577012759,0.0095982501
27,6e-05,8.6267665618,0.0096532758
28,6e-05,8.6209638432,0.0097183538
29,6e-05,8.6262604416,0.0097686207
30,6e-05,8.6007688571,0.0098201692
31,6e-05,8.5965466795,0.0098645183
32,6e-05,8.5825852182,0.0099182855
33,6e-05,8.5677614232,0.0099684741
34,6e-05,8.5674943077,0.0100150974
35,6e-05,8.5475782472,0.010072377
36,6e-05,8.5301027185,0.0101161131
37,7e-05,8.4368444473,0.0104958679
38,7e-05,8.4251804021,0.0104424813
39,7e-05,8.4386254117,0.0104028961
40,7e-05,8.4154864447,0.0103782
41,7e-05,8.4278030295,0.0103842904
42,7e-05,8.2961779065,0.0106923526
43,7e-05,8.2793028636,0.0107052369
44,7e-05,8.2902362808,0.0107084157
45,7e-05,8.2831708511,0.0107127824
46,7e-05,8.2961112576,0.0107150601
47,7e-05,8.2797565073,0.0107496326
48,7e-05,8.2717963206,0.0107889147
49,7e-05,8.2816243554,0.0108426848
50,7e-05,8.2599252709,0.0108858261
51,7e-05,8.263920267,0.0109366913
52,7e-05,8.2387673234,0.0109981105
53,7e-05,8.2251533616,0.0110679011
54,7e-05,8.2302592902,0.0111224752
55,7e-05,8.2070120916,0.0111798887
56,7e-05,8.2099497521,0.0112195761
57,7e-05,8.18984011,0.0112608876
