stress_max,damage
179.0140625,2820.8685245769934
166.22734375,10059.744818230714
153.44062499999995,42676.943237951054
140.65390624999995,219519.93041273128
127.86718749999994,1393261.0570967458
115.08046874999994,11087634.854580374
102.29374999999992,112908139.90967332
89.50703124999991,1527168178.480717
76.72031249999989,29472807235.76797
63.933593749999886,916810743177.133
