stress_ratio,cycles_to_failure,stress_max,stress_lowerbound,stress_upperbound
0.1,1380000,138.5835192452739,153.0994821469088,109.15975165450602
0.1,1390000,138.45441759043132,152.9972166268844,108.95237604341959
0.1,1400000,138.32624140343484,152.89573886384355,108.74643234411398
0.1,1410000,138.19897751019693,152.79503687468784,108.54190094257613
0.1,1420000,138.07261301594394,152.6950989470223,108.33876262400427
0.1,1430000,137.94713529737584,152.59591363107907,108.13699856207911
0.1,1440000,137.8225319950984,152.49746973193675,107.93659030859524
0.1,1450000,137.6987910063181,152.39975630202775,107.73751978343081
0.1,1460000,137.57590047778754,152.30276263391798,107.53976926484988
0.1,1470000,137.4538487989917,152.20647825334638,107.34332138011942
0.1,1480000,137.33262459556528,152.11089291251614,107.14815909643062
0.1,1490000,137.21221672293166,152.01599658362346,106.9542657121133
0.1,1500000,137.09261426015456,151.9217794526166,106.76162484813094
0.1,1510000,136.97380650399404,151.82823191317385,106.5702204398459
0.1,1520000,136.85578296315865,151.7353445608921,106.38003672904533
0.1,1530000,136.73853335274592,151.6431081876757,106.19105825621828
0.1,1540000,136.6220475888641,151.5515137763206,106.00326985307225
0.1,1550000,136.50631578342797,151.46055249528152,105.81665663528389
0.1,1560000,136.391328239122,151.37021569361863,105.63120399547154
0.1,1570000,136.27707544452397,151.28049489611448,105.4468975963838
0.1,1580000,136.16354806938438,151.19138179855298,105.26372336429684
0.1,1590000,136.05073696005354,151.10286826315806,105.08166748261
0.1,1600000,135.93863313505335,151.01494631418183,104.90071638563475
0.1,1610000,135.82722778078576,150.92760813363694,104.72085675257085
0.1,1620000,135.716512247375,150.84084605717103,104.54207550165921
0.1,1630000,135.60647804463727,150.75465257007193,104.36435978451051
0.1,1640000,135.4971168381741,150.66902030340316,104.18769698059954
0.1,1650000,135.3884204455838,150.58394203026404,104.01207469191884
0.1,1660000,135.28038083278818,150.49941066216712,103.83748073779121
0.1,1670000,135.1729901104688,150.4154192455311,103.6639031498291
0.1,1680000,135.06624053061023,150.3319609582838,103.49133016704097
0.1,1690000,134.96012448314553,150.2490291065718,103.31975023107663
0.1,1700000,134.85463449270088,150.1666171215709,103.14915198160777
0.1,1710000,134.74976321543522,150.0847185563964,102.9795242518393
0.1,1720000,134.645503435973,150.00332708310827,102.81085606414617
0.1,1730000,134.54184806442453,149.92243648980468,102.64313662583473
0.1,1740000,134.4387901334935,149.8420406778088,102.4763553250172
0.1,1750000,134.33632279566643,149.76213365893503,102.31050172660547
0.1,1760000,134.23443932048264,149.68270955284078,102.14556556841121
0.1,1770000,134.13313309188135,149.60376258445444,101.98153675735533
0.1,1780000,134.03239760562394,149.52528708148256,101.81840536577748
0.1,1790000,133.93222646678765,149.44727747198638,101.65616162784967
0.1,1800000,133.83261338732996,149.36972828203324,101.49479593608162
0.1,1810000,133.73355218371967,149.2926341334132,101.3342988379242
0.1,1820000,133.63503677463382,149.2159897414232,101.17466103245994
0.1,1830000,133.5370611787174,149.13978991271458,101.0158733671833
0.1,1840000,133.4396195124043,149.0640295432027,100.85792683486413
0.1,1850000,133.34270598779688,148.98870361603406,100.70081257049566
0.1,1860000,133.24631491060342,148.91380719961356,100.54452184831926
0.1,1870000,133.1504406781301,148.83933544568484,100.38904607892908
0.1,1880000,133.0550777773273,148.7652835874659,100.23437680645017
0.1,1890000,132.96022078288684,148.6916469378356,100.08050570578753
0.1,1900000,132.86586435539027,148.6184208875705,99.9274245799499
0.1,1910000,132.77200323950512,148.5456009036301,99.77512535743688
0.1,1920000,132.6786322622288,148.47318252748943,99.62360008969448
0.1,1930000,132.58574633117752,148.40116137351697,99.47284094863457
0.1,1940000,132.49334043291998,148.32953312739477,99.32284022421692
0.1,1950000,132.40140963135354,148.25829354458375,99.17359032208948
0.1,1960000,132.3099490661221,148.18743844882778,99.02508376129002
0.1,1970000,132.21895395107396,148.11696373069947,98.87731317200206
0.1,1980000,132.12841957275924,148.0468653461826,98.73027129336768
0.1,1990000,132.03834128896455,147.97713931529273,98.58395097135289
0.1,2000000,131.94871452728495,147.90778172073465,98.43834515666491
0.1,3000000,124.69879504669194,142.3528201086673,86.60489086368254
0.1,4000000,119.55489531382233,138.46590243936222,78.15453110963963
0.1,5000000,115.56497670605393,135.47501695822714,71.57588076835768
0.1,6000000,112.30497583322932,133.04428232505484,66.1877353188973
0.1,7000000,109.54868436874119,130.9970519914133,61.624196737331815
0.1,8000000,107.16107610035971,129.2289019411808,57.66583827942326
0.1,9000000,105.05505635263631,127.6729566269532,54.170645111949234
0.1,10000000,103.1711574925913,126.28380619810842,51.04139820007869
0.1,11000000,101.46696367802053,125.02920537579196,48.20861144383048
0.1,12000000,99.9111566197667,123.88543257283604,45.620891742718314
0.1,13000000,98.47995286379029,122.83452887888609,43.2391550852267
0.1,14000000,97.15486515527851,121.86257140110347,41.032983999243825
0.1,15000000,95.92123801199824,120.95854828724842,38.978240205888966
0.1,16000000,94.76725688689703,120.11360019036094,37.055446701845405
0.1,17000000,93.68325824454456,119.32049368777771,35.248659607790906
0.1,18000000,92.66123713917364,118.57324643912601,33.544661971378616
0.1,19000000,91.69448810723395,117.86685447093984,31.932375188970394
0.1,30000000,83.52741879853562,111.91472239004668,18.296372774693005
0.1,130000000,57.30857661563397,92.94057277361212,-25.61350461710956
0.1,230000000,47.10694840832326,85.59480729068387,-42.73561835025435
0.1,330000000,40.651848735808585,80.95420144840223,-53.577109669837355
0.1,430000000,35.91901311842929,77.55486391331968,-61.52914153210028
0.1,530000000,32.18034690964032,74.8712642917635,-67.81246673537825
0.1,630000000,29.08983073247356,72.65393830690105,-73.00752385266104
0.1,730000000,26.455590946781342,70.76466646178419,-77.43628865744923
0.1,830000000,24.160071301781898,69.11881768901367,-81.29608038348812
0.1,930000000,22.126005379597075,67.66079403108323,-84.71661907758305
0.1,1030000000,20.29987878795987,66.35210442637431,-87.7877641394051
0.1,1130000000,18.643092428956322,65.16499555996488,-90.57433944332118
0.1,1230000000,17.12688782657483,64.0787959021774,-93.12464861765716
0.1,1330000000,15.729262487071253,63.07769428999202,-95.47565191474409
10.0,1,273.02799496881573,323.77090257251876,247.35125179877713
10.0,51,236.43957990085602,269.24820775087716,219.61912549057985
10.0,101,230.0810383048593,259.80577627718105,214.76684918166532
10.0,151,226.33866173551755,254.25652997858143,211.90281726802377
10.0,201,223.67699639119948,250.31430195824797,209.86132594993487
10.0,251,221.60975203026723,247.25547701277048,208.27275595293358
10.0,301,219.91930228740608,244.7563648284449,206.9715493486547
10.0,351,218.48923893039807,242.64388787749968,205.86908502880303
10.0,401,217.2499495798407,240.81457887561382,204.91233391660987
10.0,451,216.15647405727753,239.20163129060637,204.06702706913566
10.0,501,215.17808360769016,237.7593971630729,203.30973079130803
10.0,551,214.29284377744347,236.45530050754707,202.62370998045256
10.0,601,213.4845489502539,235.26527898467882,201.9965949504759
10.0,651,212.7408861412901,234.17105398189585,201.41898335638493
10.0,701,212.05228019868147,233.15841405281395,200.88356063959898
10.0,751,211.41113782649734,232.2160913720909,200.38452405278306
10.0,801,210.81133577060484,231.3350011866605,199.91719259357248
10.0,851,210.247864251593,230.50771203982214,199.47773517809068
10.0,901,209.71657235368338,229.72806753130044,199.06297648688056
10.0,951,209.21398227036065,228.99091040510996,198.67025528058366
10.0,1000,208.74645225956687,228.30550950325258,198.30459678729522
10.0,10000,187.3192713564839,197.5531070127272,180.8863165842379
10.0,20000,180.8690471821375,188.87503886378542,175.0635643307995
10.0,30000,177.0959079188998,184.0795867781054,171.37658025139478
10.0,40000,174.4188230077911,180.84557830295662,168.59220448924805
10.0,50000,172.34231462774736,178.44586794810104,166.32369335766157
10.0,60000,170.64568374455337,176.55847966289372,164.3968669642262
10.0,70000,169.2112027722576,175.01381082573792,162.7166632407318
10.0,80000,167.9685988334447,173.71241677907423,161.22454561075017
10.0,90000,166.87254448131563,172.59149795050877,159.8814125115265
10.0,100000,165.89209045340095,171.60914179348245,158.65959910989991
10.0,110000,165.0051619004513,170.73613958584016,157.53868741495
10.0,120000,164.19545957020696,169.95141152503422,156.50311469970552
10.0,130000,163.45060563081864,169.23929756432972,155.54071427003697
10.0,140000,162.7609785979112,168.58787664261385,154.6417770214756
10.0,150000,162.11895119016322,167.98788279577397,153.79842194252373
10.0,160000,161.5183746590983,167.4319828706071,153.00415911683712
10.0,170000,160.95421972610833,166.91428141265337,152.25357762193784
10.0,180000,160.42232030696925,166.4299728154049,151.5421172442502
10.0,190000,159.9191866183989,165.97509157528836,150.86589806690174
10.0,200000,159.44186627905455,165.54632950031157,150.22159100069058
10.0,210000,158.98783933467345,165.1408996029871,149.60631789601763
10.0,220000,158.5549377261049,164.75643317603075,149.01757342237923
10.0,230000,158.14128267337128,164.39090086614652,148.45316322699608
10.0,240000,157.74523539586056,164.04255137794206,147.91115444441743
10.0,250000,157.3653578990108,163.7098633161019,147.38983569845823
10.0,260000,157.00038145647224,163.39150694708317,146.88768448490325
10.0,270000,156.64918104373152,163.0863135404066,146.4033403541638
10.0,280000,156.3107544235648,162.79325056582186,145.9355826958874
10.0,290000,155.98420490319666,162.51140146094104,145.4833122075028
10.0,300000,155.66872701581684,162.23994899990922,145.04553533600827
10.0,310000,155.3635945507687,161.9781615242726,144.62135113763767
10.0,320000,155.06815048475187,161.72538146742878,144.20994011763526
10.0,330000,154.7817984628672,161.4810157310575,143.81055470226772
10.0,340000,154.50399555176193,161.2445275676326,143.42251106457832
10.0,350000,154.23424604352104,161.01542969593083,143.04518207933637
10.0,360000,153.97209613262285,160.79327843230047,142.67799122497436
10.0,370000,153.7171293223738,160.57766866368644,142.3204072837181
10.0,380000,153.4689624440525,160.36822952208854,141.97193971772134
10.0,390000,153.22724219323453,160.16462064660303,141.63213462029876
10.0,400000,152.99164210470815,159.966528940113,141.30057115850897
10.0,410000,152.76185990097832,159.77366574435783,140.97685843722834
10.0,420000,152.53761516032705,159.58576437044002,140.66063272618453
10.0,430000,152.31864725930058,159.4025779325824,140.35155500068186
